Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)"
"2010-02-03 00:00:00";1032;37,4;81,6;139,0;61
"2010-02-04 00:00:00";1156;61,2;88,9;182,6;69
"2010-02-05 00:00:00";763;22,1;70,8;104,2;49
"2010-02-06 00:00:00";590;11,8;57,7;77,2;33
"2010-02-07 00:00:00";643;18,4;54,6;83,6;38
"2010-02-08 00:00:00";781;29,0;68,5;111,1;62
"2010-02-09 00:00:00";966;41,4;84,3;147,8;71
"2010-02-10 00:00:00";753;16,5;62,7;88,6;55
"2010-02-11 00:00:00";844;38,3;75,8;133,3;31
"2010-02-12 00:00:00";1019;53,6;76,0;157,5;56
"2010-02-13 00:00:00";731;18,2;38,8;68,8;47
"2010-02-14 00:00:00";614;11,9;42,3;60,5;34
"2010-02-15 00:00:00";878;42,4;75,0;141,0;57
"2010-02-16 00:00:00";878;24,6;72,9;111,2;67
"2010-02-17 00:00:00";765;17,1;64,0;90,0;49
"2010-02-18 00:00:00";989;34,1;64,8;118,6;61
"2010-02-19 00:00:00";1136;38,0;71,5;129,9;64
"2010-02-20 00:00:00";538;21,6;37,3;71,1;19
"2010-02-21 00:00:00";380;17,0;42,3;69,7;24
"2010-02-22 00:00:00";470;25,4;54,3;93,8;35
"2010-02-23 00:00:00";712;57,8;61,1;150,3;49
"2010-02-24 00:00:00";558;27,2;49,7;91,1;47
"2010-02-25 00:00:00";707;44,7;67,0;136,9;65
"2010-02-26 00:00:00";562;27,5;52,3;95,7;45
"2010-02-27 00:00:00";357;23,7;38,0;76,1;17
"2010-02-28 00:00:00";501;26,5;52,3;92,5;30
"2010-03-01 00:00:00";752;82,7;75,4;204,3;40
"2010-03-02 00:00:00";371;27,4;54,2;97,1;33
"2010-03-03 00:00:00";447;33,5;51,7;103,4;31
"2010-03-04 00:00:00";693;36,1;66,3;121,3;54
"2010-03-05 00:00:00";409;15,8;35,3;59,1;39
"2010-03-06 00:00:00";418;15,8;37,9;63,9;20
"2010-03-07 00:00:00";582;18,2;52,9;79,0;31
"2010-03-08 00:00:00";536;13,9;52,4;73,8;32
"2010-03-09 00:00:00";482;13,2;48,4;68,6;27
"2010-03-10 00:00:00";504;13,1;50,1;70,5;31
"2010-03-11 00:00:00";603;17,6;60,3;87,9;26
"2010-03-12 00:00:00";549;16,2;47,3;70,3;58
"2010-03-13 00:00:00";452;13,5;35,8;56,1;39
"2010-03-14 00:00:00";351;5,3;24,8;35,1;16
"2010-03-15 00:00:00";322;6,0;26,9;34,7;13
"2010-03-16 00:00:00";347;17,8;39,7;66,4;42
"2010-03-17 00:00:00";383;31,1;57,4;103,1;64
"2010-03-18 00:00:00";944;114,0;96,7;270,2;103
"2010-03-19 00:00:00";852;65,6;87,0;188,3;80
"2010-03-20 00:00:00";481;18,8;51,9;81,6;60
"2010-03-21 00:00:00";704;50,5;66,9;145,3;66
"2010-03-22 00:00:00";569;39,2;57,3;116,8;55
"2010-03-23 00:00:00";623;50,5;61,2;138,4;46
"2010-03-24 00:00:00";824;71,5;70,3;181,8;60
"2010-03-25 00:00:00";678;31,9;58,5;107,7;56
"2010-03-26 00:00:00";563;18,2;40,6;68,1;51
"2010-03-27 00:00:00";491;12,3;37,8;56,0;37
"2010-03-28 00:00:00";446;8,5;31,3;43,9;32
"2010-03-29 00:00:00";494;28,2;52,4;92,9;28
"2010-03-30 00:00:00";397;19,4;54,4;84,1;41
"2010-03-31 00:00:00";338;14,8;41,3;62,2;26
"2010-04-01 00:00:00";479;37,4;60,4;116,3;30
"2010-04-02 00:00:00";364;22,0;40,8;74,8;29
"2010-04-03 00:00:00";351;16,2;49,6;74,3;26
"2010-04-04 00:00:00";437;18,2;46,8;76,1;28
"2010-04-05 00:00:00";481;9,1;37,5;52,2;24
"2010-04-06 00:00:00";491;13,8;35,8;55,1;18
"2010-04-07 00:00:00";690;28,7;61,3;107,8;26
"2010-04-08 00:00:00";748;34,6;68,2;122,4;32
"2010-04-09 00:00:00";857;59,5;72,8;164,2;49
"2010-04-10 00:00:00";439;9,4;30,6;45,0;23
"2010-04-11 00:00:00";485;10,3;38,8;55,1;17
"2010-04-12 00:00:00";585;14,9;51,2;75,0;24
"2010-04-13 00:00:00";640;19,3;57,3;86,0;31
"2010-04-14 00:00:00";610;23,7;52,5;88,6;28
"2010-04-15 00:00:00";597;24,9;56,3;96,8;16
"2010-04-16 00:00:00";564;17,3;44,0;69,3;36
"2010-04-17 00:00:00";;;;;
"2010-04-19 00:00:00";;;;;
"2010-04-20 00:00:00";909;22,2;56,7;89,2;45
"2010-04-21 00:00:00";745;10,7;48,4;66,2;39
"2010-04-22 00:00:00";693;15,0;41,3;63,2;21
"2010-04-23 00:00:00";824;23,1;58,7;94,6;36
"2010-04-24 00:00:00";813;17,1;59,0;83,1;36
"2010-04-25 00:00:00";859;22,1;54,8;87,8;38
"2010-04-26 00:00:00";845;30,5;59,2;106,9;41
"2010-04-27 00:00:00";711;25,4;70,0;109,6;36
"2010-04-28 00:00:00";465;18,4;52,4;82,3;24
"2010-04-29 00:00:00";676;45,9;71,9;145,0;35
"2010-04-30 00:00:00";709;47,3;79,9;150,2;45
"2010-05-01 00:00:00";699;27,7;64,2;106,7;44
"2010-05-02 00:00:00";469;16,8;47,9;73,8;32
"2010-05-03 00:00:00";585;33,3;70,5;122,7;37
"2010-05-04 00:00:00";549;19,4;56,7;86,3;37
"2010-05-05 00:00:00";434;19,6;49,8;80,7;47
"2010-05-06 00:00:00";394;27,8;59,7;101,4;37
"2010-05-07 00:00:00";365;25,6;53,4;92,1;23
"2010-05-08 00:00:00";409;30,5;56,9;103,6;27
"2010-05-09 00:00:00";348;16,6;47,9;75,3;20
"2010-05-10 00:00:00";424;32,9;60,3;110,4;30
"2010-05-11 00:00:00";365;25,3;56,3;93,9;33
"2010-05-12 00:00:00";477;26,8;52,9;94,0;31
"2010-05-13 00:00:00";554;28,8;53,4;98,4;32
"2010-05-14 00:00:00";532;30,6;50,3;96,2;25
"2010-05-15 00:00:00";512;19,2;36,8;68,9;20
"2010-05-16 00:00:00";;;;;
"2010-05-17 00:00:00";258;8,5;21,5;35,0;
"2010-05-18 00:00:00";287;9,1;24,2;37,6;
"2010-05-19 00:00:00";318;11,8;27,8;45,2;
"2010-05-20 00:00:00";466;;;;
"2010-05-21 00:00:00";620;29,6;57,2;103,6;27
"2010-05-22 00:00:00";416;12,0;48,5;64,7;25
"2010-05-23 00:00:00";416;14,4;40,2;61,9;19
"2010-05-24 00:00:00";415;11,8;34,8;51,3;21
"2010-05-25 00:00:00";637;;;;21
"2010-05-26 00:00:00";795;30,4;68,3;115,4;31
"2010-05-27 00:00:00";;;;;
"2010-05-28 00:00:00";;;;;
"2010-05-29 00:00:00";697;15,1;46,7;69,8;24
"2010-05-30 00:00:00";603;22,2;47,6;81,8;26
"2010-05-31 00:00:00";350;10,2;28,6;43,0;13
"2010-06-01 00:00:00";342;16,9;28,0;54,9;7
"2010-06-02 00:00:00";414;20,0;39,5;69,4;12
"2010-06-03 00:00:00";474;22,7;46,6;79,4;18
"2010-06-04 00:00:00";317;26,6;43,2;84,9;18
"2010-06-05 00:00:00";308;25,6;49,0;87,7;23
"2010-06-06 00:00:00";447;40,1;59,2;121,4;34
"2010-06-07 00:00:00";339;28,8;65,1;110,1;40
"2010-06-08 00:00:00";;;;;
"2010-06-09 00:00:00";530;42,8;79,3;144,4;68
"2010-06-10 00:00:00";512;41,2;70,6;133,0;60
"2010-06-11 00:00:00";379;26,6;77,5;119,6;50
"2010-06-12 00:00:00";358;19,6;59,4;91,9;54
"2010-06-13 00:00:00";252;6,4;34,1;45,4;27
"2010-06-14 00:00:00";274;10,6;32,9;49,9;32
"2010-06-15 00:00:00";147;13,9;36,4;56,7;25
"2010-06-16 00:00:00";119;12,5;39,0;58,7;25
"2010-06-17 00:00:00";132;8,6;39,1;51,7;23
"2010-06-18 00:00:00";188;14,8;40,4;62,8;27
"2010-06-19 00:00:00";163;12,0;36,1;54,1;15
"2010-06-20 00:00:00";174;7,4;30,4;41,4;22
"2010-06-21 00:00:00";276;15,0;34,2;57,5;16
"2010-06-22 00:00:00";181;13,3;31,1;51,0;17
"2010-06-23 00:00:00";148;13,6;37,1;57,0;19
"2010-06-24 00:00:00";128;13,2;38,3;59,9;19
"2010-06-25 00:00:00";169;14,5;40,2;61,0;21
"2010-06-26 00:00:00";257;21,4;39,0;72,9;27
"2010-06-27 00:00:00";357;21,4;45,1;78,7;29
"2010-06-28 00:00:00";357;14,1;41,4;63,0;22
"2010-06-29 00:00:00";434;16,0;49,3;75,3;26
"2010-06-30 00:00:00";463;20,7;55,8;88,1;40
"2010-07-01 00:00:00";462;18,4;60,4;87,9;48
"2010-07-02 00:00:00";413;12,2;59,2;76,9;41
"2010-07-03 00:00:00";441;13,0;50,2;71,8;51
"2010-07-04 00:00:00";289;8,0;32,3;44,7;21
"2010-07-05 00:00:00";344;15,0;49,2;72,2;29
"2010-07-06 00:00:00";332;13,1;41,8;61,1;30
"2010-07-07 00:00:00";207;12,1;31,8;51,2;17
"2010-07-08 00:00:00";290;16,2;48,5;74,7;25
"2010-07-09 00:00:00";365;18,9;64,3;95,7;38
"2010-07-10 00:00:00";333;11,9;47,8;65,0;35
"2010-07-11 00:00:00";404;9,2;44,1;60,0;39
"2010-07-12 00:00:00";541;29,7;69,1;113,6;54
"2010-07-13 00:00:00";500;21,2;75,4;109,2;45
"2010-07-14 00:00:00";371;10,7;68,1;85,8;39
"2010-07-15 00:00:00";422;12,0;65,2;85,0;52
"2010-07-16 00:00:00";530;16,8;67,6;95,0;54
"2010-07-17 00:00:00";488;13,2;47,8;70,9;48
"2010-07-18 00:00:00";348;5,6;28,2;35,4;23
"2010-07-19 00:00:00";424;11,2;38,9;54,8;23
"2010-07-20 00:00:00";;;;;
"2010-07-21 00:00:00";600;10,9;54,4;68,3;31
"2010-07-22 00:00:00";674;13,1;57,1;76,5;41
"2010-07-23 00:00:00";685;16,3;62,2;87,3;46
"2010-07-24 00:00:00";624;5,8;20,4;28,6;23
"2010-07-25 00:00:00";649;6,4;16,8;25,0;12
"2010-07-26 00:00:00";737;13,0;34,5;55,3;18
"2010-07-27 00:00:00";776;19,7;42,6;71,5;20
"2010-07-28 00:00:00";756;13,2;43,1;63,7;20
"2010-07-29 00:00:00";854;26,3;56,9;96,2;22
"2010-07-30 00:00:00";895;18,0;50,5;77,3;25
"2010-07-31 00:00:00";843;9,2;33,3;48,0;19
"2010-08-01 00:00:00";886;9,7;39,1;53,3;27
"2010-08-02 00:00:00";999;43,5;77,1;144,0;34
"2010-08-03 00:00:00";961;20,8;59,4;91,5;40
"2010-08-04 00:00:00";842;12,4;35,5;55,3;17
"2010-08-05 00:00:00";889;10,1;44,1;59,0;26
"2010-08-06 00:00:00";962;14,3;54,7;78,3;27
"2010-08-07 00:00:00";843;12,2;31,5;49,5;13
"2010-08-08 00:00:00";853;15,5;37,1;61,7;16
"2010-08-09 00:00:00";883;31,4;52,0;99,4;24
"2010-08-10 00:00:00";745;24,1;60,8;99,5;21
"2010-08-11 00:00:00";625;36,9;73,5;131,7;31
"2010-08-12 00:00:00";546;26,6;71,0;112,6;33
"2010-08-13 00:00:00";;;;;
"2010-08-14 00:00:00";;;;;
"2010-08-15 00:00:00";;14,1;44,9;67,2;60
"2010-08-16 00:00:00";;18,7;54,4;82,7;37
"2010-08-17 00:00:00";;19,6;49,4;79,0;17
"2010-08-18 00:00:00";;23,3;55,4;90,9;17
"2010-08-19 00:00:00";;19,1;56,1;86,6;19
"2010-08-20 00:00:00";;6,9;28,1;39,7;18
"2010-08-21 00:00:00";;12,8;42,8;60,8;23
"2010-08-22 00:00:00";;29,1;59,6;104,5;33
"2010-08-23 00:00:00";;;;;
"2010-08-25 00:00:00";;;;;
"2010-08-26 00:00:00";;34,9;65,2;119,6;30
"2010-08-27 00:00:00";;22,4;57,6;91,2;40
"2010-08-28 00:00:00";;16,3;32,1;57,7;11
"2010-08-29 00:00:00";;6,8;22,4;33,0;11
"2010-08-30 00:00:00";;28,0;47,6;89,6;21
"2010-08-31 00:00:00";;16,9;29,0;54,0;8
"2010-09-01 00:00:00";;9,6;22,1;36,6;10
"2010-09-02 00:00:00";;18,3;33,8;61,5;14
"2010-09-03 00:00:00";;27,5;51,1;94,8;18
"2010-09-04 00:00:00";;22,2;43,7;78,2;27
"2010-09-05 00:00:00";;8,8;25,5;37,8;17
"2010-09-06 00:00:00";;21,2;44,5;73,7;15
"2010-09-07 00:00:00";;29,7;51,6;96,6;26
"2010-09-08 00:00:00";;10,8;39,0;55,9;21
"2010-09-09 00:00:00";;33,8;50,2;101,1;27
"2010-09-10 00:00:00";;42,9;48,9;115,4;24
"2010-09-11 00:00:00";;21,9;42,6;76,7;20
"2010-09-12 00:00:00";;14,9;33,5;56,0;26
"2010-09-13 00:00:00";;26,3;45,6;86,4;33
"2010-09-14 00:00:00";;19,1;42,4;72,7;28
"2010-09-15 00:00:00";;35,1;56,3;110,4;34
"2010-09-16 00:00:00";;37,6;54,4;113,1;34
"2010-09-17 00:00:00";;33,2;49,7;102,4;20
"2010-09-18 00:00:00";;21,1;42,3;73,3;20
"2010-09-19 00:00:00";;12,4;35,6;52,7;18
"2010-09-20 00:00:00";;39,6;53,8;117,2;28
"2010-09-21 00:00:00";628;41,1;64,3;129,0;38
"2010-09-22 00:00:00";632;42,0;68,9;134,1;42
"2010-09-23 00:00:00";611;42,3;61,6;127,4;39
"2010-09-24 00:00:00";510;35,6;64,7;118,0;45
"2010-09-25 00:00:00";364;17,9;48,0;75,6;53
"2010-09-26 00:00:00";261;10,6;24,9;41,0;18
"2010-09-27 00:00:00";307;32,1;48,8;98,1;15
"2010-09-28 00:00:00";268;21,8;41,0;72,7;16
"2010-09-29 00:00:00";295;15,4;29,8;52,6;13
"2010-09-30 00:00:00";402;17,2;33,8;60,8;13
"2010-10-01 00:00:00";470;20,8;38,3;70,6;22
"2010-10-02 00:00:00";558;19,1;39,2;71,4;28
"2010-10-03 00:00:00";505;12,6;38,1;59,2;21
"2010-10-04 00:00:00";564;29,5;46,1;92,2;34
"2010-10-05 00:00:00";544;24,7;42,1;81,8;22
"2010-10-06 00:00:00";621;29,2;46,9;91,3;24
"2010-10-07 00:00:00";794;50,0;51,6;130,1;34
"2010-10-08 00:00:00";678;34,5;54,0;106,6;35
"2010-10-09 00:00:00";767;55,2;68,2;152,4;35
"2010-10-10 00:00:00";772;47,2;67,2;140,2;34
"2010-10-11 00:00:00";946;71,5;78,1;188,3;45
"2010-10-12 00:00:00";1012;69,0;86,7;195,5;53
"2010-10-13 00:00:00";993;56,2;79,5;165,4;57
"2010-10-14 00:00:00";927;49,3;77,2;153,3;55
"2010-10-15 00:00:00";769;31,3;60,0;107,1;53
"2010-10-16 00:00:00";849;31,5;64,3;113,5;49
"2010-10-17 00:00:00";883;33,4;55,6;106,3;47
"2010-10-18 00:00:00";866;42,7;44,8;111,9;32
"2010-10-19 00:00:00";668;26,0;40,7;82,2;30
"2010-10-20 00:00:00";442;30,8;49,3;98,0;21
"2010-10-21 00:00:00";357;22,2;43,6;77,5;14
"2010-10-22 00:00:00";618;67,8;72,4;176,8;29
"2010-10-23 00:00:00";674;35,9;62,4;116,5;42
"2010-10-24 00:00:00";872;69,7;70,0;174,2;55
"2010-10-25 00:00:00";768;42,8;57,9;122,7;58
"2010-10-26 00:00:00";468;24,5;47,2;83,8;16
"2010-10-27 00:00:00";;;;;
"2010-10-28 00:00:00";;;;;
"2010-10-29 00:00:00";1002;101,6;89,0;245,8;57
"2010-10-30 00:00:00";741;33,4;72,2;123,6;55
"2010-10-31 00:00:00";820;38,6;70,3;130,0;61
"2010-11-01 00:00:00";889;44,7;72,0;139,0;58
"2010-11-02 00:00:00";1147;76,2;86,3;201,6;71
"2010-11-03 00:00:00";1190;79,7;84,6;207,6;71
"2010-11-04 00:00:00";948;63,5;66,3;166,3;59
"2010-11-05 00:00:00";1226;127,9;84,1;280,6;68
"2010-11-06 00:00:00";1006;125,4;79,3;272,4;38
"2010-11-07 00:00:00";870;43,9;62,3;131,9;52
"2010-11-08 00:00:00";1022;51,5;66,1;145,8;70
"2010-11-09 00:00:00";;;;;17
"2010-11-10 00:00:00";605;39,1;57,2;116,2;19
"2010-11-11 00:00:00";713;51,7;47,6;127,5;24
"2010-11-12 00:00:00";802;58,4;56,9;145,1;31
"2010-11-13 00:00:00";656;23,7;44,0;80,9;28
"2010-11-14 00:00:00";749;27,0;51,7;92,7;35
"2010-11-15 00:00:00";867;45,7;67,9;138,1;48
"2010-11-16 00:00:00";1065;49,8;67,4;143,9;79
"2010-11-17 00:00:00";1100;42,6;62,2;128,5;78
"2010-11-18 00:00:00";815;25,5;42,8;82,6;56
"2010-11-19 00:00:00";994;43,5;41,7;107,3;55
"2010-11-20 00:00:00";986;28,3;39,8;84,5;30
"2010-11-21 00:00:00";931;10,5;35,0;49,7;33
"2010-11-22 00:00:00";721;24,8;40,4;79,3;27
"2010-11-23 00:00:00";240;25,1;21,6;62,0;16
"2010-11-24 00:00:00";244;26,5;23,7;66,2;14
"2010-11-25 00:00:00";527;66,8;42,1;144,9;40
"2010-11-26 00:00:00";639;45,0;37,6;107,6;45
"2010-11-27 00:00:00";442;34,6;24,0;76,5;22
"2010-11-28 00:00:00";551;23,0;27,4;62,3;31
"2010-11-29 00:00:00";500;29,9;31,5;77,6;19
"2010-11-30 00:00:00";586;33,7;23,7;75,5;35
"2010-12-01 00:00:00";621;30,2;27,6;75,0;27
"2010-12-02 00:00:00";757;50,2;34,3;111,9;35
"2010-12-03 00:00:00";723;57,7;40,7;127,2;30
"2010-12-04 00:00:00";838;47,5;44,1;117,1;53
"2010-12-05 00:00:00";774;42,3;43,1;108,5;53
"2010-12-06 00:00:00";789;41,3;38,1;102,2;47
"2010-12-07 00:00:00";1007;105,1;58,6;219,0;42
"2010-12-08 00:00:00";2234;292,9;91,5;539,1;85
"2010-12-09 00:00:00";1195;123,0;44,3;232,8;38
"2010-12-10 00:00:00";458;14,2;19,0;40,5;18
"2010-12-11 00:00:00";605;40,8;33,8;96,7;26
"2010-12-12 00:00:00";423;18,7;24,5;54,6;8
"2010-12-13 00:00:00";372;16,7;19,1;43,6;15
"2010-12-14 00:00:00";443;24,4;25,5;62,6;26
"2010-12-15 00:00:00";524;27,1;29,7;70,4;23
"2010-12-16 00:00:00";883;48,0;41,1;115,5;65
"2010-12-17 00:00:00";801;32,8;42,0;91,4;62
"2010-12-18 00:00:00";762;27,0;33,9;75,9;58
"2010-12-19 00:00:00";1062;41,4;50,0;112,7;74
"2010-12-20 00:00:00";1215;55,6;67,8;154,2;73
"2010-12-21 00:00:00";1298;65,5;50,8;151,4;76
"2010-12-22 00:00:00";1521;92,6;50,1;192,4;73
"2010-12-23 00:00:00";1251;69,7;31,8;139,0;61
"2010-12-24 00:00:00";1030;37,6;30,2;87,6;49
"2010-12-25 00:00:00";748;11,5;8,6;25,8;18
"2010-12-26 00:00:00";600;11,6;13,6;29,0;19
"2010-12-27 00:00:00";685;21,9;28,8;63,1;24
"2010-12-28 00:00:00";1297;83,4;59,9;187,3;57
"2010-12-29 00:00:00";1350;74,7;56,2;173,0;70
"2010-12-30 00:00:00";1178;55,6;44,8;132,7;72
"2010-12-31 00:00:00";1119;48,2;32,1;106,1;73
