Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)"
"2022-03-21 00:00:00";642;14,0;33,0;54,5;47
"2022-03-22 00:00:00";712;16,6;36,9;62,4;48
"2022-03-23 00:00:00";661;19,6;41,4;71,4;51
"2022-03-24 00:00:00";672;28,5;36,3;79,9;56
"2022-03-25 00:00:00";607;19,8;35,0;65,3;41
"2022-03-26 00:00:00";606;17,0;31,3;57,3;42
"2022-03-27 00:00:00";460;6,1;21,7;31,1;55
"2022-03-28 00:00:00";561;13,7;32,8;53,7;76
"2022-03-29 00:00:00";566;15,6;33,6;57,5;74
"2022-03-30 00:00:00";498;12,4;27,6;46,5;74
"2022-03-31 00:00:00";490;7,5;21,8;33,2;37
"2022-04-01 00:00:00";539;10,6;14,9;31,2;21
"2022-04-02 00:00:00";520;5,4;13,1;21,3;26
"2022-04-03 00:00:00";505;3,3;13,6;18,6;21
"2022-04-04 00:00:00";544;6,0;19,5;28,7;20
"2022-04-05 00:00:00";516;7,8;18,9;30,9;19
"2022-04-06 00:00:00";566;14,3;29,2;51,1;25
"2022-04-07 00:00:00";577;14,5;29,5;51,6;33
"2022-04-08 00:00:00";443;8,6;20,8;34,0;20
"2022-04-09 00:00:00";413;4,7;14,3;21,6;8
"2022-04-10 00:00:00";429;2,5;9,8;13,6;8
"2022-04-11 00:00:00";448;3,9;16,1;22,1;11
"2022-04-12 00:00:00";552;10,2;26,7;42,3;23
"2022-04-13 00:00:00";596;14,1;31,9;53,4;31
"2022-04-14 00:00:00";687;25,9;36,8;76,4;34
"2022-04-15 00:00:00";581;14,7;28,6;51,1;29
"2022-04-16 00:00:00";424;4,4;12,8;19,6;11
"2022-04-17 00:00:00";434;3,1;12,8;17,5;11
"2022-04-18 00:00:00";442;3,1;13,7;18,3;12
"2022-04-19 00:00:00";473;4,9;19,8;27,3;21
"2022-04-20 00:00:00";532;8,4;22,6;35,4;27
"2022-04-21 00:00:00";574;16,3;31,6;56,6;36
"2022-04-22 00:00:00";550;8,2;28,7;41,3;36
"2022-04-23 00:00:00";467;6,2;19,5;29,0;27
"2022-04-24 00:00:00";450;8,2;18,8;31,3;31
"2022-04-25 00:00:00";422;9,6;21,2;35,9;15
"2022-04-26 00:00:00";418;8,3;18,8;31,6;15
"2022-04-27 00:00:00";459;9,1;19,4;33,3;18
"2022-04-28 00:00:00";447;7,9;20,5;32,6;21
"2022-04-29 00:00:00";422;9,9;23,6;38,7;18
"2022-04-30 00:00:00";500;16,3;27,5;52,4;24
"2022-05-01 00:00:00";430;11,5;24,2;41,9;21
"2022-05-02 00:00:00";429;13,7;28,1;48,9;31
"2022-05-03 00:00:00";418;12,7;26,8;46,2;27
"2022-05-04 00:00:00";447;13,8;26,9;48,0;28
"2022-05-05 00:00:00";517;16,1;31,6;56,3;31
"2022-05-06 00:00:00";484;14,0;26,5;47,9;37
"2022-05-07 00:00:00";421;11,6;22,1;39,9;31
"2022-05-08 00:00:00";398;8,8;19,9;33,3;22
"2022-05-09 00:00:00";403;11,5;21,6;39,3;23
"2022-05-10 00:00:00";382;12,4;22,3;41,2;24
"2022-05-11 00:00:00";428;16,7;30,6;56,2;30
"2022-05-12 00:00:00";393;15,0;30,7;53,6;35
"2022-05-13 00:00:00";305;8,4;18,8;31,6;20
"2022-05-14 00:00:00";268;5,4;15,3;23,6;22
"2022-05-15 00:00:00";284;5,7;17,9;26,6;17
"2022-05-16 00:00:00";341;8,9;25,8;39,4;30
"2022-05-17 00:00:00";340;7,2;17,8;28,8;32
"2022-05-18 00:00:00";353;3,5;13,9;19,4;22
"2022-05-19 00:00:00";434;9,4;24,6;38,9;23
"2022-05-20 00:00:00";476;13,6;34,1;54,7;32
"2022-05-21 00:00:00";370;4,6;16,7;23,7;19
"2022-05-22 00:00:00";331;1,9;8,4;11,3;12
"2022-05-23 00:00:00";417;7,2;20,5;31,5;31
"2022-05-24 00:00:00";;4,7;16,7;24,0;18
"2022-05-25 00:00:00";311;7,1;15,3;26,2;18
"2022-05-26 00:00:00";275;4,8;14,9;22,2;13
"2022-05-27 00:00:00";332;5,5;17,1;25,4;16
"2022-05-28 00:00:00";375;3,7;11,2;16,8;13
"2022-05-29 00:00:00";422;4,2;13,7;20,2;21
"2022-05-30 00:00:00";403;5,4;14,1;22,3;14
"2022-05-31 00:00:00";406;8,6;19,5;32,6;21
"2022-06-01 00:00:00";408;7,8;19,3;31,2;19
"2022-06-02 00:00:00";423;7,4;20,9;32,2;18
"2022-06-03 00:00:00";445;17,7;27,9;55,0;36
"2022-06-04 00:00:00";394;9,6;19,7;34,4;19
"2022-06-05 00:00:00";392;9,2;16,4;30,5;18
"2022-06-06 00:00:00";321;6,6;13,8;23,8;14
"2022-06-07 00:00:00";345;9,8;21,6;36,6;15
"2022-06-08 00:00:00";316;7,1;17,7;28,6;22
"2022-06-09 00:00:00";350;10,0;19,3;34,6;20
"2022-06-10 00:00:00";323;7,0;13,0;23,7;21
"2022-06-11 00:00:00";355;9,1;16,4;30,3;16
"2022-06-12 00:00:00";339;9,0;15,7;29,5;13
"2022-06-13 00:00:00";339;11,2;19,3;36,5;14
"2022-06-14 00:00:00";254;4,3;13,0;19,6;14
"2022-06-15 00:00:00";309;6,9;21,1;31,7;15
"2022-06-16 00:00:00";344;9,8;27,0;42,0;23
"2022-06-17 00:00:00";272;4,3;14,5;21,1;12
"2022-06-18 00:00:00";302;6,1;18,3;27,6;14
"2022-06-19 00:00:00";373;9,3;24,2;38,5;20
"2022-06-20 00:00:00";359;10,0;28,7;44,0;29
"2022-06-21 00:00:00";242;2,7;9,4;13,6;16
"2022-06-22 00:00:00";327;5,4;16,2;24,5;
"2022-06-23 00:00:00";361;5,7;20,5;29,3;
"2022-06-24 00:00:00";420;7,8;25,7;37,7;
"2022-06-25 00:00:00";391;4,5;18,9;25,8;19
"2022-06-26 00:00:00";409;5,3;24,1;32,2;16
"2022-06-27 00:00:00";411;6,6;26,1;36,1;25
"2022-06-28 00:00:00";408;4,2;21,6;28,0;26
"2022-06-29 00:00:00";448;8,7;28,7;42,0;29
"2022-06-30 00:00:00";447;9,7;33,3;48,2;36
"2022-07-01 00:00:00";434;8,9;28,9;42,5;48
"2022-07-02 00:00:00";342;2,1;8,8;12,1;17
"2022-07-03 00:00:00";393;4,0;17,5;23,7;22
"2022-07-04 00:00:00";366;3,8;17,7;23,6;20
"2022-07-05 00:00:00";368;2,6;11,4;15,4;13
"2022-07-06 00:00:00";367;2,9;11,3;15,7;15
"2022-07-07 00:00:00";385;5,5;19,6;28,0;18
"2022-07-08 00:00:00";360;2,7;10,9;15,0;16
"2022-07-09 00:00:00";341;2,8;9,3;13,6;13
"2022-07-10 00:00:00";330;2,1;6,3;9,4;11
"2022-07-11 00:00:00";332;3,0;10,6;15,2;14
"2022-07-12 00:00:00";308;3,1;11,9;16,7;14
"2022-07-13 00:00:00";302;2,5;14,0;17,8;16
"2022-07-14 00:00:00";343;8,8;29,3;42,7;22
"2022-07-15 00:00:00";296;4,2;16,0;22,5;18
"2022-07-16 00:00:00";294;3,4;14,1;19,2;15
"2022-07-17 00:00:00";260;2,2;9,4;12,8;10
"2022-07-18 00:00:00";308;3,9;18,0;24,0;19
"2022-07-19 00:00:00";343;5,4;27,8;36,1;28
"2022-07-20 00:00:00";384;7,1;34,2;45,1;35
"2022-07-21 00:00:00";370;7,2;33,0;44,0;37
"2022-07-22 00:00:00";362;8,9;35,7;49,3;35
"2022-07-23 00:00:00";364;5,4;28,3;36,6;38
"2022-07-24 00:00:00";265;1,8;12,1;14,9;14
"2022-07-25 00:00:00";279;4,3;23,1;29,7;14
"2022-07-26 00:00:00";375;4,5;22,7;29,5;17
"2022-07-27 00:00:00";326;3,8;17,3;23,1;13
"2022-07-28 00:00:00";322;3,9;23,0;28,9;12
"2022-07-29 00:00:00";332;5,1;25,7;33,4;14
"2022-07-30 00:00:00";309;2,8;14,4;18,6;11
"2022-07-31 00:00:00";274;2,6;10,8;14,7;7
"2022-08-01 00:00:00";298;3,5;17,2;22,6;10
"2022-08-02 00:00:00";302;3,2;17,9;22,7;9
"2022-08-03 00:00:00";353;6,0;23,5;32,6;13
"2022-08-04 00:00:00";370;6,6;31,2;41,3;12
"2022-08-05 00:00:00";432;11,8;37,2;55,3;18
"2022-08-06 00:00:00";385;6,2;21,9;31,4;15
"2022-08-07 00:00:00";286;2,3;11,6;15,1;8
"2022-08-08 00:00:00";302;3,4;15,0;20,2;8
"2022-08-09 00:00:00";315;3,9;16,5;22,4;11
"2022-08-10 00:00:00";280;3,5;17,1;22,5;8
"2022-08-11 00:00:00";281;3,8;16,5;22,3;7
"2022-08-12 00:00:00";326;5,1;20,0;27,8;8
"2022-08-13 00:00:00";318;3,2;17,6;22,4;14
"2022-08-14 00:00:00";355;4,1;20,7;27,0;14
"2022-08-15 00:00:00";386;7,8;29,4;41,3;13
"2022-08-16 00:00:00";388;6,0;29,4;38,5;13
"2022-08-17 00:00:00";395;6,8;31,4;41,8;14
"2022-08-18 00:00:00";385;7,5;31,8;43,2;17
"2022-08-19 00:00:00";347;5,5;24,8;33,2;18
"2022-08-20 00:00:00";334;4,3;15,9;22,5;15
"2022-08-21 00:00:00";303;3,3;9,2;14,3;8
"2022-08-22 00:00:00";332;5,8;14,8;23,7;9
"2022-08-23 00:00:00";338;7,3;15,1;26,3;12
"2022-08-24 00:00:00";401;4,6;15,7;22,7;15
"2022-08-25 00:00:00";413;6,5;21,0;31,0;15
"2022-08-26 00:00:00";432;6,1;25,7;34,9;13
"2022-08-27 00:00:00";452;7,3;28,2;39,4;13
"2022-08-28 00:00:00";333;2,9;14,1;18,6;11
"2022-08-29 00:00:00";326;3,3;12,7;17,7;11
"2022-08-30 00:00:00";368;4,2;18,5;24,9;13
"2022-08-31 00:00:00";339;3,6;17,7;23,2;10
"2022-09-01 00:00:00";341;4,2;15,1;21,6;8
"2022-09-02 00:00:00";352;5,5;15,5;23,9;6
"2022-09-03 00:00:00";396;7,7;19,7;31,5;10
"2022-09-04 00:00:00";377;5,2;18,4;26,3;13
"2022-09-05 00:00:00";425;8,7;24,9;38,2;14
"2022-09-06 00:00:00";372;4,8;20,8;28,2;13
"2022-09-07 00:00:00";401;6,0;26,2;35,3;24
"2022-09-08 00:00:00";380;8,4;25,0;37,9;21
"2022-09-09 00:00:00";295;5,1;16,5;24,3;6
"2022-09-10 00:00:00";272;3,2;10,4;15,3;6
"2022-09-11 00:00:00";250;2,3;7,6;11,1;3
"2022-09-12 00:00:00";273;2,9;9,7;14,2;6
"2022-09-13 00:00:00";374;10,4;25,0;40,9;8
"2022-09-14 00:00:00";403;11,7;30,8;48,7;13
"2022-09-15 00:00:00";331;8,5;20,9;34,0;7
"2022-09-16 00:00:00";317;7,8;15,5;27,5;9
"2022-09-17 00:00:00";278;3,0;8,0;12,6;6
"2022-09-18 00:00:00";284;2,8;7,1;11,3;3
"2022-09-19 00:00:00";302;5,1;12,2;19,9;2
"2022-09-20 00:00:00";307;3,8;10,1;15,8;5
"2022-09-21 00:00:00";328;4,7;10,6;17,9;6
"2022-09-22 00:00:00";410;8,7;18,4;31,7;8
"2022-09-23 00:00:00";479;13,6;22,5;43,4;10
"2022-09-24 00:00:00";500;11,2;24,0;41,1;13
"2022-09-25 00:00:00";462;7,5;23,5;35,0;13
"2022-09-26 00:00:00";476;14,3;20,3;42,3;16
"2022-09-27 00:00:00";494;11,6;18,8;36,6;19
"2022-09-28 00:00:00";384;9,8;19,2;34,1;5
"2022-09-29 00:00:00";459;14,8;21,0;43,7;11
"2022-09-30 00:00:00";481;14,4;19,8;41,9;13
"2022-10-01 00:00:00";460;10,5;16,9;32,9;25
"2022-10-02 00:00:00";324;2,8;8,2;12,5;4
"2022-10-03 00:00:00";326;3,2;8,1;13,0;5
"2022-10-04 00:00:00";368;5,3;11,4;19,5;6
"2022-10-05 00:00:00";453;16,6;24,7;50,1;14
"2022-10-06 00:00:00";545;26,4;30,8;71,2;21
"2022-10-07 00:00:00";459;16,7;24,2;49,8;19
"2022-10-08 00:00:00";510;18,9;25,9;54,8;23
"2022-10-09 00:00:00";404;11,1;19,4;36,3;21
"2022-10-10 00:00:00";353;11,2;20,4;37,6;8
"2022-10-11 00:00:00";438;10,4;23,2;39,1;22
"2022-10-12 00:00:00";465;18,3;25,4;53,5;26
"2022-10-13 00:00:00";541;26,3;26,7;67,0;26
"2022-10-14 00:00:00";577;26,3;28,9;69,2;33
"2022-10-15 00:00:00";436;12,6;26,1;45,4;26
"2022-10-16 00:00:00";437;17,8;23,5;50,7;18
"2022-10-17 00:00:00";611;30,1;31,2;77,3;21
"2022-10-18 00:00:00";553;23,7;31,1;67,5;22
"2022-10-19 00:00:00";361;8,2;18,3;30,8;15
"2022-10-20 00:00:00";435;18,7;24,3;52,9;12
"2022-10-21 00:00:00";471;9,8;23,3;38,3;17
"2022-10-22 00:00:00";491;13,7;23,7;44,8;22
"2022-10-23 00:00:00";437;17,2;19,2;45,6;18
"2022-10-24 00:00:00";416;18,7;16,3;45,0;26
"2022-10-25 00:00:00";338;11,5;20,5;38,0;12
"2022-10-26 00:00:00";499;32,3;26,3;75,7;18
"2022-10-27 00:00:00";436;;;;22
"2022-10-28 00:00:00";498;;;;20
"2022-10-29 00:00:00";531;;;;20
"2022-10-30 00:00:00";517;;;;15
"2022-10-31 00:00:00";534;;;;13
"2022-11-01 00:00:00";492;;;;11
"2022-11-02 00:00:00";563;;;;12
"2022-11-03 00:00:00";482;;;;15
"2022-11-04 00:00:00";499;;;;17
"2022-11-05 00:00:00";342;;;;4
"2022-11-06 00:00:00";456;;;;6
"2022-11-07 00:00:00";816;;;;12
"2022-11-08 00:00:00";758;;;;18
"2022-11-09 00:00:00";454;;;;16
"2022-11-10 00:00:00";397;;;;19
"2022-11-11 00:00:00";559;;;;15
"2022-11-12 00:00:00";576;;;;14
"2022-11-13 00:00:00";712;;;;28
"2022-11-14 00:00:00";600;;;;21
"2022-11-15 00:00:00";515;;;;21
"2022-11-16 00:00:00";;;;;
"2022-11-17 00:00:00";476;;;;17
"2022-11-18 00:00:00";600;;;;20
"2022-11-19 00:00:00";478;;;;18
"2022-11-20 00:00:00";529;;;;17
"2022-11-21 00:00:00";804;;;;28
"2022-11-22 00:00:00";483;;;;18
"2022-11-23 00:00:00";466;;;;10
"2022-11-24 00:00:00";450;;;;20
"2022-11-25 00:00:00";578;;;;24
"2022-11-26 00:00:00";789;;;;24
"2022-11-27 00:00:00";781;;;;23
"2022-11-28 00:00:00";551;;;;19
"2022-11-29 00:00:00";537;;;;28
"2022-11-30 00:00:00";511;;;;32
"2022-12-01 00:00:00";601;;;;31
"2022-12-02 00:00:00";488;;;;23
"2022-12-03 00:00:00";520;;;;26
"2022-12-04 00:00:00";572;;;;26
"2022-12-05 00:00:00";422;;;;13
"2022-12-06 00:00:00";391;;;;6
"2022-12-07 00:00:00";572;;;;13
"2022-12-08 00:00:00";790;;;;27
"2022-12-09 00:00:00";635;;;;27
"2022-12-10 00:00:00";609;;;;15
"2022-12-11 00:00:00";543;;;;13
"2022-12-12 00:00:00";616;;;;13
"2022-12-13 00:00:00";772;;;;18
"2022-12-14 00:00:00";852;;;;25
"2022-12-15 00:00:00";757;;;;41
"2022-12-16 00:00:00";502;;;;23
"2022-12-17 00:00:00";420;7,0;12,4;23,2;38
"2022-12-18 00:00:00";698;26,7;23,2;64,1;45
"2022-12-19 00:00:00";522;7,7;15,7;27,4;42
"2022-12-20 00:00:00";500;8,7;15,8;29,2;37
"2022-12-21 00:00:00";490;7,5;16,6;28,0;46
"2022-12-22 00:00:00";623;15,2;17,4;40,7;55
"2022-12-23 00:00:00";833;27,9;16,0;58,7;49
"2022-12-24 00:00:00";578;24,7;20,6;58,5;23
"2022-12-25 00:00:00";484;23,6;22,3;58,4;23
"2022-12-26 00:00:00";569;18,3;13,7;41,8;40
"2022-12-27 00:00:00";354;8,2;15,1;27,7;12
"2022-12-28 00:00:00";508;15,1;23,5;46,7;24
"2022-12-29 00:00:00";568;12,2;17,1;35,8;40
"2022-12-30 00:00:00";556;10,0;13,0;28,4;47
"2022-12-31 00:00:00";760;28,4;15,3;58,7;46
