Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)"
"2011-02-14 00:00:00";418;7,5;38,1;48,7;32
"2011-02-15 00:00:00";407;8,1;37,5;48,2;22
"2011-02-16 00:00:00";590;14,9;45,5;66,8;49
"2011-02-17 00:00:00";571;17,7;47,2;73,2;50
"2011-02-18 00:00:00";571;34,5;52,0;105,7;58
"2011-02-19 00:00:00";621;30,5;40,7;87,2;56
"2011-02-20 00:00:00";514;20,1;40,2;69,8;49
"2011-02-21 00:00:00";562;12,9;39,8;57,9;59
"2011-02-22 00:00:00";779;18,6;45,4;73,5;72
"2011-02-23 00:00:00";732;19,6;46,9;77,1;75
"2011-02-24 00:00:00";959;58,3;77,1;166,7;96
"2011-02-25 00:00:00";691;29,5;59,7;104,3;72
"2011-02-26 00:00:00";660;26,5;56,4;97,5;71
"2011-02-27 00:00:00";738;23,5;59,2;96,4;79
"2011-02-28 00:00:00";982;67,0;83,2;184,5;109
"2011-03-01 00:00:00";697;32,7;64,7;116,2;90
"2011-03-02 00:00:00";381;20,8;57,4;87,7;41
"2011-03-03 00:00:00";386;18,6;61,2;88,6;43
"2011-03-04 00:00:00";421;22,4;53,2;87,7;53
"2011-03-05 00:00:00";548;29,3;61,5;106,3;57
"2011-03-06 00:00:00";257;6,9;30,1;42,7;34
"2011-03-07 00:00:00";253;11,3;43,9;60,7;20
"2011-03-08 00:00:00";537;44,8;72,4;142,3;36
"2011-03-09 00:00:00";727;52,0;73,5;154,2;50
"2011-03-10 00:00:00";641;28,0;74,4;117,5;75
"2011-03-11 00:00:00";644;40,8;69,3;133,8;71
"2011-03-12 00:00:00";764;62,5;67,3;161,0;63
"2011-03-13 00:00:00";454;12,9;45,1;63,6;50
"2011-03-14 00:00:00";533;19,5;53,0;83,9;52
"2011-03-15 00:00:00";492;16,5;45,0;70,4;52
"2011-03-16 00:00:00";485;14,3;48,6;69,3;65
"2011-03-17 00:00:00";472;15,0;67,2;88,7;40
"2011-03-18 00:00:00";433;16,7;54,3;77,5;15
"2011-03-19 00:00:00";590;11,3;59,3;75,3;15
"2011-03-20 00:00:00";346;;;;21
"2011-03-21 00:00:00";314;;;;25
"2011-03-22 00:00:00";536;27,0;91,7;133,4;40
"2011-03-23 00:00:00";416;;;;40
"2011-03-24 00:00:00";373;13,8;58,5;79,1;32
"2011-03-25 00:00:00";554;44,6;70,7;139,6;40
"2011-03-26 00:00:00";415;17,8;50,7;78,4;47
"2011-03-27 00:00:00";328;10,0;33,5;47,4;26
"2011-03-28 00:00:00";437;15,0;45,9;69,0;27
"2011-03-29 00:00:00";582;32,7;69,8;119,7;51
"2011-03-30 00:00:00";689;44,1;81,4;150,2;56
"2011-03-31 00:00:00";822;68,2;91,1;195,1;61
"2011-04-01 00:00:00";556;35,5;69,7;124,0;49
"2011-04-02 00:00:00";566;38,2;58,7;116,7;38
"2011-04-03 00:00:00";557;28,3;56,7;100,6;37
"2011-04-04 00:00:00";621;43,1;63,0;129,8;46
"2011-04-05 00:00:00";341;11,7;34,0;52,8;17
"2011-04-06 00:00:00";472;22,8;49,7;83,9;31
"2011-04-07 00:00:00";403;17,2;33,6;58,9;24
"2011-04-08 00:00:00";317;10,3;30,0;46,6;33
"2011-04-09 00:00:00";;;;;
"2011-04-11 00:00:00";;;;;
"2011-04-12 00:00:00";;;;;
"2011-04-13 00:00:00";276;;;;17
"2011-04-14 00:00:00";433;;;;14
"2011-04-15 00:00:00";510;;;;29
"2011-04-16 00:00:00";352;;;;29
"2011-04-17 00:00:00";548;;;;42
"2011-04-18 00:00:00";492;;;;42
"2011-04-19 00:00:00";462;;;;39
"2011-04-20 00:00:00";437;26,2;76,3;116,4;41
"2011-04-21 00:00:00";568;49,0;83,4;159,4;51
"2011-04-22 00:00:00";609;50,1;87,8;163,9;59
"2011-04-23 00:00:00";502;31,8;62,9;110,6;55
"2011-04-24 00:00:00";345;;;;43
"2011-04-25 00:00:00";375;8,5;42,2;55,5;38
"2011-04-26 00:00:00";401;13,2;50,0;70,1;33
"2011-04-27 00:00:00";440;15,0;56,6;77,9;43
"2011-04-28 00:00:00";461;17,8;64,7;92,8;46
"2011-04-29 00:00:00";403;21,2;59,8;91,5;40
"2011-04-30 00:00:00";378;9,7;43,2;56,6;39
"2011-05-01 00:00:00";372;;;;28
"2011-05-02 00:00:00";355;;;;23
"2011-05-03 00:00:00";319;;;;27
"2011-05-04 00:00:00";289;;;;18
"2011-05-05 00:00:00";308;;;;20
"2011-05-06 00:00:00";439;;;;30
"2011-05-07 00:00:00";473;;;;36
"2011-05-08 00:00:00";305;;;;21
"2011-05-09 00:00:00";397;;;;28
"2011-05-10 00:00:00";437;;;;30
"2011-05-11 00:00:00";417;;;;27
"2011-05-12 00:00:00";525;;;;35
"2011-05-13 00:00:00";419;;;;28
"2011-05-14 00:00:00";467;;;;34
"2011-05-15 00:00:00";367;;;;24
"2011-05-16 00:00:00";378;;;;17
"2011-05-17 00:00:00";411;;;;21
"2011-05-18 00:00:00";534;;;;29
"2011-05-19 00:00:00";679;;;;36
"2011-05-20 00:00:00";731;;;;38
"2011-05-21 00:00:00";733;;;;44
"2011-05-22 00:00:00";598;;;;36
"2011-05-23 00:00:00";;;;;
"2011-05-24 00:00:00";;;;;
"2011-05-25 00:00:00";;;;;
"2011-05-26 00:00:00";;;;;
"2011-05-27 00:00:00";;;;;
"2011-05-28 00:00:00";;;;;19
"2011-05-29 00:00:00";;;;;
"2011-05-30 00:00:00";;;;;32
"2011-05-31 00:00:00";;;;;42
"2011-06-01 00:00:00";;;;;40
"2011-06-02 00:00:00";;;;;50
"2011-06-03 00:00:00";;;;;32
"2011-06-04 00:00:00";449;;;;37
"2011-06-05 00:00:00";;;;;
"2011-06-06 00:00:00";;;;;
"2011-06-07 00:00:00";627;;;;37
"2011-06-08 00:00:00";652;;;;42
"2011-06-09 00:00:00";495;;;;21
"2011-06-10 00:00:00";468;;;;21
"2011-06-11 00:00:00";497;;;;29
"2011-06-12 00:00:00";483;;;;28
"2011-06-13 00:00:00";449;;;;23
"2011-06-14 00:00:00";558;;;;39
"2011-06-15 00:00:00";561;;;;33
"2011-06-16 00:00:00";588;;;;35
"2011-06-17 00:00:00";568;;;;35
"2011-06-18 00:00:00";488;;;;34
"2011-06-19 00:00:00";261;;;;11
"2011-06-20 00:00:00";321;;;;15
"2011-06-21 00:00:00";469;;;;23
"2011-06-22 00:00:00";531;;;;34
"2011-06-23 00:00:00";427;;;;31
"2011-06-24 00:00:00";321;;;;15
"2011-06-25 00:00:00";239;;;;12
"2011-06-26 00:00:00";275;;;;14
"2011-06-27 00:00:00";340;;;;20
"2011-06-28 00:00:00";328;;;;23
"2011-06-29 00:00:00";388;;;;29
"2011-06-30 00:00:00";412;;;;27
"2011-07-01 00:00:00";178;;;;10
"2011-07-02 00:00:00";202;;;;14
"2011-07-03 00:00:00";214;;;;13
"2011-07-04 00:00:00";273;;;;15
"2011-07-05 00:00:00";208;7,8;32,6;44,1;17
"2011-07-06 00:00:00";214;6,5;40,6;51,5;18
"2011-07-07 00:00:00";424;23,9;80,8;118,4;34
"2011-07-08 00:00:00";355;13,4;63,5;85,3;40
"2011-07-09 00:00:00";407;27,6;68,0;110,8;37
"2011-07-10 00:00:00";343;5,9;43,8;53,9;44
"2011-07-11 00:00:00";192;3,8;28,4;35,2;27
"2011-07-12 00:00:00";207;6,4;38,9;49,9;21
"2011-07-13 00:00:00";259;8,3;43,1;55,8;38
"2011-07-14 00:00:00";309;11,0;52,9;69,6;48
"2011-07-15 00:00:00";160;4,4;24,4;32,0;24
"2011-07-16 00:00:00";122;4,1;30,2;36,9;15
"2011-07-17 00:00:00";268;11,1;48,1;66,1;32
"2011-07-18 00:00:00";211;7,6;43,1;56,0;33
"2011-07-19 00:00:00";249;6,8;40,9;53,2;47
"2011-07-20 00:00:00";181;6,7;30,6;43,2;14
"2011-07-21 00:00:00";286;9,4;29,3;44,9;9
"2011-07-22 00:00:00";537;13,8;44,5;63,8;17
"2011-07-23 00:00:00";576;14,4;50,5;73,4;21
"2011-07-24 00:00:00";509;6,4;33,0;42,7;23
"2011-07-25 00:00:00";421;9,4;26,2;39,7;21
"2011-07-26 00:00:00";549;25,5;53,2;93,8;30
"2011-07-27 00:00:00";578;20,1;53,9;86,7;30
"2011-07-28 00:00:00";657;20,2;57,2;90,9;37
"2011-07-29 00:00:00";526;13,2;46,0;68,1;18
"2011-07-30 00:00:00";378;3,8;20,9;27,9;16
"2011-07-31 00:00:00";385;8,5;21,1;36,6;9
"2011-08-01 00:00:00";427;10,3;25,5;42,4;16
"2011-08-02 00:00:00";557;16,6;47,1;71,3;21
"2011-08-03 00:00:00";570;16,3;48,6;74,9;31
"2011-08-04 00:00:00";475;16,4;46,2;73,6;29
"2011-08-05 00:00:00";520;19,0;55,8;86,9;31
"2011-08-06 00:00:00";540;18,6;49,4;77,9;43
"2011-08-07 00:00:00";454;10,6;35,3;52,2;45
"2011-08-08 00:00:00";422;17,7;37,8;66,2;21
"2011-08-09 00:00:00";326;8,1;25,6;40,7;12
"2011-08-10 00:00:00";293;8,0;22,3;35,3;12
"2011-08-11 00:00:00";388;12,7;40,2;61,6;16
"2011-08-12 00:00:00";569;20,1;64,7;96,8;32
"2011-08-13 00:00:00";569;18,6;52,9;84,7;28
"2011-08-14 00:00:00";528;20,5;50,2;81,8;21
"2011-08-15 00:00:00";658;24,6;59,2;99,6;41
"2011-08-16 00:00:00";468;6,1;26,4;36,1;16
"2011-08-17 00:00:00";605;15,4;53,1;78,2;27
"2011-08-18 00:00:00";454;34,9;72,8;128,2;38
"2011-08-19 00:00:00";501;37,7;72,4;131,7;40
"2011-08-20 00:00:00";197;3,3;24,0;27,9;20
"2011-08-21 00:00:00";285;12,7;50,9;69,9;25
"2011-08-22 00:00:00";540;32,2;75,7;124,7;41
"2011-08-23 00:00:00";704;51,1;84,5;164,8;48
"2011-08-24 00:00:00";646;30,1;80,7;128,1;52
"2011-08-25 00:00:00";603;21,0;79,5;112,6;54
"2011-08-26 00:00:00";636;22,2;70,9;105,8;65
"2011-08-27 00:00:00";423;7,2;39,3;51,7;61
"2011-08-28 00:00:00";286;4,4;23,7;30,6;15
"2011-08-29 00:00:00";415;13,4;55,1;77,3;29
"2011-08-30 00:00:00";336;5,5;32,0;42,4;28
"2011-08-31 00:00:00";336;8,3;37,8;51,2;22
"2011-09-01 00:00:00";472;10,3;55,0;70,8;38
"2011-09-02 00:00:00";446;9,4;48,4;64,3;31
"2011-09-03 00:00:00";540;21,0;63,1;94,9;31
"2011-09-04 00:00:00";460;6,7;43,3;55,1;30
"2011-09-05 00:00:00";488;13,7;51,2;72,3;41
"2011-09-06 00:00:00";358;5,6;29,8;40,3;16
"2011-09-07 00:00:00";499;18,9;54,7;83,3;24
"2011-09-08 00:00:00";392;9,2;28,1;44,0;15
"2011-09-09 00:00:00";449;13,8;36,9;58,6;17
"2011-09-10 00:00:00";588;25,7;51,0;92,2;28
"2011-09-11 00:00:00";747;50,8;64,6;144,2;37
"2011-09-12 00:00:00";715;28,0;59,0;103,4;34
"2011-09-13 00:00:00";620;24,9;55,0;94,3;31
"2011-09-14 00:00:00";661;21,0;56,2;89,7;29
"2011-09-15 00:00:00";548;12,9;42,4;60,9;18
"2011-09-16 00:00:00";692;21,9;60,8;93,6;31
"2011-09-17 00:00:00";630;7,8;42,5;54,4;37
"2011-09-18 00:00:00";879;52,6;70,5;151,7;53
"2011-09-19 00:00:00";751;18,2;53,4;82,3;57
"2011-09-20 00:00:00";536;19,7;31,0;63,1;26
"2011-09-21 00:00:00";485;13,2;39,0;60,5;39
"2011-09-22 00:00:00";610;33,9;63,1;115,3;56
"2011-09-23 00:00:00";447;14,8;48,8;73,2;28
"2011-09-24 00:00:00";497;24,7;65,2;104,9;29
"2011-09-25 00:00:00";550;23,1;66,5;102,8;37
"2011-09-26 00:00:00";672;36,6;84,4;140,5;41
"2011-09-27 00:00:00";738;37,8;85,9;147,2;42
"2011-09-28 00:00:00";680;23,5;77,7;114,6;41
"2011-09-29 00:00:00";597;23,3;62,9;101,1;26
"2011-09-30 00:00:00";771;35,8;78,2;134,1;36
"2011-10-01 00:00:00";754;40,8;75,5;141,2;37
"2011-10-02 00:00:00";750;34,0;73,2;125,8;38
"2011-10-03 00:00:00";790;47,0;80,7;153,8;42
"2011-10-04 00:00:00";975;67,8;97,3;203,8;49
"2011-10-05 00:00:00";749;12,7;63,2;84,8;35
"2011-10-06 00:00:00";846;35,1;75,4;132,0;40
"2011-10-07 00:00:00";713;14,9;47,5;70,7;43
"2011-10-08 00:00:00";605;15,0;31,4;54,5;11
"2011-10-09 00:00:00";654;13,2;30,2;50,8;13
"2011-10-10 00:00:00";736;26,6;47,1;88,0;15
"2011-10-11 00:00:00";838;39,5;47,8;108,9;27
"2011-10-12 00:00:00";709;11,4;33,8;53,5;17
"2011-10-13 00:00:00";719;13,4;39,0;62,8;18
"2011-10-14 00:00:00";855;28,6;53,8;100,6;29
"2011-10-15 00:00:00";1025;50,4;54,4;132,0;28
"2011-10-16 00:00:00";827;17,9;40,1;69,5;18
"2011-10-17 00:00:00";911;61,9;63,3;159,6;33
"2011-10-18 00:00:00";750;79,6;86,6;209,0;47
"2011-10-19 00:00:00";839;48,2;95,1;169,5;85
"2011-10-20 00:00:00";360;19,3;44,5;74,0;35
"2011-10-21 00:00:00";462;43,7;60,8;128,0;28
"2011-10-22 00:00:00";498;35,3;55,9;109,6;30
"2011-10-23 00:00:00";;11,2;30,8;51,8;44
"2011-10-24 00:00:00";;29,6;45,7;91,8;52
"2011-10-25 00:00:00";;24,8;48,0;88,2;32
"2011-10-26 00:00:00";;21,1;57,4;89,6;37
"2011-10-27 00:00:00";;20,5;57,2;88,6;35
"2011-10-28 00:00:00";;44,6;70,4;140,0;48
"2011-10-29 00:00:00";;58,3;83,6;172,4;64
"2011-10-30 00:00:00";;69,7;87,6;195,7;62
"2011-10-31 00:00:00";;63,1;89,3;189,4;76
"2011-11-01 00:00:00";;64,5;92,0;191,6;87
"2011-11-02 00:00:00";;77,7;98,7;218,6;104
"2011-11-03 00:00:00";;67,5;83,4;189,0;113
"2011-11-04 00:00:00";;29,6;71,5;117,0;92
"2011-11-05 00:00:00";;13,1;45,5;63,6;78
"2011-11-06 00:00:00";;29,2;57,0;104,1;77
"2011-11-07 00:00:00";;26,3;50,5;93,4;57
"2011-11-08 00:00:00";;33,5;55,3;107,7;48
"2011-11-09 00:00:00";;97,7;92,0;235,6;76
"2011-11-10 00:00:00";;45,5;64,9;135,3;64
"2011-11-11 00:00:00";;21,9;56,3;89,9;36
"2011-11-12 00:00:00";;72,9;81,2;193,7;46
"2011-11-13 00:00:00";;91,4;97,1;238,4;71
"2011-11-14 00:00:00";;84,3;103,7;233,4;96
"2011-11-15 00:00:00";;78,7;104,2;225,9;132
"2011-11-16 00:00:00";;99,9;111,9;267,1;143
"2011-11-17 00:00:00";;106,9;104,3;270,9;89
"2011-11-18 00:00:00";;43,6;63,7;130,9;68
"2011-11-19 00:00:00";;30,9;56,4;103,5;57
"2011-11-20 00:00:00";;24,6;47,6;87,2;68
"2011-11-21 00:00:00";;24,6;45,6;83,3;70
"2011-11-22 00:00:00";;17,7;37,7;65,0;60
"2011-11-23 00:00:00";;45,8;57,2;126,7;61
"2011-11-24 00:00:00";;43,6;58,8;127,4;66
"2011-11-25 00:00:00";;43,4;51,6;118,4;66
"2011-11-26 00:00:00";;37,2;51,4;109,2;56
"2011-11-27 00:00:00";;32,6;37,2;89,4;40
"2011-11-28 00:00:00";;27,5;54,9;97,9;33
"2011-11-29 00:00:00";;13,5;30,2;50,2;42
"2011-11-30 00:00:00";;25,2;42,3;81,4;54
"2011-12-01 00:00:00";;35,3;43,6;97,2;57
"2011-12-02 00:00:00";;22,7;40,2;75,8;48
"2011-12-03 00:00:00";;38,8;50,2;111,1;63
"2011-12-04 00:00:00";;60,7;75,2;169,1;84
"2011-12-05 00:00:00";;32,9;59,5;110,5;20
"2011-12-06 00:00:00";;46,1;65,1;136,2;22
"2011-12-07 00:00:00";;36,5;55,6;112,4;32
"2011-12-08 00:00:00";;10,8;37,3;56,1;12
"2011-12-09 00:00:00";;47,1;63,2;139,2;32
"2011-12-10 00:00:00";;95,0;81,9;228,0;48
"2011-12-11 00:00:00";;29,1;62,4;107,3;25
"2011-12-12 00:00:00";;30,5;39,9;85,7;58
"2011-12-13 00:00:00";;48,8;50,9;126,9;40
"2011-12-14 00:00:00";;52,9;49,8;133,6;46
"2011-12-15 00:00:00";;70,3;81,0;190,2;36
"2011-12-16 00:00:00";;30,2;60,3;108,9;21
"2011-12-17 00:00:00";;12,9;37,9;61,2;9
"2011-12-18 00:00:00";;35,8;59,6;116,3;21
"2011-12-19 00:00:00";;41,2;71,3;136,1;37
"2011-12-20 00:00:00";;29,7;65,7;113,1;29
"2011-12-21 00:00:00";;58,3;79,2;169,1;37
"2011-12-22 00:00:00";;31,7;57,1;108,4;41
"2011-12-23 00:00:00";;35,3;60,1;115,6;48
"2011-12-24 00:00:00";;11,6;43,7;61,2;56
"2011-12-25 00:00:00";;12,0;59,8;81,4;14
"2011-12-26 00:00:00";;62,1;67,1;163,4;45
"2011-12-27 00:00:00";;103,0;89,3;246,7;84
"2011-12-28 00:00:00";;45,3;74,1;143,8;43
"2011-12-29 00:00:00";;18,9;60,8;91,3;28
"2011-12-30 00:00:00";;27,9;63,8;108,0;34
"2011-12-31 00:00:00";;46,4;64,3;135,7;29
