Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)"
"2017-03-17 00:00:00";418;19,0;63,0;92,1;32
"2017-03-18 00:00:00";314;13,7;41,1;62,2;21
"2017-03-19 00:00:00";243;6,5;31,4;41,2;9
"2017-03-20 00:00:00";409;26,6;53,1;93,9;19
"2017-03-21 00:00:00";769;66,7;82,1;184,4;39
"2017-03-22 00:00:00";546;24,4;62,6;107,5;38
"2017-03-23 00:00:00";550;35,8;62,2;126,6;35
"2017-03-24 00:00:00";585;37,6;38,9;122,7;41
"2017-03-25 00:00:00";305;6,0;43,2;52,0;19
"2017-03-26 00:00:00";244;;;;13
"2017-03-27 00:00:00";380;15,3;66,1;89,5;19
"2017-03-28 00:00:00";671;54,8;103,4;187,4;36
"2017-03-29 00:00:00";580;40,8;90,4;152,9;33
"2017-03-30 00:00:00";346;9,9;63,0;78,2;19
"2017-03-31 00:00:00";438;19,5;73,5;103,2;29
"2017-04-01 00:00:00";571;39,2;85,2;144,7;37
"2017-04-02 00:00:00";643;46,9;84,7;156,5;40
"2017-04-03 00:00:00";628;34,2;93,9;146,2;41
"2017-04-04 00:00:00";410;12,0;73,4;91,8;35
"2017-04-05 00:00:00";366;8,6;47,9;61,1;30
"2017-04-06 00:00:00";243;2,6;29,9;33,9;13
"2017-04-07 00:00:00";262;5,4;37,6;45,9;12
"2017-04-08 00:00:00";285;3,9;31,0;37,0;9
"2017-04-09 00:00:00";482;22,3;63,4;97,4;19
"2017-04-10 00:00:00";578;36,4;82,6;138,5;31
"2017-04-11 00:00:00";333;6,9;47,8;58,4;24
"2017-04-12 00:00:00";358;16,8;67,5;93,1;18
"2017-04-13 00:00:00";332;9,8;48,3;63,3;18
"2017-04-14 00:00:00";338;6,2;48,7;58,2;14
"2017-04-15 00:00:00";538;28,4;74,1;117,7;24
"2017-04-16 00:00:00";296;4,2;36,0;42,4;11
"2017-04-17 00:00:00";309;5,4;46,3;54,1;11
"2017-04-18 00:00:00";341;6,7;44,9;55,1;11
"2017-04-19 00:00:00";382;10,0;33,5;49,0;10
"2017-04-20 00:00:00";341;7,2;44,5;55,6;10
"2017-04-21 00:00:00";332;4,8;51,4;58,6;16
"2017-04-22 00:00:00";335;12,2;55,6;74,3;18
"2017-04-23 00:00:00";240;3,1;32,9;37,7;8
"2017-04-24 00:00:00";340;13,4;64,9;85,5;15
"2017-04-25 00:00:00";410;15,3;70,2;93,6;28
"2017-04-26 00:00:00";404;17,0;78,2;104,2;24
"2017-04-27 00:00:00";498;25,1;70,2;108,7;38
"2017-04-28 00:00:00";576;37,9;54,0;112,2;32
"2017-04-29 00:00:00";362;4,7;38,6;45,8;11
"2017-04-30 00:00:00";415;7,9;48,5;60,3;14
"2017-05-01 00:00:00";400;;;;17
"2017-05-02 00:00:00";480;14,7;62,3;84,8;28
"2017-05-03 00:00:00";528;21,6;64,5;97,7;29
"2017-05-04 00:00:00";498;18,2;72,5;100,4;24
"2017-05-05 00:00:00";468;14,4;62,3;84,5;16
"2017-05-06 00:00:00";479;10,7;57,2;73,6;17
"2017-05-07 00:00:00";434;8,1;45,2;57,7;17
"2017-05-08 00:00:00";355;3,1;38,7;43,4;11
"2017-05-09 00:00:00";370;4,7;37,7;44,9;12
"2017-05-10 00:00:00";442;16,8;73,0;98,8;17
"2017-05-11 00:00:00";484;17,0;79,6;105,6;20
"2017-05-12 00:00:00";525;19,8;77,7;108,1;24
"2017-05-13 00:00:00";451;8,7;54,1;67,4;14
"2017-05-14 00:00:00";432;4,5;44,4;51,3;15
"2017-05-15 00:00:00";461;11,3;59,2;76,5;19
"2017-05-16 00:00:00";410;6,8;51,5;61,9;22
"2017-05-17 00:00:00";400;5,6;55,1;63,7;19
"2017-05-18 00:00:00";563;28,0;87,5;130,5;26
"2017-05-19 00:00:00";592;30,9;94,9;142,3;35
"2017-05-20 00:00:00";396;9,2;41,2;55,4;27
"2017-05-21 00:00:00";346;1,9;28,0;30,9;15
"2017-05-22 00:00:00";422;10,7;69,5;85,9;25
"2017-05-23 00:00:00";411;9,7;53,3;68,2;25
"2017-05-24 00:00:00";376;9,6;47,9;62,7;17
"2017-05-25 00:00:00";307;3,6;37,7;43,2;11
"2017-05-26 00:00:00";348;5,5;51,3;59,7;16
"2017-05-27 00:00:00";357;5,4;50,4;58,6;30
"2017-05-28 00:00:00";328;6,1;47,5;57,0;35
"2017-05-29 00:00:00";483;24,3;81,4;118,6;28
"2017-05-30 00:00:00";509;30,6;98,6;145,5;31
"2017-05-31 00:00:00";454;12,1;70,7;89,3;30
"2017-06-01 00:00:00";373;3,7;53,5;59,2;21
"2017-06-02 00:00:00";410;12,0;74,0;92,3;25
"2017-06-03 00:00:00";436;8,5;68,8;81,7;30
"2017-06-04 00:00:00";442;8,3;57,9;70,6;41
"2017-06-05 00:00:00";324;3,5;38,8;44,1;8
"2017-06-06 00:00:00";;16,5;61,9;85,2;27
"2017-06-07 00:00:00";;2,4;34,3;37,9;11
"2017-06-08 00:00:00";;4,2;46,7;53,0;13
"2017-06-09 00:00:00";;11,2;30,0;85,4;28
"2017-06-10 00:00:00";;8,1;28,5;62,2;21
"2017-06-11 00:00:00";;3,6;26,6;51,4;13
"2017-06-12 00:00:00";;23,5;56,1;120,2;26
"2017-06-13 00:00:00";423;2,2;38,1;48,7;21
"2017-06-14 00:00:00";357;4,5;16,4;50,3;17
"2017-06-15 00:00:00";409;9,2;19,1;70,8;29
"2017-06-16 00:00:00";456;16,1;40,2;90,6;30
"2017-06-17 00:00:00";250;1,9;18,7;24,5;11
"2017-06-18 00:00:00";311;3,5;34,4;37,4;12
"2017-06-19 00:00:00";405;9,5;64,1;75,2;22
"2017-06-20 00:00:00";514;28,6;80,0;137,3;27
"2017-06-21 00:00:00";424;10,7;65,0;84,3;29
"2017-06-22 00:00:00";463;18,3;82,2;115,7;31
"2017-06-23 00:00:00";389;7,8;81,1;78,8;30
"2017-06-24 00:00:00";363;7,6;67,7;73,1;27
"2017-06-25 00:00:00";414;9,3;79,0;75,0;33
"2017-06-26 00:00:00";284;6,5;64,0;57,9;18
"2017-06-27 00:00:00";429;17,8;78,3;114,4;30
"2017-06-28 00:00:00";441;14,4;86,1;111,8;43
"2017-06-29 00:00:00";322;11,9;75,0;82,3;17
"2017-06-30 00:00:00";280;13,5;48,3;91,6;23
"2017-07-01 00:00:00";210;7,0;49,0;57,0;10
"2017-07-02 00:00:00";149;1,9;44,6;31,8;7
"2017-07-03 00:00:00";140;3,3;40,3;42,5;10
"2017-07-04 00:00:00";207;12,0;24,0;81,1;17
"2017-07-05 00:00:00";331;25,0;43,3;127,9;24
"2017-07-06 00:00:00";208;6,1;55,4;67,1;21
"2017-07-07 00:00:00";212;7,6;54,0;72,2;22
"2017-07-08 00:00:00";186;6,4;59,8;62,8;22
"2017-07-09 00:00:00";274;12,7;92,7;82,0;27
"2017-07-10 00:00:00";239;6,4;80,9;69,6;33
"2017-07-11 00:00:00";196;5,3;71,3;55,4;16
"2017-07-12 00:00:00";205;7,5;74,3;69,3;15
"2017-07-13 00:00:00";67;2,2;50,8;32,0;11
"2017-07-14 00:00:00";120;9,1;18,6;63,6;18
"2017-07-15 00:00:00";;2,1;17,7;36,1;15
"2017-07-16 00:00:00";;2,5;17,3;39,9;14
"2017-07-17 00:00:00";155;11,6;22,2;78,2;18
"2017-07-18 00:00:00";181;8,9;21,1;83,1;25
"2017-07-19 00:00:00";246;21,9;31,8;122,1;28
"2017-07-20 00:00:00";249;17,8;42,3;114,8;32
"2017-07-21 00:00:00";121;4,1;76,7;57,7;19
"2017-07-22 00:00:00";185;10,0;97,9;77,1;25
"2017-07-23 00:00:00";167;6,6;87,6;56,3;22
"2017-07-24 00:00:00";158;5,3;97,3;56,6;24
"2017-07-25 00:00:00";;2,7;40,9;36,0;7
"2017-07-26 00:00:00";;8,0;31,6;59,0;11
"2017-07-27 00:00:00";;5,5;21,6;46,5;8
"2017-07-28 00:00:00";;4,4;56,0;49,9;11
"2017-07-29 00:00:00";;4,9;50,8;54,5;14
"2017-07-30 00:00:00";167;14,9;65,0;94,0;18
"2017-07-31 00:00:00";214;13,5;83,4;102,6;27
"2017-08-01 00:00:00";245;15,8;81,9;113,5;30
"2017-08-02 00:00:00";279;18,9;87,7;123,7;38
"2017-08-03 00:00:00";190;11,2;81,6;106,3;26
"2017-08-04 00:00:00";381;27,0;111,4;152,5;37
"2017-08-05 00:00:00";315;5,9;54,9;50,4;24
"2017-08-06 00:00:00";256;2,1;56,8;29,5;22
"2017-08-07 00:00:00";232;3,2;31,8;35,0;9
"2017-08-08 00:00:00";243;4,9;49,6;49,9;13
"2017-08-09 00:00:00";384;4,1;55,2;64,5;27
"2017-08-10 00:00:00";407;4,7;74,5;72,0;37
"2017-08-11 00:00:00";349;6,0;72,5;73,6;35
"2017-08-12 00:00:00";154;1,4;49,1;23,6;10
"2017-08-13 00:00:00";169;2,3;32,9;38,7;13
"2017-08-14 00:00:00";261;5,3;51,9;59,0;17
"2017-08-15 00:00:00";311;11,7;62,8;93,2;23
"2017-08-16 00:00:00";378;13,0;85,7;105,4;30
"2017-08-17 00:00:00";319;4,4;65,1;71,7;27
"2017-08-18 00:00:00";392;13,8;93,9;115,0;34
"2017-08-19 00:00:00";315;6,7;52,8;62,9;
"2017-08-20 00:00:00";145;1,1;19,9;21,5;
"2017-08-21 00:00:00";185;2,8;37,8;42,0;
"2017-08-22 00:00:00";151;2,3;38,6;42,1;
"2017-08-23 00:00:00";156;2,6;45,2;49,2;
"2017-08-24 00:00:00";318;18,8;94,0;122,7;
"2017-08-25 00:00:00";435;12,0;91,9;110,3;
"2017-08-26 00:00:00";468;20,6;96,4;127,9;
"2017-08-27 00:00:00";394;8,2;65,7;78,1;
"2017-08-28 00:00:00";208;2,2;40,4;43,6;
"2017-08-29 00:00:00";214;2,5;48,0;51,5;
"2017-08-30 00:00:00";334;12,7;78,4;97,9;
"2017-08-31 00:00:00";414;11,6;88,2;105,8;
"2017-09-01 00:00:00";353;5,6;71,6;80,0;
"2017-09-02 00:00:00";133;2,5;27,4;31,3;
"2017-09-03 00:00:00";104;2,3;21,4;24,9;
"2017-09-04 00:00:00";94;3,0;32,6;37,1;
"2017-09-05 00:00:00";182;5,8;60,4;69,3;
"2017-09-06 00:00:00";180;3,2;47,4;52,1;
"2017-09-07 00:00:00";185;10,4;49,7;65,7;
"2017-09-08 00:00:00";297;28,3;45,8;129,7;
"2017-09-09 00:00:00";296;18,4;33,6;108,2;
"2017-09-10 00:00:00";326;16,4;58,4;102,9;
"2017-09-11 00:00:00";374;20,5;72,3;123,0;
"2017-09-12 00:00:00";94;2,4;25,7;29,6;
"2017-09-13 00:00:00";;11,3;18,9;61,6;
"2017-09-14 00:00:00";;16,9;20,5;73,5;
"2017-09-15 00:00:00";;18,5;17,8;78,5;
"2017-09-16 00:00:00";299;22,6;24,6;89,8;
"2017-09-17 00:00:00";123;14,6;32,6;58,4;
"2017-09-18 00:00:00";209;25,7;34,5;93,0;
"2017-09-19 00:00:00";160;24,4;27,1;80,5;
"2017-09-20 00:00:00";96;19,9;27,2;73,2;
"2017-09-21 00:00:00";;8,2;11,7;37,9;
"2017-09-22 00:00:00";;9,9;15,3;52,7;
"2017-09-23 00:00:00";;8,8;11,1;43,2;
"2017-09-24 00:00:00";144;22,2;20,5;77,0;
"2017-09-25 00:00:00";259;41,3;31,8;118,8;
"2017-09-26 00:00:00";200;32,9;33,5;114,9;
"2017-09-27 00:00:00";230;39,0;38,0;129,9;
"2017-09-28 00:00:00";312;40,9;31,0;125,3;
"2017-09-29 00:00:00";374;53,7;34,4;150,6;
"2017-09-30 00:00:00";408;42,4;30,3;133,1;
"2017-10-01 00:00:00";413;30,6;25,7;110,4;
"2017-10-02 00:00:00";540;63,9;43,7;183,8;
"2017-10-03 00:00:00";562;60,2;39,0;165,0;
"2017-10-04 00:00:00";326;26,3;22,4;97,7;
"2017-10-05 00:00:00";502;33,7;28,9;117,2;
"2017-10-06 00:00:00";500;11,0;16,6;54,0;
"2017-10-07 00:00:00";524;12,3;16,9;57,8;
"2017-10-08 00:00:00";548;14,8;19,6;72,5;
"2017-10-09 00:00:00";574;22,8;23,2;83,8;
"2017-10-10 00:00:00";667;33,6;30,4;117,7;
"2017-10-11 00:00:00";694;34,3;31,2;126,0;
"2017-10-12 00:00:00";808;61,1;42,4;174,5;
"2017-10-13 00:00:00";641;17,9;22,7;77,6;
"2017-10-14 00:00:00";692;18,2;23,2;76,8;
"2017-10-15 00:00:00";804;42,0;36,9;138,1;
"2017-10-16 00:00:00";957;77,7;54,1;205,2;
"2017-10-17 00:00:00";1065;106,1;70,4;263,1;
"2017-10-18 00:00:00";1056;81,8;65,6;214,3;
"2017-10-19 00:00:00";1038;81,3;63,2;204,0;
"2017-10-20 00:00:00";1018;86,9;61,0;206,9;
"2017-10-21 00:00:00";1052;59,9;47,7;149,4;
"2017-10-22 00:00:00";852;26,5;29,9;75,9;
"2017-10-23 00:00:00";724;10,7;20,8;41,5;
"2017-10-24 00:00:00";800;14,1;25,1;71,9;
"2017-10-25 00:00:00";944;43,6;40,4;130,5;
"2017-10-26 00:00:00";1053;93,9;65,3;230,0;
"2017-10-27 00:00:00";967;51,4;46,3;147,5;
"2017-10-28 00:00:00";764;8,7;20,3;46,1;
"2017-10-29 00:00:00";816;9,1;20,5;43,4;
"2017-10-30 00:00:00";849;5,2;19,2;35,8;
"2017-10-31 00:00:00";918;16,9;27,3;70,8;
"2017-11-01 00:00:00";988;23,8;33,2;96,7;
"2017-11-02 00:00:00";1074;31,0;38,6;119,1;
"2017-11-03 00:00:00";977;23,7;31,6;86,7;
"2017-11-04 00:00:00";1221;55,9;50,1;151,8;
"2017-11-05 00:00:00";1091;20,8;32,3;84,4;
"2017-11-06 00:00:00";1177;41,3;44,2;131,7;
"2017-11-07 00:00:00";1332;33,1;42,0;114,5;
"2017-11-08 00:00:00";1177;21,4;33,8;84,2;
"2017-11-09 00:00:00";1188;33,5;37,0;88,1;
"2017-11-10 00:00:00";1204;45,1;44,5;121,7;34
"2017-11-11 00:00:00";1170;25,0;35,8;90,4;22
"2017-11-12 00:00:00";1208;26,1;36,1;87,2;26
"2017-11-13 00:00:00";1157;12,9;27,8;49,6;13
"2017-11-14 00:00:00";1173;19,6;32,6;70,4;15
"2017-11-15 00:00:00";1379;55,1;51,6;136,8;36
"2017-11-16 00:00:00";1495;46,4;49,9;126,6;39
"2017-11-17 00:00:00";1314;45,3;46,2;116,0;41
"2017-11-18 00:00:00";1058;31,2;36,4;86,6;29
"2017-11-19 00:00:00";1018;17,4;31,0;69,4;17
"2017-11-20 00:00:00";981;9,7;26,7;51,8;12
"2017-11-21 00:00:00";1073;30,0;36,8;86,8;16
"2017-11-22 00:00:00";1261;86,9;65,8;199,3;58
"2017-11-23 00:00:00";1014;45,0;42,1;107,7;41
"2017-11-24 00:00:00";505;23,0;27,6;75,7;46
"2017-11-25 00:00:00";536;36,0;33,9;99,1;47
"2017-11-26 00:00:00";446;7,1;21,5;57,0;12
"2017-11-27 00:00:00";475;10,9;23,4;59,5;14
"2017-11-28 00:00:00";668;51,0;45,6;143,1;33
"2017-11-29 00:00:00";638;26,5;33,1;91,2;36
"2017-11-30 00:00:00";661;34,1;34,9;89,9;20
"2017-12-01 00:00:00";647;46,1;43,5;134,3;30
"2017-12-02 00:00:00";750;42,3;42,3;121,1;30
"2017-12-03 00:00:00";738;21,1;32,2;80,3;26
"2017-12-04 00:00:00";617;22,9;31,6;81,7;20
"2017-12-05 00:00:00";579;27,7;33,0;87,7;15
"2017-12-06 00:00:00";502;9,8;24,4;57,4;17
"2017-12-07 00:00:00";644;59,3;49,7;153,7;41
"2017-12-08 00:00:00";939;65,7;54,5;153,7;66
"2017-12-09 00:00:00";629;11,8;27,0;60,2;17
"2017-12-10 00:00:00";627;12,7;28,3;66,6;15
"2017-12-11 00:00:00";616;19,7;31,9;83,6;22
"2017-12-12 00:00:00";576;38,2;40,3;120,1;27
"2017-12-13 00:00:00";581;34,0;38,3;108,5;27
"2017-12-14 00:00:00";788;68,0;54,0;153,8;41
"2017-12-15 00:00:00";711;49,6;47,8;144,0;19
"2017-12-16 00:00:00";642;28,2;37,1;101,7;22
"2017-12-17 00:00:00";697;29,9;38,5;102,6;27
"2017-12-18 00:00:00";790;58,4;52,5;151,7;41
"2017-12-19 00:00:00";759;33,5;40,2;101,3;34
"2017-12-20 00:00:00";838;49,8;48,6;129,4;45
"2017-12-21 00:00:00";1148;117,8;84,3;259,7;59
"2017-12-22 00:00:00";695;44,5;45,1;123,5;24
"2017-12-23 00:00:00";512;12,4;28,2;63,6;15
"2017-12-24 00:00:00";437;6,6;23,7;46,2;9
"2017-12-25 00:00:00";584;65,5;53,7;163,0;23
"2017-12-26 00:00:00";904;37,9;44,2;106,7;46
"2017-12-27 00:00:00";940;122,7;85,6;279,0;49
"2017-12-28 00:00:00";792;62,2;53,8;148,8;24
"2017-12-29 00:00:00";502;10,3;27,8;58,3;14
"2017-12-30 00:00:00";698;47,3;49,6;142,7;31
"2017-12-31 00:00:00";738;85,1;64,6;192,8;47
