Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)"
"2025-03-18 00:00:00";;;;;13
"2025-03-19 00:00:00";;;;;27
"2025-03-20 00:00:00";;;;;39
"2025-03-21 00:00:00";;;;;43
"2025-03-22 00:00:00";;;;;43
"2025-03-23 00:00:00";;;;;39
"2025-03-24 00:00:00";;;;;43
"2025-03-25 00:00:00";;;;;41
"2025-03-26 00:00:00";;;;;37
"2025-03-27 00:00:00";;;;;33
"2025-03-28 00:00:00";;;;;29
"2025-03-29 00:00:00";;;;;20
"2025-03-30 00:00:00";;;;;27
"2025-03-31 00:00:00";;;;;18
"2025-04-01 00:00:00";;;;;19
"2025-04-02 00:00:00";;;;;23
"2025-04-03 00:00:00";;;;;27
"2025-04-04 00:00:00";;;;;24
"2025-04-05 00:00:00";;;;;21
"2025-04-06 00:00:00";;;;;24
"2025-04-07 00:00:00";;;;;16
"2025-04-08 00:00:00";;;;;16
"2025-04-09 00:00:00";;;;;20
"2025-04-10 00:00:00";;;;;21
"2025-04-11 00:00:00";;;;;32
"2025-04-12 00:00:00";;;;;26
"2025-04-13 00:00:00";;;;;32
"2025-04-14 00:00:00";;;;;36
"2025-04-15 00:00:00";;;;;35
"2025-04-16 00:00:00";;;;;41
"2025-04-17 00:00:00";;;;;38
"2025-04-18 00:00:00";;;;;18
"2025-04-19 00:00:00";;;;;18
"2025-04-20 00:00:00";;;;;21
"2025-04-21 00:00:00";;;;;28
"2025-04-22 00:00:00";;;;;26
"2025-04-23 00:00:00";;;;;27
"2025-04-24 00:00:00";;;;;24
"2025-04-25 00:00:00";;;;;23
"2025-04-26 00:00:00";;;;;16
"2025-04-27 00:00:00";;;;;11
"2025-04-28 00:00:00";;;;;19
"2025-04-29 00:00:00";;;;;24
"2025-04-30 00:00:00";;;;;27
"2025-05-01 00:00:00";;;;;23
"2025-05-02 00:00:00";;;;;29
"2025-05-03 00:00:00";;;;;39
"2025-05-04 00:00:00";;;;;22
"2025-05-05 00:00:00";;;;;13
"2025-05-06 00:00:00";;;;;15
"2025-05-07 00:00:00";;;;;16
"2025-05-08 00:00:00";;;;;16
"2025-05-09 00:00:00";;;;;17
"2025-05-10 00:00:00";;;;;12
"2025-05-11 00:00:00";;;;;12
"2025-05-12 00:00:00";;;;;16
"2025-05-13 00:00:00";;;;;14
"2025-05-14 00:00:00";;11,8;31,3;49,4;23
"2025-05-15 00:00:00";;4,9;19,4;26,8;21
"2025-05-16 00:00:00";;4,5;15,3;22,1;9
"2025-05-17 00:00:00";;4,9;16,4;24,0;13
"2025-05-18 00:00:00";;4,0;14,4;20,6;8
"2025-05-19 00:00:00";;4,7;14,3;21,5;13
"2025-05-20 00:00:00";;7,2;20,4;31,4;15
"2025-05-21 00:00:00";;10,6;29,3;45,6;34
"2025-05-22 00:00:00";;11,6;27,9;45,8;33
"2025-05-23 00:00:00";;6,2;15,6;25,2;11
"2025-05-24 00:00:00";;7,4;21,0;32,4;13
"2025-05-25 00:00:00";;6,5;19,0;29,0;12
"2025-05-26 00:00:00";;5,3;14,3;22,5;14
"2025-05-27 00:00:00";;5,0;18,2;25,9;17
"2025-05-28 00:00:00";;5,6;18,9;27,5;18
"2025-05-29 00:00:00";;3,0;9,2;13,8;13
"2025-05-30 00:00:00";;4,4;15,2;22,0;13
"2025-05-31 00:00:00";;12,6;28,9;48,2;16
"2025-06-01 00:00:00";;13,4;27,9;48,4;20
"2025-06-02 00:00:00";;8,9;31,9;45,5;24
"2025-06-03 00:00:00";;5,2;19,0;27,0;15
"2025-06-04 00:00:00";;11,3;27,2;44,5;27
"2025-06-05 00:00:00";;10,5;31,5;47,5;26
