Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)"
"2013-04-13 00:00:00";283;;;;15
"2013-04-14 00:00:00";342;;;;20
"2013-04-15 00:00:00";396;;;;27
"2013-04-16 00:00:00";490;;;;33
"2013-04-17 00:00:00";602;;;;39
"2013-04-18 00:00:00";610;;;;41
"2013-04-19 00:00:00";676;;;;51
"2013-04-20 00:00:00";516;;;;47
"2013-04-21 00:00:00";449;;;;46
"2013-04-22 00:00:00";437;;;;39
"2013-04-23 00:00:00";591;;;;51
"2013-04-24 00:00:00";582;;;;37
"2013-04-25 00:00:00";668;;;;48
"2013-04-26 00:00:00";;;;;
"2013-04-27 00:00:00";553;;;;54
"2013-04-28 00:00:00";573;;;;26
"2013-04-29 00:00:00";656;;;;60
"2013-04-30 00:00:00";814;;;;66
"2013-05-01 00:00:00";618;;;;70
"2013-05-02 00:00:00";636;;;;67
"2013-05-03 00:00:00";647;;;;36
"2013-05-04 00:00:00";620;;;;15
"2013-05-05 00:00:00";528;;;;22
"2013-05-06 00:00:00";545;;;;34
"2013-05-07 00:00:00";603;;;;28
"2013-05-08 00:00:00";686;;;;37
"2013-05-09 00:00:00";703;;;;44
"2013-05-10 00:00:00";715;;;;49
"2013-05-11 00:00:00";512;;;;26
"2013-05-12 00:00:00";437;;;;14
"2013-05-13 00:00:00";395;;;;19
"2013-05-14 00:00:00";462;;;;18
"2013-05-15 00:00:00";633;;;;31
"2013-05-16 00:00:00";467;;;;32
"2013-05-17 00:00:00";514;;;;39
"2013-05-18 00:00:00";511;;;;22
"2013-05-19 00:00:00";574;;;;31
"2013-05-20 00:00:00";434;;;;16
"2013-05-21 00:00:00";510;;;;20
"2013-05-22 00:00:00";510;;;;21
"2013-05-23 00:00:00";363;;;;18
"2013-05-24 00:00:00";369;;;;29
"2013-05-25 00:00:00";340;;;;23
"2013-05-26 00:00:00";335;;;;17
"2013-05-27 00:00:00";341;;;;11
"2013-05-28 00:00:00";466;;;;26
"2013-05-29 00:00:00";567;;;;40
"2013-05-30 00:00:00";613;;;;29
"2013-05-31 00:00:00";530;;;;18
"2013-06-01 00:00:00";451;;;;20
"2013-06-02 00:00:00";401;;;;17
"2013-06-03 00:00:00";305;;;;13
"2013-06-04 00:00:00";360;;;;16
"2013-06-05 00:00:00";436;;;;24
"2013-06-06 00:00:00";469;;;;29
"2013-06-07 00:00:00";514;;;;25
"2013-06-08 00:00:00";613;;;;32
"2013-06-09 00:00:00";740;;;;33
"2013-06-10 00:00:00";430;;;;29
"2013-06-11 00:00:00";352;;;;24
"2013-06-12 00:00:00";345;;;;15
"2013-06-13 00:00:00";339;;;;20
"2013-06-14 00:00:00";445;;;;29
"2013-06-15 00:00:00";459;;;;30
"2013-06-16 00:00:00";534;;;;32
"2013-06-17 00:00:00";651;;;;37
"2013-06-18 00:00:00";;;;;40
"2013-06-19 00:00:00";;;;;41
"2013-06-20 00:00:00";;;;;45
"2013-06-21 00:00:00";;;;;54
"2013-06-22 00:00:00";;;;;52
"2013-06-23 00:00:00";;;;;41
"2013-06-24 00:00:00";;;;;27
"2013-06-25 00:00:00";;;;;9
"2013-06-26 00:00:00";;;;;14
"2013-06-27 00:00:00";;;;;18
"2013-06-28 00:00:00";;;;;23
"2013-06-29 00:00:00";;;;;22
"2013-06-30 00:00:00";;;;;21
"2013-07-01 00:00:00";;;;;19
"2013-07-02 00:00:00";;;;;29
"2013-07-03 00:00:00";;;;;35
"2013-07-04 00:00:00";;;;;30
"2013-07-05 00:00:00";;;;;36
"2013-07-06 00:00:00";;;;;31
"2013-07-07 00:00:00";;;;;27
"2013-07-08 00:00:00";;;;;27
"2013-07-09 00:00:00";;;;;26
"2013-07-10 00:00:00";;;;;35
"2013-07-11 00:00:00";;;;;34
"2013-07-12 00:00:00";;;;;19
"2013-07-13 00:00:00";;;;;18
"2013-07-14 00:00:00";;;;;22
"2013-07-15 00:00:00";;;;;31
"2013-07-16 00:00:00";;;;;22
"2013-07-17 00:00:00";;;;;35
"2013-07-18 00:00:00";;;;;44
"2013-07-19 00:00:00";;;;;50
"2013-07-20 00:00:00";;;;;34
"2013-07-21 00:00:00";;;;;26
"2013-07-22 00:00:00";;;;;28
"2013-07-23 00:00:00";;;;;35
"2013-07-24 00:00:00";;;;;34
"2013-07-25 00:00:00";;;;;39
"2013-07-26 00:00:00";;;;;42
"2013-07-27 00:00:00";;;;;51
"2013-07-28 00:00:00";;;;;50
"2013-07-29 00:00:00";;;;;51
"2013-07-30 00:00:00";;;;;27
"2013-07-31 00:00:00";;;;;21
"2013-08-01 00:00:00";;;;;26
"2013-08-02 00:00:00";;;;;40
"2013-08-03 00:00:00";;;;;41
"2013-08-04 00:00:00";;;;;39
"2013-08-05 00:00:00";;;;;31
"2013-08-06 00:00:00";;;;;44
"2013-08-07 00:00:00";;;;;51
"2013-08-08 00:00:00";;;;;62
"2013-08-09 00:00:00";;;;;64
"2013-08-10 00:00:00";;;;;23
"2013-08-11 00:00:00";;;;;16
"2013-08-12 00:00:00";;;;;26
"2013-08-13 00:00:00";;;;;36
"2013-08-14 00:00:00";;;;;27
"2013-08-15 00:00:00";;;;;28
"2013-08-16 00:00:00";;;;;34
"2013-08-17 00:00:00";;;;;37
"2013-08-18 00:00:00";;;;;38
"2013-08-19 00:00:00";;;;;39
"2013-08-20 00:00:00";;;;;28
"2013-08-21 00:00:00";;;;;24
"2013-08-22 00:00:00";;;;;30
"2013-08-23 00:00:00";;;;;34
"2013-08-24 00:00:00";;;;;36
"2013-08-25 00:00:00";;;;;38
"2013-08-26 00:00:00";;;;;42
"2013-08-27 00:00:00";;;;;22
"2013-08-28 00:00:00";;;;;27
"2013-08-29 00:00:00";;;;;26
"2013-08-30 00:00:00";;;;;25
"2013-08-31 00:00:00";;;;;29
"2013-09-01 00:00:00";;;;;24
"2013-09-02 00:00:00";;;;;19
"2013-09-03 00:00:00";;;;;15
"2013-09-04 00:00:00";;;;;20
"2013-09-05 00:00:00";;;;;30
"2013-09-06 00:00:00";;;;;32
"2013-09-07 00:00:00";478;;;;33
"2013-09-08 00:00:00";444;;;;33
"2013-09-09 00:00:00";512;;;;46
"2013-09-10 00:00:00";441;;;;43
"2013-09-11 00:00:00";325;;;;28
"2013-09-12 00:00:00";348;;;;18
"2013-09-13 00:00:00";304;;;;13
"2013-09-14 00:00:00";347;;;;18
"2013-09-15 00:00:00";568;;;;27
"2013-09-16 00:00:00";631;;;;36
"2013-09-17 00:00:00";395;;;;18
"2013-09-18 00:00:00";480;;;;17
"2013-09-19 00:00:00";386;;;;16
"2013-09-20 00:00:00";397;;;;17
"2013-09-21 00:00:00";396;;;;14
"2013-09-22 00:00:00";486;;;;20
"2013-09-23 00:00:00";397;;;;18
"2013-09-24 00:00:00";401;;;;16
"2013-09-25 00:00:00";541;;;;25
"2013-09-26 00:00:00";641;;;;35
"2013-09-27 00:00:00";;;;;26
"2013-09-28 00:00:00";;;;;29
"2013-09-29 00:00:00";;;;;38
"2013-09-30 00:00:00";;;;;31
"2013-10-01 00:00:00";;;;;27
"2013-10-02 00:00:00";;;;;30
"2013-10-03 00:00:00";186;;;;22
"2013-10-04 00:00:00";545;;;;33
"2013-10-05 00:00:00";721;;;;45
"2013-10-06 00:00:00";622;;;;42
"2013-10-07 00:00:00";779;;;;57
"2013-10-08 00:00:00";801;;;;52
"2013-10-09 00:00:00";739;;;;60
"2013-10-10 00:00:00";650;;;;76
"2013-10-11 00:00:00";697;;;;55
"2013-10-12 00:00:00";;;;;59
"2013-10-13 00:00:00";;;;;38
"2013-10-14 00:00:00";;;;;38
"2013-10-15 00:00:00";;;;;50
"2013-10-16 00:00:00";;;;;34
"2013-10-17 00:00:00";;;;;19
"2013-10-18 00:00:00";;;;;16
"2013-10-19 00:00:00";;;;;23
"2013-10-20 00:00:00";;;;;44
"2013-10-21 00:00:00";;;;;52
"2013-10-22 00:00:00";;;;;61
"2013-10-23 00:00:00";;;;;47
"2013-10-24 00:00:00";;;;;54
"2013-10-25 00:00:00";;;;;64
"2013-10-26 00:00:00";;;;;65
"2013-10-27 00:00:00";;;;;43
"2013-10-28 00:00:00";;;;;40
"2013-10-29 00:00:00";;;;;42
"2013-10-30 00:00:00";312;;;;16
"2013-10-31 00:00:00";601;;;;30
"2013-11-01 00:00:00";770;;;;60
"2013-11-02 00:00:00";645;;;;83
"2013-11-03 00:00:00";488;;;;35
"2013-11-04 00:00:00";496;;;;21
"2013-11-05 00:00:00";592;;;;31
"2013-11-06 00:00:00";496;;;;15
"2013-11-07 00:00:00";749;;;;30
"2013-11-08 00:00:00";1131;;;;69
"2013-11-09 00:00:00";785;;;;46
"2013-11-10 00:00:00";668;;;;18
"2013-11-11 00:00:00";701;;;;20
"2013-11-12 00:00:00";615;;;;27
"2013-11-13 00:00:00";596;;;;52
"2013-11-14 00:00:00";550;;;;37
"2013-11-15 00:00:00";729;;;;42
"2013-11-16 00:00:00";1030;;;;60
"2013-11-17 00:00:00";1608;;;;89
"2013-11-18 00:00:00";1090;;;;68
"2013-11-19 00:00:00";778;;;;46
"2013-11-20 00:00:00";838;;;;42
"2013-11-21 00:00:00";979;;;;31
"2013-11-22 00:00:00";926;;;;47
"2013-11-23 00:00:00";865;;;;30
"2013-11-24 00:00:00";;;;;22
"2013-11-25 00:00:00";;;;;16
"2013-11-26 00:00:00";;;;;24
"2013-11-27 00:00:00";;;;;29
"2013-11-28 00:00:00";;;;;28
"2013-11-29 00:00:00";;;;;31
"2013-11-30 00:00:00";;;;;54
"2013-12-01 00:00:00";1151;;;;36
"2013-12-02 00:00:00";826;;;;26
"2013-12-03 00:00:00";1143;;;;37
"2013-12-04 00:00:00";1121;;;;76
"2013-12-05 00:00:00";;;;;36
"2013-12-06 00:00:00";;;;;22
"2013-12-07 00:00:00";;;;;18
"2013-12-08 00:00:00";;;;;20
"2013-12-09 00:00:00";;;;;17
"2013-12-10 00:00:00";;;;;30
"2013-12-11 00:00:00";360;;;;34
"2013-12-12 00:00:00";533;;;;43
"2013-12-13 00:00:00";341;;;;26
"2013-12-14 00:00:00";421;;;;30
"2013-12-15 00:00:00";559;;;;45
"2013-12-16 00:00:00";607;;;;58
"2013-12-17 00:00:00";464;;;;38
"2013-12-18 00:00:00";387;;;;34
"2013-12-19 00:00:00";489;;;;57
"2013-12-20 00:00:00";622;;;;61
"2013-12-21 00:00:00";787;;;;52
"2013-12-22 00:00:00";864;;;;51
"2013-12-23 00:00:00";1047;;;;82
"2013-12-24 00:00:00";1043;;;;68
"2013-12-25 00:00:00";844;;;;59
"2013-12-26 00:00:00";832;;;;47
"2013-12-27 00:00:00";935;;;;40
"2013-12-28 00:00:00";1874;;;;82
"2013-12-29 00:00:00";1339;;;;51
"2013-12-30 00:00:00";;;;;31
"2013-12-31 00:00:00";;;;;52
