Dátum,Energiafogyasztás
2019-12-06,150.44
2019-12-07,139.77
2019-12-08,126.99
2019-12-09,142.11
2019-12-10,143.07
2019-12-11,141.77
2019-12-12,146.16
2019-12-13,143
2019-12-14,132.26
2019-12-15,123.31
2019-12-16,135.3
2019-12-17,132.95
2019-12-18,130.7
2019-12-19,131.59
2019-12-20,125.68
2019-12-21,112.62
2019-12-22,114.62
2019-12-23,117.74
2019-12-24,108.06
2019-12-25,101.42
2019-12-26,101.48
2019-12-27,109.7
2019-12-28,112.01
2019-12-29,112.75
2019-12-30,117.03
2019-12-31,114.99
2020-01-01,105.41
2020-01-02,123.67
2020-01-03,132.91
2020-01-04,127.1
2020-01-05,119.69
2020-01-06,137.12
2020-01-07,142.1
2020-01-08,144.75
2020-01-09,146.78
2020-01-10,145.97
2020-01-11,132.25
2020-01-12,128.38
2020-01-13,147.34
2020-01-14,151.34
2020-01-15,151.14
2020-01-16,150.17
2020-01-17,149.6
2020-01-18,136.65
2020-01-19,129.64
2020-01-20,142.9
2020-01-21,149.61
2020-01-22,150.83
2020-01-23,147.43
2020-01-24,149.9
2020-01-25,138.75
2020-01-26,131.44
2020-01-27,146.26
2020-01-28,149.59
2020-01-29,146.67
2020-01-30,145.28
2020-01-31,144.6
2020-02-01,126.27
2020-02-02,118.87
2020-02-03,135.65
2020-02-04,141.17
2020-02-05,141.96
2020-02-06,142.97
2020-02-07,140.15
2020-02-08,129.22
2020-02-09,123.81
2020-02-10,139.15
2020-02-11,138.3
2020-02-12,138.19
2020-02-13,138.51
2020-02-14,138.63
2020-02-15,124.55
2020-02-16,119.1
2020-02-17,134.03
2020-02-18,136.94
2020-02-19,137.76
2020-02-20,137.84
2020-02-21,138.24
2020-02-22,129.19
2020-02-23,120.26
2020-02-24,132.26
2020-02-25,134.57
2020-02-26,139.72
2020-02-27,137.1
2020-02-28,140.24
2020-02-29,126.4
2020-03-01,119.42
2020-03-02,131.81
2020-03-03,137.55
2020-03-04,138.03
2020-03-05,135.6
2020-03-06,140.29
2020-03-07,125.35
2020-03-08,118.4
2020-03-09,132.07
2020-03-10,134.18
2020-03-11,136.21
2020-03-12,130.42
2020-03-13,135.67
2020-03-14,121.45
2020-03-15,112.17
2020-03-16,128.66
2020-03-17,131.11
2020-03-18,129.98
2020-03-19,128.9
2020-03-20,125.9
2020-03-21,118.58
2020-03-22,114.97
2020-03-23,133.15
2020-03-24,132.89
2020-03-25,134.87
2020-03-26,129.42
2020-03-27,121.93
2020-03-28,111.06
2020-03-29,101.67
2020-03-30,122.64
2020-03-31,122.87
2020-04-01,122.22
2020-04-02,121.36
2020-04-03,119.49
2020-04-04,108.69
2020-04-05,103.36
2020-04-06,113.57
2020-04-07,115.05
2020-04-08,114.22
2020-04-09,112.02
2020-04-10,99.16
2020-04-11,98.49
2020-04-12,92.81
2020-04-13,91.65
2020-04-14,110.3
2020-04-15,114.47
2020-04-16,113.11
2020-04-17,111.29
2020-04-18,102.18
2020-04-19,99.02
2020-04-20,109.39
2020-04-21,112.02
2020-04-22,113.44
2020-04-23,113.4
2020-04-24,111.72
2020-04-25,102.46
2020-04-26,98.09
2020-04-27,110.06
2020-04-28,111.98
2020-04-29,111.41
2020-04-30,108.51
2020-05-01,96.26
2020-05-02,94.43
2020-05-03,93.48
2020-05-04,107.29
2020-05-05,113.16
2020-05-06,113.17
2020-05-07,111.04
2020-05-08,109.76
2020-05-09,100.46
2020-05-10,96.6
2020-05-11,109.93
2020-05-12,114.75
2020-05-13,117.19
2020-05-14,114.2
2020-05-15,113.3
2020-05-16,101.08
2020-05-17,97.64
2020-05-18,109.19
2020-05-19,115.64
2020-05-20,115.8
2020-05-21,112.88
2020-05-22,110.34
2020-05-23,101.63
2020-05-24,97.13
2020-05-25,110.86
2020-05-26,113.81
2020-05-27,113.8
2020-05-28,113.7
2020-05-29,111.76
2020-05-30,99.72
2020-05-31,94.62
2020-06-01,90.84
2020-06-02,109.03
2020-06-03,114.14
2020-06-04,113.79
2020-06-05,115.31
2020-06-06,103.18
2020-06-07,99.57
2020-06-08,112.6
2020-06-09,115.48
2020-06-10,117
2020-06-11,117.24
2020-06-12,116.2
2020-06-13,105.48
2020-06-14,101.45
2020-06-15,115.46
2020-06-16,119.89
2020-06-17,121.46
2020-06-18,119.62
2020-06-19,116.12
2020-06-20,105.37
2020-06-21,101.17
2020-06-22,115.95
2020-06-23,116.92
2020-06-24,117.48
2020-06-25,120.07
2020-06-26,118.39
2020-06-27,108.5
2020-06-28,106.67
2020-06-29,122.85
2020-06-30,121.42
2020-07-01,128.37
2020-07-02,131.24
2020-07-03,125.97
2020-07-04,110.86
2020-07-05,106.72
2020-07-06,126.39
2020-07-07,120.64
2020-07-08,120.76
2020-07-09,124.68
2020-07-10,125.12
2020-07-11,112.15
2020-07-12,101.4
2020-07-13,115.96
2020-07-14,120.26
2020-07-15,121.74
2020-07-16,122.95
2020-07-17,120.71
2020-07-18,106.58
2020-07-19,101.71
2020-07-20,117.1
2020-07-21,123.36
2020-07-22,123.81
2020-07-23,122.98
2020-07-24,121.24
2020-07-25,110.03
2020-07-26,104.31
2020-07-27,119.69
2020-07-28,125.82
2020-07-29,129.25
2020-07-30,131.24
2020-07-31,128.05
2020-08-01,111.74
2020-08-02,105
2020-08-03,122.28
2020-08-04,125.35
2020-08-05,124.16
2020-08-06,124.75
2020-08-07,125.57
2020-08-08,114.81
2020-08-09,109
2020-08-10,125.11
2020-08-11,127.16
2020-08-12,125.69
2020-08-13,126.18
2020-08-14,124.74
2020-08-15,109.7
2020-08-16,103.2
2020-08-17,117.01
2020-08-18,117.74
2020-08-19,115.92
2020-08-20,95.81
2020-08-21,99.57
2020-08-22,100.8
2020-08-23,99.7
2020-08-24,115.15
2020-08-25,118.59
2020-08-26,120.55
2020-08-27,120.71
2020-08-28,121.29
2020-08-29,117.9
2020-08-30,110.4
2020-08-31,120.03
2020-09-01,119.6
2020-09-02,117.22
2020-09-03,119.31
2020-09-04,118.5
2020-09-05,108.77
2020-09-06,104.58
2020-09-07,119.43
2020-09-08,121.26
2020-09-09,123.59
2020-09-10,124.49
2020-09-11,124.04
2020-09-12,112.28
2020-09-13,106.36
2020-09-14,122.17
2020-09-15,117.96
2020-09-16,127.98
2020-09-17,128.2
2020-09-18,121.17
2020-09-19,110.1
2020-09-20,104.45
2020-09-21,119.22
2020-09-22,124.29
2020-09-23,126.59
2020-09-24,126.05
2020-09-25,125.95
2020-09-26,113.31
2020-09-27,104.44
2020-09-28,124
2020-09-29,128.92
2020-09-30,130.73
2020-10-01,130.5
2020-10-02,127.31
2020-10-03,115.37
2020-10-04,107.14
2020-10-05,122.97
2020-10-06,125.62
2020-10-07,130.63
2020-10-08,127.87
2020-10-09,127.24
2020-10-10,117.81
2020-10-11,113.91
2020-10-12,132.93
2020-10-13,138.55
2020-10-14,137.01
2020-10-15,137.18
2020-10-16,136.91
2020-10-17,126.52
2020-10-18,116.54
2020-10-19,132.83
2020-10-20,133.48
2020-10-21,134.91
2020-10-22,133.74
2020-10-23,114.74
2020-10-24,117.01
2020-10-25,120.33
2020-10-26,129.75
2020-10-27,130.87
2020-10-28,133.1
2020-10-29,136.65
2020-10-30,134.67
2020-10-31,122.12
2020-11-01,110.96
2020-11-02,131.88
2020-11-03,134.57
2020-11-04,136.34
2020-11-05,137.11
2020-11-06,134.45
2020-11-07,124.53
2020-11-08,120.01
2020-11-09,135.91
2020-11-10,141.51
2020-11-11,143.03
2020-11-12,142.85
2020-11-13,140.22
2020-11-14,128.46
2020-11-15,121.37
2020-11-16,136.93
2020-11-17,138.22
2020-11-18,138.19
2020-11-19,139.9
2020-11-20,140.66
2020-11-21,128.1
2020-11-22,124.87
2020-11-23,142.41
2020-11-24,146.13
2020-11-25,147.66
2020-11-26,148.15
2020-11-27,147.6
2020-11-28,135.97
2020-11-29,126.81
2020-11-30,143.22
2020-12-01,147.43
2020-12-02,149.6
2020-12-03,151.03
2020-12-04,146.8
2020-12-05,131.44
2020-12-06,123.43
2020-12-07,141.24
2020-12-08,145.33
2020-12-09,144.54
2020-12-10,147.55
2020-12-11,146.4
2020-12-12,139.1
2020-12-13,127.93
2020-12-14,141.99
2020-12-15,146.28
2020-12-16,146.07
2020-12-17,144.85
2020-12-18,141.08
2020-12-19,131.16
2020-12-20,125.74
2020-12-21,132.83
2020-12-22,132.4
2020-12-23,124.89
2020-12-24,113.29
2020-12-25,105.85
2020-12-26,106.71
2020-12-27,115.41
2020-12-28,119.93
2020-12-29,116.55
2020-12-30,118.1
2020-12-31,113.99
2021-01-01,105
2021-01-02,112.02
2021-01-03,114.66
2021-01-04,131.9
2021-01-05,138.27
2021-01-06,140.75
2021-01-07,140.49
2021-01-08,143.89
2021-01-09,132.52
2021-01-10,130.18
2021-01-11,143.93
2021-01-12,148.84
2021-01-13,146.74
2021-01-14,148.25
2021-01-15,148.87
2021-01-16,138.02
2021-01-17,134.16
2021-01-18,151
2021-01-19,151.29
2021-01-20,146.22
2021-01-21,143.29
2021-01-22,141.24
2021-01-23,129.46
2021-01-24,123.62
2021-01-25,140.78
2021-01-26,144.67
2021-01-27,145.9
2021-01-28,147.9
2021-01-29,147.31
2021-01-30,131.04
2021-01-31,128.28
2021-02-01,143.56
2021-02-02,148.54
2021-02-03,147.71
2021-02-04,138.43
2021-02-05,141.73
2021-02-06,131.58
2021-02-07,127.3
2021-02-08,143.14
2021-02-09,149.05
2021-02-10,149.92
2021-02-11,154.44
2021-02-12,153.61
2021-02-13,142.21
2021-02-14,134.34
2021-02-15,146.91
2021-02-16,152.17
2021-02-17,150.56
2021-02-18,141.1
2021-02-19,144.28
2021-02-20,133.47
2021-02-21,125.27
2021-02-22,136.21
2021-02-23,138.81
2021-02-24,137.67
2021-02-25,136.18
2021-02-26,134.25
2021-02-27,123.83
2021-02-28,117.08
2021-03-01,132.44
2021-03-02,136.2
2021-03-03,135.5
2021-03-04,137.24
2021-03-05,138.28
2021-03-06,125.92
2021-03-07,119.49
2021-03-08,134.41
2021-03-09,138.53
2021-03-10,139.57
2021-03-11,140.75
2021-03-12,135.89
2021-03-13,121.35
2021-03-14,116.98
2021-03-15,113.08
2021-03-16,130.87
2021-03-17,136.73
2021-03-18,139.58
2021-03-19,137.56
2021-03-20,127.68
2021-03-21,120.44
2021-03-22,137.56
2021-03-23,139.43
2021-03-24,138.89
2021-03-25,135.8
2021-03-26,131.43
2021-03-27,119.43
2021-03-28,109.22
2021-03-29,127.49
2021-03-30,130
2021-03-31,127.16
2021-04-01,122.72
2021-04-02,106.34
2021-04-03,106.88
2021-04-04,102.39
2021-04-05,100.05
2021-04-06,128.02
2021-04-07,132.85
2021-04-08,137.13
2021-04-09,130.91
2021-04-10,117.79
2021-04-11,113.32
2021-04-12,123.8
2021-04-13,136.98
2021-04-14,136.5
2021-04-15,135.26
2021-04-16,134.95
2021-04-17,122.45
2021-04-18,118
2021-04-19,133
2021-04-20,131.67
2021-04-21,128.53
2021-04-22,128.94
2021-04-23,126.54
2021-04-24,114.58
2021-04-25,111.89
2021-04-26,125.05
2021-04-27,127.38
2021-04-28,128.22
2021-04-29,128.42
2021-04-30,121.88
2021-05-01,102.94
2021-05-02,102.73
2021-05-03,117.95
2021-05-04,121.28
2021-05-05,122.81
2021-05-06,124.75
2021-05-07,128.74
2021-05-08,110.67
2021-05-09,103.34
2021-05-10,117.35
2021-05-11,120.23
2021-05-12,123.27
2021-05-13,125.32
2021-05-14,125.36
2021-05-15,110.49
2021-05-16,105.98
2021-05-17,123.71
2021-05-18,122.6
2021-05-19,125.52
2021-05-20,127.97
2021-05-21,121.16
2021-05-22,114.83
2021-05-23,104.1
2021-05-24,100.91
2021-05-25,122.5
2021-05-26,120.87
2021-05-27,122.18
2021-05-28,120.3
2021-05-29,111.3
2021-05-30,105.64
2021-05-31,120.22
2021-06-01,120.19
2021-06-02,121.7
2021-06-03,120.89
2021-06-04,119.59
2021-06-05,108.96
2021-06-06,103.07
2021-06-07,118.98
2021-06-08,123.5
2021-06-09,126.03
2021-06-10,126.41
2021-06-11,124.76
2021-06-12,113.81
2021-06-13,105.11
2021-06-14,118.66
2021-06-15,123.79
2021-06-16,127.35
2021-06-17,130.06
2021-06-18,131.24
2021-06-19,120.03
2021-06-20,114.65
2021-06-21,135.63
2021-06-22,141.82
2021-06-23,144.74
2021-06-24,147.99
2021-06-25,141.66
2021-06-26,122.46
2021-06-27,116.12
2021-06-28,135.34
2021-06-29,141.97
2021-06-30,140.83
2021-07-01,130.37
2021-07-02,127.25
2021-07-03,113.47
2021-07-04,110.29
2021-07-05,127.58
2021-07-06,133.4
2021-07-07,140.26
2021-07-08,144.76
2021-07-09,140.14
2021-07-10,119.13
2021-07-11,115.09
2021-07-12,132.18
2021-07-13,140.92
2021-07-14,144.08
2021-07-15,138.16
2021-07-16,135.33
2021-07-17,120.95
2021-07-18,113.59
2021-07-19,128.26
2021-07-20,126.59
2021-07-21,125.4
2021-07-22,125.65
2021-07-23,124.54
2021-07-24,114.92
2021-07-25,112.25
2021-07-26,131.47
2021-07-27,136.69
2021-07-28,138.95
2021-07-29,134.05
2021-07-30,134.1
2021-07-31,120.01
2021-08-01,112.21
2021-08-02,119.7
2021-08-03,123.53
2021-08-04,125.03
2021-08-05,127.38
2021-08-06,119.29
2021-08-07,109.45
2021-08-08,108.34
2021-08-09,121.87
2021-08-10,127.33
2021-08-11,129.78
2021-08-12,128.51
2021-08-13,128.15
2021-08-14,119.44
2021-08-15,117.88
2021-08-16,131.56
2021-08-17,123.98
2021-08-18,118
2021-08-19,117.84
2021-08-20,101.33
2021-08-21,102.86
2021-08-22,103.89
2021-08-23,122.7
2021-08-24,123.19
2021-08-25,120.82
2021-08-26,121.7
2021-08-27,122.81
2021-08-28,108.72
2021-08-29,101.77
2021-08-30,115.17
2021-08-31,119.94
2021-09-01,119.84
2021-09-02,118.8
2021-09-03,117.58
2021-09-04,104.82
2021-09-05,98.22
2021-09-06,112.44
2021-09-07,119.38
2021-09-08,119.33
2021-09-09,118.22
2021-09-10,118.25
2021-09-11,106.41
2021-09-12,100.55
2021-09-13,117.12
2021-09-14,121.77
2021-09-15,123.7
2021-09-16,125.47
2021-09-17,124.08
2021-09-18,109.31
2021-09-19,101.65
2021-09-20,119.66
2021-09-21,121.63
2021-09-22,127.93
2021-09-23,123.8
2021-09-24,124.59
2021-09-25,111.95
2021-09-26,107.04
2021-09-27,125.23
2021-09-28,127.15
2021-09-29,130.88
2021-09-30,131.34
2021-10-01,126.09
2021-10-02,112.61
2021-10-03,107.93
2021-10-04,122.4
2021-10-05,125.11
2021-10-06,133.24
2021-10-07,132.72
2021-10-08,128.55
2021-10-09,115.94
2021-10-10,114.97
2021-10-11,130.04
2021-10-12,131.91
2021-10-13,135.12
2021-10-14,135.52
2021-10-15,132.44
2021-10-16,121.06
2021-10-17,113.93
2021-10-18,132.52
2021-10-19,135.42
2021-10-20,135.06
2021-10-21,136.84
2021-10-22,133.27
2021-10-23,113.59
2021-10-24,113.72
2021-10-25,131.63
2021-10-26,135.99
2021-10-27,136.39
2021-10-28,136.25
2021-10-29,135.18
2021-10-30,122.35
2021-10-31,118.79
2021-11-01,111.53
2021-11-02,135.91
2021-11-03,138.16
2021-11-04,139.85
2021-11-05,138.29
2021-11-06,124.09
2021-11-07,120.73
2021-11-08,136.81
2021-11-09,138.86
2021-11-10,142.37
2021-11-11,141.76
2021-11-12,141
2021-11-13,134.47
2021-11-14,124.38
2021-11-15,137.61
2021-11-16,141.85
2021-11-17,143.93
2021-11-18,143.15
2021-11-19,142.93
2021-11-20,128.24
2021-11-21,124.76
2021-11-22,141.15
2021-11-23,142.94
2021-11-24,145.98
2021-11-25,149.22
2021-11-26,147.61
2021-11-27,134.09
2021-11-28,127.94
2021-11-29,143.84
2021-11-30,147.77
2021-12-01,146.61
2021-12-02,147.79
2021-12-03,146.96
2021-12-04,139.28
2021-12-05,134.53
2021-12-06,149.21
2021-12-07,151.9
2021-12-08,152.12
2021-12-09,157.27
2021-12-10,154.12
2021-12-11,145.55
2021-12-12,136.63
2021-12-13,149.37
2021-12-14,151.02
2021-12-15,152.63
2021-12-16,149.86
2021-12-17,145.39
2021-12-18,134.12
2021-12-19,130.91
2021-12-20,139.66
2021-12-21,142.31
2021-12-22,144.4
2021-12-23,142.27
2021-12-24,125.09
2021-12-25,113.38
2021-12-26,118.07
2021-12-27,128.89
2021-12-28,132.55
2021-12-29,130.13
2021-12-30,128.06
2021-12-31,118.48
2022-01-01,107.46
2022-01-02,114.25
2022-01-03,132.85
2022-01-04,137.44
2022-01-05,139.89
2022-01-06,142.96
2022-01-07,144.42
2022-01-08,139.55
2022-01-09,134.03
2022-01-10,147.83
2022-01-11,152.65
2022-01-12,154.56
2022-01-13,156.65
2022-01-14,151.13
2022-01-15,138.26
2022-01-16,137.55
2022-01-17,152.81
2022-01-18,150.91
2022-01-19,153.2
2022-01-20,158.01
2022-01-21,153.67
2022-01-22,141.79
2022-01-23,137.19
2022-01-24,152.25
2022-01-25,160.95
2022-01-26,157.91
2022-01-27,155.06
2022-01-28,150.3
2022-01-29,138.5
2022-01-30,128.59
2022-01-31,148.35
2022-02-01,150.21
2022-02-02,151.4
2022-02-03,147.37
2022-02-04,145.16
2022-02-05,134.67
2022-02-06,130.08
2022-02-07,145.28
2022-02-08,144.36
2022-02-09,141.74
2022-02-10,142.1
2022-02-11,142.8
2022-02-12,129.94
2022-02-13,127.06
2022-02-14,142.19
2022-02-15,142.5
2022-02-16,143.8
2022-02-17,143.42
2022-02-18,139.15
2022-02-19,131.98
2022-02-20,123.93
2022-02-21,142.87
2022-02-22,140.56
2022-02-23,142.14
2022-02-24,139.26
2022-02-25,140.57
2022-02-26,129.49
2022-02-27,124.29
2022-02-28,144.5
2022-03-01,142.98
2022-03-02,143.15
2022-03-03,143.8
2022-03-04,146.13
2022-03-05,135.58
2022-03-06,126.32
2022-03-07,147.66
2022-03-08,145.83
2022-03-09,146.81
2022-03-10,144.4
2022-03-11,143.3
2022-03-12,131.12
2022-03-13,121.98
2022-03-14,119.8
2022-03-15,116.08
2022-03-16,137.86
2022-03-17,139.66
2022-03-18,140.47
2022-03-19,127.81
2022-03-20,121.98
2022-03-21,134.56
2022-03-22,134.51
2022-03-23,133.24
2022-03-24,131.69
2022-03-25,130.3
2022-03-26,122.14
2022-03-27,108.28
2022-03-28,126.38
2022-03-29,129.6
2022-03-30,133.17
2022-03-31,138.71
2022-04-01,137.32
2022-04-02,129.37
2022-04-03,123.66
2022-04-04,135.7
2022-04-05,138.15
2022-04-06,132.56
2022-04-07,134.2
2022-04-08,130.68
2022-04-09,125.85
2022-04-10,114.62
2022-04-11,129.02
2022-04-12,129.92
2022-04-13,128.03
2022-04-14,124.54
2022-04-15,109.16
2022-04-16,110.81
2022-04-17,100.47
2022-04-18,102.31
2022-04-19,126.08
2022-04-20,130.31
2022-04-21,128.59
2022-04-22,135.87
2022-04-23,122.23
2022-04-24,112.36
2022-04-25,123.25
2022-04-26,123.93
2022-04-27,130.39
2022-04-28,128.02
2022-04-29,121.17
2022-04-30,110.36
2022-05-01,99.91
2022-05-02,117.63
2022-05-03,121.53
2022-05-04,122.85
2022-05-05,122.5
2022-05-06,123.57
2022-05-07,111.96
2022-05-08,104.67
2022-05-09,119.28
2022-05-10,120.43
2022-05-11,121.9
2022-05-12,123.92
2022-05-13,125
2022-05-14,108.8
2022-05-15,102.77
2022-05-16,119.4
2022-05-17,125.66
2022-05-18,118.51
2022-05-19,119.7
2022-05-20,120.48
2022-05-21,111.42
2022-05-22,102.39
2022-05-23,118.01
2022-05-24,122.17
2022-05-25,122.69
2022-05-26,122.09
2022-05-27,122.19
2022-05-28,111.2
2022-05-29,106.05
2022-05-30,117.95
2022-05-31,121.28
2022-06-01,122.02
2022-06-02,122.97
2022-06-03,122.73
2022-06-04,113.73
2022-06-05,99.95
2022-06-06,97.48
2022-06-07,120.88
2022-06-08,127.37
2022-06-09,127.93
2022-06-10,124.54
2022-06-11,111.62
2022-06-12,103.08
2022-06-13,122.53
2022-06-14,121.28
2022-06-15,122.14
2022-06-16,124.69
2022-06-17,123.01
2022-06-18,110.24
2022-06-19,106.16
2022-06-20,127.14
2022-06-21,126.2
2022-06-22,125.47
2022-06-23,126.78
2022-06-24,126.24
2022-06-25,114.6
2022-06-26,109.74
2022-06-27,130.86
2022-06-28,138.3
2022-06-29,142.03
2022-06-30,143
2022-07-01,143.5
2022-07-02,121.01
2022-07-03,117.07
2022-07-04,136.42
2022-07-05,135.88
2022-07-06,128.98
2022-07-07,125.65
2022-07-08,122.92
2022-07-09,108.21
2022-07-10,103.54
2022-07-11,117.75
2022-07-12,121.81
2022-07-13,123.24
2022-07-14,130.56
2022-07-15,127.53
2022-07-16,107.7
2022-07-17,100.31
2022-07-18,116.16
2022-07-19,121.75
2022-07-20,127.5
2022-07-21,130.69
2022-07-22,131.52
2022-07-23,119.8
2022-07-24,110.7
2022-07-25,122.96
2022-07-26,125.65
2022-07-27,122.16
2022-07-28,124.02
2022-07-29,125.06
2022-07-30,109.66
2022-07-31,99.13
2022-08-01,112.07
2022-08-02,118.31
2022-08-03,120.51
2022-08-04,121.31
2022-08-05,122.96
2022-08-06,111.48
2022-08-07,102.33
2022-08-08,114.29
2022-08-09,115.96
2022-08-10,114.16
2022-08-11,114.44
2022-08-12,112.67
2022-08-13,103.88
2022-08-14,99.19
2022-08-15,116.01
2022-08-16,120.69
2022-08-17,121.91
2022-08-18,125
2022-08-19,123.43
2022-08-20,101.13
2022-08-21,100.72
2022-08-22,116.54
2022-08-23,118.87
2022-08-24,122.09
2022-08-25,123.22
2022-08-26,123.01
2022-08-27,110.61
2022-08-28,104.85
2022-08-29,119.98
2022-08-30,123.19
2022-08-31,121.46
2022-09-01,120.13
2022-09-02,118.12
2022-09-03,103.21
2022-09-04,101
2022-09-05,113.82
2022-09-06,118.36
2022-09-07,119.74
2022-09-08,121.29
2022-09-09,119.56
2022-09-10,107.72
2022-09-11,100.03
2022-09-12,112.28
2022-09-13,114.03
2022-09-14,119.9
2022-09-15,121.62
2022-09-16,119.81
2022-09-17,109.67
2022-09-18,100.18
2022-09-19,116.91
2022-09-20,118.66
2022-09-21,118.95
2022-09-22,119.7
2022-09-23,119.88
2022-09-24,110.15
2022-09-25,108.61
2022-09-26,119.16
2022-09-27,123.29
2022-09-28,117.87
2022-09-29,122.36
2022-09-30,122
2022-10-01,111.51
2022-10-02,101.07
2022-10-03,114.96
2022-10-04,119.96
2022-10-05,119.39
2022-10-06,120.26
2022-10-07,117.82
2022-10-08,108.76
2022-10-09,102.1
2022-10-10,115.94
2022-10-11,122.19
2022-10-12,123.74
2022-10-13,121.63
2022-10-14,121.33
2022-10-15,115.68
2022-10-16,104.34
2022-10-17,116.27
2022-10-18,119.64
2022-10-19,121.77
2022-10-20,122.55
2022-10-21,126.27
2022-10-22,117.25
2022-10-23,104.27
2022-10-24,122.11
2022-10-25,127.03
2022-10-26,126.51
2022-10-27,127.84
2022-10-28,127.9
2022-10-29,115.38
2022-10-30,112.36
2022-10-31,107.42
2022-11-01,102.19
2022-11-02,119.64
2022-11-03,126.23
2022-11-04,127.99
2022-11-05,118.39
2022-11-06,111.24
2022-11-07,125.96
2022-11-08,128.52
2022-11-09,130.69
2022-11-10,130.12
2022-11-11,126.56
2022-11-12,117.12
2022-11-13,112.4
2022-11-14,127.92
2022-11-15,133.18
2022-11-16,133.02
2022-11-17,129.63
2022-11-18,133.79
2022-11-19,122.84
2022-11-20,118.45
2022-11-21,133.38
2022-11-22,136.9
2022-11-23,138.76
2022-11-24,138.34
2022-11-25,134.2
2022-11-26,125.65
2022-11-27,119.09
2022-11-28,134.87
2022-11-29,140.37
2022-11-30,140.28
2022-12-01,138.23
2022-12-02,141.91
2022-12-03,127.05
2022-12-04,120.92
2022-12-05,135.54
2022-12-06,138.44
2022-12-07,140.51
2022-12-08,141.42
2022-12-09,141.63
2022-12-10,128.59
2022-12-11,125.45
2022-12-12,140.86
2022-12-13,145.26
2022-12-14,149.99
2022-12-15,146.38
2022-12-16,139.93
2022-12-17,131.18
2022-12-18,125.73
2022-12-19,138.55
2022-12-20,138.65
2022-12-21,137.01
2022-12-22,130.62
2022-12-23,123.34
2022-12-24,109.8
2022-12-25,100.21
2022-12-26,101.11
2022-12-27,108.1
2022-12-28,113.71
2022-12-29,115.76
2022-12-30,116.16
2022-12-31,109.44
2023-01-01,98.99
2023-01-02,116.24
2023-01-03,124.18
2023-01-04,124.88
2023-01-05,129.28
2023-01-06,126.1
2023-01-07,117.8
2023-01-08,115.97
2023-01-09,132.69
2023-01-10,137.76
2023-01-11,135.06
2023-01-12,137.16
2023-01-13,138.68
2023-01-14,124.37
2023-01-15,120.74
2023-01-16,137.59
2023-01-17,136.87
2023-01-18,137.26
2023-01-19,142.19
2023-01-20,144.04
2023-01-21,132.59
2023-01-22,124.76
2023-01-23,135.23
2023-01-24,137.23
2023-01-25,142.44
2023-01-26,143.06
2023-01-27,144.39
2023-01-28,131.36
2023-01-29,126.99
2023-01-30,141.77
2023-01-31,139.61
2023-02-01,140.59
2023-02-02,140.07
2023-02-03,145.04
2023-02-04,129.5
2023-02-05,125.28
2023-02-06,142.47
2023-02-07,147.12
2023-02-08,145.4
2023-02-09,145.57
2023-02-10,144.06
2023-02-11,133.27
2023-02-12,122.25
2023-02-13,136.16
2023-02-14,139.15
2023-02-15,136.73
2023-02-16,138.74
2023-02-17,138.17
2023-02-18,121.35
2023-02-19,115.52
2023-02-20,129
2023-02-21,125.48
2023-02-22,128.31
2023-02-23,130.35
2023-02-24,128.28
2023-02-25,120.01
2023-02-26,119.19
2023-02-27,133.95
2023-02-28,137.31
2023-03-01,134.28
2023-03-02,131.15
2023-03-03,131.01
2023-03-04,117.41
2023-03-05,120.07
2023-03-06,134.98
2023-03-07,136.85
2023-03-08,132.29
2023-03-09,131.73
2023-03-10,126.83
2023-03-11,119.75
2023-03-12,111.47
2023-03-13,122.9
2023-03-14,124.1
2023-03-15,115.27
2023-03-16,122.62
2023-03-17,123.46
2023-03-18,114.84
2023-03-19,108.41
2023-03-20,121.67
2023-03-21,121.85
2023-03-22,122.5
2023-03-23,120.22
2023-03-24,118.5
2023-03-25,111.99
2023-03-26,99.47
2023-03-27,127.71
2023-03-28,126.91
2023-03-29,127.5
2023-03-30,128.57
2023-03-31,120.09
2023-04-01,109.34
2023-04-02,104.36
2023-04-03,120.57
2023-04-04,128.68
2023-04-05,126.17
2023-04-06,130.81
2023-04-07,117.04
2023-04-08,114.14
2023-04-09,102.6
2023-04-10,97.54
2023-04-11,116.23
2023-04-12,119.7
2023-04-13,124.13
2023-04-14,130.06
2023-04-15,115.12
2023-04-16,107.88
2023-04-17,118.44
2023-04-18,122.28
2023-04-19,120.2
2023-04-20,116.76
2023-04-21,114.57
2023-04-22,103.51
2023-04-23,96.45
2023-04-24,117.89
2023-04-25,119.38
2023-04-26,118.24
2023-04-27,117.57
2023-04-28,112.58
2023-04-29,104.53
2023-04-30,95.43
2023-05-01,88.36
2023-05-02,108.47
2023-05-03,115.98
2023-05-04,114.95
2023-05-05,111.57
2023-05-06,101.59
2023-05-07,95.36
2023-05-08,105.14
2023-05-09,110.55
2023-05-10,112.57
2023-05-11,112.56
2023-05-12,120.16
2023-05-13,106.36
2023-05-14,105.8
2023-05-15,115.51
2023-05-16,122.52
2023-05-17,120.25
2023-05-18,123.51
2023-05-19,111.4
2023-05-20,97.62
2023-05-21,92.38
2023-05-22,105.79
2023-05-23,110.11
2023-05-24,110.46
2023-05-25,109.26
2023-05-26,107.03
2023-05-27,96.34
2023-05-28,84.62
2023-05-29,87.88
2023-05-30,105.44
2023-05-31,107.9
2023-06-01,109.26
