#datum;d_ta;d_tx;d_tn;d_rs;d_rf;d_ss;d_ssr
1901-01-01;-6.3;-1.3;-8.6;3.5;4;;
1901-01-02;-11.0;-8.5;-13.2;0.4;4;;
1901-01-03;-12.2;-9.3;-13.8;0.4;4;;
1901-01-04;-13.6;-11.8;-14.8;0.3;4;;
1901-01-05;-13.6;-12.4;-16.3;0.6;4;;
1901-01-06;-11.1;-10.1;-13.8;4.0;4;;
1901-01-07;-9.1;-7.0;-10.4;0.0;;;
1901-01-08;-15.3;-9.0;-16.8;0.0;;;
1901-01-09;-18.2;-14.0;-20.0;0.0;;;
1901-01-10;-17.9;-16.0;-20.0;0.0;;;
1901-01-11;-13.8;-11.3;-18.6;0.0;;;
1901-01-12;-6.7;-5.6;-13.8;1.2;4;;
1901-01-13;-6.2;-4.5;-7.8;0.0;;;
1901-01-14;-7.7;-5.0;-9.1;0.0;;;
1901-01-15;-5.6;-3.3;-8.3;0.0;;;
1901-01-16;-8.7;-3.7;-11.1;0.0;;;
1901-01-17;-9.1;-3.9;-13.2;0.0;;;
1901-01-18;-9.6;-4.4;-13.9;0.0;;;
1901-01-19;-9.5;-6.7;-15.0;0.0;;;
1901-01-20;-6.9;-3.5;-10.6;0.0;;;
1901-01-21;0.4;3.4;-7.1;0.0;;;
1901-01-22;1.7;3.6;0.5;0.0;;;
1901-01-23;2.7;6.1;-1.6;0.0;;;
1901-01-24;-3.0;3.8;-5.3;0.0;;;
1901-01-25;-1.7;-0.6;-6.5;0.0;;;
1901-01-26;-1.3;-0.2;-4.1;2.8;4;;
1901-01-27;1.5;3.2;-1.1;0.0;;;
1901-01-28;1.6;5.2;0.5;4.6;1;;
1901-01-29;0.5;3.1;-1.8;11.9;4;;
1901-01-30;-0.9;0.1;-2.9;2.6;4;;
1901-01-31;-0.8;1.5;-1.4;0.0;;;
1901-02-01;-1.8;1.0;-2.7;0.0;;;
1901-02-02;3.4;6.0;-2.7;7.8;1;;
1901-02-03;2.0;6.1;0.0;0.0;;;
1901-02-04;2.1;6.4;-1.2;0.0;;;
1901-02-05;4.5;7.9;-1.7;0.0;;;
1901-02-06;6.2;11.2;3.7;0.0;;;
1901-02-07;3.9;8.2;1.9;0.0;;;
1901-02-08;2.8;5.0;0.5;20.5;4;;
1901-02-09;-0.8;2.7;-2.4;4.6;4;;
1901-02-10;-0.4;2.9;-5.6;0.0;;;
1901-02-11;-2.4;0.9;-6.2;1.5;4;;
1901-02-12;-5.9;-2.0;-7.6;0.0;;;
1901-02-13;-6.1;-4.4;-7.6;0.0;;;
1901-02-14;-7.6;-4.4;-12.5;0.0;;;
1901-02-15;-10.2;-7.0;-11.6;0.0;;;
1901-02-16;-10.8;-7.2;-14.2;0.0;;;
1901-02-17;-8.0;-5.3;-10.8;0.0;;;
1901-02-18;-8.4;-4.8;-12.2;0.0;;;
1901-02-19;-5.2;-3.2;-11.2;3.6;4;;
1901-02-20;-6.3;-1.7;-8.9;1.2;4;;
1901-02-21;-8.0;-3.7;-11.2;0.8;4;;
1901-02-22;-8.7;-5.0;-16.2;0.0;4;;
1901-02-23;-11.4;-4.6;-19.8;0.0;;;
1901-02-24;-3.5;1.6;-12.4;0.0;;;
1901-02-25;-2.9;2.2;-8.9;0.0;;;
1901-02-26;-4.3;0.8;-9.8;0.0;;;
1901-02-27;-3.1;0.8;-7.0;0.0;;;
1901-02-28;-2.5;1.8;-8.0;0.0;;;
1901-03-01;0.2;3.0;-4.8;0.0;;;
1901-03-02;4.1;8.0;0.9;0.0;;;
1901-03-03;6.1;10.7;1.8;13.5;1;;
1901-03-04;3.8;5.9;3.1;8.5;1;;
1901-03-05;2.6;3.6;2.0;6.6;1;;
1901-03-06;3.1;6.9;1.0;0.0;1;;
1901-03-07;4.4;7.9;-1.3;2.0;1;;
1901-03-08;7.6;11.8;3.6;3.7;1;;
1901-03-09;6.6;9.8;5.1;2.8;1;;
1901-03-10;6.8;10.4;4.1;0.0;;;
1901-03-11;8.6;11.0;5.2;3.4;1;;
1901-03-12;11.7;15.8;6.5;0.0;;;
1901-03-13;11.8;14.4;7.0;0.5;1;;
1901-03-14;10.2;13.7;8.0;0.0;;;
1901-03-15;10.1;15.2;3.6;0.0;;;
1901-03-16;10.4;16.2;4.5;0.0;;;
1901-03-17;10.4;16.1;4.6;0.0;;;
1901-03-18;12.8;18.1;4.7;0.0;;;
1901-03-19;14.4;19.5;9.7;0.0;;;
1901-03-20;15.2;18.8;9.2;1.1;1;;
1901-03-21;12.1;16.2;10.4;1.3;7;;
1901-03-22;2.6;10.8;0.2;0.0;;;
1901-03-23;1.4;2.8;-1.2;0.0;;;
1901-03-24;2.8;5.5;-2.0;0.0;;;
1901-03-25;2.7;5.0;-0.6;0.4;4;;
1901-03-26;4.5;6.4;-0.2;1.5;4;;
1901-03-27;4.0;9.3;2.1;2.2;4;;
1901-03-28;2.5;4.8;-0.8;0.0;4;;
1901-03-29;2.3;5.8;0.7;0.0;;;
1901-03-30;2.8;7.0;-1.5;0.0;;;
1901-03-31;6.6;11.3;-1.3;0.0;;;
1901-04-01;10.3;15.5;3.2;0.0;;;
1901-04-02;12.7;16.8;6.0;0.0;;;
1901-04-03;12.8;18.6;5.4;0.0;;;
1901-04-04;15.3;21.4;5.6;0.0;;;
1901-04-05;9.4;15.9;7.3;1.0;1;;
1901-04-06;8.4;12.8;6.5;0.0;;;
1901-04-07;10.7;16.2;2.7;2.3;1;;
1901-04-08;13.3;16.2;8.8;0.0;;;
1901-04-09;15.1;20.0;9.7;0.0;;;
1901-04-10;18.5;25.0;9.8;6.6;1;;
1901-04-11;11.1;18.2;8.3;0.0;10;;
1901-04-12;13.7;19.0;6.8;9.6;1;;
1901-04-13;9.9;15.5;6.4;1.8;1;;
1901-04-14;7.3;11.8;4.2;0.0;;;
1901-04-15;10.1;14.2;5.0;0.0;1;;
1901-04-16;10.9;19.1;7.1;17.0;1;;
1901-04-17;9.4;12.8;5.9;0.0;;;
1901-04-18;8.3;11.5;5.0;3.9;1;;
1901-04-19;4.6;8.2;1.7;9.7;4;;
1901-04-20;6.9;12.2;3.0;0.6;1;;
1901-04-21;6.8;11.0;3.7;8.0;6;;
1901-04-22;7.3;11.1;4.0;0.0;1;;
1901-04-23;6.3;10.0;3.8;0.0;;;
1901-04-24;8.7;10.3;4.8;0.0;;;
1901-04-25;11.6;15.2;7.5;0.0;;;
1901-04-26;11.5;15.5;3.4;0.0;;;
1901-04-27;14.8;19.5;8.5;0.0;;;
1901-04-28;16.6;22.7;8.4;1.8;1;;
1901-04-29;16.2;20.5;10.2;7.9;1;;
1901-04-30;14.1;18.9;11.0;4.3;1;;
1901-05-01;13.5;17.5;9.8;0.0;;;
1901-05-02;12.5;16.8;8.3;3.5;1;;
1901-05-03;11.7;14.9;8.6;0.0;;;
1901-05-04;13.0;15.8;8.4;0.0;;;
1901-05-05;11.9;16.1;8.5;0.0;;;
1901-05-06;13.4;18.6;4.4;0.0;;;
1901-05-07;17.3;21.3;8.8;3.5;1;;
1901-05-08;13.8;17.7;11.7;0.0;1;;
1901-05-09;16.6;22.0;8.1;0.0;;;
1901-05-10;17.1;20.3;11.0;0.0;;;
1901-05-11;17.2;23.0;10.1;0.0;;;
1901-05-12;16.8;21.5;13.0;0.0;;;
1901-05-13;15.2;19.4;9.4;0.0;;;
1901-05-14;16.2;21.0;10.3;0.0;;;
1901-05-15;15.3;19.9;10.3;0.1;1;;
1901-05-16;16.1;20.9;9.5;0.0;;;
1901-05-17;16.9;23.9;10.0;0.0;10;;
1901-05-18;17.2;23.5;12.0;0.0;7;;
1901-05-19;17.5;21.5;12.0;0.0;;;
1901-05-20;18.1;23.0;12.4;0.0;;;
1901-05-21;16.2;21.2;12.2;0.0;;;
1901-05-22;15.7;19.7;9.0;0.0;;;
1901-05-23;16.4;23.1;9.0;0.0;;;
1901-05-24;19.2;23.6;12.8;2.1;1;;
1901-05-25;21.3;27.2;14.3;0.0;;;
1901-05-26;21.3;27.2;16.2;0.1;7;;
1901-05-27;19.2;25.0;15.9;0.0;7;;
1901-05-28;20.5;27.0;13.8;4.8;1;;
1901-05-29;18.6;26.0;15.5;13.8;9;;
1901-05-30;19.0;26.0;15.0;0.0;10;;
1901-05-31;22.9;29.1;15.2;0.0;1;;
1901-06-01;23.9;31.3;16.8;0.0;;;
1901-06-02;24.1;28.2;15.6;0.0;;;
1901-06-03;23.9;30.3;17.0;0.0;10;;
1901-06-04;22.4;28.2;17.5;8.8;7;;
1901-06-05;20.0;23.0;16.9;0.0;1;;
1901-06-06;20.9;24.5;15.8;0.0;;;
1901-06-07;19.2;22.0;15.0;4.1;1;;
1901-06-08;20.6;24.0;17.5;0.0;;;
1901-06-09;22.4;26.8;14.9;0.0;;;
1901-06-10;23.8;29.7;15.3;0.0;;;
1901-06-11;18.5;25.0;16.7;12.2;7;;
1901-06-12;21.8;26.0;17.0;0.0;;;
1901-06-13;22.7;27.2;15.8;0.0;;;
1901-06-14;21.8;26.1;14.3;0.0;;;
1901-06-15;24.5;30.1;18.1;0.0;;;
1901-06-16;20.5;29.6;16.7;14.7;7;;
1901-06-17;15.7;19.4;9.5;0.0;;;
1901-06-18;16.5;20.5;10.6;0.0;;;
1901-06-19;19.6;24.0;9.6;0.0;;;
1901-06-20;17.9;22.3;14.5;0.0;;;
1901-06-21;16.8;22.3;14.1;19.0;1;;
1901-06-22;19.6;24.6;13.8;0.0;1;;
1901-06-23;20.6;27.3;16.0;2.0;1;;
1901-06-24;23.4;28.0;17.4;0.0;;;
1901-06-25;22.0;29.1;18.0;0.0;;;
1901-06-26;21.8;26.1;17.1;0.0;;;
1901-06-27;19.9;27.3;15.9;8.3;7;;
1901-06-28;18.1;24.2;14.4;24.4;9;;
1901-06-29;20.6;23.8;14.7;0.0;;;
1901-06-30;22.6;26.9;16.2;0.0;;;
1901-07-01;22.7;26.0;16.5;0.0;;;
1901-07-02;19.7;22.8;18.5;0.0;;;
1901-07-03;21.3;28.2;14.1;8.3;7;;
1901-07-04;19.7;24.0;16.0;0.0;;;
1901-07-05;19.2;22.5;16.1;0.0;;;
1901-07-06;18.9;25.2;14.9;17.3;7;;
1901-07-07;21.0;25.1;14.4;0.0;;;
1901-07-08;22.6;25.9;15.9;0.0;10;;
1901-07-09;20.9;27.2;16.0;7.0;7;;
1901-07-10;18.3;21.0;14.9;11.9;7;;
1901-07-11;17.5;20.7;15.7;5.9;1;;
1901-07-12;19.3;23.7;13.2;0.0;10;;
1901-07-13;21.1;25.0;13.8;0.0;10;;
1901-07-14;23.2;27.0;16.0;0.0;;;
1901-07-15;23.0;28.0;17.8;0.0;7;;
1901-07-16;25.0;29.3;17.8;0.0;;;
1901-07-17;24.0;27.2;18.3;0.0;;;
1901-07-18;22.9;26.5;16.8;0.0;;;
1901-07-19;23.7;28.3;15.3;0.0;;;
1901-07-20;24.7;28.9;17.4;0.0;7;;
1901-07-21;25.1;30.6;18.1;0.0;7;;
1901-07-22;25.4;29.8;19.1;0.0;;;
1901-07-23;25.3;29.3;18.6;0.0;1;;
1901-07-24;20.9;26.9;17.5;28.0;7;;
1901-07-25;22.9;28.2;17.6;0.0;;;
1901-07-26;25.0;31.2;18.7;12.6;7;;
1901-07-27;23.6;27.6;18.4;0.0;;;
1901-07-28;25.3;29.2;19.2;0.0;;;
1901-07-29;26.5;32.4;20.9;0.0;;;
1901-07-30;27.0;33.0;21.7;0.0;;;
1901-07-31;26.4;30.9;21.2;0.0;;;
1901-08-01;26.5;32.1;21.4;11.6;9;;
1901-08-02;23.3;27.0;19.3;0.6;1;;
1901-08-03;22.3;27.5;18.8;0.0;;;
1901-08-04;20.4;23.2;16.6;0.0;;;
1901-08-05;20.6;25.2;17.9;0.0;1;;
1901-08-06;20.3;24.0;18.3;0.1;7;;
1901-08-07;17.3;19.6;15.0;5.5;1;;
1901-08-08;17.7;21.3;14.9;0.0;;;
1901-08-09;22.1;24.4;13.9;0.0;;;
1901-08-10;21.8;25.8;16.2;0.0;;;
1901-08-11;22.1;26.0;14.9;0.0;;;
1901-08-12;22.0;27.1;16.4;0.0;;;
1901-08-13;21.0;26.0;17.2;0.0;;;
1901-08-14;23.2;27.2;16.8;0.0;;;
1901-08-15;22.5;27.2;17.3;0.0;10;;
1901-08-16;19.7;27.0;18.0;5.2;7;;
1901-08-17;19.5;21.4;16.6;0.0;1;;
1901-08-18;22.8;28.0;17.0;0.0;;;
1901-08-19;22.6;28.3;15.8;0.0;;;
1901-08-20;23.9;29.6;16.0;0.0;;;
1901-08-21;19.1;23.3;17.2;0.0;;;
1901-08-22;18.0;21.9;12.2;0.0;;;
1901-08-23;17.7;21.9;12.8;0.0;;;
1901-08-24;20.3;25.5;13.3;0.0;;;
1901-08-25;20.7;23.8;16.2;0.0;;;
1901-08-26;22.2;28.4;14.0;0.0;;;
1901-08-27;17.9;23.0;14.0;15.5;7;;
1901-08-28;16.1;22.8;10.8;0.0;;;
1901-08-29;13.0;15.4;11.4;3.8;1;;
1901-08-30;13.4;18.4;9.8;0.0;;;
1901-08-31;16.5;21.8;10.6;0.0;;;
1901-09-01;19.1;27.2;10.7;0.0;;;
1901-09-02;14.0;19.3;10.1;8.8;1;;
1901-09-03;16.7;19.0;11.0;2.2;1;;
1901-09-04;13.9;16.9;11.0;14.8;7;;
1901-09-05;15.5;19.1;13.0;5.5;1;;
1901-09-06;14.2;17.2;12.0;0.0;;;
1901-09-07;14.1;17.3;10.0;0.0;;;
1901-09-08;12.6;16.1;8.8;0.0;;;
1901-09-09;12.3;15.2;9.0;0.0;1;;
1901-09-10;13.0;15.7;7.2;0.0;;;
1901-09-11;14.1;17.3;11.0;0.0;;;
1901-09-12;14.0;16.0;10.4;0.6;1;;
1901-09-13;18.5;22.5;13.5;4.0;1;;
1901-09-14;17.9;21.5;15.7;0.5;1;;
1901-09-15;18.0;22.8;14.1;4.2;7;;
1901-09-16;17.1;23.7;13.8;21.9;7;;
1901-09-17;15.0;18.6;11.6;0.0;;;
1901-09-18;16.7;20.7;11.3;0.0;;;
1901-09-19;16.4;21.2;13.3;0.0;;;
1901-09-20;16.8;20.7;11.2;0.0;;;
1901-09-21;17.6;21.8;12.2;0.0;;;
1901-09-22;19.1;24.2;11.5;0.0;;;
1901-09-23;19.4;24.7;13.6;0.0;;;
1901-09-24;18.4;23.9;14.2;0.0;;;
1901-09-25;17.1;23.6;12.4;0.0;;;
1901-09-26;16.3;21.5;11.5;0.0;;;
1901-09-27;16.1;21.6;12.2;0.0;;;
1901-09-28;17.8;21.5;14.1;0.0;;;
1901-09-29;16.1;22.0;9.9;0.0;;;
1901-09-30;16.2;22.7;11.8;0.0;;;
1901-10-01;17.7;24.3;9.8;0.0;;;
1901-10-02;18.6;23.8;12.2;0.0;;;
1901-10-03;17.2;24.6;11.8;0.0;;;
1901-10-04;18.5;24.6;10.0;0.0;;;
1901-10-05;18.3;23.5;8.7;0.0;;;
1901-10-06;16.9;22.1;12.8;1.4;1;;
1901-10-07;11.6;17.9;9.0;7.0;1;;
1901-10-08;8.9;12.4;7.6;0.0;;;
1901-10-09;9.9;13.6;3.4;7.4;1;;
1901-10-10;9.3;11.1;8.1;0.0;;;
1901-10-11;8.7;11.4;5.3;21.5;1;;
1901-10-12;8.0;9.1;7.5;8.3;1;;
1901-10-13;9.8;12.6;6.5;0.0;;;
1901-10-14;11.0;15.5;7.5;0.0;;;
1901-10-15;12.0;14.1;7.4;0.0;;;
1901-10-16;14.9;19.7;10.0;0.3;1;;
1901-10-17;16.1;19.9;13.6;0.1;1;;
1901-10-18;13.7;17.5;12.2;0.0;;;
1901-10-19;14.7;17.6;11.9;0.0;;;
1901-10-20;14.4;16.8;12.6;0.0;;;
1901-10-21;12.1;16.7;10.0;0.0;;;
1901-10-22;12.9;16.3;8.5;2.4;1;;
1901-10-23;11.9;14.7;10.2;0.9;1;;
1901-10-24;11.7;14.5;9.7;0.0;;;
1901-10-25;10.1;13.2;7.9;0.0;;;
1901-10-26;9.0;10.5;7.3;6.3;1;;
1901-10-27;9.4;11.9;8.5;0.9;1;;
1901-10-28;10.4;11.8;7.4;0.0;;;
1901-10-29;11.8;13.9;9.6;0.0;;;
1901-10-30;10.5;15.6;7.0;0.0;;;
1901-10-31;6.9;11.5;5.6;0.0;;;
1901-11-01;3.2;6.8;1.4;0.0;;;
1901-11-02;4.5;8.7;-0.2;0.0;;;
1901-11-03;2.0;7.2;-2.0;0.0;0;;
1901-11-04;1.6;5.7;-2.0;0.0;;;
1901-11-05;4.2;5.9;0.2;0.0;;;
1901-11-06;2.9;4.7;2.4;0.0;;;
1901-11-07;2.2;7.7;-2.9;0.0;;;
1901-11-08;4.1;11.4;0.2;0.0;;;
1901-11-09;7.1;11.5;-0.8;0.0;;;
1901-11-10;1.5;8.5;-0.4;0.0;;;
1901-11-11;0.9;7.4;-4.5;0.0;;;
1901-11-12;5.5;10.1;-3.0;0.0;;;
1901-11-13;10.5;15.1;3.2;0.0;;;
1901-11-14;11.5;17.3;5.1;0.0;;;
1901-11-15;12.5;19.5;8.7;10.6;1;;
1901-11-16;10.5;14.9;7.1;4.0;1;;
1901-11-17;4.2;10.0;2.6;0.0;;;
1901-11-18;0.5;3.5;-1.2;0.0;;;
1901-11-19;1.8;5.5;-3.5;0.0;;;
1901-11-20;4.6;7.9;0.2;0.0;;;
1901-11-21;5.7;12.1;2.5;0.0;;;
1901-11-22;4.9;10.0;0.2;0.0;;;
1901-11-23;4.1;9.0;2.5;0.0;;;
1901-11-24;0.2;3.2;-1.5;4.6;4;;
1901-11-25;-1.5;0.5;-2.7;1.5;4;;
1901-11-26;-0.9;0.2;-2.0;0.4;4;;
1901-11-27;0.1;1.2;-2.0;0.0;;;
1901-11-28;-0.0;1.8;-1.2;0.0;;;
1901-11-29;-0.4;2.5;-2.0;0.0;;;
1901-11-30;0.8;3.9;-5.2;0.0;4;;
1901-12-01;2.4;5.9;0.8;2.5;1;;
1901-12-02;2.4;6.2;0.0;0.1;4;;
1901-12-03;2.3;4.5;-3.0;0.3;4;;
1901-12-04;4.3;7.5;1.2;0.0;;;
1901-12-05;0.2;3.2;-1.3;0.0;;;
1901-12-06;-4.0;0.4;-5.5;0.0;;;
1901-12-07;-1.9;1.5;-6.2;0.0;;;
1901-12-08;-0.1;1.8;-4.1;0.0;;;
1901-12-09;4.3;8.6;-1.2;8.8;1;;
1901-12-10;2.9;5.7;0.8;0.9;1;;
1901-12-11;1.0;3.7;-1.6;0.0;;;
1901-12-12;0.1;4.7;-1.4;0.0;;;
1901-12-13;1.1;3.0;-3.0;2.6;1;;
1901-12-14;7.1;9.0;2.0;2.3;1;;
1901-12-15;5.0;8.2;3.0;0.0;;;
1901-12-16;2.1;6.5;0.1;0.0;;;
1901-12-17;8.4;10.5;0.6;0.0;;;
1901-12-18;9.2;11.3;7.4;5.7;1;;
1901-12-19;9.8;14.1;6.6;0.0;;;
1901-12-20;10.4;14.4;6.6;0.0;1;;
1901-12-21;8.7;13.5;6.3;0.0;;;
1901-12-22;11.2;12.8;5.0;0.0;;;
1901-12-23;8.1;13.2;5.7;0.4;1;;
1901-12-24;8.0;10.5;6.7;0.0;;;
1901-12-25;8.2;11.7;5.2;0.2;1;;
1901-12-26;8.5;12.8;6.3;0.8;1;;
1901-12-27;5.7;7.8;3.9;0.0;;;
1901-12-28;2.5;5.2;1.2;0.0;;;
1901-12-29;1.3;4.5;0.0;0.0;;;
1901-12-30;0.3;4.9;-2.0;0.0;;;
1901-12-31;0.6;4.8;-4.1;0.0;;;
1902-01-01;3.2;9.2;0.0;0.0;;;
1902-01-02;3.9;8.4;-0.9;4.8;1;;
1902-01-03;6.8;10.2;2.8;0.0;1;;
1902-01-04;3.7;8.5;2.4;0.0;;;
1902-01-05;2.7;6.5;-1.0;0.0;;;
1902-01-06;4.5;6.9;1.7;0.3;1;;
1902-01-07;4.7;8.4;3.0;0.0;;;
1902-01-08;5.9;9.4;1.6;0.0;;;
1902-01-09;1.7;6.9;0.0;0.0;;;
1902-01-10;1.9;7.5;-1.8;0.0;;;
1902-01-11;1.5;6.8;-2.4;0.0;;;
1902-01-12;2.7;7.4;0.6;0.0;;;
1902-01-13;1.9;6.8;-3.0;0.0;;;
1902-01-14;-0.3;3.5;-2.2;0.0;;;
1902-01-15;-3.2;-0.2;-4.4;0.0;;;
1902-01-16;-0.5;3.6;-8.5;7.8;4;;
1902-01-17;0.8;3.9;-1.0;0.0;;;
1902-01-18;3.2;6.6;-3.6;0.0;;;
1902-01-19;-0.2;2.8;-2.3;0.0;;;
1902-01-20;-2.4;2.6;-6.5;0.0;;;
1902-01-21;1.3;4.0;-4.2;0.0;1;;
1902-01-22;2.2;7.2;-0.4;0.0;;;
1902-01-23;1.4;5.2;-1.3;0.0;;;
1902-01-24;2.1;5.9;-1.2;0.0;;;
1902-01-25;4.2;9.1;1.6;0.0;;;
1902-01-26;3.0;7.5;1.3;1.0;1;;
1902-01-27;-1.0;2.5;-2.4;0.0;;;
1902-01-28;-0.6;2.2;-4.9;0.0;;;
1902-01-29;0.4;3.5;-1.2;1.4;1;;
1902-01-30;0.3;1.5;-1.2;0.0;;;
1902-01-31;1.0;2.8;-1.0;3.5;4;;
1902-02-01;1.0;1.8;-0.4;3.3;4;;
1902-02-02;3.9;8.6;1.8;0.0;;;
1902-02-03;4.2;7.8;0.2;0.9;1;;
1902-02-04;1.7;4.9;0.5;0.0;1;;
1902-02-05;-1.9;1.2;-4.5;0.0;;;
1902-02-06;-2.1;1.0;-5.3;0.0;;;
1902-02-07;3.0;4.8;-0.6;1.0;1;;
1902-02-08;8.6;12.8;3.7;1.8;1;;
1902-02-09;5.4;9.4;3.8;0.0;;;
1902-02-10;7.8;9.5;3.8;9.9;1;;
1902-02-11;7.1;10.4;4.4;7.4;1;;
1902-02-12;6.1;7.0;4.6;0.0;1;;
1902-02-13;7.9;12.2;3.6;12.6;1;;
1902-02-14;5.5;7.6;4.5;0.2;1;;
1902-02-15;1.9;5.3;1.5;0.5;1;;
1902-02-16;3.8;5.5;0.3;2.8;1;;
1902-02-17;5.5;7.8;4.0;7.3;1;;
1902-02-18;4.2;5.5;4.0;17.5;1;;
1902-02-19;4.9;7.5;1.0;0.0;;;
1902-02-20;2.7;6.5;0.2;3.5;4;;
1902-02-21;0.3;3.6;-0.8;0.0;;;
1902-02-22;-2.3;1.5;-5.5;0.0;;;
1902-02-23;-1.5;1.5;-4.3;0.0;;;
1902-02-24;0.5;4.4;-4.3;0.0;;;
1902-02-25;2.5;5.3;-1.0;0.0;;;
1902-02-26;5.0;8.6;1.0;0.0;;;
1902-02-27;4.2;9.6;0.8;0.0;;;
1902-02-28;5.9;11.6;-0.2;0.7;1;;
1902-03-01;11.6;18.2;-0.2;0.0;;;
1902-03-02;7.5;14.5;5.3;1.0;1;;
1902-03-03;8.1;12.0;4.1;4.9;1;;
1902-03-04;2.9;7.7;2.2;8.9;1;;
1902-03-05;1.3;2.2;1.0;1.0;4;;
1902-03-06;0.5;4.3;-2.0;0.0;;;
1902-03-07;3.4;8.6;-3.6;0.0;;;
1902-03-08;4.9;9.4;-1.0;0.0;;;
1902-03-09;4.4;8.3;-0.9;1.0;1;;
1902-03-10;2.5;5.1;0.6;8.8;4;;
1902-03-11;-0.6;2.6;-1.7;0.0;;;
1902-03-12;0.5;4.7;-2.9;0.4;4;;
1902-03-13;-4.3;-0.8;-6.4;0.0;4;;
1902-03-14;-5.8;-2.8;-9.8;0.0;;;
1902-03-15;-0.9;4.6;-7.6;0.5;1;;
1902-03-16;2.8;5.5;-0.8;4.5;1;;
1902-03-17;2.7;6.1;1.1;0.8;1;;
1902-03-18;6.3;9.8;-0.2;0.0;;;
1902-03-19;7.0;11.8;5.2;0.0;;;
1902-03-20;6.5;12.5;0.3;0.0;;;
1902-03-21;9.4;17.2;0.5;0.0;;;
1902-03-22;10.8;17.8;2.2;0.0;;;
1902-03-23;12.6;18.4;4.2;3.1;1;;
1902-03-24;9.9;14.2;8.0;3.6;9;;
1902-03-25;8.6;13.5;2.1;3.0;1;;
1902-03-26;8.5;13.7;2.0;1.3;1;;
1902-03-27;5.0;8.7;4.0;0.7;1;;
1902-03-28;6.6;10.2;1.8;0.0;1;;
1902-03-29;3.6;6.7;2.5;4.2;1;;
1902-03-30;4.8;8.9;-1.0;4.7;1;;
1902-03-31;3.0;6.5;0.3;0.0;4;;
1902-04-01;5.8;9.8;-0.7;0.0;;;
1902-04-02;12.1;19.2;1.5;0.0;;;
1902-04-03;13.8;18.8;7.0;0.0;;;
1902-04-04;15.1;20.3;10.9;5.1;1;;
1902-04-05;9.5;14.8;8.4;0.0;1;;
1902-04-06;9.9;12.5;7.3;2.4;1;;
1902-04-07;7.3;10.0;6.1;5.7;1;;
1902-04-08;5.4;10.1;0.9;0.0;;;
1902-04-09;7.9;12.2;0.7;0.0;;;
1902-04-10;10.5;15.9;4.8;0.0;;;
1902-04-11;12.3;18.0;4.1;0.0;;;
1902-04-12;11.6;13.4;9.0;5.0;1;;
1902-04-13;14.3;17.8;8.3;0.0;;;
1902-04-14;14.5;19.4;8.2;0.0;;;
1902-04-15;12.2;17.5;9.4;0.0;;;
1902-04-16;11.9;14.0;8.2;0.0;1;;
1902-04-17;8.5;13.4;5.5;0.0;;;
1902-04-18;11.3;15.2;2.8;0.0;;;
1902-04-19;13.2;16.8;4.8;0.0;;;
1902-04-20;13.3;17.5;6.8;0.0;;;
1902-04-21;14.6;20.0;5.9;1.0;1;;
1902-04-22;9.5;15.0;7.8;0.0;1;;
1902-04-23;7.4;14.4;3.0;0.0;;;
1902-04-24;9.2;12.8;0.6;0.0;;;
1902-04-25;11.4;17.2;2.6;0.0;;;
1902-04-26;10.0;16.1;4.5;16.6;1;;
1902-04-27;7.7;11.0;5.3;3.2;1;;
1902-04-28;5.4;8.9;2.0;0.7;4;;
1902-04-29;3.0;6.2;1.4;12.5;1;;
1902-04-30;7.6;11.2;2.1;0.4;1;;
1902-05-01;9.0;13.5;3.2;0.0;;;
1902-05-02;7.0;13.9;3.0;0.4;1;;
1902-05-03;10.4;16.1;1.7;0.0;;;
1902-05-04;12.9;19.8;6.0;3.5;1;;
1902-05-05;13.3;21.4;10.4;8.8;7;;
1902-05-06;10.5;15.5;7.4;3.2;1;;
1902-05-07;9.1;12.6;6.3;3.3;1;;
1902-05-08;8.1;9.7;6.3;24.2;1;;
1902-05-09;9.2;13.2;7.1;1.0;1;;
1902-05-10;10.6;16.8;6.1;0.0;1;;
1902-05-11;9.5;15.0;4.1;0.0;;;
1902-05-12;12.2;17.4;4.3;3.2;1;;
1902-05-13;12.3;15.3;9.0;7.8;1;;
1902-05-14;14.3;18.6;7.3;0.0;;;
1902-05-15;12.1;16.7;9.4;0.0;;;
1902-05-16;12.0;17.2;6.6;0.0;;;
1902-05-17;15.8;19.8;7.7;0.0;;;
1902-05-18;13.6;20.5;10.4;6.0;1;;
1902-05-19;10.6;12.7;7.3;0.0;1;;
1902-05-20;10.4;15.5;6.8;0.5;7;;
1902-05-21;9.5;13.7;6.0;9.7;1;;
1902-05-22;12.3;17.9;6.0;0.0;1;;
1902-05-23;13.2;16.5;6.2;0.0;;;
1902-05-24;14.2;18.1;8.0;0.0;;;
1902-05-25;14.9;19.2;7.1;0.0;;;
1902-05-26;16.4;19.6;12.7;0.0;;;
1902-05-27;14.7;19.0;12.1;0.0;;;
1902-05-28;16.7;22.0;9.3;0.0;;;
1902-05-29;17.9;23.6;9.3;0.0;;;
1902-05-30;19.1;24.4;11.2;0.0;;;
1902-05-31;19.9;25.3;11.4;0.0;;;
1902-06-01;21.3;27.0;16.6;0.0;;;
1902-06-02;23.7;29.0;13.2;0.0;;;
1902-06-03;22.3;28.1;15.3;0.0;;;
