Név,Dátum,Utolsó ár
BUX,2018.02.02.,39951.464441
BUX,2018.02.05.,39769.449881
BUX,2018.02.06.,38806.187469
BUX,2018.02.07.,39698.095017
BUX,2018.02.08.,38875.934903
BUX,2018.02.09.,38320.319102
BUX,2018.02.12.,38287.216768
BUX,2018.02.13.,38387.293322
BUX,2018.02.14.,38454.34548
BUX,2018.02.15.,38522.495161
BUX,2018.02.16.,39138.869664
BUX,2018.02.19.,39006.346738
BUX,2018.02.20.,38667.07582
BUX,2018.02.21.,38971.942427
BUX,2018.02.22.,38643.989161
BUX,2018.02.23.,38240.091526
BUX,2018.02.26.,38620.843274
BUX,2018.02.27.,38462.628197
BUX,2018.02.28.,38112.003323
BUX,2018.03.01.,37767.847284
BUX,2018.03.02.,36939.175411
BUX,2018.03.05.,37119.663872
BUX,2018.03.06.,38008.470016
BUX,2018.03.07.,38186.197236
BUX,2018.03.08.,38670.633411
BUX,2018.03.09.,38411.495804
BUX,2018.03.12.,38822.650729
BUX,2018.03.13.,38663.668305
BUX,2018.03.14.,38891.236085
BUX,2018.03.19.,37689.093559
BUX,2018.03.20.,37954.286052
BUX,2018.03.21.,38236.937435
BUX,2018.03.22.,37350.753506
BUX,2018.03.23.,36940.365165
BUX,2018.03.26.,37087.047045
BUX,2018.03.27.,37300.96376
BUX,2018.03.28.,36783.307307
BUX,2018.03.29.,37258.90257
BUX,2018.04.03.,37867.537958
BUX,2018.04.04.,37275.421187
BUX,2018.04.05.,38065.042425
BUX,2018.04.06.,37962.257434
BUX,2018.04.09.,38306.33651
BUX,2018.04.10.,37882.418888
BUX,2018.04.11.,37971.571932
BUX,2018.04.12.,38330.374146
BUX,2018.04.13.,38351.648253
BUX,2018.04.16.,38296.284932
BUX,2018.04.17.,38154.201224
BUX,2018.04.18.,38766.492381
BUX,2018.04.19.,38663.10416
BUX,2018.04.20.,38122.87066
BUX,2018.04.23.,38123.45101
BUX,2018.04.24.,37892.902226
BUX,2018.04.25.,38049.97251
BUX,2018.04.26.,38265.354819
BUX,2018.04.27.,38295.71599
BUX,2018.05.02.,37969.83722
BUX,2018.05.03.,37660.988785
BUX,2018.05.04.,37916.310745
BUX,2018.05.07.,37541.32731
BUX,2018.05.08.,37164.545796
BUX,2018.05.09.,36588.25772
BUX,2018.05.10.,36740.2112
BUX,2018.05.11.,37644.061435
BUX,2018.05.14.,38602.886682
BUX,2018.05.15.,37663.784072
BUX,2018.05.16.,37574.989985
BUX,2018.05.17.,37538.044567
BUX,2018.05.18.,36770.927232
BUX,2018.05.22.,36400.771592
BUX,2018.05.23.,35456.518065
BUX,2018.05.24.,35892.616744
BUX,2018.05.25.,35758.059512
BUX,2018.05.28.,35373.587386
BUX,2018.05.29.,34883.938969
BUX,2018.05.30.,34837.125814
BUX,2018.05.31.,35356.826181
BUX,2018.06.01.,35952.676046
BUX,2018.06.04.,37194.372093
BUX,2018.06.05.,36677.560541
BUX,2018.06.06.,37157.463596
BUX,2018.06.07.,37401.246283
BUX,2018.06.08.,36738.314795
BUX,2018.06.11.,36606.383877
BUX,2018.06.12.,36348.106149
BUX,2018.06.13.,35868.588914
BUX,2018.06.14.,36654.56674
BUX,2018.06.15.,36038.955569
BUX,2018.06.18.,35505.464588
BUX,2018.06.19.,34972.348181
BUX,2018.06.20.,35383.57374
BUX,2018.06.21.,35049.55211
BUX,2018.06.22.,35396.61803
BUX,2018.06.25.,35064.749081
BUX,2018.06.26.,35352.026295
BUX,2018.06.27.,35587.462012
BUX,2018.06.28.,35258.851817
BUX,2018.06.29.,36127.707505
BUX,2018.07.02.,35867.746288
BUX,2018.07.03.,36204.299329
BUX,2018.07.04.,36600.249393
BUX,2018.07.05.,36335.094354
BUX,2018.07.06.,35775.734306
BUX,2018.07.09.,35676.820786
BUX,2018.07.10.,35403.198095
BUX,2018.07.11.,35063.073081
BUX,2018.07.12.,35485.867684
BUX,2018.07.13.,35641.757174
BUX,2018.07.16.,35267.069201
BUX,2018.07.17.,34751.126953
BUX,2018.07.18.,34720.306685
BUX,2018.07.19.,35117.828737
BUX,2018.07.20.,35186.519195
BUX,2018.07.23.,35141.027275
BUX,2018.07.24.,35049.710015
BUX,2018.07.25.,34963.192987
BUX,2018.07.26.,35624.911595
BUX,2018.07.27.,35943.641802
BUX,2018.07.30.,35931.234045
BUX,2018.07.31.,35742.058049
BUX,2018.08.01.,36207.717326
BUX,2018.08.02.,36035.461362
BUX,2018.08.03.,36760.003741
BUX,2018.08.06.,37259.801218
BUX,2018.08.07.,37087.752742
BUX,2018.08.08.,36954.16426
BUX,2018.08.09.,36844.993176
BUX,2018.08.10.,36171.258245
BUX,2018.08.13.,35693.828284
BUX,2018.08.14.,36006.196276
BUX,2018.08.15.,35826.140737
BUX,2018.08.16.,36472.990046
BUX,2018.08.17.,36436.958714
BUX,2018.08.21.,37007.661886
BUX,2018.08.22.,36365.904344
BUX,2018.08.23.,36186.314547
BUX,2018.08.24.,36192.131765
BUX,2018.08.27.,36685.789803
BUX,2018.08.28.,36818.93111
BUX,2018.08.29.,37234.857678
BUX,2018.08.30.,37225.076139
BUX,2018.08.31.,37233.401602
BUX,2018.09.03.,36971.856413
BUX,2018.09.04.,36968.107046
BUX,2018.09.05.,37135.327913
BUX,2018.09.06.,37241.815511
BUX,2018.09.07.,37189.975773
BUX,2018.09.10.,37202.889371
BUX,2018.09.11.,36371.942623
BUX,2018.09.12.,36104.072826
BUX,2018.09.13.,36156.035457
BUX,2018.09.14.,36269.165767
BUX,2018.09.17.,35819.900389
BUX,2018.09.18.,36110.885356
BUX,2018.09.19.,36386.403449
BUX,2018.09.20.,36134.329465
BUX,2018.09.21.,35783.479584
BUX,2018.09.24.,35786.544999
BUX,2018.09.25.,35868.880146
BUX,2018.09.26.,35996.040877
BUX,2018.09.27.,36471.348227
BUX,2018.09.28.,37171.414155
BUX,2018.10.01.,36883.491769
BUX,2018.10.02.,36876.748285
BUX,2018.10.03.,37212.94497
BUX,2018.10.04.,37146.727337
BUX,2018.10.05.,36945.249625
BUX,2018.10.08.,36768.022858
BUX,2018.10.09.,37109.240931
BUX,2018.10.10.,36821.117213
BUX,2018.10.11.,35904.541792
BUX,2018.10.12.,36347.890165
BUX,2018.10.15.,36564.149549
BUX,2018.10.16.,37445.673463
BUX,2018.10.17.,37399.110456
BUX,2018.10.18.,37485.014647
BUX,2018.10.19.,37185.929248
BUX,2018.10.24.,36452.735668
BUX,2018.10.25.,36617.54194
BUX,2018.10.26.,35937.613544
BUX,2018.10.29.,36110.122384
BUX,2018.10.30.,36444.724934
BUX,2018.10.31.,37155.20613
BUX,2018.11.05.,37794.869699
BUX,2018.11.06.,37666.00074
BUX,2018.11.07.,38197.997237
BUX,2018.11.08.,38713.445604
BUX,2018.11.09.,38586.626778
BUX,2018.11.12.,38108.455459
BUX,2018.11.13.,38252.647278
BUX,2018.11.14.,39115.558172
BUX,2018.11.15.,39070.966594
BUX,2018.11.16.,39328.385846
BUX,2018.11.19.,39323.012303
BUX,2018.11.20.,39058.304467
BUX,2018.11.21.,39431.330292
BUX,2018.11.22.,39489.376177
BUX,2018.11.23.,39379.776143
BUX,2018.11.26.,39598.285987
BUX,2018.11.27.,39601.697739
BUX,2018.11.28.,39656.246318
BUX,2018.11.29.,39861.633883
BUX,2018.11.30.,40109.365846
BUX,2018.12.03.,40579.821769
BUX,2018.12.04.,40945.473846
BUX,2018.12.05.,40670.444729
BUX,2018.12.06.,39747.127212
BUX,2018.12.07.,39384.555814
BUX,2018.12.10.,39238.436
BUX,2018.12.11.,39860.234132
BUX,2018.12.12.,39887.220081
BUX,2018.12.13.,40041.705002
BUX,2018.12.14.,40125.721581
BUX,2018.12.17.,39675.758934
BUX,2018.12.18.,39475.606702
BUX,2018.12.19.,39966.192303
BUX,2018.12.20.,39592.67519
BUX,2018.12.21.,39578.631666
BUX,2018.12.27.,39006.517116
BUX,2018.12.28.,39138.949175
BUX,2019.01.02.,39734.063647
BUX,2019.01.03.,39672.59696
BUX,2019.01.04.,40145.177282
BUX,2019.01.07.,40569.467563
BUX,2019.01.08.,40809.818929
BUX,2019.01.09.,40784.267503
BUX,2019.01.10.,40795.504604
BUX,2019.01.11.,40886.06399
BUX,2019.01.14.,40667.653555
BUX,2019.01.15.,40600.260096
BUX,2019.01.16.,40933.042611
BUX,2019.01.17.,41180.049004
BUX,2019.01.18.,41503.905444
BUX,2019.01.21.,40893.712713
BUX,2019.01.22.,40963.712341
BUX,2019.01.23.,40818.6857
BUX,2019.01.24.,40890.939059
BUX,2019.01.25.,40944.823996
BUX,2019.01.28.,41332.314787
BUX,2019.01.29.,41145.999931
BUX,2019.01.30.,40862.967371
BUX,2019.01.31.,40855.560654
BUX,2019.02.01.,40973.33993
BUX,2019.02.04.,40856.967645
BUX,2019.02.05.,40474.393622
BUX,2019.02.06.,40597.262677
BUX,2019.02.07.,40173.726165
BUX,2019.02.08.,39704.610373
BUX,2019.02.11.,39769.47948
BUX,2019.02.12.,40488.09022
BUX,2019.02.13.,40221.179783
BUX,2019.02.14.,39898.652617
BUX,2019.02.15.,40179.835759
BUX,2019.02.18.,40653.386748
BUX,2019.02.19.,40560.444265
BUX,2019.02.20.,40582.832176
BUX,2019.02.21.,40721.477419
BUX,2019.02.22.,40814.595068
BUX,2019.02.25.,40987.946476
BUX,2019.02.26.,40819.081483
BUX,2019.02.27.,40525.284061
BUX,2019.02.28.,40333.038584
BUX,2019.03.01.,40170.655337
BUX,2019.03.04.,40593.476753
BUX,2019.03.05.,40718.497471
BUX,2019.03.06.,41086.897322
BUX,2019.03.07.,40625.301844
BUX,2019.03.08.,40288.436998
BUX,2019.03.11.,40819.551373
BUX,2019.03.12.,40612.502588
BUX,2019.03.13.,40887.577656
BUX,2019.03.14.,41335.02392
BUX,2019.03.18.,42085.012959
BUX,2019.03.19.,42014.162031
BUX,2019.03.20.,41964.350179
BUX,2019.03.21.,41955.751971
BUX,2019.03.22.,41931.670416
BUX,2019.03.25.,41605.17238
BUX,2019.03.26.,41740.966494
BUX,2019.03.27.,41316.196362
BUX,2019.03.28.,41413.909021
BUX,2019.03.29.,41683.779922
BUX,2019.04.01.,42057.333409
BUX,2019.04.02.,42213.346434
BUX,2019.04.03.,42193.966671
BUX,2019.04.04.,41870.437737
BUX,2019.04.05.,41841.921173
BUX,2019.04.08.,41826.902471
BUX,2019.04.09.,42063.938562
BUX,2019.04.10.,42225.867463
BUX,2019.04.11.,42693.515468
BUX,2019.04.12.,42940.740134
BUX,2019.04.15.,42815.921539
BUX,2019.04.16.,42826.299044
BUX,2019.04.17.,43004.506074
BUX,2019.04.18.,42810.106373
BUX,2019.04.23.,43245.434113
BUX,2019.04.24.,43563.38334
BUX,2019.04.25.,43053.869716
BUX,2019.04.26.,43064.395077
BUX,2019.04.29.,42469.841682
BUX,2019.04.30.,42520.112881
BUX,2019.05.02.,42366.821977
BUX,2019.05.03.,41775.36247
BUX,2019.05.06.,41547.348452
BUX,2019.05.07.,41084.565644
BUX,2019.05.08.,41350.331706
BUX,2019.05.09.,41207.462227
BUX,2019.05.10.,41068.206416
BUX,2019.05.13.,40537.84982
BUX,2019.05.14.,40084.639113
BUX,2019.05.15.,40291.354436
BUX,2019.05.16.,40288.280801
BUX,2019.05.17.,39877.815675
BUX,2019.05.20.,39630.70743
BUX,2019.05.21.,39575.984254
BUX,2019.05.22.,40184.850673
BUX,2019.05.23.,40010.72361
BUX,2019.05.24.,40022.617249
BUX,2019.05.27.,40207.910444
BUX,2019.05.28.,40466.853453
BUX,2019.05.29.,40916.417399
BUX,2019.05.30.,41075.873582
BUX,2019.05.31.,40904.1152
BUX,2019.06.03.,41114.306247
BUX,2019.06.04.,41157.018548
BUX,2019.06.05.,41073.620662
BUX,2019.06.06.,41000.038268
BUX,2019.06.07.,41159.574307
BUX,2019.06.11.,41234.660318
BUX,2019.06.12.,40592.318794
BUX,2019.06.13.,40469.801515
BUX,2019.06.14.,40588.176013
BUX,2019.06.17.,40764.49473
BUX,2019.06.18.,40922.40737
BUX,2019.06.19.,40980.240626
BUX,2019.06.20.,40774.517527
BUX,2019.06.21.,40387.214458
BUX,2019.06.24.,40475.093117
BUX,2019.06.25.,40061.951144
BUX,2019.06.26.,40064.920813
BUX,2019.06.27.,40440.509851
BUX,2019.06.28.,40279.313183
BUX,2019.07.01.,40618.076112
BUX,2019.07.02.,40767.118127
BUX,2019.07.03.,40985.184759
BUX,2019.07.04.,40972.915855
BUX,2019.07.05.,41016.646694
BUX,2019.07.08.,40777.08381
BUX,2019.07.09.,40327.448849
BUX,2019.07.10.,40577.793267
BUX,2019.07.11.,40739.422872
BUX,2019.07.12.,40699.691902
BUX,2019.07.15.,40725.399452
BUX,2019.07.16.,40878.783407
BUX,2019.07.17.,40990.894897
BUX,2019.07.18.,41282.463556
BUX,2019.07.19.,41707.258684
BUX,2019.07.22.,41338.014816
BUX,2019.07.23.,41367.218747
BUX,2019.07.24.,41303.369622
BUX,2019.07.25.,41353.622206
BUX,2019.07.26.,40965.48076
BUX,2019.07.29.,41006.442358
BUX,2019.07.30.,40843.780929
BUX,2019.07.31.,40767.601616
BUX,2019.08.01.,40474.269362
BUX,2019.08.02.,40309.611832
BUX,2019.08.05.,39896.309382
BUX,2019.08.06.,40037.386707
BUX,2019.08.07.,40283.521276
BUX,2019.08.08.,40389.376618
BUX,2019.08.09.,40615.424451
BUX,2019.08.12.,40891.991368
BUX,2019.08.13.,40722.35802
BUX,2019.08.14.,40137.224992
BUX,2019.08.15.,40018.667805
BUX,2019.08.16.,40005.898142
BUX,2019.08.21.,39648.209038
BUX,2019.08.22.,39394.712477
BUX,2019.08.23.,39519.58269
BUX,2019.08.26.,39661.466596
BUX,2019.08.27.,39107.941856
BUX,2019.08.28.,38706.562035
BUX,2019.08.29.,39264.477298
BUX,2019.08.30.,39794.118171
BUX,2019.09.02.,39707.431176
BUX,2019.09.03.,39405.190935
BUX,2019.09.04.,39753.486982
BUX,2019.09.05.,40180.896973
BUX,2019.09.06.,40312.463751
BUX,2019.09.09.,40484.754943
BUX,2019.09.10.,39956.962324
BUX,2019.09.11.,40202.60638
BUX,2019.09.12.,40066.95205
BUX,2019.09.13.,40285.20711
BUX,2019.09.16.,40819.557567
BUX,2019.09.17.,40596.706123
BUX,2019.09.18.,40930.237054
BUX,2019.09.19.,40922.304307
BUX,2019.09.20.,41116.91687
BUX,2019.09.23.,40800.213135
BUX,2019.09.24.,40848.043517
BUX,2019.09.25.,40553.924396
BUX,2019.09.26.,40534.279086
BUX,2019.09.27.,40890.737651
BUX,2019.09.30.,40601.182723
BUX,2019.10.01.,40112.384183
BUX,2019.10.02.,39416.767548
BUX,2019.10.03.,39547.586205
BUX,2019.10.04.,39826.507065
BUX,2019.10.07.,39803.957935
BUX,2019.10.08.,39491.524599
BUX,2019.10.09.,39544.61578
BUX,2019.10.10.,39466.345448
BUX,2019.10.11.,40332.557333
BUX,2019.10.14.,40733.700129
BUX,2019.10.15.,40578.176108
BUX,2019.10.16.,40404.657963
BUX,2019.10.17.,40717.165314
BUX,2019.10.18.,40826.333565
BUX,2019.10.21.,41234.577162
BUX,2019.10.22.,41845.949213
BUX,2019.10.24.,42475.527893
BUX,2019.10.25.,42159.363962
BUX,2019.10.28.,41938.536133
BUX,2019.10.29.,42453.163022
BUX,2019.10.30.,42796.696625
BUX,2019.10.31.,42159.577323
BUX,2019.11.04.,42817.547764
BUX,2019.11.05.,43236.797738
BUX,2019.11.06.,43291.611717
BUX,2019.11.07.,43598.193684
BUX,2019.11.08.,43441.421242
BUX,2019.11.11.,43038.673395
BUX,2019.11.12.,43492.327006
BUX,2019.11.13.,43216.341958
BUX,2019.11.14.,43218.284201
BUX,2019.11.15.,43384.629651
BUX,2019.11.18.,43867.734493
BUX,2019.11.19.,43618.781379
BUX,2019.11.20.,43938.904189
BUX,2019.11.21.,43654.36661
BUX,2019.11.22.,44053.951731
BUX,2019.11.25.,44314.451933
BUX,2019.11.26.,43781.964418
BUX,2019.11.27.,43599.690457
BUX,2019.11.28.,43799.845059
BUX,2019.11.29.,43704.854518
BUX,2019.12.02.,43370.303601
BUX,2019.12.03.,43048.249332
BUX,2019.12.04.,44078.023214
BUX,2019.12.05.,44182.06663
BUX,2019.12.06.,44207.495482
BUX,2019.12.09.,44640.376718
BUX,2019.12.10.,44248.517124
BUX,2019.12.11.,44603.48072
BUX,2019.12.12.,45382.679985
BUX,2019.12.13.,45760.147273
BUX,2019.12.16.,45603.921429
BUX,2019.12.17.,45035.352951
BUX,2019.12.18.,45656.796513
BUX,2019.12.19.,45944.682744
BUX,2019.12.20.,45606.346596
BUX,2019.12.23.,45984.455562
BUX,2019.12.30.,46082.821036
