Név,Dátum,Utolsó ár
BUX,2005.05.06.,16570.48
BUX,2005.05.09.,16481.05
BUX,2005.05.10.,16331.87
BUX,2005.05.11.,16098.5
BUX,2005.05.12.,15994.17
BUX,2005.05.13.,15816.59
BUX,2005.05.17.,15983.87
BUX,2005.05.18.,16329.85
BUX,2005.05.19.,16353.3
BUX,2005.05.20.,16504.7
BUX,2005.05.23.,16447.26
BUX,2005.05.24.,16769.54
BUX,2005.05.25.,16632.69
BUX,2005.05.26.,16723.74
BUX,2005.05.27.,16932.22
BUX,2005.05.30.,16923.75
BUX,2005.05.31.,16907.81
BUX,2005.06.01.,17137.4
BUX,2005.06.02.,17528.2
BUX,2005.06.03.,17631.61
BUX,2005.06.06.,17871.87
BUX,2005.06.07.,17966.11
BUX,2005.06.08.,17759.87
BUX,2005.06.09.,17643.14
BUX,2005.06.10.,18193.46
BUX,2005.06.13.,18282.27
BUX,2005.06.14.,18275.75
BUX,2005.06.15.,18489.23
BUX,2005.06.16.,18592.46
BUX,2005.06.17.,18387.44
BUX,2005.06.20.,18675.15
BUX,2005.06.21.,18734.66
BUX,2005.06.22.,18702.96
BUX,2005.06.23.,18506.25
BUX,2005.06.24.,18406.12
BUX,2005.06.27.,18361.5
BUX,2005.06.28.,18475.16
BUX,2005.06.29.,18617.63
BUX,2005.06.30.,18740.66
BUX,2005.07.01.,18995.98
BUX,2005.07.04.,19311.95
BUX,2005.07.05.,19188.46
BUX,2005.07.06.,19593.88
BUX,2005.07.07.,19388.81
BUX,2005.07.08.,19447.51
BUX,2005.07.11.,19216.34
BUX,2005.07.12.,19531.66
BUX,2005.07.13.,19779.92
BUX,2005.07.14.,19866.11
BUX,2005.07.15.,19758.21
BUX,2005.07.18.,19541.52
BUX,2005.07.19.,19924.22
BUX,2005.07.20.,19975.04
BUX,2005.07.21.,19883.62
BUX,2005.07.22.,19860.0
BUX,2005.07.25.,20168.05
BUX,2005.07.26.,20254.73
BUX,2005.07.27.,20523.32
BUX,2005.07.28.,20656.62
BUX,2005.07.29.,20722.64
BUX,2005.08.01.,21003.95
BUX,2005.08.02.,21354.1
BUX,2005.08.03.,21000.56
BUX,2005.08.04.,21001.88
BUX,2005.08.05.,20858.5
BUX,2005.08.08.,21129.35
BUX,2005.08.09.,21089.3
BUX,2005.08.10.,20713.55
BUX,2005.08.11.,20586.21
BUX,2005.08.12.,20179.14
BUX,2005.08.15.,20418.18
BUX,2005.08.16.,20844.73
BUX,2005.08.17.,20632.26
BUX,2005.08.18.,20646.54
BUX,2005.08.19.,20281.63
BUX,2005.08.22.,20614.57
BUX,2005.08.23.,20782.42
BUX,2005.08.24.,21028.35
BUX,2005.08.25.,20874.62
BUX,2005.08.26.,21135.06
BUX,2005.08.29.,21190.55
BUX,2005.08.30.,21653.66
BUX,2005.08.31.,21572.89
BUX,2005.09.01.,21851.13
BUX,2005.09.02.,22368.58
BUX,2005.09.05.,21875.49
BUX,2005.09.06.,21876.17
BUX,2005.09.07.,21886.54
BUX,2005.09.08.,21945.12
BUX,2005.09.09.,22675.67
BUX,2005.09.12.,22910.54
BUX,2005.09.13.,22811.84
BUX,2005.09.14.,22745.74
BUX,2005.09.15.,23107.72
BUX,2005.09.16.,23339.3
BUX,2005.09.19.,23279.3
BUX,2005.09.20.,23074.04
BUX,2005.09.21.,22947.02
BUX,2005.09.22.,23118.39
BUX,2005.09.23.,22564.5
BUX,2005.09.26.,22834.28
BUX,2005.09.27.,23501.63
BUX,2005.09.28.,23078.47
BUX,2005.09.29.,23120.47
BUX,2005.09.30.,22948.69
BUX,2005.10.03.,23397.67
BUX,2005.10.04.,23671.96
BUX,2005.10.05.,23215.33
BUX,2005.10.06.,22487.89
BUX,2005.10.07.,22199.6
BUX,2005.10.10.,22271.95
BUX,2005.10.11.,22410.91
BUX,2005.10.12.,22214.81
BUX,2005.10.13.,21051.29
BUX,2005.10.14.,20405.96
BUX,2005.10.17.,20858.63
BUX,2005.10.18.,20561.67
BUX,2005.10.19.,19703.66
BUX,2005.10.20.,20193.84
BUX,2005.10.21.,19902.59
BUX,2005.10.24.,20088.26
BUX,2005.10.25.,20312.1
BUX,2005.10.26.,20796.1
BUX,2005.10.27.,20319.01
BUX,2005.10.28.,20525.53
BUX,2005.11.02.,21175.01
BUX,2005.11.03.,21675.42
BUX,2005.11.04.,21823.65
BUX,2005.11.07.,21794.12
BUX,2005.11.08.,21159.23
BUX,2005.11.09.,20981.45
BUX,2005.11.10.,20658.71
BUX,2005.11.11.,20354.09
BUX,2005.11.14.,20392.99
BUX,2005.11.15.,20367.62
BUX,2005.11.16.,20929.66
BUX,2005.11.17.,21005.97
BUX,2005.11.18.,21125.96
BUX,2005.11.21.,21127.15
BUX,2005.11.22.,20775.15
BUX,2005.11.23.,20773.6
BUX,2005.11.24.,21204.85
BUX,2005.11.25.,21682.36
BUX,2005.11.28.,21789.87
BUX,2005.11.29.,21450.75
BUX,2005.11.30.,21174.35
BUX,2005.12.01.,21256.71
BUX,2005.12.02.,21670.38
BUX,2005.12.05.,21371.31
BUX,2005.12.06.,20840.94
BUX,2005.12.07.,21072.83
BUX,2005.12.08.,20967.0
BUX,2005.12.09.,20640.3
BUX,2005.12.12.,21057.68
BUX,2005.12.13.,20978.2
BUX,2005.12.14.,20809.88
BUX,2005.12.15.,20798.96
BUX,2005.12.16.,20961.69
BUX,2005.12.19.,21059.37
BUX,2005.12.20.,21092.86
BUX,2005.12.21.,21054.18
BUX,2005.12.22.,20589.24
BUX,2005.12.23.,20734.75
BUX,2005.12.27.,20877.74
BUX,2005.12.28.,20678.64
BUX,2005.12.29.,20858.16
BUX,2005.12.30.,20784.74
BUX,2006.01.02.,21012.93
BUX,2006.01.03.,21295.25
BUX,2006.01.04.,21698.74
BUX,2006.01.05.,21738.66
BUX,2006.01.06.,21886.06
BUX,2006.01.09.,22482.07
BUX,2006.01.10.,22363.59
BUX,2006.01.11.,22429.3
BUX,2006.01.12.,22393.45
BUX,2006.01.13.,22158.63
BUX,2006.01.16.,22304.97
BUX,2006.01.17.,22311.23
BUX,2006.01.18.,22119.46
BUX,2006.01.19.,22499.47
BUX,2006.01.20.,22761.43
BUX,2006.01.23.,22692.48
BUX,2006.01.24.,22516.68
BUX,2006.01.25.,22350.18
BUX,2006.01.26.,21996.26
BUX,2006.01.27.,22561.75
BUX,2006.01.30.,22420.07
BUX,2006.01.31.,22202.7
BUX,2006.02.01.,22369.87
BUX,2006.02.02.,22564.26
BUX,2006.02.03.,22216.35
BUX,2006.02.06.,22190.69
BUX,2006.02.07.,22337.18
BUX,2006.02.08.,22256.52
BUX,2006.02.09.,22633.51
BUX,2006.02.10.,22498.61
BUX,2006.02.13.,22445.52
BUX,2006.02.14.,22032.57
BUX,2006.02.15.,22120.46
BUX,2006.02.16.,22070.81
BUX,2006.02.17.,23164.92
BUX,2006.02.20.,23324.18
BUX,2006.02.21.,23475.64
BUX,2006.02.22.,23407.74
BUX,2006.02.23.,23415.06
BUX,2006.02.24.,23644.38
BUX,2006.02.27.,24081.77
BUX,2006.02.28.,23219.99
BUX,2006.03.01.,23437.42
BUX,2006.03.02.,23487.46
BUX,2006.03.03.,23486.94
BUX,2006.03.06.,23297.49
BUX,2006.03.07.,22793.88
BUX,2006.03.08.,22130.56
BUX,2006.03.09.,22353.88
BUX,2006.03.10.,21985.86
BUX,2006.03.13.,22251.09
BUX,2006.03.14.,21716.31
BUX,2006.03.16.,22243.25
BUX,2006.03.17.,23020.57
BUX,2006.03.20.,22898.83
BUX,2006.03.21.,22817.32
BUX,2006.03.22.,22510.34
BUX,2006.03.23.,22493.62
BUX,2006.03.24.,22603.37
BUX,2006.03.27.,22809.56
BUX,2006.03.28.,22730.54
BUX,2006.03.29.,22829.14
BUX,2006.03.30.,22927.63
BUX,2006.03.31.,23065.09
BUX,2006.04.03.,22997.75
BUX,2006.04.04.,22967.1
BUX,2006.04.05.,22924.22
BUX,2006.04.06.,23439.28
BUX,2006.04.07.,23560.85
BUX,2006.04.10.,23680.34
BUX,2006.04.11.,23773.7
BUX,2006.04.12.,23985.37
BUX,2006.04.13.,23963.2
BUX,2006.04.14.,24013.07
BUX,2006.04.18.,24017.76
BUX,2006.04.19.,24434.05
BUX,2006.04.20.,25071.9
BUX,2006.04.21.,24780.03
BUX,2006.04.24.,25044.76
BUX,2006.04.25.,24564.95
BUX,2006.04.26.,24775.05
BUX,2006.04.27.,24285.84
BUX,2006.04.28.,24356.29
BUX,2006.05.02.,24561.8
BUX,2006.05.03.,24968.01
BUX,2006.05.04.,24979.52
BUX,2006.05.05.,25415.64
BUX,2006.05.08.,25237.38
BUX,2006.05.09.,25302.38
BUX,2006.05.10.,25145.78
BUX,2006.05.11.,25029.41
BUX,2006.05.12.,24604.43
BUX,2006.05.15.,23862.14
BUX,2006.05.16.,23834.73
BUX,2006.05.17.,22888.01
BUX,2006.05.18.,22732.27
BUX,2006.05.19.,22213.37
BUX,2006.05.22.,21351.83
BUX,2006.05.23.,21676.27
BUX,2006.05.24.,20901.81
BUX,2006.05.25.,21321.35
BUX,2006.05.26.,22067.53
BUX,2006.05.29.,22426.53
BUX,2006.05.30.,21748.36
BUX,2006.05.31.,21244.18
BUX,2006.06.01.,21616.56
BUX,2006.06.02.,22085.24
BUX,2006.06.06.,21353.66
BUX,2006.06.07.,20854.51
BUX,2006.06.08.,20355.46
BUX,2006.06.09.,20146.08
BUX,2006.06.12.,19473.25
BUX,2006.06.13.,18819.74
BUX,2006.06.14.,18561.05
BUX,2006.06.15.,18797.9
BUX,2006.06.16.,18461.79
BUX,2006.06.19.,18763.58
BUX,2006.06.20.,18827.56
BUX,2006.06.21.,19176.31
BUX,2006.06.22.,19717.03
BUX,2006.06.23.,19391.93
BUX,2006.06.26.,19102.89
BUX,2006.06.27.,19744.96
BUX,2006.06.28.,20175.17
BUX,2006.06.29.,20390.31
BUX,2006.06.30.,21407.03
BUX,2006.07.03.,21521.84
BUX,2006.07.04.,21666.65
BUX,2006.07.05.,21617.72
BUX,2006.07.06.,21966.73
BUX,2006.07.07.,22130.86
BUX,2006.07.10.,22610.95
BUX,2006.07.11.,22272.41
BUX,2006.07.12.,22341.03
BUX,2006.07.13.,21804.23
BUX,2006.07.14.,21400.0
BUX,2006.07.17.,20800.01
BUX,2006.07.18.,20813.39
BUX,2006.07.19.,20946.58
BUX,2006.07.20.,21358.68
BUX,2006.07.21.,21172.8
BUX,2006.07.24.,21448.88
BUX,2006.07.25.,21720.7
BUX,2006.07.26.,21931.18
BUX,2006.07.27.,22255.73
BUX,2006.07.28.,22160.75
BUX,2006.07.31.,22594.29
BUX,2006.08.01.,22521.43
BUX,2006.08.02.,22205.67
BUX,2006.08.03.,21980.97
BUX,2006.08.04.,22216.71
BUX,2006.08.07.,22200.29
BUX,2006.08.08.,22092.56
BUX,2006.08.09.,21940.13
BUX,2006.08.10.,21330.77
BUX,2006.08.11.,21295.13
BUX,2006.08.14.,21390.56
BUX,2006.08.15.,21729.6
BUX,2006.08.16.,21791.44
BUX,2006.08.17.,21840.01
BUX,2006.08.18.,21725.95
BUX,2006.08.21.,21736.96
BUX,2006.08.22.,22134.56
BUX,2006.08.23.,22115.71
BUX,2006.08.24.,22273.25
BUX,2006.08.25.,22183.1
BUX,2006.08.28.,21876.54
BUX,2006.08.29.,21983.56
BUX,2006.08.30.,22321.95
BUX,2006.08.31.,22130.87
BUX,2006.09.01.,22354.26
BUX,2006.09.04.,22912.93
BUX,2006.09.05.,22995.35
BUX,2006.09.06.,22737.41
BUX,2006.09.07.,22013.06
BUX,2006.09.08.,21926.54
BUX,2006.09.11.,21865.77
BUX,2006.09.12.,22229.98
BUX,2006.09.13.,22820.91
BUX,2006.09.14.,23012.19
BUX,2006.09.15.,22854.73
BUX,2006.09.18.,22937.25
BUX,2006.09.19.,22660.8
BUX,2006.09.20.,22153.29
BUX,2006.09.21.,21762.63
BUX,2006.09.22.,21355.07
BUX,2006.09.25.,21362.38
BUX,2006.09.26.,21972.22
BUX,2006.09.27.,22190.1
BUX,2006.09.28.,21970.88
BUX,2006.09.29.,21755.03
BUX,2006.10.02.,21653.55
BUX,2006.10.03.,21406.01
BUX,2006.10.04.,21947.96
BUX,2006.10.05.,21994.59
BUX,2006.10.06.,22056.57
BUX,2006.10.09.,22109.48
BUX,2006.10.10.,22518.25
BUX,2006.10.11.,22505.77
BUX,2006.10.12.,22429.08
BUX,2006.10.13.,22719.51
BUX,2006.10.16.,22562.02
BUX,2006.10.17.,22226.73
BUX,2006.10.18.,22527.64
BUX,2006.10.19.,22455.77
BUX,2006.10.20.,22318.67
BUX,2006.10.24.,22393.52
BUX,2006.10.25.,22634.36
BUX,2006.10.26.,22788.54
BUX,2006.10.27.,22738.91
BUX,2006.10.30.,22435.54
BUX,2006.10.31.,22391.43
BUX,2006.11.02.,21988.77
BUX,2006.11.03.,22123.2
BUX,2006.11.06.,22619.45
BUX,2006.11.07.,22923.61
BUX,2006.11.08.,23066.53
BUX,2006.11.09.,23572.78
BUX,2006.11.10.,23399.03
BUX,2006.11.13.,23471.51
BUX,2006.11.14.,23408.22
BUX,2006.11.15.,23206.01
BUX,2006.11.16.,23447.28
BUX,2006.11.17.,23053.79
BUX,2006.11.20.,22959.35
BUX,2006.11.21.,23330.36
BUX,2006.11.22.,23391.76
BUX,2006.11.23.,23514.5
BUX,2006.11.24.,23154.1
BUX,2006.11.27.,23162.65
BUX,2006.11.28.,22829.9
BUX,2006.11.29.,23174.36
BUX,2006.11.30.,22880.67
BUX,2006.12.01.,22855.13
BUX,2006.12.04.,22942.84
BUX,2006.12.05.,23557.27
BUX,2006.12.06.,23414.2
BUX,2006.12.07.,23709.6
BUX,2006.12.08.,23477.46
BUX,2006.12.11.,23750.97
BUX,2006.12.12.,23930.49
BUX,2006.12.13.,23583.85
BUX,2006.12.14.,23844.68
BUX,2006.12.15.,24352.59
BUX,2006.12.18.,24549.01
BUX,2006.12.19.,23974.13
BUX,2006.12.20.,24309.02
BUX,2006.12.21.,24432.41
BUX,2006.12.22.,24175.71
BUX,2006.12.27.,24368.72
BUX,2006.12.28.,24721.6
BUX,2006.12.29.,24844.32
BUX,2007.01.02.,24809.58
BUX,2007.01.03.,24727.0
BUX,2007.01.04.,24454.09
BUX,2007.01.05.,24116.85
BUX,2007.01.08.,23813.84
BUX,2007.01.09.,23570.18
BUX,2007.01.10.,23214.36
BUX,2007.01.11.,23704.72
BUX,2007.01.12.,23979.57
BUX,2007.01.15.,24261.9
BUX,2007.01.16.,24293.82
BUX,2007.01.17.,24055.8
BUX,2007.01.18.,24172.51
BUX,2007.01.19.,24196.51
BUX,2007.01.22.,24360.54
BUX,2007.01.23.,24215.63
BUX,2007.01.24.,24217.93
BUX,2007.01.25.,24066.03
BUX,2007.01.26.,23803.08
BUX,2007.01.29.,23681.37
BUX,2007.01.30.,23835.98
BUX,2007.01.31.,24059.38
BUX,2007.02.01.,24083.48
BUX,2007.02.02.,24190.45
BUX,2007.02.05.,24218.29
BUX,2007.02.06.,24148.75
BUX,2007.02.07.,23944.58
BUX,2007.02.08.,23491.32
BUX,2007.02.09.,23847.06
BUX,2007.02.12.,23719.05
BUX,2007.02.13.,23901.56
BUX,2007.02.14.,24155.76
BUX,2007.02.15.,24016.75
BUX,2007.02.16.,24257.82
BUX,2007.02.19.,24254.1
BUX,2007.02.20.,24041.97
BUX,2007.02.21.,24039.04
BUX,2007.02.22.,24108.44
BUX,2007.02.23.,24157.45
BUX,2007.02.26.,24214.54
BUX,2007.02.27.,23624.16
BUX,2007.02.28.,23371.22
BUX,2007.03.01.,23147.3
BUX,2007.03.02.,23088.71
BUX,2007.03.05.,22769.4
BUX,2007.03.06.,22765.13
BUX,2007.03.07.,22522.37
BUX,2007.03.08.,23019.6
BUX,2007.03.09.,22963.66
BUX,2007.03.12.,22841.79
BUX,2007.03.13.,23048.4
BUX,2007.03.14.,23063.12
BUX,2007.03.19.,23295.24
BUX,2007.03.20.,23172.39
BUX,2007.03.21.,23062.17
BUX,2007.03.22.,23341.85
BUX,2007.03.23.,23651.39
BUX,2007.03.26.,23267.68
BUX,2007.03.27.,23400.02
BUX,2007.03.28.,23340.57
BUX,2007.03.29.,23370.58
BUX,2007.03.30.,23423.2
BUX,2007.04.02.,23554.42
BUX,2007.04.03.,23655.17
BUX,2007.04.04.,23871.15
BUX,2007.04.05.,23956.26
BUX,2007.04.06.,23962.24
BUX,2007.04.10.,24195.51
BUX,2007.04.11.,24383.22
BUX,2007.04.12.,24297.62
BUX,2007.04.13.,24779.94
BUX,2007.04.16.,25181.25
BUX,2007.04.17.,24991.25
BUX,2007.04.18.,25228.54
BUX,2007.04.19.,25410.28
BUX,2007.04.20.,25828.78
BUX,2007.04.23.,25657.87
BUX,2007.04.24.,25518.96
BUX,2007.04.25.,25605.13
BUX,2007.04.26.,25457.39
BUX,2007.04.27.,25424.8
BUX,2007.05.02.,25585.06
BUX,2007.05.03.,25585.53
BUX,2007.05.04.,25913.78
BUX,2007.05.07.,26089.93
BUX,2007.05.08.,25670.61
BUX,2007.05.09.,25842.87
BUX,2007.05.10.,26246.7
BUX,2007.05.11.,25955.81
BUX,2007.05.14.,26100.34
BUX,2007.05.15.,25884.71
BUX,2007.05.16.,25546.38
BUX,2007.05.17.,25687.35
BUX,2007.05.18.,25880.18
BUX,2007.05.21.,25705.27
BUX,2007.05.22.,25855.86
BUX,2007.05.23.,26011.88
BUX,2007.05.24.,25945.98
BUX,2007.05.25.,25843.16
BUX,2007.05.29.,26027.82
BUX,2007.05.30.,25981.93
BUX,2007.05.31.,26706.18
BUX,2007.06.01.,27002.49
BUX,2007.06.04.,26658.65
BUX,2007.06.05.,26729.09
BUX,2007.06.06.,26517.93
BUX,2007.06.07.,26435.34
BUX,2007.06.08.,26050.04
BUX,2007.06.11.,26322.28
BUX,2007.06.12.,26292.42
BUX,2007.06.13.,26496.81
BUX,2007.06.14.,26753.84
BUX,2007.06.15.,26844.8
BUX,2007.06.18.,26682.15
BUX,2007.06.19.,26565.78
BUX,2007.06.20.,26762.17
BUX,2007.06.21.,26778.79
BUX,2007.06.22.,27664.18
BUX,2007.06.25.,28604.9
BUX,2007.06.26.,29441.8
BUX,2007.06.27.,28565.46
BUX,2007.06.28.,28786.34
BUX,2007.06.29.,28929.73
BUX,2007.07.02.,28984.76
BUX,2007.07.03.,29305.75
BUX,2007.07.04.,29408.95
BUX,2007.07.05.,29159.15
BUX,2007.07.06.,29173.17
BUX,2007.07.09.,29265.84
BUX,2007.07.10.,28985.97
BUX,2007.07.11.,28831.4
BUX,2007.07.12.,29242.27
BUX,2007.07.13.,29687.01
BUX,2007.07.16.,30005.1
BUX,2007.07.17.,29840.94
BUX,2007.07.18.,29893.54
BUX,2007.07.19.,29984.39
BUX,2007.07.20.,29790.75
BUX,2007.07.23.,30118.12
BUX,2007.07.24.,29713.59
BUX,2007.07.25.,29337.67
BUX,2007.07.26.,28868.39
BUX,2007.07.27.,29027.41
BUX,2007.07.30.,28830.83
BUX,2007.07.31.,29264.9
BUX,2007.08.01.,28854.46
BUX,2007.08.02.,29000.0
BUX,2007.08.03.,28483.29
BUX,2007.08.06.,28021.25
BUX,2007.08.07.,28308.32
BUX,2007.08.08.,28520.54
BUX,2007.08.09.,28042.93
BUX,2007.08.10.,27520.87
BUX,2007.08.13.,27884.48
BUX,2007.08.14.,27485.14
BUX,2007.08.15.,27017.42
BUX,2007.08.16.,25894.59
BUX,2007.08.17.,25558.16
BUX,2007.08.21.,25633.44
BUX,2007.08.22.,26325.87
BUX,2007.08.23.,26735.54
BUX,2007.08.24.,26862.05
BUX,2007.08.27.,27009.62
BUX,2007.08.28.,26808.37
BUX,2007.08.29.,26816.67
BUX,2007.08.30.,27126.41
BUX,2007.08.31.,27404.17
BUX,2007.09.03.,27074.9
BUX,2007.09.04.,27445.98
BUX,2007.09.05.,27316.6
BUX,2007.09.06.,27158.89
BUX,2007.09.07.,26593.72
BUX,2007.09.10.,26351.06
BUX,2007.09.11.,26845.94
BUX,2007.09.12.,26960.35
BUX,2007.09.13.,27084.95
BUX,2007.09.14.,26915.31
BUX,2007.09.17.,26745.98
BUX,2007.09.18.,26836.97
BUX,2007.09.19.,27382.17
BUX,2007.09.20.,27306.61
BUX,2007.09.21.,27396.29
BUX,2007.09.24.,27393.2
BUX,2007.09.25.,27733.29
BUX,2007.09.26.,27848.19
BUX,2007.09.27.,28218.85
BUX,2007.09.28.,28413.12
BUX,2007.10.01.,28511.38
BUX,2007.10.02.,28142.33
BUX,2007.10.03.,28044.92
BUX,2007.10.04.,27845.2
BUX,2007.10.05.,27963.03
BUX,2007.10.08.,27879.1
BUX,2007.10.09.,27704.1
BUX,2007.10.10.,27790.51
BUX,2007.10.11.,28237.68
BUX,2007.10.12.,28263.44
BUX,2007.10.15.,28307.04
BUX,2007.10.16.,27949.63
BUX,2007.10.17.,27948.58
BUX,2007.10.18.,27772.48
BUX,2007.10.19.,27750.28
BUX,2007.10.24.,27360.0
BUX,2007.10.25.,27280.67
BUX,2007.10.26.,27189.07
BUX,2007.10.29.,27262.14
BUX,2007.10.30.,27289.22
BUX,2007.10.31.,27382.17
BUX,2007.11.05.,27214.88
BUX,2007.11.06.,27259.72
BUX,2007.11.07.,27042.48
BUX,2007.11.08.,26769.63
BUX,2007.11.09.,26894.88
BUX,2007.11.12.,26468.46
BUX,2007.11.13.,26529.47
BUX,2007.11.14.,26479.66
BUX,2007.11.15.,26485.95
BUX,2007.11.16.,26581.02
BUX,2007.11.19.,26209.19
BUX,2007.11.20.,25987.19
BUX,2007.11.21.,25310.33
BUX,2007.11.22.,25014.84
BUX,2007.11.23.,25330.73
BUX,2007.11.26.,24965.63
BUX,2007.11.27.,23899.35
BUX,2007.11.28.,24667.34
BUX,2007.11.29.,25466.68
BUX,2007.11.30.,25758.44
BUX,2007.12.03.,25323.31
BUX,2007.12.04.,25398.94
BUX,2007.12.05.,25943.45
BUX,2007.12.06.,26023.86
BUX,2007.12.07.,26430.35
BUX,2007.12.10.,26755.33
BUX,2007.12.11.,26663.67
BUX,2007.12.12.,26751.26
BUX,2007.12.13.,26549.07
BUX,2007.12.14.,26619.17
BUX,2007.12.17.,25942.87
BUX,2007.12.18.,26047.34
BUX,2007.12.19.,25707.13
BUX,2007.12.20.,25550.47
BUX,2007.12.21.,26053.91
BUX,2007.12.27.,26318.29
BUX,2007.12.28.,26235.63
BUX,2008.01.02.,25889.94
BUX,2008.01.03.,25827.74
BUX,2008.01.04.,25255.19
BUX,2008.01.07.,25475.86
BUX,2008.01.08.,26111.36
BUX,2008.01.09.,25699.11
BUX,2008.01.10.,25386.31
BUX,2008.01.11.,24933.02
BUX,2008.01.14.,24884.72
BUX,2008.01.15.,24526.79
BUX,2008.01.16.,23764.09
BUX,2008.01.17.,23246.92
BUX,2008.01.18.,24109.08
BUX,2008.01.21.,23368.94
BUX,2008.01.22.,23454.13
BUX,2008.01.23.,23080.65
BUX,2008.01.24.,23857.26
BUX,2008.01.25.,23894.98
BUX,2008.01.28.,23805.22
BUX,2008.01.29.,23744.08
BUX,2008.01.30.,23757.95
BUX,2008.01.31.,23475.45
BUX,2008.02.01.,23846.94
BUX,2008.02.04.,23842.24
BUX,2008.02.05.,23395.79
BUX,2008.02.06.,23164.57
BUX,2008.02.07.,22527.77
BUX,2008.02.08.,22736.58
BUX,2008.02.11.,23344.86
BUX,2008.02.12.,24064.2
BUX,2008.02.13.,24545.51
BUX,2008.02.14.,24159.78
BUX,2008.02.15.,23766.78
BUX,2008.02.18.,24277.17
BUX,2008.02.19.,24032.02
BUX,2008.02.20.,23877.38
BUX,2008.02.21.,23879.02
BUX,2008.02.22.,23789.82
BUX,2008.02.25.,23597.42
BUX,2008.02.26.,23739.89
BUX,2008.02.27.,23834.3
BUX,2008.02.28.,23692.46
BUX,2008.02.29.,23501.61
BUX,2008.03.03.,22796.37
BUX,2008.03.04.,22368.87
BUX,2008.03.05.,22907.55
BUX,2008.03.06.,22587.61
BUX,2008.03.07.,22234.67
BUX,2008.03.10.,21740.94
BUX,2008.03.11.,22413.95
BUX,2008.03.12.,22505.46
BUX,2008.03.13.,21975.25
BUX,2008.03.14.,21639.01
BUX,2008.03.17.,21073.23
BUX,2008.03.18.,21768.12
BUX,2008.03.19.,21588.73
BUX,2008.03.20.,21212.72
BUX,2008.03.21.,21534.77
BUX,2008.03.25.,21899.93
BUX,2008.03.26.,21752.6
BUX,2008.03.27.,22163.28
BUX,2008.03.28.,22238.96
BUX,2008.03.31.,21710.52
BUX,2008.04.01.,21982.19
BUX,2008.04.02.,22046.13
BUX,2008.04.03.,21984.07
BUX,2008.04.04.,21953.08
BUX,2008.04.07.,22144.59
BUX,2008.04.08.,22092.26
BUX,2008.04.09.,22239.39
BUX,2008.04.10.,22226.39
