Név,Dátum,Utolsó ár
BUX,1994.05.26.,1607.25
BUX,1994.05.27.,1602.8
BUX,1994.05.30.,1607.21
BUX,1994.05.31.,1595.53
BUX,1994.06.01.,1595.86
BUX,1994.06.02.,1590.56
BUX,1994.06.03.,1577.58
BUX,1994.06.06.,1573.71
BUX,1994.06.07.,1576.07
BUX,1994.06.08.,1554.12
BUX,1994.06.09.,1519.33
BUX,1994.06.10.,1508.56
BUX,1994.06.13.,1480.26
BUX,1994.06.14.,1489.97
BUX,1994.06.15.,1471.29
BUX,1994.06.16.,1489.1
BUX,1994.06.17.,1502.17
BUX,1994.06.20.,1491.32
BUX,1994.06.21.,1481.58
BUX,1994.06.22.,1472.49
BUX,1994.06.23.,1477.03
BUX,1994.06.24.,1486.97
BUX,1994.06.27.,1489.44
BUX,1994.06.28.,1475.56
BUX,1994.06.29.,1476.14
BUX,1994.06.30.,1462.03
BUX,1994.07.01.,1468.69
BUX,1994.07.04.,1467.76
BUX,1994.07.05.,1463.11
BUX,1994.07.06.,1456.06
BUX,1994.07.07.,1472.43
BUX,1994.07.08.,1480.06
BUX,1994.07.11.,1486.46
BUX,1994.07.12.,1472.14
BUX,1994.07.13.,1490.6
BUX,1994.07.14.,1489.74
BUX,1994.07.15.,1501.61
BUX,1994.07.18.,1502.41
BUX,1994.07.19.,1509.34
BUX,1994.07.20.,1504.56
BUX,1994.07.21.,1509.36
BUX,1994.07.22.,1510.9
BUX,1994.07.25.,1508.22
BUX,1994.07.26.,1510.82
BUX,1994.07.27.,1534.17
BUX,1994.07.28.,1535.0
BUX,1994.07.29.,1539.33
BUX,1994.08.01.,1537.4
BUX,1994.08.02.,1550.57
BUX,1994.08.03.,1581.02
BUX,1994.08.04.,1585.0
BUX,1994.08.05.,1605.08
BUX,1994.08.08.,1624.06
BUX,1994.08.09.,1653.84
BUX,1994.08.10.,1668.98
BUX,1994.08.11.,1699.98
BUX,1994.08.12.,1718.08
BUX,1994.08.15.,1720.6
BUX,1994.08.16.,1721.75
BUX,1994.08.17.,1726.98
BUX,1994.08.18.,1731.55
BUX,1994.08.19.,1728.98
BUX,1994.08.22.,1732.44
BUX,1994.08.23.,1746.22
BUX,1994.08.24.,1749.99
BUX,1994.08.25.,1751.04
BUX,1994.08.26.,1746.39
BUX,1994.08.29.,1742.11
BUX,1994.08.30.,1740.82
BUX,1994.08.31.,1739.27
BUX,1994.09.01.,1744.41
BUX,1994.09.02.,1736.08
BUX,1994.09.05.,1723.66
BUX,1994.09.06.,1724.77
BUX,1994.09.07.,1731.38
BUX,1994.09.08.,1723.42
BUX,1994.09.09.,1717.44
BUX,1994.09.12.,1709.02
BUX,1994.09.13.,1697.43
BUX,1994.09.14.,1642.26
BUX,1994.09.15.,1613.56
BUX,1994.09.16.,1618.32
BUX,1994.09.19.,1634.54
BUX,1994.09.20.,1606.33
BUX,1994.09.21.,1627.76
BUX,1994.09.22.,1625.33
BUX,1994.09.23.,1595.49
BUX,1994.09.26.,1586.17
BUX,1994.09.27.,1579.84
BUX,1994.09.28.,1578.84
BUX,1994.09.29.,1584.69
BUX,1994.09.30.,1591.68
BUX,1994.10.03.,1593.37
BUX,1994.10.04.,1593.94
BUX,1994.10.05.,1598.45
BUX,1994.10.06.,1606.43
BUX,1994.10.07.,1608.47
BUX,1994.10.10.,1607.41
BUX,1994.10.11.,1608.38
BUX,1994.10.12.,1603.86
BUX,1994.10.13.,1602.99
BUX,1994.10.14.,1600.71
BUX,1994.10.17.,1612.25
BUX,1994.10.18.,1625.83
BUX,1994.10.19.,1637.22
BUX,1994.10.20.,1637.34
BUX,1994.10.21.,1626.76
BUX,1994.10.24.,1626.52
BUX,1994.10.25.,1624.4
BUX,1994.10.26.,1620.21
BUX,1994.10.27.,1624.53
BUX,1994.10.28.,1625.72
BUX,1994.10.31.,1629.02
BUX,1994.11.01.,1634.41
BUX,1994.11.02.,1633.4
BUX,1994.11.03.,1631.71
BUX,1994.11.04.,1631.83
BUX,1994.11.07.,1623.86
BUX,1994.11.08.,1612.53
BUX,1994.11.09.,1609.41
BUX,1994.11.10.,1606.08
BUX,1994.11.11.,1605.65
BUX,1994.11.14.,1604.2
BUX,1994.11.15.,1600.15
BUX,1994.11.16.,1587.66
BUX,1994.11.17.,1580.63
BUX,1994.11.18.,1579.12
BUX,1994.11.21.,1549.88
BUX,1994.11.22.,1511.55
BUX,1994.11.23.,1491.52
BUX,1994.11.24.,1541.29
BUX,1994.11.25.,1559.5
BUX,1994.11.28.,1550.31
BUX,1994.11.29.,1550.89
BUX,1994.11.30.,1545.75
BUX,1994.12.01.,1543.26
BUX,1994.12.02.,1542.05
BUX,1994.12.05.,1521.23
BUX,1994.12.06.,1510.86
BUX,1994.12.07.,1521.6
BUX,1994.12.08.,1526.72
BUX,1994.12.09.,1516.51
BUX,1994.12.12.,1513.33
BUX,1994.12.13.,1513.2
BUX,1994.12.14.,1501.21
BUX,1994.12.15.,1499.99
BUX,1994.12.16.,1489.53
BUX,1994.12.19.,1478.24
BUX,1994.12.20.,1484.49
BUX,1994.12.21.,1494.33
BUX,1994.12.22.,1513.93
BUX,1994.12.23.,1513.29
BUX,1994.12.27.,1496.39
BUX,1994.12.28.,1484.22
BUX,1994.12.29.,1476.52
BUX,1994.12.30.,1470.1
