Név,Dátum,Utolsó ár
BUX,1995.09.19.,1618.81
BUX,1995.09.20.,1621.45
BUX,1995.09.21.,1621.47
BUX,1995.09.22.,1612.98
BUX,1995.09.25.,1629.4
BUX,1995.09.26.,1615.46
BUX,1995.09.27.,1610.93
BUX,1995.09.28.,1597.19
BUX,1995.09.29.,1595.96
BUX,1995.10.02.,1597.99
BUX,1995.10.03.,1612.76
BUX,1995.10.04.,1611.77
BUX,1995.10.05.,1602.46
BUX,1995.10.06.,1598.18
BUX,1995.10.09.,1599.04
BUX,1995.10.10.,1586.72
BUX,1995.10.11.,1568.92
BUX,1995.10.12.,1558.04
BUX,1995.10.13.,1529.63
BUX,1995.10.16.,1493.3
BUX,1995.10.17.,1514.22
BUX,1995.10.18.,1525.36
BUX,1995.10.19.,1516.43
BUX,1995.10.20.,1518.0
BUX,1995.10.24.,1510.74
BUX,1995.10.25.,1500.23
BUX,1995.10.26.,1483.61
BUX,1995.10.27.,1486.21
BUX,1995.10.30.,1490.6
BUX,1995.10.31.,1499.5
BUX,1995.11.01.,1510.4
BUX,1995.11.02.,1511.21
BUX,1995.11.03.,1510.66
BUX,1995.11.06.,1527.46
BUX,1995.11.07.,1532.21
BUX,1995.11.08.,1520.02
BUX,1995.11.09.,1516.2
BUX,1995.11.10.,1509.37
BUX,1995.11.13.,1508.2
BUX,1995.11.14.,1515.29
BUX,1995.11.15.,1512.44
BUX,1995.11.16.,1504.49
BUX,1995.11.17.,1503.86
BUX,1995.11.20.,1508.2
BUX,1995.11.21.,1504.08
BUX,1995.11.22.,1496.76
BUX,1995.11.23.,1490.15
BUX,1995.11.24.,1479.72
BUX,1995.11.27.,1481.88
BUX,1995.11.28.,1484.13
BUX,1995.11.29.,1477.1
BUX,1995.11.30.,1485.62
BUX,1995.12.01.,1487.77
BUX,1995.12.04.,1476.79
BUX,1995.12.05.,1483.42
BUX,1995.12.06.,1479.74
BUX,1995.12.07.,1471.15
BUX,1995.12.08.,1473.83
BUX,1995.12.11.,1477.05
BUX,1995.12.12.,1477.94
BUX,1995.12.13.,1475.25
BUX,1995.12.14.,1489.14
BUX,1995.12.15.,1487.42
BUX,1995.12.18.,1484.88
BUX,1995.12.19.,1484.6
BUX,1995.12.20.,1488.67
BUX,1995.12.21.,1485.18
BUX,1995.12.22.,1496.89
BUX,1995.12.27.,1509.11
BUX,1995.12.28.,1527.45
BUX,1995.12.29.,1528.92
BUX,1996.01.04.,1557.91
BUX,1996.01.05.,1689.71
BUX,1996.01.08.,1779.1
BUX,1996.01.09.,1745.71
BUX,1996.01.10.,1747.83
BUX,1996.01.11.,1717.08
BUX,1996.01.12.,1695.53
BUX,1996.01.15.,1717.05
BUX,1996.01.16.,1727.73
BUX,1996.01.17.,1732.01
BUX,1996.01.18.,1742.63
BUX,1996.01.19.,1745.88
BUX,1996.01.22.,1763.69
BUX,1996.01.23.,1778.6
BUX,1996.01.24.,1805.43
BUX,1996.01.25.,1869.79
BUX,1996.01.26.,1922.92
BUX,1996.01.29.,1949.05
BUX,1996.01.30.,2002.8
BUX,1996.01.31.,2068.06
BUX,1996.02.01.,2090.62
BUX,1996.02.02.,2090.12
BUX,1996.02.05.,2107.05
BUX,1996.02.06.,2116.49
BUX,1996.02.07.,2109.67
BUX,1996.02.08.,2168.09
BUX,1996.02.09.,2263.29
BUX,1996.02.12.,2257.15
BUX,1996.02.13.,2229.47
BUX,1996.02.14.,2193.59
BUX,1996.02.15.,2155.38
BUX,1996.02.16.,2110.64
BUX,1996.02.19.,2005.2
BUX,1996.02.20.,1990.96
BUX,1996.02.21.,2002.94
BUX,1996.02.22.,2041.0
BUX,1996.02.23.,2101.49
BUX,1996.02.26.,2223.59
BUX,1996.02.27.,2222.67
BUX,1996.02.28.,2227.57
BUX,1996.02.29.,2229.51
BUX,1996.03.01.,2259.12
BUX,1996.03.04.,2281.97
BUX,1996.03.05.,2347.34
BUX,1996.03.06.,2390.01
BUX,1996.03.07.,2359.39
BUX,1996.03.08.,2312.98
BUX,1996.03.11.,2223.74
BUX,1996.03.12.,2285.06
BUX,1996.03.13.,2284.08
BUX,1996.03.14.,2348.55
BUX,1996.03.18.,2405.26
BUX,1996.03.19.,2416.72
BUX,1996.03.20.,2372.35
BUX,1996.03.21.,2385.81
BUX,1996.03.22.,2375.96
BUX,1996.03.25.,2391.51
BUX,1996.03.26.,2399.15
BUX,1996.03.27.,2401.07
BUX,1996.03.28.,2412.66
BUX,1996.03.29.,2447.17
BUX,1996.04.01.,2466.88
BUX,1996.04.02.,2481.96
BUX,1996.04.03.,2457.11
BUX,1996.04.04.,2461.54
BUX,1996.04.05.,2453.28
BUX,1996.04.09.,2444.89
BUX,1996.04.10.,2451.54
BUX,1996.04.11.,2444.01
BUX,1996.04.12.,2454.72
BUX,1996.04.15.,2492.21
BUX,1996.04.16.,2529.42
BUX,1996.04.17.,2548.49
BUX,1996.04.18.,2548.11
BUX,1996.04.19.,2585.32
BUX,1996.04.22.,2619.0
BUX,1996.04.23.,2635.01
BUX,1996.04.24.,2605.41
BUX,1996.04.25.,2601.64
BUX,1996.04.26.,2634.01
BUX,1996.04.29.,2645.38
BUX,1996.04.30.,2635.03
BUX,1996.05.02.,2637.94
BUX,1996.05.03.,2724.86
BUX,1996.05.06.,2757.08
BUX,1996.05.07.,2789.95
BUX,1996.05.08.,2857.37
BUX,1996.05.09.,2929.67
BUX,1996.05.10.,2902.66
BUX,1996.05.13.,2915.43
BUX,1996.05.14.,2997.08
BUX,1996.05.15.,2950.89
BUX,1996.05.16.,2941.67
BUX,1996.05.17.,2918.66
BUX,1996.05.20.,2939.93
BUX,1996.05.21.,2943.0
BUX,1996.05.22.,2932.26
BUX,1996.05.23.,2901.31
BUX,1996.05.24.,2901.77
BUX,1996.05.28.,2922.34
BUX,1996.05.29.,2901.57
BUX,1996.05.30.,2916.77
BUX,1996.05.31.,2926.26
BUX,1996.06.03.,2926.83
BUX,1996.06.04.,2949.45
BUX,1996.06.05.,2948.66
BUX,1996.06.06.,2952.84
BUX,1996.06.07.,2960.34
BUX,1996.06.10.,2993.84
BUX,1996.06.11.,3054.61
BUX,1996.06.12.,3101.2
BUX,1996.06.13.,3136.78
BUX,1996.06.14.,3132.3
BUX,1996.06.17.,3156.6
BUX,1996.06.18.,3122.47
BUX,1996.06.19.,3129.39
BUX,1996.06.20.,3142.84
BUX,1996.06.21.,3134.54
BUX,1996.06.24.,3134.86
BUX,1996.06.25.,3144.62
BUX,1996.06.26.,3186.04
BUX,1996.06.27.,3233.44
BUX,1996.06.28.,3288.3
BUX,1996.07.01.,3275.05
BUX,1996.07.02.,3272.98
BUX,1996.07.03.,3248.14
BUX,1996.07.04.,3286.58
BUX,1996.07.05.,3339.43
BUX,1996.07.08.,3380.53
BUX,1996.07.09.,3326.42
BUX,1996.07.10.,3303.03
BUX,1996.07.11.,3232.73
BUX,1996.07.12.,3192.49
BUX,1996.07.15.,3183.74
BUX,1996.07.16.,3077.79
BUX,1996.07.17.,3015.28
BUX,1996.07.18.,3028.26
BUX,1996.07.19.,3085.16
BUX,1996.07.22.,3079.5
BUX,1996.07.23.,3065.75
BUX,1996.07.24.,3023.05
BUX,1996.07.25.,3002.45
BUX,1996.07.26.,2979.29
BUX,1996.07.29.,2934.14
BUX,1996.07.30.,2876.48
BUX,1996.07.31.,2865.47
BUX,1996.08.01.,2899.04
BUX,1996.08.02.,3029.11
BUX,1996.08.05.,3126.61
BUX,1996.08.06.,3117.14
BUX,1996.08.07.,3059.14
BUX,1996.08.08.,3051.42
BUX,1996.08.09.,3060.33
BUX,1996.08.12.,3069.36
BUX,1996.08.13.,3088.88
BUX,1996.08.14.,3108.55
BUX,1996.08.15.,3146.15
BUX,1996.08.16.,3171.44
BUX,1996.08.19.,3171.44
BUX,1996.08.20.,3171.44
BUX,1996.08.21.,3286.88
BUX,1996.08.22.,3370.23
BUX,1996.08.23.,3357.09
BUX,1996.08.26.,3359.48
BUX,1996.08.27.,3359.54
BUX,1996.08.28.,3339.32
BUX,1996.08.29.,3375.61
BUX,1996.08.30.,3473.94
BUX,1996.09.02.,3574.65
BUX,1996.09.03.,3513.78
BUX,1996.09.04.,3493.49
BUX,1996.09.05.,3517.51
BUX,1996.09.06.,3544.15
BUX,1996.09.09.,3552.2
BUX,1996.09.10.,3571.6
BUX,1996.09.11.,3531.54
BUX,1996.09.12.,3557.94
BUX,1996.09.13.,3533.09
BUX,1996.09.16.,3531.71
BUX,1996.09.17.,3531.97
BUX,1996.09.18.,3529.14
BUX,1996.09.19.,3539.46
BUX,1996.09.20.,3550.2
BUX,1996.09.23.,3512.86
BUX,1996.09.24.,3423.72
BUX,1996.09.25.,3439.69
BUX,1996.09.26.,3471.25
BUX,1996.09.27.,3547.37
BUX,1996.09.30.,3571.8
BUX,1996.10.01.,3579.1
BUX,1996.10.02.,3581.26
BUX,1996.10.03.,3551.12
BUX,1996.10.04.,3608.01
BUX,1996.10.07.,3634.8
BUX,1996.10.08.,3632.24
BUX,1996.10.09.,3585.77
BUX,1996.10.10.,3616.49
BUX,1996.10.11.,3639.68
BUX,1996.10.14.,3682.18
BUX,1996.10.15.,3692.06
BUX,1996.10.16.,3716.42
BUX,1996.10.17.,3728.58
BUX,1996.10.18.,3707.45
BUX,1996.10.21.,3646.6
BUX,1996.10.22.,3615.75
BUX,1996.10.23.,3615.75
BUX,1996.10.24.,3604.99
BUX,1996.10.25.,3546.02
BUX,1996.10.28.,3525.39
BUX,1996.10.29.,3517.39
BUX,1996.10.30.,3592.55
BUX,1996.10.31.,3601.99
BUX,1996.11.01.,3614.2
BUX,1996.11.04.,3606.82
BUX,1996.11.05.,3603.75
BUX,1996.11.06.,3617.91
BUX,1996.11.07.,3632.74
BUX,1996.11.08.,3606.28
BUX,1996.11.11.,3561.68
BUX,1996.11.12.,3523.21
BUX,1996.11.13.,3572.75
BUX,1996.11.14.,3581.0
BUX,1996.11.15.,3562.09
BUX,1996.11.18.,3505.66
BUX,1996.11.19.,3490.44
BUX,1996.11.20.,3565.0
BUX,1996.11.21.,3563.95
BUX,1996.11.22.,3624.1
BUX,1996.11.25.,3641.89
BUX,1996.11.26.,3665.96
BUX,1996.11.27.,3676.93
BUX,1996.11.28.,3674.61
BUX,1996.11.29.,3700.99
BUX,1996.12.02.,3714.68
BUX,1996.12.03.,3760.99
BUX,1996.12.04.,3789.22
BUX,1996.12.05.,3803.45
BUX,1996.12.06.,3714.59
BUX,1996.12.09.,3754.25
BUX,1996.12.10.,3784.98
BUX,1996.12.11.,3798.03
BUX,1996.12.12.,3813.76
BUX,1996.12.13.,3818.21
BUX,1996.12.16.,3835.95
BUX,1996.12.17.,3863.11
BUX,1996.12.18.,3899.75
BUX,1996.12.19.,3962.16
BUX,1996.12.20.,4096.52
BUX,1996.12.23.,4102.47
BUX,1996.12.24.,4102.47
BUX,1996.12.27.,4102.47
BUX,1996.12.30.,4124.81
BUX,1996.12.31.,4134.31
BUX,1997.01.06.,4291.29
BUX,1997.01.07.,4463.47
BUX,1997.01.08.,4562.83
BUX,1997.01.09.,4724.59
BUX,1997.01.10.,4714.5
BUX,1997.01.13.,4742.7
BUX,1997.01.14.,4749.26
BUX,1997.01.15.,4925.25
BUX,1997.01.16.,5126.39
BUX,1997.01.17.,5032.86
BUX,1997.01.20.,5135.31
BUX,1997.01.21.,5276.51
BUX,1997.01.22.,5398.52
BUX,1997.01.23.,5370.15
BUX,1997.01.24.,5438.35
BUX,1997.01.27.,5496.56
BUX,1997.01.28.,5499.74
BUX,1997.01.29.,5368.64
BUX,1997.01.30.,5333.18
BUX,1997.01.31.,5468.83
BUX,1997.02.03.,5572.8
BUX,1997.02.04.,5686.69
BUX,1997.02.05.,5815.38
BUX,1997.02.06.,5757.82
BUX,1997.02.07.,5657.33
BUX,1997.02.10.,5596.96
BUX,1997.02.11.,5487.45
BUX,1997.02.12.,5578.58
BUX,1997.02.13.,5635.99
BUX,1997.02.14.,5520.4
BUX,1997.02.17.,5586.69
BUX,1997.02.18.,5613.89
BUX,1997.02.19.,5652.26
BUX,1997.02.20.,5578.73
BUX,1997.02.21.,5510.36
BUX,1997.02.24.,5560.26
BUX,1997.02.25.,5595.62
BUX,1997.02.26.,5617.02
BUX,1997.02.27.,5603.09
BUX,1997.02.28.,5462.88
BUX,1997.03.03.,5512.11
BUX,1997.03.04.,5530.56
BUX,1997.03.05.,5451.88
BUX,1997.03.06.,5459.38
BUX,1997.03.07.,5381.15
BUX,1997.03.10.,5310.15
BUX,1997.03.11.,5140.26
BUX,1997.03.12.,5187.89
BUX,1997.03.13.,5118.6
BUX,1997.03.14.,4992.45
BUX,1997.03.17.,5081.57
BUX,1997.03.18.,5178.13
BUX,1997.03.19.,5137.54
BUX,1997.03.20.,5069.3
BUX,1997.03.21.,5084.8
BUX,1997.03.24.,5093.27
BUX,1997.03.25.,5133.65
BUX,1997.03.26.,5281.76
BUX,1997.03.27.,5438.97
BUX,1997.03.28.,5413.7
BUX,1997.04.01.,5319.2
BUX,1997.04.02.,5353.49
BUX,1997.04.03.,5301.15
BUX,1997.04.04.,5315.46
BUX,1997.04.07.,5398.69
BUX,1997.04.08.,5424.05
BUX,1997.04.09.,5481.65
BUX,1997.04.10.,5464.77
BUX,1997.04.11.,5500.25
BUX,1997.04.14.,5442.59
BUX,1997.04.15.,5506.52
BUX,1997.04.16.,5567.9
BUX,1997.04.17.,5662.39
BUX,1997.04.18.,5703.78
BUX,1997.04.21.,5902.04
BUX,1997.04.22.,5803.26
BUX,1997.04.23.,5840.65
BUX,1997.04.24.,5789.04
BUX,1997.04.25.,5804.05
BUX,1997.04.28.,5849.41
BUX,1997.04.29.,5952.92
BUX,1997.04.30.,5985.17
BUX,1997.05.05.,5902.49
BUX,1997.05.06.,5864.43
BUX,1997.05.07.,5965.43
BUX,1997.05.08.,5970.9
BUX,1997.05.09.,5944.46
BUX,1997.05.12.,5929.87
BUX,1997.05.13.,5827.24
BUX,1997.05.14.,5872.39
BUX,1997.05.15.,5881.55
BUX,1997.05.16.,5880.92
BUX,1997.05.20.,5887.75
BUX,1997.05.21.,5848.2
BUX,1997.05.22.,5795.24
BUX,1997.05.23.,5873.59
BUX,1997.05.26.,5991.32
BUX,1997.05.27.,5973.37
BUX,1997.05.28.,5978.86
BUX,1997.05.29.,5929.15
BUX,1997.05.30.,6018.11
BUX,1997.06.02.,6139.09
BUX,1997.06.03.,6252.91
BUX,1997.06.04.,6257.05
BUX,1997.06.05.,6258.25
BUX,1997.06.06.,6319.01
BUX,1997.06.09.,6362.93
BUX,1997.06.10.,6292.91
BUX,1997.06.11.,6256.68
BUX,1997.06.12.,6305.05
BUX,1997.06.13.,6290.35
BUX,1997.06.16.,6327.12
BUX,1997.06.17.,6313.18
BUX,1997.06.18.,6480.41
BUX,1997.06.19.,6450.68
BUX,1997.06.20.,6460.13
BUX,1997.06.23.,6488.63
BUX,1997.06.24.,6597.28
BUX,1997.06.25.,6779.59
BUX,1997.06.26.,6731.57
BUX,1997.06.27.,6784.66
BUX,1997.06.30.,6795.0
BUX,1997.07.01.,6753.95
BUX,1997.07.02.,6870.57
BUX,1997.07.03.,6994.3
BUX,1997.07.04.,7149.03
BUX,1997.07.07.,7197.82
BUX,1997.07.08.,7241.09
BUX,1997.07.09.,7296.64
BUX,1997.07.10.,7219.2
BUX,1997.07.11.,7162.4
BUX,1997.07.14.,7269.94
BUX,1997.07.15.,7412.71
BUX,1997.07.16.,7373.08
BUX,1997.07.17.,7444.27
BUX,1997.07.18.,7396.25
BUX,1997.07.21.,7401.46
BUX,1997.07.22.,7439.09
BUX,1997.07.23.,7503.73
BUX,1997.07.24.,7550.84
BUX,1997.07.25.,7605.6
BUX,1997.07.28.,7631.42
BUX,1997.07.29.,7713.72
BUX,1997.07.30.,7813.06
BUX,1997.07.31.,7880.16
BUX,1997.08.01.,7874.83
BUX,1997.08.04.,7981.12
BUX,1997.08.05.,8168.13
BUX,1997.08.06.,8483.79
BUX,1997.08.07.,8433.66
BUX,1997.08.08.,8347.52
BUX,1997.08.11.,7861.88
BUX,1997.08.12.,7959.13
BUX,1997.08.13.,7816.26
BUX,1997.08.14.,7741.75
BUX,1997.08.15.,7799.02
BUX,1997.08.18.,7552.0
BUX,1997.08.19.,7648.55
BUX,1997.08.20.,
BUX,1997.08.21.,7828.04
BUX,1997.08.22.,7773.97
BUX,1997.08.25.,7769.47
BUX,1997.08.26.,7614.7
BUX,1997.08.27.,7469.31
BUX,1997.08.28.,7449.18
BUX,1997.08.29.,7234.45
BUX,1997.09.01.,7248.49
BUX,1997.09.02.,7405.2
BUX,1997.09.03.,7621.63
BUX,1997.09.04.,7534.08
BUX,1997.09.05.,7626.41
BUX,1997.09.08.,7649.77
BUX,1997.09.09.,7681.82
BUX,1997.09.10.,7767.57
BUX,1997.09.11.,7669.7
BUX,1997.09.12.,7618.08
BUX,1997.09.15.,7537.7
BUX,1997.09.16.,7679.48
BUX,1997.09.17.,7713.41
BUX,1997.09.18.,7693.26
BUX,1997.09.19.,7729.64
BUX,1997.09.22.,7755.59
BUX,1997.09.23.,7692.32
BUX,1997.09.24.,7671.96
BUX,1997.09.25.,7578.61
BUX,1997.09.26.,7614.1
BUX,1997.09.29.,7662.29
BUX,1997.09.30.,7692.88
BUX,1997.10.01.,7684.95
BUX,1997.10.02.,7639.9
BUX,1997.10.03.,7681.58
BUX,1997.10.06.,7651.96
BUX,1997.10.07.,7670.6
BUX,1997.10.08.,7676.25
BUX,1997.10.09.,7646.95
BUX,1997.10.10.,7660.81
BUX,1997.10.13.,7668.4
BUX,1997.10.14.,7734.33
BUX,1997.10.15.,7886.72
BUX,1997.10.16.,7984.36
BUX,1997.10.17.,7946.35
BUX,1997.10.20.,7994.07
BUX,1997.10.21.,7968.76
BUX,1997.10.22.,8106.66
BUX,1997.10.23.,
BUX,1997.10.24.,
BUX,1997.10.27.,7833.28
BUX,1997.10.28.,6540.74
BUX,1997.10.29.,7334.15
BUX,1997.10.30.,6860.75
BUX,1997.10.31.,7134.82
BUX,1997.11.03.,7375.97
BUX,1997.11.04.,7258.75
BUX,1997.11.05.,7374.79
BUX,1997.11.06.,7402.38
BUX,1997.11.07.,7095.26
BUX,1997.11.10.,7108.79
BUX,1997.11.11.,6905.31
BUX,1997.11.12.,6372.06
BUX,1997.11.13.,5561.47
BUX,1997.11.14.,6007.42
BUX,1997.11.17.,6490.81
BUX,1997.11.18.,6504.9
BUX,1997.11.19.,6561.34
BUX,1997.11.20.,6734.82
BUX,1997.11.21.,6961.2
BUX,1997.11.24.,6454.6
BUX,1997.11.25.,6573.89
BUX,1997.11.26.,6576.57
BUX,1997.11.27.,6564.3
BUX,1997.11.28.,6652.84
BUX,1997.12.01.,6806.67
BUX,1997.12.02.,6912.08
BUX,1997.12.03.,6917.73
BUX,1997.12.04.,7126.56
BUX,1997.12.05.,7270.02
BUX,1997.12.08.,7400.77
BUX,1997.12.09.,7485.75
BUX,1997.12.10.,7405.33
BUX,1997.12.11.,6958.4
BUX,1997.12.12.,7124.62
BUX,1997.12.15.,7195.41
BUX,1997.12.16.,7377.02
BUX,1997.12.17.,7616.87
BUX,1997.12.18.,7612.73
BUX,1997.12.19.,7501.77
BUX,1997.12.22.,7511.96
BUX,1997.12.23.,7592.76
BUX,1997.12.24.,
BUX,1997.12.25.,
BUX,1997.12.26.,
BUX,1997.12.29.,7735.65
BUX,1997.12.30.,7999.1
BUX,1997.12.31.,
BUX,1998.01.01.,
BUX,1998.01.02.,
BUX,1998.01.05.,
BUX,1998.01.06.,
BUX,1998.01.07.,8347.94
BUX,1998.01.08.,8218.14
BUX,1998.01.09.,8001.87
BUX,1998.01.12.,7280.79
BUX,1998.01.13.,7513.76
BUX,1998.01.14.,7681.4
BUX,1998.01.15.,7537.97
BUX,1998.01.16.,7639.04
BUX,1998.01.19.,7823.21
BUX,1998.01.20.,7851.62
BUX,1998.01.21.,7709.0
BUX,1998.01.22.,7517.97
BUX,1998.01.23.,7576.3
BUX,1998.01.26.,7359.92
BUX,1998.01.27.,7506.58
BUX,1998.01.28.,7560.33
BUX,1998.01.29.,7439.41
BUX,1998.01.30.,7421.65
BUX,1998.02.02.,7573.44
BUX,1998.02.03.,7605.01
BUX,1998.02.04.,7600.14
BUX,1998.02.05.,7671.23
BUX,1998.02.06.,7937.21
BUX,1998.02.09.,8209.7
BUX,1998.02.10.,8269.97
BUX,1998.02.11.,8150.37
BUX,1998.02.12.,7921.18
BUX,1998.02.13.,7996.88
BUX,1998.02.16.,7887.05
BUX,1998.02.17.,7990.98
BUX,1998.02.18.,7954.52
BUX,1998.02.19.,7930.64
BUX,1998.02.20.,7941.19
BUX,1998.02.23.,8090.91
BUX,1998.02.24.,8065.95
BUX,1998.02.25.,8239.96
BUX,1998.02.26.,8170.31
BUX,1998.02.27.,8256.93
BUX,1998.03.02.,8401.24
BUX,1998.03.03.,8375.96
BUX,1998.03.04.,8432.67
BUX,1998.03.05.,8241.36
BUX,1998.03.06.,8342.49
BUX,1998.03.09.,8321.27
BUX,1998.03.10.,8375.6
BUX,1998.03.11.,8448.78
BUX,1998.03.12.,8401.03
BUX,1998.03.13.,8423.98
BUX,1998.03.16.,8450.6
BUX,1998.03.17.,8474.01
BUX,1998.03.18.,8507.69
BUX,1998.03.19.,8586.58
BUX,1998.03.20.,8786.63
BUX,1998.03.23.,8694.59
BUX,1998.03.24.,8711.25
BUX,1998.03.25.,8765.61
BUX,1998.03.26.,8698.07
BUX,1998.03.27.,8667.83
BUX,1998.03.30.,8612.25
BUX,1998.03.31.,8656.24
BUX,1998.04.01.,8804.59
BUX,1998.04.02.,8837.95
BUX,1998.04.03.,8880.43
BUX,1998.04.06.,8754.91
