Név,Dátum,Utolsó ár
BUX,2013.04.08.,18048.51
BUX,2013.04.09.,18285.94
BUX,2013.04.10.,18267.75
BUX,2013.04.11.,18411.96
BUX,2013.04.12.,18219.96
BUX,2013.04.15.,17909.12
BUX,2013.04.16.,18059.6
BUX,2013.04.17.,18062.89
BUX,2013.04.18.,17969.97
BUX,2013.04.19.,18128.36
BUX,2013.04.22.,17872.89
BUX,2013.04.23.,17815.69
BUX,2013.04.24.,17880.56
BUX,2013.04.25.,17907.59
BUX,2013.04.26.,17860.85
BUX,2013.04.29.,17924.08
BUX,2013.04.30.,18286.07
BUX,2013.05.02.,18241.61
BUX,2013.05.03.,18318.68
BUX,2013.05.06.,18378.3
BUX,2013.05.07.,18499.1
BUX,2013.05.08.,18458.42
BUX,2013.05.09.,18523.59
BUX,2013.05.10.,18503.07
BUX,2013.05.13.,18680.1
BUX,2013.05.14.,18704.01
BUX,2013.05.15.,18612.93
BUX,2013.05.16.,18773.44
BUX,2013.05.17.,18779.57
BUX,2013.05.21.,18756.4
BUX,2013.05.22.,19076.4
BUX,2013.05.23.,18987.22
BUX,2013.05.24.,19183.32
BUX,2013.05.27.,19271.64
BUX,2013.05.28.,19481.47
BUX,2013.05.29.,19393.47
BUX,2013.05.30.,19346.05
BUX,2013.05.31.,19262.77
BUX,2013.06.03.,19056.52
BUX,2013.06.04.,19130.96
BUX,2013.06.05.,19138.82
BUX,2013.06.06.,19203.7
BUX,2013.06.07.,19632.63
BUX,2013.06.10.,19743.65
BUX,2013.06.11.,19589.55
BUX,2013.06.12.,19542.72
BUX,2013.06.13.,19414.07
BUX,2013.06.14.,19535.21
BUX,2013.06.17.,19276.74
BUX,2013.06.18.,19189.9
BUX,2013.06.19.,19026.68
BUX,2013.06.20.,18739.4
BUX,2013.06.21.,18336.03
BUX,2013.06.24.,18303.52
BUX,2013.06.25.,18303.93
BUX,2013.06.26.,18565.65
BUX,2013.06.27.,18633.55
BUX,2013.06.28.,19023.96
BUX,2013.07.01.,18909.52
BUX,2013.07.02.,18616.11
BUX,2013.07.03.,18484.74
BUX,2013.07.04.,18855.33
BUX,2013.07.05.,18893.81
BUX,2013.07.08.,19156.94
BUX,2013.07.09.,19423.46
BUX,2013.07.10.,19547.52
BUX,2013.07.11.,19199.31
BUX,2013.07.12.,19531.8
BUX,2013.07.15.,19716.7
BUX,2013.07.16.,19717.4
BUX,2013.07.17.,19420.5
BUX,2013.07.18.,18969.33
BUX,2013.07.19.,18247.17
BUX,2013.07.22.,18244.42
BUX,2013.07.23.,18325.4
BUX,2013.07.24.,18520.55
BUX,2013.07.25.,18633.17
BUX,2013.07.26.,18467.76
BUX,2013.07.29.,18162.97
BUX,2013.07.30.,18270.94
BUX,2013.07.31.,18552.34
BUX,2013.08.01.,18380.88
BUX,2013.08.02.,18443.38
BUX,2013.08.05.,18432.12
BUX,2013.08.06.,18225.61
BUX,2013.08.07.,18292.97
BUX,2013.08.08.,18798.7
BUX,2013.08.09.,18706.78
BUX,2013.08.12.,18705.38
BUX,2013.08.13.,18655.33
BUX,2013.08.14.,18632.31
BUX,2013.08.15.,18322.71
BUX,2013.08.16.,18411.25
BUX,2013.08.21.,18101.52
BUX,2013.08.22.,18156.52
BUX,2013.08.23.,18146.21
BUX,2013.08.26.,18243.97
BUX,2013.08.27.,17884.19
BUX,2013.08.28.,18181.64
BUX,2013.08.29.,18046.71
BUX,2013.08.30.,18198.84
BUX,2013.09.02.,18192.89
BUX,2013.09.03.,18271.61
BUX,2013.09.04.,18156.25
BUX,2013.09.05.,18147.23
BUX,2013.09.06.,18015.16
BUX,2013.09.09.,17922.55
BUX,2013.09.10.,18092.9
BUX,2013.09.11.,18387.99
BUX,2013.09.12.,18290.57
BUX,2013.09.13.,18423.68
BUX,2013.09.16.,18627.37
BUX,2013.09.17.,18629.09
BUX,2013.09.18.,18454.66
BUX,2013.09.19.,18468.92
BUX,2013.09.20.,18245.91
BUX,2013.09.23.,18196.08
BUX,2013.09.24.,18389.32
BUX,2013.09.25.,18687.49
BUX,2013.09.26.,18729.87
BUX,2013.09.27.,18659.73
BUX,2013.09.30.,18663.34
BUX,2013.10.01.,18811.61
BUX,2013.10.02.,18645.35
BUX,2013.10.03.,18575.8
BUX,2013.10.04.,18535.36
BUX,2013.10.07.,18439.3
BUX,2013.10.08.,18501.98
BUX,2013.10.09.,18403.21
BUX,2013.10.10.,18679.38
BUX,2013.10.11.,18638.17
BUX,2013.10.14.,18550.87
BUX,2013.10.15.,18713.54
BUX,2013.10.16.,18420.61
BUX,2013.10.17.,18456.14
BUX,2013.10.18.,18547.65
BUX,2013.10.21.,18786.57
BUX,2013.10.22.,18658.1
BUX,2013.10.24.,18756.72
BUX,2013.10.25.,18849.45
BUX,2013.10.28.,18717.05
BUX,2013.10.29.,18780.68
BUX,2013.10.30.,18823.24
BUX,2013.10.31.,18827.03
BUX,2013.11.04.,19148.65
BUX,2013.11.05.,19181.33
BUX,2013.11.06.,19217.65
BUX,2013.11.07.,18897.17
BUX,2013.11.08.,18948.26
BUX,2013.11.11.,18749.1
BUX,2013.11.12.,18727.94
BUX,2013.11.13.,18448.55
BUX,2013.11.14.,18821.21
BUX,2013.11.15.,18882.95
BUX,2013.11.18.,18855.2
BUX,2013.11.19.,18680.74
BUX,2013.11.20.,18491.99
BUX,2013.11.21.,18594.05
BUX,2013.11.22.,18565.69
BUX,2013.11.25.,18602.17
BUX,2013.11.26.,18342.1
BUX,2013.11.27.,18508.07
BUX,2013.11.28.,18546.47
BUX,2013.11.29.,18809.76
BUX,2013.12.02.,18790.7
BUX,2013.12.03.,18632.25
BUX,2013.12.04.,18699.08
BUX,2013.12.05.,18529.34
BUX,2013.12.06.,18464.46
BUX,2013.12.09.,18244.96
BUX,2013.12.10.,18236.504038
BUX,2013.12.11.,18433.593029
BUX,2013.12.12.,18281.349949
BUX,2013.12.13.,18424.715249
BUX,2013.12.16.,18781.0068300683
BUX,2013.12.17.,18617.51628951629
BUX,2013.12.18.,18611.553269
BUX,2013.12.19.,18630.574854
BUX,2013.12.20.,18459.330544
BUX,2013.12.23.,18334.0867
BUX,2013.12.30.,18564.083063
BUX,2014.01.02.,18552.4022
BUX,2014.01.03.,18626.194822
BUX,2014.01.06.,18572.7653
BUX,2014.01.07.,18618.655418
BUX,2014.01.08.,18681.495103
BUX,2014.01.09.,18986.298816
BUX,2014.01.10.,19101.716144
BUX,2014.01.13.,19420.156835
BUX,2014.01.14.,19430.286532
BUX,2014.01.15.,19423.016149
BUX,2014.01.16.,19459.576765
BUX,2014.01.17.,19255.652014
BUX,2014.01.20.,19262.537806
BUX,2014.01.21.,19453.02019
BUX,2014.01.22.,19596.457553
BUX,2014.01.23.,19544.60576
BUX,2014.01.24.,19075.389821
BUX,2014.01.27.,18799.727182
BUX,2014.01.28.,18707.399965
BUX,2014.01.29.,18546.799324
BUX,2014.01.30.,18616.676663
BUX,2014.01.31.,18958.235071
BUX,2014.02.03.,18552.468024
BUX,2014.02.04.,18510.641784
BUX,2014.02.05.,18339.32456
BUX,2014.02.06.,18087.58801
BUX,2014.02.07.,18106.069008
BUX,2014.02.10.,18115.275916
BUX,2014.02.11.,18297.438797
BUX,2014.02.12.,18062.201232
BUX,2014.02.13.,18028.424373
BUX,2014.02.14.,18249.391404
BUX,2014.02.17.,18299.742831
BUX,2014.02.18.,18327.426895
BUX,2014.02.19.,18272.574052
BUX,2014.02.20.,18096.525278
BUX,2014.02.21.,18110.982466
BUX,2014.02.24.,18221.938288
BUX,2014.02.25.,17753.692813
BUX,2014.02.26.,17794.882272
BUX,2014.02.27.,17376.416782
BUX,2014.02.28.,17744.920025
BUX,2014.03.03.,17115.163769
BUX,2014.03.04.,17753.988457
BUX,2014.03.05.,17471.836133
BUX,2014.03.06.,17394.254901
BUX,2014.03.07.,17130.561853
BUX,2014.03.10.,16796.884793
BUX,2014.03.11.,16617.654609
BUX,2014.03.12.,16343.128476
BUX,2014.03.13.,16140.532899
BUX,2014.03.14.,16157.589925
BUX,2014.03.17.,16791.197996
BUX,2014.03.18.,16961.880311
BUX,2014.03.19.,17052.5116
BUX,2014.03.20.,16954.644966
BUX,2014.03.21.,16759.991537
BUX,2014.03.24.,16825.501984
BUX,2014.03.25.,16827.736383
BUX,2014.03.26.,16963.308825
BUX,2014.03.27.,16996.657519
BUX,2014.03.28.,17390.312561
BUX,2014.03.31.,17529.994573
BUX,2014.04.01.,17643.292982
BUX,2014.04.02.,18021.108891
BUX,2014.04.03.,18167.904396
BUX,2014.04.04.,17990.040155
BUX,2014.04.07.,18109.581792
BUX,2014.04.08.,18052.246779
BUX,2014.04.09.,18150.211042
BUX,2014.04.10.,18126.256491
BUX,2014.04.11.,17965.253318
BUX,2014.04.14.,17797.714616
BUX,2014.04.15.,17345.603491
BUX,2014.04.16.,17407.972046
BUX,2014.04.17.,17702.767913
BUX,2014.04.22.,17884.560612
BUX,2014.04.23.,17774.540233
BUX,2014.04.24.,17573.503924
BUX,2014.04.25.,17571.411781
BUX,2014.04.28.,17540.663573
BUX,2014.04.29.,17616.007798
BUX,2014.04.30.,17434.526876
BUX,2014.05.05.,17373.536279
BUX,2014.05.06.,17660.384248
BUX,2014.05.07.,17986.104848
BUX,2014.05.08.,18102.13837
BUX,2014.05.09.,18156.804407
BUX,2014.05.12.,18237.084422
BUX,2014.05.13.,18135.093754
BUX,2014.05.14.,18277.549062
BUX,2014.05.15.,18238.109608
BUX,2014.05.16.,18435.220998
BUX,2014.05.19.,18644.170384
BUX,2014.05.20.,18814.508956
BUX,2014.05.21.,18890.561521
BUX,2014.05.22.,19092.40116
BUX,2014.05.23.,19193.182995
BUX,2014.05.26.,19105.81483
BUX,2014.05.27.,19051.172599
BUX,2014.05.28.,18968.152555
BUX,2014.05.29.,19058.728129
BUX,2014.05.30.,19264.417175
BUX,2014.06.02.,19300.543661
BUX,2014.06.03.,19129.16913
BUX,2014.06.04.,19089.092071
BUX,2014.06.05.,18954.649253
BUX,2014.06.06.,19065.326825
BUX,2014.06.10.,19071.733957
BUX,2014.06.11.,19006.601256
BUX,2014.06.12.,18912.093689
BUX,2014.06.13.,18796.523258
BUX,2014.06.16.,18851.915472
BUX,2014.06.17.,18695.194279
BUX,2014.06.18.,18970.945822
BUX,2014.06.19.,19086.906412
BUX,2014.06.20.,18953.37928
BUX,2014.06.23.,19072.200794
BUX,2014.06.24.,19018.845521
BUX,2014.06.25.,18896.691089
BUX,2014.06.26.,18511.016759
BUX,2014.06.27.,18729.388028
BUX,2014.06.30.,18605.777346
BUX,2014.07.01.,18494.927851
BUX,2014.07.02.,18539.483416
BUX,2014.07.03.,18612.986424
BUX,2014.07.04.,18446.500605
BUX,2014.07.07.,18541.245668
BUX,2014.07.08.,18329.789673
BUX,2014.07.09.,18005.860325
BUX,2014.07.10.,17854.110766
BUX,2014.07.11.,17902.464839
BUX,2014.07.14.,18089.781673
BUX,2014.07.15.,18144.254792
BUX,2014.07.16.,18161.821197
BUX,2014.07.17.,18026.451703
BUX,2014.07.18.,17924.695179
BUX,2014.07.21.,17956.260212
BUX,2014.07.22.,18104.860799
BUX,2014.07.23.,18004.51004
BUX,2014.07.24.,17952.634535
BUX,2014.07.25.,17860.746789
BUX,2014.07.28.,17903.945985
BUX,2014.07.29.,17865.457356
BUX,2014.07.30.,17823.932951
BUX,2014.07.31.,17521.842211
BUX,2014.08.01.,17700.59063
BUX,2014.08.04.,17655.692346
BUX,2014.08.05.,17651.899054
BUX,2014.08.06.,17346.547588
BUX,2014.08.07.,17137.403565
BUX,2014.08.08.,17092.374307
BUX,2014.08.11.,17273.999079
BUX,2014.08.12.,17082.217674
BUX,2014.08.13.,17423.898362
BUX,2014.08.14.,17411.508509
BUX,2014.08.15.,17506.092621
BUX,2014.08.18.,17670.581358
BUX,2014.08.19.,17715.559456
BUX,2014.08.21.,17963.97883
BUX,2014.08.22.,17802.522665
BUX,2014.08.25.,17885.209285
BUX,2014.08.26.,18007.239672
BUX,2014.08.27.,18023.449206
BUX,2014.08.28.,17648.895889
BUX,2014.08.29.,17779.763414
BUX,2014.09.01.,17881.224051
BUX,2014.09.02.,17969.676964
BUX,2014.09.03.,18415.302577
BUX,2014.09.04.,18630.556005
BUX,2014.09.05.,18591.71921
BUX,2014.09.08.,18561.292931
BUX,2014.09.09.,18670.016792
BUX,2014.09.10.,18709.492357
BUX,2014.09.11.,18638.278354
BUX,2014.09.12.,18691.79933
BUX,2014.09.15.,18675.804594
BUX,2014.09.16.,18727.682085
BUX,2014.09.17.,18775.531854
BUX,2014.09.18.,18749.342246
BUX,2014.09.19.,18412.396902
BUX,2014.09.22.,18522.769506
BUX,2014.09.23.,18257.125765
BUX,2014.09.24.,18092.859606
BUX,2014.09.25.,17839.723628
BUX,2014.09.26.,17619.508243
BUX,2014.09.29.,17838.871823
BUX,2014.09.30.,17884.705239
BUX,2014.10.01.,17959.390497
BUX,2014.10.02.,17717.775551
BUX,2014.10.03.,17894.33301
BUX,2014.10.06.,18031.430362
BUX,2014.10.07.,17963.827857
BUX,2014.10.08.,17710.83385
BUX,2014.10.09.,17825.153503
BUX,2014.10.10.,17701.045872
BUX,2014.10.13.,17741.536268
BUX,2014.10.14.,17677.864687
BUX,2014.10.15.,17503.481829
BUX,2014.10.16.,17319.420765
BUX,2014.10.17.,17648.882284
BUX,2014.10.20.,17336.259071
BUX,2014.10.21.,17493.350181
BUX,2014.10.22.,17298.244948
BUX,2014.10.27.,17129.748204
BUX,2014.10.28.,17037.951614
BUX,2014.10.29.,16898.910255
BUX,2014.10.30.,17146.966291
BUX,2014.10.31.,17320.315132
BUX,2014.11.03.,17350.313853
BUX,2014.11.04.,17156.314502
BUX,2014.11.05.,17272.266246
BUX,2014.11.06.,17156.368782
BUX,2014.11.07.,17123.763809
BUX,2014.11.10.,17624.994738
BUX,2014.11.11.,17384.037764
BUX,2014.11.12.,17437.594498
BUX,2014.11.13.,17456.563007
BUX,2014.11.14.,17382.946152
BUX,2014.11.17.,17310.386961
BUX,2014.11.18.,17449.50336
BUX,2014.11.19.,17585.793555
BUX,2014.11.20.,17504.383278
BUX,2014.11.21.,17445.120572
BUX,2014.11.24.,17362.665843
BUX,2014.11.25.,17606.864156
BUX,2014.11.26.,17552.45755
BUX,2014.11.27.,17488.210552
BUX,2014.11.28.,17350.089277
BUX,2014.12.01.,17086.3401
BUX,2014.12.02.,17193.264111
BUX,2014.12.03.,17281.569014
BUX,2014.12.04.,17399.467
BUX,2014.12.05.,17751.872935
BUX,2014.12.08.,17747.900271
BUX,2014.12.09.,17605.2793
BUX,2014.12.10.,17621.96137
BUX,2014.12.11.,17463.6795
BUX,2014.12.12.,17318.447717
BUX,2014.12.15.,16984.225948
BUX,2014.12.16.,16169.176869
BUX,2014.12.17.,16253.844649
BUX,2014.12.18.,16199.492923
BUX,2014.12.19.,16382.703017
BUX,2014.12.22.,16540.486168
BUX,2014.12.23.,16519.041672
BUX,2014.12.29.,16519.159898
BUX,2014.12.30.,16634.00044
