Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2013-03-28 00:00:00";529;25,1;41,8;80,3;34;16,0
"2013-03-29 00:00:00";537;26,9;33,0;74,2;29;9,1
"2013-03-30 00:00:00";500;17,7;25,7;52,9;23;8,4
"2013-03-31 00:00:00";411;;;;38;4,5
"2013-04-01 00:00:00";521;;;;26;5,4
"2013-04-02 00:00:00";578;;;;32;3,9
"2013-04-03 00:00:00";568;;;;24;2,2
"2013-04-04 00:00:00";588;;;;19;2,5
"2013-04-05 00:00:00";468;;;;26;4,4
"2013-04-06 00:00:00";426;;;;22;8,0
"2013-04-07 00:00:00";293;;;;21;6,3
"2013-04-08 00:00:00";384;;;;29;6,0
"2013-04-09 00:00:00";589;;;;31;5,7
"2013-04-10 00:00:00";658;;;;31;4,8
"2013-04-11 00:00:00";825;;;;39;4,9
"2013-04-12 00:00:00";437;;;;26;8,9
"2013-04-13 00:00:00";297;;;;13;5,7
"2013-04-14 00:00:00";338;;;;15;5,5
"2013-04-15 00:00:00";364;;;;19;4,9
"2013-04-16 00:00:00";443;;;;27;4,5
"2013-04-17 00:00:00";587;;;;41;4,1
"2013-04-18 00:00:00";752;;;;57;5,7
"2013-04-19 00:00:00";520;;;;41;7,9
"2013-04-20 00:00:00";415;;;;40;4,0
"2013-04-21 00:00:00";390;;;;30;4,0
"2013-04-22 00:00:00";498;;;;43;5,6
"2013-04-23 00:00:00";527;;;;40;5,0
"2013-04-24 00:00:00";533;;;;33;2,6
"2013-04-25 00:00:00";459;;;;33;4,2
"2013-04-26 00:00:00";371;;;;38;6,3
"2013-04-27 00:00:00";401;;;;48;6,0
"2013-04-28 00:00:00";313;;;;29;4,5
"2013-04-29 00:00:00";379;;;;39;6,4
"2013-04-30 00:00:00";417;;;;53;8,4
"2013-05-01 00:00:00";316;;;;59;5,0
"2013-05-02 00:00:00";349;;;;55;4,7
"2013-05-03 00:00:00";390;;;;52;6,5
"2013-05-04 00:00:00";;;;;;
"2013-05-05 00:00:00";352;;;;18;3,6
"2013-05-06 00:00:00";362;;;;31;4,7
"2013-05-07 00:00:00";425;;;;33;4,1
"2013-05-08 00:00:00";434;;;;32;4,3
"2013-05-09 00:00:00";465;;;;39;4,5
"2013-05-10 00:00:00";542;;;;41;7,0
"2013-05-11 00:00:00";454;;;;31;5,8
"2013-05-12 00:00:00";433;;;;28;3,9
"2013-05-13 00:00:00";404;;;;17;3,9
"2013-05-14 00:00:00";474;;;;12;3,4
"2013-05-15 00:00:00";545;;;;18;3,3
"2013-05-16 00:00:00";438;;;;21;3,5
"2013-05-17 00:00:00";388;;;;31;5,7
"2013-05-18 00:00:00";324;;;;21;3,6
"2013-05-19 00:00:00";268;;;;16;5,4
"2013-05-20 00:00:00";306;;;;16;3,3
"2013-05-21 00:00:00";417;;;;25;3,4
"2013-05-22 00:00:00";434;;;;15;3,3
"2013-05-23 00:00:00";347;;;;16;3,2
"2013-05-24 00:00:00";409;;;;18;3,4
"2013-05-25 00:00:00";449;;;;22;2,8
"2013-05-26 00:00:00";385;;;;11;2,7
"2013-05-27 00:00:00";484;;;;16;3,0
"2013-05-28 00:00:00";525;;;;23;3,0
"2013-05-29 00:00:00";475;;;;28;4,3
"2013-05-30 00:00:00";511;;;;40;3,4
"2013-05-31 00:00:00";501;;;;16;3,1
"2013-06-01 00:00:00";511;;;;16;3,4
"2013-06-02 00:00:00";438;;;;11;3,0
"2013-06-03 00:00:00";568;;;;19;3,4
"2013-06-04 00:00:00";611;;;;21;3,2
"2013-06-05 00:00:00";624;;;;24;3,5
"2013-06-06 00:00:00";522;;;;25;3,2
"2013-06-07 00:00:00";221;;;;18;3,2
"2013-06-08 00:00:00";183;;;;19;3,5
"2013-06-09 00:00:00";265;;;;21;3,6
"2013-06-10 00:00:00";315;;;;28;3,7
"2013-06-11 00:00:00";291;;;;19;3,3
"2013-06-12 00:00:00";224;;;;15;3,1
"2013-06-13 00:00:00";251;;;;17;3,2
"2013-06-14 00:00:00";302;;;;24;3,0
"2013-06-15 00:00:00";285;;;;25;3,8
"2013-06-16 00:00:00";333;;;;25;2,6
"2013-06-17 00:00:00";421;;;;35;
"2013-06-18 00:00:00";478;;;;56;
"2013-06-19 00:00:00";370;;;;38;
"2013-06-20 00:00:00";337;;;;31;
"2013-06-21 00:00:00";337;;;;41;
"2013-06-22 00:00:00";254;;;;40;
"2013-06-23 00:00:00";195;;;;21;
"2013-06-24 00:00:00";270;;;;27;
"2013-06-25 00:00:00";336;;;;17;
"2013-06-26 00:00:00";350;;;;16;
"2013-06-27 00:00:00";287;;;;17;
"2013-06-28 00:00:00";287;;;;16;
"2013-06-29 00:00:00";320;;;;15;
"2013-06-30 00:00:00";268;;;;17;
"2013-07-01 00:00:00";298;;;;17;
"2013-07-02 00:00:00";428;;;;25;
"2013-07-03 00:00:00";527;;;;35;
"2013-07-04 00:00:00";394;;;;28;
"2013-07-05 00:00:00";383;;;;23;
"2013-07-06 00:00:00";369;;;;26;
"2013-07-07 00:00:00";355;;;;19;
"2013-07-08 00:00:00";388;;;;22;
"2013-07-09 00:00:00";425;;;;26;
"2013-07-10 00:00:00";494;;;;31;
"2013-07-11 00:00:00";523;;;;22;
"2013-07-12 00:00:00";546;;;;20;
"2013-07-13 00:00:00";510;;;;15;
"2013-07-14 00:00:00";497;;;;13;
"2013-07-15 00:00:00";515;;;;20;
"2013-07-16 00:00:00";531;;;;16;
"2013-07-17 00:00:00";463;;;;27;
"2013-07-18 00:00:00";189;;;;30;
"2013-07-19 00:00:00";261;;;;32;
"2013-07-20 00:00:00";176;;;;25;
"2013-07-21 00:00:00";131;;;;13;
"2013-07-22 00:00:00";235;;;;22;
"2013-07-23 00:00:00";274;;;;29;
"2013-07-24 00:00:00";260;;;;22;
"2013-07-25 00:00:00";274;;;;27;
"2013-07-26 00:00:00";391;;;;32;
"2013-07-27 00:00:00";418;;;;38;
"2013-07-28 00:00:00";405;;;;34;
"2013-07-29 00:00:00";438;;;;42;
"2013-07-30 00:00:00";407;;;;26;
"2013-07-31 00:00:00";400;;;;22;
"2013-08-01 00:00:00";400;;;;21;
"2013-08-02 00:00:00";461;;;;24;
"2013-08-03 00:00:00";478;;;;28;
"2013-08-04 00:00:00";;;;;;
"2013-08-05 00:00:00";306;;;;24;
"2013-08-06 00:00:00";373;;;;31;
"2013-08-07 00:00:00";387;;;;34;
"2013-08-08 00:00:00";430;;;;40;
"2013-08-09 00:00:00";500;;;;52;
"2013-08-10 00:00:00";380;;;;42;
"2013-08-11 00:00:00";339;;;;17;
"2013-08-12 00:00:00";447;;;;24;
"2013-08-13 00:00:00";473;;;;24;
"2013-08-14 00:00:00";404;;;;17;
"2013-08-15 00:00:00";407;;;;17;
"2013-08-16 00:00:00";477;;;;22;
"2013-08-17 00:00:00";611;;;;33;
"2013-08-18 00:00:00";690;;;;40;
"2013-08-19 00:00:00";590;;;;31;
"2013-08-20 00:00:00";553;;;;30;
"2013-08-21 00:00:00";504;;;;24;
"2013-08-22 00:00:00";367;;;;17;
"2013-08-23 00:00:00";217;;;;19;
"2013-08-24 00:00:00";230;;;;23;
"2013-08-25 00:00:00";299;;;;26;
"2013-08-26 00:00:00";314;;;;26;
"2013-08-27 00:00:00";316;;;;18;
"2013-08-28 00:00:00";372;;;;21;
"2013-08-29 00:00:00";318;;;;17;
"2013-08-30 00:00:00";399;;;;22;
"2013-08-31 00:00:00";591;;;;34;
"2013-09-01 00:00:00";288;;;;24;
"2013-09-02 00:00:00";273;;;;20;
"2013-09-03 00:00:00";279;;;;15;
"2013-09-04 00:00:00";318;;;;17;
"2013-09-05 00:00:00";307;;;;20;
"2013-09-06 00:00:00";334;12,0;24,5;43,0;18;
"2013-09-07 00:00:00";395;13,3;27,9;48,3;20;
"2013-09-08 00:00:00";450;9,8;30,2;45,3;23;
"2013-09-09 00:00:00";522;29,3;45,3;90,3;31;
"2013-09-10 00:00:00";445;15,1;33,3;56,4;26;
"2013-09-11 00:00:00";495;24,8;32,5;70,5;24;
"2013-09-12 00:00:00";538;40,6;44,8;107,0;19;
"2013-09-13 00:00:00";571;30,7;44,5;91,6;22;
"2013-09-14 00:00:00";546;28,2;34,5;77,7;15;
"2013-09-15 00:00:00";567;18,7;33,4;62,0;14;
"2013-09-16 00:00:00";717;45,9;60,3;130,7;30;
"2013-09-17 00:00:00";652;37,6;45,6;103,2;24;
"2013-09-18 00:00:00";623;36,2;43,4;98,8;13;
"2013-09-19 00:00:00";634;29,1;37,6;82,1;18;
"2013-09-20 00:00:00";724;48,3;49,2;123,3;26;
"2013-09-21 00:00:00";647;15,2;27,5;50,7;18;
"2013-09-22 00:00:00";723;22,0;37,4;71,1;24;
"2013-09-23 00:00:00";711;33,7;42,0;93,7;22;
"2013-09-24 00:00:00";691;35,6;36,9;91,5;19;
"2013-09-25 00:00:00";725;23,2;35,4;71,0;18;
"2013-09-26 00:00:00";803;34,2;45,1;97,6;30;
"2013-09-27 00:00:00";796;24,1;35,0;72,0;19;
"2013-09-28 00:00:00";972;33,6;43,8;95,2;29;
"2013-09-29 00:00:00";790;7,5;22,8;34,2;21;
"2013-09-30 00:00:00";763;15,1;26,4;49,5;18;
"2013-10-01 00:00:00";779;16,9;23,2;49,1;15;
"2013-10-02 00:00:00";785;17,2;23,6;49,9;16;
"2013-10-03 00:00:00";584;15,8;28,2;52,4;14;
"2013-10-04 00:00:00";717;42,3;41,3;106,1;34;
"2013-10-05 00:00:00";1212;76,0;56,1;172,6;64;
"2013-10-06 00:00:00";930;37,2;53,8;110,9;49;
"2013-10-07 00:00:00";870;38,0;58,2;116,5;48;
"2013-10-08 00:00:00";756;38,3;63,9;122,6;47;
"2013-10-09 00:00:00";1056;54,3;63,4;146,6;70;
"2013-10-10 00:00:00";882;55,5;46,5;131,6;50;
"2013-10-11 00:00:00";642;34,0;42,3;94,5;31;
"2013-10-12 00:00:00";673;30,3;52,5;99,0;38;
"2013-10-13 00:00:00";859;54,1;47,5;130,5;48;
"2013-10-14 00:00:00";954;91,2;52,2;192,0;46;
"2013-10-15 00:00:00";772;58,6;50,1;139,9;45;
"2013-10-16 00:00:00";691;44,7;33,6;102,1;22;
"2013-10-17 00:00:00";681;25,3;29,6;68,5;32;
"2013-10-18 00:00:00";805;55,8;44,8;130,4;25;
"2013-10-19 00:00:00";782;27,6;34,3;76,6;27;
"2013-10-20 00:00:00";720;15,3;37,9;61,3;25;
"2013-10-21 00:00:00";890;65,7;59,1;159,9;40;
"2013-10-22 00:00:00";980;66,4;56,7;158,5;44;
"2013-10-23 00:00:00";692;8,6;36,3;49,5;32;
"2013-10-24 00:00:00";1079;98,5;77,3;228,3;60;
"2013-10-25 00:00:00";1355;104,3;75,6;235,4;87;
"2013-10-26 00:00:00";1238;84,3;82,5;211,7;78;
"2013-10-27 00:00:00";952;23,6;54,7;90,9;62;
"2013-10-28 00:00:00";863;39,8;51,0;112,0;37;
"2013-10-29 00:00:00";1013;62,3;58,6;154,1;42;
"2013-10-30 00:00:00";818;22,8;29,9;64,8;30;
"2013-10-31 00:00:00";921;16,7;38,0;63,6;33;
"2013-11-01 00:00:00";1131;20,9;40,2;72,2;60;
"2013-11-02 00:00:00";937;24,1;45,0;82,0;47;
"2013-11-03 00:00:00";803;8,8;25,0;38,4;24;
"2013-11-04 00:00:00";1008;47,0;42,7;114,8;17;
"2013-11-05 00:00:00";991;44,8;43,8;112,5;28;
"2013-11-06 00:00:00";952;37,1;36,6;93,5;18;
"2013-11-07 00:00:00";1045;57,3;47,6;135,5;28;
"2013-11-08 00:00:00";921;84,1;54,9;183,8;45;
"2013-11-09 00:00:00";546;47,8;48,6;121,9;42;
"2013-11-10 00:00:00";413;17,9;29,6;57,1;22;
"2013-11-11 00:00:00";252;9,8;15,1;30,1;17;
"2013-11-12 00:00:00";428;22,9;28,0;63,0;23;
"2013-11-13 00:00:00";452;19,9;27,0;57,5;28;
"2013-11-14 00:00:00";407;13,5;27,4;48,1;23;
"2013-11-15 00:00:00";525;23,3;25,5;61,2;34;
"2013-11-16 00:00:00";1102;72,0;52,1;162,5;55;
"2013-11-17 00:00:00";974;51,4;46,1;124,9;52;
"2013-11-18 00:00:00";691;44,1;31,0;98,7;35;
"2013-11-19 00:00:00";675;31,9;26,6;75,5;29;
"2013-11-20 00:00:00";734;58,0;44,8;133,8;37;
"2013-11-21 00:00:00";748;45,3;37,6;107,1;33;
"2013-11-22 00:00:00";681;37,6;44,0;101,7;31;
"2013-11-23 00:00:00";413;11,2;21,5;38,6;22;
"2013-11-24 00:00:00";1043;59,3;40,7;131,6;42;
"2013-11-25 00:00:00";317;7,0;19,3;30,1;11;
"2013-11-26 00:00:00";282;9,4;19,7;34,1;12;
"2013-11-27 00:00:00";418;17,5;26,2;53,0;20;
"2013-11-28 00:00:00";752;80,3;47,7;170,9;43;
"2013-11-29 00:00:00";580;58,9;35,5;125,8;29;
"2013-11-30 00:00:00";1079;78,3;53,1;173,2;67;
"2013-12-01 00:00:00";1270;92,3;57,0;198,5;70;
"2013-12-02 00:00:00";921;77,0;45,4;163,4;53;
"2013-12-03 00:00:00";1490;106,3;57,3;220,3;75;
"2013-12-04 00:00:00";1047;72,0;51,6;162,0;62;
"2013-12-05 00:00:00";886;56,0;36,7;122,6;57;
"2013-12-06 00:00:00";590;27,2;30,6;72,3;20;
"2013-12-07 00:00:00";520;8,5;20,4;33,4;10;
"2013-12-08 00:00:00";800;28,3;34,2;77,5;26;
"2013-12-09 00:00:00";686;31,0;35,9;83,4;16;
"2013-12-10 00:00:00";714;15,2;30,5;53,8;20;
"2013-12-11 00:00:00";1407;90,8;61,9;201,2;67;
"2013-12-12 00:00:00";1107;58,3;45,5;134,9;57;
"2013-12-13 00:00:00";976;41,2;40,2;103,3;30;
"2013-12-14 00:00:00";937;33,8;35,0;86,8;26;
"2013-12-15 00:00:00";1019;30,8;29,2;76,5;24;
"2013-12-16 00:00:00";1226;54,5;35,8;119,4;42;
"2013-12-17 00:00:00";986;36,0;38,6;93,8;30;
"2013-12-18 00:00:00";993;35,0;32,6;86,2;39;
"2013-12-19 00:00:00";689;30,8;32,0;79,2;37;
"2013-12-20 00:00:00";989;65,5;45,7;146,1;76;
"2013-12-21 00:00:00";663;30,4;30,9;77,5;48;
"2013-12-22 00:00:00";950;27,9;30,0;72,7;53;
"2013-12-23 00:00:00";1161;63,2;47,2;144,2;74;
"2013-12-24 00:00:00";1231;45,0;45,4;114,3;67;
"2013-12-25 00:00:00";729;17,6;34,1;61,1;39;
"2013-12-26 00:00:00";598;14,2;28,0;49,7;30;
"2013-12-27 00:00:00";770;23,1;35,0;70,5;36;
"2013-12-28 00:00:00";1247;64,9;47,4;146,9;65;
"2013-12-29 00:00:00";1132;53,8;47,4;129,9;66;
"2013-12-30 00:00:00";638;14,0;26,6;48,1;36;
"2013-12-31 00:00:00";806;19,7;24,5;54,6;46;
