Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2022-03-15 00:00:00";735;18,7;48,4;77,0;40;6,1
"2022-03-16 00:00:00";609;15,4;36,6;60,3;36;3,3
"2022-03-17 00:00:00";701;22,9;39,6;74,7;40;1,9
"2022-03-18 00:00:00";869;41,7;47,1;111,1;44;2,8
"2022-03-19 00:00:00";673;11,9;33,9;52,2;32;1,7
"2022-03-20 00:00:00";587;7,1;33,9;44,7;23;
"2022-03-21 00:00:00";656;16,9;49,3;75,1;32;
"2022-03-22 00:00:00";499;5,5;47,2;55,6;35;
"2022-03-23 00:00:00";573;24,7;61,9;99,8;45;
"2022-03-24 00:00:00";567;26,0;39,4;79,3;34;
"2022-03-25 00:00:00";566;6,6;25,1;35,1;25;4,5
"2022-03-26 00:00:00";670;23,2;36,2;71,8;32;4,7
"2022-03-27 00:00:00";613;7,7;22,5;34,2;30;3,9
"2022-03-28 00:00:00";701;39,8;47,7;108,8;32;4,7
"2022-03-29 00:00:00";585;19,2;37,7;67,2;34;6,1
"2022-03-30 00:00:00";562;25,0;36,8;75,2;35;6,0
"2022-03-31 00:00:00";571;15,3;30,1;53,5;38;6,6
"2022-04-01 00:00:00";687;24,6;27,5;65,2;22;
"2022-04-02 00:00:00";564;4,4;9,7;16,4;8;5,0
"2022-04-03 00:00:00";559;2,8;9,6;13,8;12;4,2
"2022-04-04 00:00:00";581;12,7;24,4;43,9;14;3,8
"2022-04-05 00:00:00";588;15,1;26,4;49,6;13;
"2022-04-06 00:00:00";675;27,7;36,1;78,5;15;5,1
"2022-04-07 00:00:00";645;25,1;38,0;76,5;20;5,7
"2022-04-08 00:00:00";570;21,5;27,4;60,4;13;5,3
"2022-04-09 00:00:00";518;7,2;16,7;27,6;8;
"2022-04-10 00:00:00";534;2,1;8,6;11,8;9;
"2022-04-11 00:00:00";722;14,8;28,4;51,1;18;
"2022-04-12 00:00:00";836;24,6;39,5;77,2;24;3,9
"2022-04-13 00:00:00";740;15,3;36,4;59,8;20;3,7
"2022-04-14 00:00:00";925;36,6;55,4;111,5;33;4,5
"2022-04-15 00:00:00";750;16,5;31,4;56,7;27;4,6
"2022-04-16 00:00:00";509;2,4;6,3;9,9;18;3,5
"2022-04-17 00:00:00";495;2,2;5,6;9,0;7;2,7
"2022-04-18 00:00:00";484;2,9;8,1;12,6;7;
"2022-04-19 00:00:00";573;20,2;26,7;57,6;14;4,0
"2022-04-20 00:00:00";607;20,2;36,5;67,4;18;4,1
"2022-04-21 00:00:00";625;21,1;34,3;66,6;22;4,6
"2022-04-22 00:00:00";612;13,0;26,5;46,5;21;5,2
"2022-04-23 00:00:00";729;21,8;24,9;58,3;17;4,8
"2022-04-24 00:00:00";608;7,5;19,3;30,7;13;5,5
"2022-04-25 00:00:00";582;17,8;27,0;54,4;13;5,3
"2022-04-26 00:00:00";613;17,4;25,1;51,8;13;
"2022-04-27 00:00:00";573;6,6;15,7;25,8;12;4,3
"2022-04-28 00:00:00";645;13,0;27,3;47,3;11;3,9
"2022-04-29 00:00:00";525;6,7;22,5;32,8;14;3,8
"2022-04-30 00:00:00";578;6,7;22,8;33,0;20;4,0
"2022-05-01 00:00:00";607;5,3;25,3;33,5;17;4,3
"2022-05-02 00:00:00";597;15,0;27,4;50,4;17;4,6
"2022-05-03 00:00:00";579;12,2;30,5;49,2;19;4,7
"2022-05-04 00:00:00";623;19,1;36,2;65,5;17;4,5
"2022-05-05 00:00:00";696;23,4;40,4;76,2;22;4,4
"2022-05-06 00:00:00";645;17,3;35,9;62,4;24;4,5
"2022-05-07 00:00:00";527;4,2;13,6;20,0;14;4,5
"2022-05-08 00:00:00";538;3,2;13,4;18,3;14;4,3
"2022-05-09 00:00:00";558;6,7;19,1;29,4;17;4,8
"2022-05-10 00:00:00";614;18,2;23,7;51,7;18;4,7
"2022-05-11 00:00:00";597;19,3;35,1;64,7;21;5,2
"2022-05-12 00:00:00";551;18,7;35,8;64,4;26;5,9
"2022-05-13 00:00:00";386;8,9;21,8;35,4;20;5,7
"2022-05-14 00:00:00";379;3,9;15,1;21,1;17;5,5
"2022-05-15 00:00:00";367;4,0;16,2;22,2;17;5,4
"2022-05-16 00:00:00";378;9,0;24,3;38,2;20;5,5
"2022-05-17 00:00:00";442;15,7;27,9;52,0;18;5,7
"2022-05-18 00:00:00";295;5,8;13,7;22,6;10;4,9
"2022-05-19 00:00:00";397;18,8;31,0;59,8;19;5,2
"2022-05-20 00:00:00";455;20,4;41,1;72,4;21;6,6
"2022-05-21 00:00:00";403;7,1;15,4;26,2;19;6,5
"2022-05-22 00:00:00";352;2,9;7,8;12,2;10;6,2
"2022-05-23 00:00:00";368;6,7;14,2;24,5;11;6,5
"2022-05-24 00:00:00";445;16,4;33,2;58,3;20;6,6
"2022-05-25 00:00:00";451;15,4;30,9;54,5;24;6,8
"2022-05-26 00:00:00";341;6,5;15,1;25,1;11;6,2
"2022-05-27 00:00:00";389;13,4;24,7;45,2;18;6,5
"2022-05-28 00:00:00";315;7,9;15,3;27,5;10;6,5
"2022-05-29 00:00:00";286;3,8;10,3;16,1;9;6,6
"2022-05-30 00:00:00";349;14,0;22,4;43,8;11;7,1
"2022-05-31 00:00:00";429;18,3;33,7;61,8;21;7,0
"2022-06-01 00:00:00";544;25,5;40,8;79,9;27;7,1
"2022-06-02 00:00:00";451;15,5;26,6;50,4;19;7,1
"2022-06-03 00:00:00";429;4,8;16,2;23,5;15;6,8
"2022-06-04 00:00:00";516;10,5;19,2;35,3;15;6,8
"2022-06-05 00:00:00";465;;;;10;7,0
"2022-06-06 00:00:00";426;2,5;10,0;13,8;8;7,2
"2022-06-07 00:00:00";498;15,1;29,5;52,7;16;7,9
"2022-06-08 00:00:00";492;12,4;27,5;46,6;17;8,4
"2022-06-09 00:00:00";494;13,5;29,1;49,8;16;8,3
"2022-06-10 00:00:00";468;;;;17;8,1
"2022-06-11 00:00:00";425;4,0;7,4;13,6;;7,8
"2022-06-12 00:00:00";394;2,4;7,7;11,4;;7,8
"2022-06-13 00:00:00";415;7,6;17,6;29,3;;8,4
"2022-06-14 00:00:00";418;6,1;14,5;23,9;;8,0
"2022-06-15 00:00:00";434;7,2;22,1;33,1;;
"2022-06-16 00:00:00";420;13,7;34,7;55,8;16;8,8
"2022-06-17 00:00:00";347;3,9;12,3;18,3;;8,9
"2022-06-18 00:00:00";389;8,8;19,8;33,3;;8,7
"2022-06-19 00:00:00";374;6,6;22,9;32,9;;9,1
"2022-06-20 00:00:00";358;17,5;36,7;63,6;;6,6
"2022-06-21 00:00:00";151;6,6;17,0;27,1;18;1,1
"2022-06-22 00:00:00";140;11,2;23,5;40,7;18;1,0
"2022-06-23 00:00:00";150;5,3;17,1;25,2;16;0,8
"2022-06-24 00:00:00";216;10,2;25,1;40,8;17;1,2
"2022-06-25 00:00:00";207;7,6;21,6;33,3;18;1,1
"2022-06-26 00:00:00";256;6,4;17,5;27,4;15;0,7
"2022-06-27 00:00:00";288;9,3;23,3;37,5;16;0,5
"2022-06-28 00:00:00";323;9,9;25,2;40,5;20;0,8
"2022-06-29 00:00:00";362;10,3;25,8;41,7;22;1,1
"2022-06-30 00:00:00";341;12,3;32,5;51,4;24;1,9
"2022-07-01 00:00:00";412;16,0;41,1;65,7;32;1,5
"2022-07-02 00:00:00";321;5,3;13,6;21,6;18;0,9
"2022-07-03 00:00:00";298;3,3;14,7;19,7;17;1,0
"2022-07-04 00:00:00";271;12,8;32,2;51,8;22;1,9
"2022-07-05 00:00:00";249;;;;23;1,9
"2022-07-06 00:00:00";250;;;;12;1,1
"2022-07-07 00:00:00";178;;;;14;1,5
"2022-07-08 00:00:00";186;;;;23;1,5
"2022-07-09 00:00:00";173;;;;11;1,3
"2022-07-10 00:00:00";186;;;;10;1,6
"2022-07-11 00:00:00";192;;;;13;1,5
"2022-07-12 00:00:00";220;;;;11;1,4
"2022-07-13 00:00:00";189;;;;13;1,6
"2022-07-14 00:00:00";255;;;;22;2,4
"2022-07-15 00:00:00";272;;;;22;1,9
"2022-07-16 00:00:00";166;;;;11;2,0
"2022-07-17 00:00:00";171;;;;10;1,1
"2022-07-18 00:00:00";203;;;;15;1,1
"2022-07-19 00:00:00";246;;;;19;1,5
"2022-07-20 00:00:00";327;;;;27;2,0
"2022-07-21 00:00:00";257;;;;19;2,1
"2022-07-22 00:00:00";311;;;;23;2,1
"2022-07-23 00:00:00";362;;;;35;2,7
"2022-07-24 00:00:00";345;;;;15;1,8
"2022-07-25 00:00:00";294;;;;14;2,6
"2022-07-26 00:00:00";351;;;;22;3,0
"2022-07-27 00:00:00";299;;;;14;2,4
"2022-07-28 00:00:00";352;;;;17;2,4
"2022-07-29 00:00:00";436;;;;23;2,4
"2022-07-30 00:00:00";435;;;;16;2,5
"2022-07-31 00:00:00";383;;;;10;2,5
"2022-08-01 00:00:00";403;;;;11;2,6
"2022-08-02 00:00:00";364;;;;15;2,5
"2022-08-03 00:00:00";352;;;;14;2,5
"2022-08-04 00:00:00";335;;;;16;3,0
"2022-08-05 00:00:00";411;;;;20;3,4
"2022-08-06 00:00:00";378;;;;22;3,1
"2022-08-07 00:00:00";276;;;;8;2,7
"2022-08-08 00:00:00";299;;;;14;3,1
"2022-08-09 00:00:00";320;;;;13;2,6
"2022-08-10 00:00:00";262;;;;11;2,9
"2022-08-11 00:00:00";270;;;;11;3,2
"2022-08-12 00:00:00";315;;;;12;3,2
"2022-08-13 00:00:00";363;;;;16;3,6
"2022-08-14 00:00:00";381;;;;14;3,9
"2022-08-15 00:00:00";425;;;;19;4,1
"2022-08-16 00:00:00";431;;;;18;4,1
"2022-08-17 00:00:00";461;;;;24;3,8
"2022-08-18 00:00:00";451;;;;24;3,8
"2022-08-19 00:00:00";443;;;;25;4,0
"2022-08-20 00:00:00";401;;;;;4,0
"2022-08-21 00:00:00";377;;;;;4,1
"2022-08-22 00:00:00";419;;;;;4,3
"2022-08-23 00:00:00";431;;;;;4,1
"2022-08-24 00:00:00";429;;;;16;3,8
"2022-08-25 00:00:00";448;;;;47;4,3
"2022-08-26 00:00:00";379;;;;34;5,1
"2022-08-27 00:00:00";402;;;;31;5,1
"2022-08-28 00:00:00";369;;;;28;4,9
"2022-08-29 00:00:00";375;;;;19;4,1
"2022-08-30 00:00:00";293;;;;14;4,1
"2022-08-31 00:00:00";252;;;;11;4,4
"2022-09-01 00:00:00";226;;;;13;4,8
"2022-09-02 00:00:00";258;;;;9;4,8
"2022-09-03 00:00:00";300;;;;8;4,1
"2022-09-04 00:00:00";325;;;;12;3,9
"2022-09-05 00:00:00";369;;;;16;4,0
"2022-09-06 00:00:00";371;;;;16;4,3
"2022-09-07 00:00:00";367;;;;21;5,8
"2022-09-08 00:00:00";382;;;;24;6,2
"2022-09-09 00:00:00";423;;;;16;3,2
"2022-09-10 00:00:00";411;;;;11;1,9
"2022-09-11 00:00:00";378;;;;10;1,6
"2022-09-12 00:00:00";374;;;;13;1,6
"2022-09-13 00:00:00";343;;;;15;1,8
"2022-09-14 00:00:00";433;;;;22;4,0
"2022-09-15 00:00:00";407;;;;16;2,5
"2022-09-16 00:00:00";438;;;;16;2,0
"2022-09-17 00:00:00";385;;;;11;2,0
"2022-09-18 00:00:00";272;;;;5;1,7
"2022-09-19 00:00:00";339;;;;7;1,5
"2022-09-20 00:00:00";352;;;;10;1,2
"2022-09-21 00:00:00";341;;;;8;0,9
"2022-09-22 00:00:00";391;;;;11;0,9
"2022-09-23 00:00:00";398;;;;13;1,2
"2022-09-24 00:00:00";433;;;;17;1,5
"2022-09-25 00:00:00";445;;;;17;3,3
"2022-09-26 00:00:00";592;;;;22;2,7
"2022-09-27 00:00:00";462;;;;14;2,9
"2022-09-28 00:00:00";474;;;;17;2,8
"2022-09-29 00:00:00";462;;;;19;2,9
"2022-09-30 00:00:00";508;;;;17;2,4
"2022-10-01 00:00:00";442;;;;14;2,2
"2022-10-02 00:00:00";328;;;;9;1,8
"2022-10-03 00:00:00";339;;;;10;1,4
"2022-10-04 00:00:00";418;;;;15;1,1
"2022-10-05 00:00:00";537;;;;21;1,0
"2022-10-06 00:00:00";512;;;;24;1,1
"2022-10-07 00:00:00";773;;;;37;1,7
"2022-10-08 00:00:00";652;;;;31;1,9
"2022-10-09 00:00:00";354;;;;17;1,2
"2022-10-10 00:00:00";580;;;;30;1,4
"2022-10-11 00:00:00";506;;;;33;1,4
"2022-10-12 00:00:00";298;;;;19;1,2
"2022-10-13 00:00:00";371;;;;24;1,3
"2022-10-14 00:00:00";588;;;;33;1,9
"2022-10-15 00:00:00";464;;;;29;1,7
"2022-10-16 00:00:00";577;;;;32;1,5
"2022-10-17 00:00:00";760;;;;42;1,4
"2022-10-18 00:00:00";800;;;;49;2,0
"2022-10-19 00:00:00";375;;;;27;1,8
"2022-10-20 00:00:00";372;;;;20;1,2
"2022-10-21 00:00:00";480;;;;28;2,3
"2022-10-22 00:00:00";349;;;;29;3,1
"2022-10-23 00:00:00";352;;;;19;1,6
"2022-10-24 00:00:00";;;;;28;3,0
"2022-10-25 00:00:00";;;;;24;2,4
"2022-10-26 00:00:00";;37,0;32,8;89,5;24;1,9
"2022-10-27 00:00:00";;22,7;25,4;60,3;23;1,3
"2022-10-28 00:00:00";;24,1;29,2;66,3;18;1,1
"2022-10-29 00:00:00";;14,5;26,8;49,0;25;1,2
"2022-10-30 00:00:00";;10,7;18,3;34,7;22;1,3
"2022-10-31 00:00:00";;8,3;16,4;29,1;19;1,2
"2022-11-01 00:00:00";;6,0;16,5;25,8;30;1,4
"2022-11-02 00:00:00";;24,9;22,8;61,0;30;2,8
"2022-11-03 00:00:00";;21,7;24,0;57,3;30;2,8
"2022-11-04 00:00:00";;25,9;26,7;66,5;26;3,9
"2022-11-05 00:00:00";600;15,0;23,5;46,6;25;4,0
"2022-11-06 00:00:00";524;4,7;14,9;22,2;12;3,2
"2022-11-07 00:00:00";618;35,1;26,2;80,1;21;3,2
"2022-11-08 00:00:00";579;25,2;28,5;67,1;18;2,9
"2022-11-09 00:00:00";700;36,1;28,6;84,0;23;3,4
"2022-11-10 00:00:00";604;22,7;24,8;59,7;39;3,3
"2022-11-11 00:00:00";751;49,8;38,8;115,2;30;3,1
"2022-11-12 00:00:00";992;44,0;36,9;104,5;41;3,5
"2022-11-13 00:00:00";944;22,8;29,3;64,2;44;3,5
"2022-11-14 00:00:00";733;17,7;26,2;53,4;33;3,4
"2022-11-15 00:00:00";839;33,6;34,5;86,0;36;4,6
"2022-11-16 00:00:00";747;45,6;28,7;98,6;35;6,4
"2022-11-17 00:00:00";603;20,9;18,7;50,8;15;6,0
"2022-11-18 00:00:00";511;26,3;19,9;60,2;16;5,5
"2022-11-19 00:00:00";358;7,2;14,6;25,6;16;4,0
"2022-11-20 00:00:00";599;13,0;20,5;40,3;;4,4
"2022-11-21 00:00:00";;;;;;
"2022-11-22 00:00:00";;;;;;
"2022-11-23 00:00:00";;;;;;
"2022-11-24 00:00:00";;;;;;
"2022-11-25 00:00:00";413;;;;25;
"2022-11-26 00:00:00";274;;;;28;
"2022-11-27 00:00:00";305;;;;33;
"2022-11-28 00:00:00";390;;;;39;
"2022-11-29 00:00:00";517;;;;45;
"2022-11-30 00:00:00";221;;;;36;
"2022-12-01 00:00:00";152;;;;;
"2022-12-02 00:00:00";473;;;;;
"2022-12-03 00:00:00";753;;;;;
"2022-12-04 00:00:00";555;;;;;
"2022-12-05 00:00:00";586;;;;30;
"2022-12-06 00:00:00";272;;;;17;
"2022-12-07 00:00:00";447;;;;15;
"2022-12-08 00:00:00";871;;;;27;2,4
"2022-12-09 00:00:00";747;;;;26;5,0
"2022-12-10 00:00:00";658;;;;;3,5
"2022-12-11 00:00:00";799;;;;;2,3
"2022-12-12 00:00:00";555;;;;16;1,8
"2022-12-13 00:00:00";636;;;;;0,8
"2022-12-14 00:00:00";650;;;;31;1,2
"2022-12-15 00:00:00";727;;;;26;3,9
"2022-12-16 00:00:00";749;;;;;2,5
"2022-12-17 00:00:00";709;;;;22;1,0
"2022-12-18 00:00:00";739;;;;41;
"2022-12-19 00:00:00";758;;;;42;
"2022-12-20 00:00:00";934;;;;51;
"2022-12-21 00:00:00";1515;;;;88;3,0
"2022-12-22 00:00:00";926;;;;65;3,1
"2022-12-23 00:00:00";739;;;;48;6,6
"2022-12-24 00:00:00";720;;;;26;3,0
"2022-12-25 00:00:00";764;;;;21;
"2022-12-26 00:00:00";490;;;;18;4,3
"2022-12-27 00:00:00";849;;;;29;2,2
"2022-12-28 00:00:00";774;;;;31;0,8
"2022-12-29 00:00:00";927;;;;41;4,3
"2022-12-30 00:00:00";700;;;;29;2,6
"2022-12-31 00:00:00";495;;;;25;2,8
