Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2018-03-01 00:00:00";661;30,2;38,3;84,6;47;3,7
"2018-03-02 00:00:00";612;10,2;27,2;42,9;36;2,4
"2018-03-03 00:00:00";639;10,0;36,3;51,7;41;3,3
"2018-03-04 00:00:00";899;14,3;37,7;59,6;62;5,9
"2018-03-05 00:00:00";898;11,0;44,0;60,8;63;2,7
"2018-03-06 00:00:00";1099;41,6;60,4;124,2;53;2,6
"2018-03-07 00:00:00";923;45,9;58,0;128,5;32;2,2
"2018-03-08 00:00:00";790;16,0;34,4;58,9;29;2,1
"2018-03-09 00:00:00";525;29,6;48,1;93,6;21;3,1
"2018-03-10 00:00:00";611;30,8;54,6;101,9;31;2,7
"2018-03-11 00:00:00";427;11,6;32,2;50,0;20;3,4
"2018-03-12 00:00:00";363;26,0;43,4;83,2;19;3,7
"2018-03-13 00:00:00";381;22,3;37,3;71,6;15;2,3
"2018-03-14 00:00:00";458;31,0;34,0;81,5;17;2,4
"2018-03-15 00:00:00";544;14,4;24,4;46,4;20;2,3
"2018-03-16 00:00:00";479;15,3;30,8;54,3;17;2,6
"2018-03-17 00:00:00";453;9,1;17,3;31,2;13;2,4
"2018-03-18 00:00:00";602;4,6;13,8;20,9;14;3,8
"2018-03-19 00:00:00";504;10,0;24,5;39,9;23;3,6
"2018-03-20 00:00:00";446;35,4;52,7;107,0;42;3,8
"2018-03-21 00:00:00";379;9,7;31,3;46,2;31;3,6
"2018-03-22 00:00:00";497;18,9;40,8;69,8;32;3,3
"2018-03-23 00:00:00";466;20,0;41,7;72,3;29;2,6
"2018-03-24 00:00:00";597;14,8;45,1;67,8;32;2,1
"2018-03-25 00:00:00";693;12,9;45,6;65,4;40;2,3
"2018-03-26 00:00:00";464;17,3;39,1;65,7;33;2,1
"2018-03-27 00:00:00";448;34,4;51,1;103,9;29;2,4
"2018-03-28 00:00:00";472;26,1;46,1;86,2;39;2,4
"2018-03-29 00:00:00";475;32,9;52,0;102,5;29;3,5
"2018-03-30 00:00:00";412;11,2;26,9;44,1;24;2,4
"2018-03-31 00:00:00";;;;;;
"2018-04-01 00:00:00";;;;;;
"2018-04-02 00:00:00";578;6,7;18,9;29,2;9;3,3
"2018-04-03 00:00:00";696;21,8;45,7;79,1;20;4,5
"2018-04-04 00:00:00";759;33,9;57,7;109,7;29;4,8
"2018-04-05 00:00:00";456;29,9;49,2;95,1;29;4,5
"2018-04-06 00:00:00";156;6,3;17,4;27,1;13;3,9
"2018-04-07 00:00:00";272;7,0;19,8;30,5;17;4,0
"2018-04-08 00:00:00";538;23,4;33,4;69,2;40;4,2
"2018-04-09 00:00:00";505;36,6;51,2;107,4;53;4,5
"2018-04-10 00:00:00";351;30,8;46,6;93,9;32;4,6
"2018-04-11 00:00:00";;;;;;4,2
"2018-04-12 00:00:00";;;;;42;4,1
"2018-04-13 00:00:00";454;26,3;46,3;86,5;43;4,5
"2018-04-14 00:00:00";499;28,0;41,9;84,8;35;4,2
"2018-04-15 00:00:00";404;4,0;24,2;30,3;32;3,9
"2018-04-16 00:00:00";466;21,9;42,0;75,6;50;4,3
"2018-04-17 00:00:00";404;11,9;22,7;41,0;52;4,4
"2018-04-18 00:00:00";312;4,0;18,4;24,5;20;4,1
"2018-04-19 00:00:00";358;4,0;22,5;28,7;22;4,2
"2018-04-20 00:00:00";352;3,9;19,8;25,9;23;4,2
"2018-04-21 00:00:00";486;17,1;50,1;76,4;28;4,3
"2018-04-22 00:00:00";504;11,3;44,4;61,8;31;4,3
"2018-04-23 00:00:00";456;7,7;35,6;47,4;28;4,3
"2018-04-24 00:00:00";559;28,0;50,3;93,3;26;4,6
"2018-04-25 00:00:00";562;38,7;60,3;119,6;27;4,7
"2018-04-26 00:00:00";416;21,0;33,6;65,8;26;4,6
"2018-04-27 00:00:00";323;7,5;31,2;42,7;16;4,4
"2018-04-28 00:00:00";405;12,9;43,1;62,8;25;4,3
"2018-04-29 00:00:00";428;9,4;35,0;49,4;33;4,6
"2018-04-30 00:00:00";367;6,1;31,3;40,6;28;4,8
"2018-05-01 00:00:00";344;4,6;24,9;31,9;24;4,7
"2018-05-02 00:00:00";396;9,2;38,8;52,9;42;4,7
"2018-05-03 00:00:00";431;14,1;45,2;66,9;33;4,7
"2018-05-04 00:00:00";382;6,5;34,2;44,1;34;4,7
"2018-05-05 00:00:00";326;2,3;15,3;18,8;37;4,8
"2018-05-06 00:00:00";285;2,1;11,6;14,8;27;4,7
"2018-05-07 00:00:00";295;4,3;20,0;26,6;23;4,6
"2018-05-08 00:00:00";342;3,5;21,8;27,2;26;4,5
"2018-05-09 00:00:00";370;5,1;27,7;35,5;40;4,6
"2018-05-10 00:00:00";420;10,9;40,5;57,2;26;4,8
"2018-05-11 00:00:00";416;4,8;33,4;40,8;25;4,8
"2018-05-12 00:00:00";389;2,6;22,3;26,3;22;4,6
"2018-05-13 00:00:00";360;2,1;16,9;20,1;17;4,7
"2018-05-14 00:00:00";381;4,2;26,0;32,5;18;4,9
"2018-05-15 00:00:00";495;20,4;37,2;68,4;18;4,9
"2018-05-16 00:00:00";545;33,7;48,6;100,2;13;5,3
"2018-05-17 00:00:00";502;26,6;48,5;89,3;17;5,4
"2018-05-18 00:00:00";494;17,9;37,7;65,2;16;5,1
"2018-05-19 00:00:00";417;3,3;18,4;23,4;19;4,9
"2018-05-20 00:00:00";380;2,3;13,1;16,6;13;4,7
"2018-05-21 00:00:00";403;3,2;18,0;22,8;11;4,9
"2018-05-22 00:00:00";554;22,3;45,3;79,4;16;5,1
"2018-05-23 00:00:00";518;20,5;37,0;68,4;21;5,1
"2018-05-24 00:00:00";453;7,2;32,6;43,7;19;5,1
"2018-05-25 00:00:00";423;4,6;25,4;32,4;16;5,1
"2018-05-26 00:00:00";437;4,0;23,1;29,2;16;5,2
"2018-05-27 00:00:00";527;10,7;27,6;43,9;20;5,3
"2018-05-28 00:00:00";579;26,8;41,5;82,7;29;5,5
"2018-05-29 00:00:00";553;22,0;44,9;78,7;;5,5
"2018-05-30 00:00:00";536;19,5;45,9;75,9;30;5,5
"2018-05-31 00:00:00";513;13,9;42,4;63,8;33;5,7
"2018-06-01 00:00:00";596;16,5;47,5;72,8;38;5,8
"2018-06-02 00:00:00";512;7,6;39,0;50,8;23;5,5
"2018-06-03 00:00:00";417;3,3;16,6;21,7;18;5,4
"2018-06-04 00:00:00";522;17,5;35,1;62,0;28;5,6
"2018-06-05 00:00:00";499;17,7;40,7;67,9;28;6,3
"2018-06-06 00:00:00";421;8,1;26,6;39,1;19;5,5
"2018-06-07 00:00:00";402;5,4;27,4;35,6;19;5,6
"2018-06-08 00:00:00";482;16,7;36,2;61,8;24;5,9
"2018-06-09 00:00:00";392;3,4;20,4;25,6;18;5,5
"2018-06-10 00:00:00";425;4,1;27,2;33,5;20;5,5
"2018-06-11 00:00:00";489;14,2;40,4;62,2;28;5,8
"2018-06-12 00:00:00";494;;;;32;5,9
"2018-06-13 00:00:00";442;;;;17;5,8
"2018-06-14 00:00:00";366;;;;11;5,8
"2018-06-15 00:00:00";339;2,6;22,1;26,1;12;5,7
"2018-06-16 00:00:00";368;2,0;19,6;22,7;16;5,7
"2018-06-17 00:00:00";353;1,2;13,0;14,8;12;5,4
"2018-06-18 00:00:00";399;5,0;28,4;36,0;14;5,5
"2018-06-19 00:00:00";403;4,4;28,2;35,0;20;5,6
"2018-06-20 00:00:00";395;2,1;25,5;28,8;25;5,5
"2018-06-21 00:00:00";449;14,6;49,7;72,1;28;5,6
"2018-06-22 00:00:00";358;3,9;21,2;27,2;14;5,8
"2018-06-23 00:00:00";344;2,3;14,2;17,8;9;5,7
"2018-06-24 00:00:00";388;6,6;26,7;36,8;11;5,7
"2018-06-25 00:00:00";464;19,7;42,0;72,3;14;
"2018-06-26 00:00:00";444;3,5;24,4;29,7;14;
"2018-06-27 00:00:00";467;3,2;18,1;23,1;13;
"2018-06-28 00:00:00";497;1,2;25,2;27,1;13;
"2018-06-29 00:00:00";491;0,9;22,5;23,9;16;
"2018-06-30 00:00:00";427;1,0;11,5;13,2;17;
"2018-07-01 00:00:00";428;1,1;15,8;17,5;;
"2018-07-02 00:00:00";506;9,1;54,1;68,1;18;
"2018-07-03 00:00:00";497;7,1;45,0;55,9;18;
"2018-07-04 00:00:00";558;9,0;70,4;84,2;27;
"2018-07-05 00:00:00";541;7,1;69,8;80,7;31;
"2018-07-06 00:00:00";491;4,6;53,4;60,5;28;
"2018-07-07 00:00:00";461;0,8;17,8;19,0;19;
"2018-07-08 00:00:00";437;0,8;14,5;15,8;19;
"2018-07-09 00:00:00";484;2,3;33,7;37,2;16;
"2018-07-10 00:00:00";471;2,8;33,0;37,3;14;
"2018-07-11 00:00:00";514;6,5;43,7;53,7;17;
"2018-07-12 00:00:00";455;3,7;38,8;44,6;16;
"2018-07-13 00:00:00";460;8,1;42,1;54,5;17;
"2018-07-14 00:00:00";455;2,4;25,7;29,4;15;
"2018-07-15 00:00:00";477;2,0;23,8;26,9;;
"2018-07-16 00:00:00";515;10,0;44,2;59,5;18;
"2018-07-17 00:00:00";436;3,1;34,3;39,1;15;
"2018-07-18 00:00:00";485;3,9;35,1;41,1;12;
"2018-07-19 00:00:00";402;2,3;18,5;22,0;13;
"2018-07-20 00:00:00";445;8,1;31,9;44,4;19;
"2018-07-21 00:00:00";407;4,5;35,0;41,9;22;3,2
"2018-07-22 00:00:00";412;5,5;30,3;38,8;16;3,2
"2018-07-23 00:00:00";389;8,2;35,0;47,7;19;3,3
"2018-07-24 00:00:00";308;2,5;19,0;22,9;;3,1
"2018-07-25 00:00:00";302;2,7;21,4;25,5;15;3,0
"2018-07-26 00:00:00";368;2,0;22,1;25,1;17;3,0
"2018-07-27 00:00:00";436;1,1;32,4;34,1;19;3,0
"2018-07-28 00:00:00";512;2,1;42,7;45,9;22;3,1
"2018-07-29 00:00:00";395;0,9;21,9;23,4;19;3,0
"2018-07-30 00:00:00";393;1,7;25,8;28,5;;3,0
"2018-07-31 00:00:00";430;3,4;27,9;33,1;26;3,0
"2018-08-01 00:00:00";446;5,1;35,1;43,0;23;3,1
"2018-08-02 00:00:00";492;9,2;31,4;45,5;23;3,1
"2018-08-03 00:00:00";433;4,5;30,3;37,2;21;3,0
"2018-08-04 00:00:00";414;2,9;28,4;32,9;25;2,8
"2018-08-05 00:00:00";396;3,9;29,1;35,1;24;2,7
"2018-08-06 00:00:00";444;4,0;28,9;35,0;17;2,9
"2018-08-07 00:00:00";532;2,3;27,4;30,8;20;3,1
"2018-08-08 00:00:00";561;6,5;42,0;52,1;22;3,0
"2018-08-09 00:00:00";669;12,0;45,6;63,9;32;3,3
"2018-08-10 00:00:00";597;11,0;42,4;59,2;28;3,0
"2018-08-11 00:00:00";606;3,6;28,5;34,1;24;3,4
"2018-08-12 00:00:00";579;1,8;22,9;25,6;16;3,1
"2018-08-13 00:00:00";595;12,4;48,2;67,3;28;3,2
"2018-08-14 00:00:00";579;11,3;44,6;62,0;30;3,1
"2018-08-15 00:00:00";660;3,9;30,9;36,9;17;3,4
"2018-08-16 00:00:00";669;4,3;29,0;35,5;20;3,3
"2018-08-17 00:00:00";657;8,3;36,3;49,0;19;3,1
"2018-08-18 00:00:00";567;5,3;29,6;37,7;20;2,9
"2018-08-19 00:00:00";521;1,8;17,3;20,1;18;2,8
"2018-08-20 00:00:00";568;5,3;27,1;35,3;22;2,8
"2018-08-21 00:00:00";;;;;;
"2018-08-22 00:00:00";;;;;;
"2018-08-23 00:00:00";;;;;;
"2018-08-24 00:00:00";;10,3;37,0;52,8;31;3,3
"2018-08-25 00:00:00";;3,9;28,2;34,2;;4,0
"2018-08-26 00:00:00";;1,3;11,8;13,8;14;3,6
"2018-08-27 00:00:00";;2,7;21,4;25,5;9;4,4
"2018-08-28 00:00:00";;15,1;36,2;59,4;18;4,9
"2018-08-29 00:00:00";;3,5;29,6;35,0;20;4,9
"2018-08-30 00:00:00";;8,3;41,0;53,7;26;4,9
"2018-08-31 00:00:00";;11,6;47,3;65,2;30;4,8
"2018-09-01 00:00:00";;4,1;24,4;30,7;26;4,0
"2018-09-02 00:00:00";;4,6;20,5;27,5;27;3,8
"2018-09-03 00:00:00";;9,1;32,0;45,9;31;4,2
"2018-09-04 00:00:00";524;12,1;37,5;56,0;21;4,2
"2018-09-05 00:00:00";520;19,2;31,1;60,6;26;4,0
"2018-09-06 00:00:00";529;7,3;32,1;43,3;26;3,6
"2018-09-07 00:00:00";496;4,5;32,2;39,1;23;3,4
"2018-09-08 00:00:00";503;3,8;26,0;31,8;31;3,1
"2018-09-09 00:00:00";472;1,0;15,1;16,7;21;2,9
"2018-09-10 00:00:00";518;7,3;34,0;45,1;24;2,9
"2018-09-11 00:00:00";572;14,7;45,2;67,7;28;2,7
"2018-09-12 00:00:00";633;29,2;53,8;98,6;30;2,5
"2018-09-13 00:00:00";625;30,3;57,9;104,4;32;2,2
"2018-09-14 00:00:00";;;;;;
"2018-09-15 00:00:00";524;1,9;24,0;26,9;23;4,0
"2018-09-16 00:00:00";499;1,0;19,6;21,2;16;3,9
"2018-09-17 00:00:00";602;14,5;45,9;68,2;21;4,1
"2018-09-18 00:00:00";656;22,4;57,0;91,3;27;4,2
"2018-09-19 00:00:00";679;27,4;57,9;99,9;34;4,3
"2018-09-20 00:00:00";679;22,6;57,0;91,7;40;4,3
"2018-09-21 00:00:00";691;36,6;71,7;127,8;44;4,1
"2018-09-22 00:00:00";371;7,4;31,8;43,2;20;3,3
"2018-09-23 00:00:00";366;9,4;29,9;44,4;11;3,1
"2018-09-24 00:00:00";385;16,5;31,0;56,3;15;3,5
"2018-09-25 00:00:00";332;4,9;25,7;33,2;9;2,6
"2018-09-26 00:00:00";509;28,0;40,3;83,3;21;2,7
"2018-09-27 00:00:00";493;32,7;53,1;103,2;24;2,7
"2018-09-28 00:00:00";835;63,3;62,9;159,9;42;2,6
"2018-09-29 00:00:00";390;8,8;24,3;37,8;18;1,7
"2018-09-30 00:00:00";432;8,8;27,0;40,5;20;1,6
"2018-10-01 00:00:00";571;38,6;32,9;92,1;26;1,6
"2018-10-02 00:00:00";547;45,8;30,2;100,5;25;1,7
"2018-10-03 00:00:00";410;26,0;35,9;75,8;14;1,4
"2018-10-04 00:00:00";665;58,6;47,1;136,9;26;2,4
"2018-10-05 00:00:00";808;58,7;55,2;145,3;36;3,3
"2018-10-06 00:00:00";711;30,0;54,2;100,1;33;2,9
"2018-10-07 00:00:00";726;22,2;50,8;84,8;39;2,8
"2018-10-08 00:00:00";504;8,8;38,7;52,3;30;2,5
"2018-10-09 00:00:00";649;34,9;54,7;108,2;39;2,8
"2018-10-10 00:00:00";650;24,8;50,6;88,7;41;2,5
"2018-10-11 00:00:00";830;46,1;57,9;128,6;59;2,7
"2018-10-12 00:00:00";731;50,9;60,0;138,0;44;2,6
"2018-10-13 00:00:00";749;39,5;53,8;114,3;42;2,4
"2018-10-14 00:00:00";639;11,0;42,1;59,0;41;2,0
"2018-10-15 00:00:00";875;59,4;59,7;150,7;48;2,4
"2018-10-16 00:00:00";1149;103,3;70,9;229,3;70;2,9
"2018-10-17 00:00:00";623;16,1;53,9;78,7;41;1,7
"2018-10-18 00:00:00";851;28,2;64,4;107,7;56;2,5
"2018-10-19 00:00:00";821;34,9;53,1;106,6;52;2,9
"2018-10-20 00:00:00";675;4,5;27,6;34,4;52;2,5
"2018-10-21 00:00:00";497;2,2;17,3;20,6;15;2,4
"2018-10-22 00:00:00";629;18,5;33,0;61,4;25;2,5
"2018-10-23 00:00:00";537;8,6;23,7;36,9;24;2,3
"2018-10-24 00:00:00";438;7,1;22,2;33,0;12;2,2
"2018-10-25 00:00:00";565;45,4;41,9;111,5;18;2,7
"2018-10-26 00:00:00";713;57,6;42,4;130,8;23;2,6
"2018-10-27 00:00:00";630;23,1;40,5;75,9;23;3,1
"2018-10-28 00:00:00";494;4,6;26,2;33,2;19;2,5
"2018-10-29 00:00:00";564;21,8;42,3;75,7;29;2,5
"2018-10-30 00:00:00";830;84,4;49,1;178,5;49;2,7
"2018-10-31 00:00:00";879;81,4;57,1;181,9;38;2,7
"2018-11-01 00:00:00";777;26,7;49,6;90,6;60;2,1
"2018-11-02 00:00:00";715;27,2;45,4;87,1;54;2,1
"2018-11-03 00:00:00";700;10,6;35,1;51,4;58;2,0
"2018-11-04 00:00:00";1034;56,5;39,8;126,5;70;2,4
"2018-11-05 00:00:00";881;48,2;35,9;109,9;44;2,2
"2018-11-06 00:00:00";1027;54,3;40,1;123,4;40;2,3
"2018-11-07 00:00:00";1017;39,3;39,7;100,0;47;2,1
"2018-11-08 00:00:00";1817;172,0;52,2;316,0;79;3,9
"2018-11-09 00:00:00";984;62,8;46,7;143,1;68;3,4
"2018-11-10 00:00:00";835;27,3;33,8;75,6;51;2,4
"2018-11-11 00:00:00";1041;56,8;49,7;136,9;61;3,2
"2018-11-12 00:00:00";969;79,8;69,3;191,8;69;3,6
"2018-11-13 00:00:00";925;82,0;66,1;191,8;65;3,3
"2018-11-14 00:00:00";476;14,3;42,4;64,3;33;2,3
"2018-11-15 00:00:00";359;6,6;32,4;42,5;15;1,8
"2018-11-16 00:00:00";383;10,4;28,9;44,9;16;2,2
"2018-11-17 00:00:00";417;4,0;26,7;32,9;23;1,9
"2018-11-18 00:00:00";541;10,1;28,6;44,1;34;2,0
"2018-11-19 00:00:00";546;21,1;32,4;64,8;26;1,9
"2018-11-20 00:00:00";438;10,0;30,3;45,6;13;1,6
"2018-11-21 00:00:00";533;18,4;28,4;56,7;21;2,2
"2018-11-22 00:00:00";536;17,3;24,7;51,2;22;2,6
"2018-11-23 00:00:00";662;42,6;33,3;98,7;33;3,1
"2018-11-24 00:00:00";742;33,7;32,2;83,9;31;3,6
"2018-11-25 00:00:00";605;17,6;25,4;52,4;23;2,8
"2018-11-26 00:00:00";432;14,9;21,9;44,8;11;2,6
"2018-11-27 00:00:00";290;;;;11;2,8
"2018-11-28 00:00:00";187;;;;14;3,1
"2018-11-29 00:00:00";380;;;;24;2,7
"2018-11-30 00:00:00";748;42,2;52,7;117,5;32;2,6
"2018-12-01 00:00:00";1143;53,8;70,7;153,1;55;3,2
"2018-12-02 00:00:00";813;15,2;38,6;61,9;40;2,4
"2018-12-03 00:00:00";999;92,9;80,7;223,2;39;3,6
"2018-12-04 00:00:00";744;39,8;48,3;109,3;35;3,3
"2018-12-05 00:00:00";494;15,6;37,2;61,0;20;2,1
"2018-12-06 00:00:00";1004;57,7;73,5;162,0;49;2,8
"2018-12-07 00:00:00";698;35,3;50,4;104,6;38;2,8
"2018-12-08 00:00:00";671;24,3;36,4;73,7;29;2,1
"2018-12-09 00:00:00";598;18,7;31,8;60,5;20;2,9
"2018-12-10 00:00:00";784;39,7;50,3;111,2;18;2,1
"2018-12-11 00:00:00";829;58,5;60,9;150,7;18;2,0
"2018-12-12 00:00:00";616;22,3;33,2;67,4;17;1,6
"2018-12-13 00:00:00";1163;98,4;74,6;225,5;37;2,5
"2018-12-14 00:00:00";620;;;;26;2,0
"2018-12-15 00:00:00";462;;;;16;2,3
"2018-12-16 00:00:00";609;27,4;31,7;73,7;27;2,5
"2018-12-17 00:00:00";551;14,5;29,4;51,6;27;3,1
"2018-12-18 00:00:00";864;47,5;48,7;121,5;45;3,5
"2018-12-19 00:00:00";;33,7;36,0;87,6;41;2,6
"2018-12-20 00:00:00";;42,3;44,2;109,0;42;3,1
"2018-12-21 00:00:00";;50,9;51,1;129,3;41;7,2
"2018-12-22 00:00:00";;34,6;44,4;97,5;23;4,3
"2018-12-23 00:00:00";;55,0;39,4;123,7;15;3,1
"2018-12-24 00:00:00";;9,6;15,9;30,6;9;2,4
"2018-12-25 00:00:00";;13,9;22,3;43,6;12;2,3
"2018-12-26 00:00:00";;26,8;21,5;62,6;16;2,3
"2018-12-27 00:00:00";;51,2;32,3;110,8;20;2,7
"2018-12-28 00:00:00";;38,5;24,3;83,2;27;2,4
"2018-12-29 00:00:00";;32,0;25,6;74,8;21;2,4
"2018-12-30 00:00:00";;26,1;20,2;60,2;22;2,3
"2018-12-31 00:00:00";;9,2;16,9;31,0;17;2,0
