Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2017-04-19 00:00:00";373;18,2;32,9;60,7;11;1,4
"2017-04-20 00:00:00";263;;;;9;1,4
"2017-04-21 00:00:00";296;;;;19;2,2
"2017-04-22 00:00:00";339;24,4;37,5;74,9;21;2,2
"2017-04-23 00:00:00";237;16,4;24,6;49,7;10;1,7
"2017-04-24 00:00:00";349;31,9;44,3;93,2;18;2,1
"2017-04-25 00:00:00";303;20,8;49,5;81,4;22;3,6
"2017-04-26 00:00:00";332;32,7;56,3;106,5;24;4,2
"2017-04-27 00:00:00";378;35,4;55,8;110,1;34;4,3
"2017-04-28 00:00:00";327;35,4;47,7;101,9;36;3,4
"2017-04-29 00:00:00";288;17,8;24,4;51,6;11;2,0
"2017-04-30 00:00:00";232;13,2;21,4;41,6;12;1,9
"2017-05-01 00:00:00";286;16,8;27,5;53,2;20;2,2
"2017-05-02 00:00:00";360;40,6;46,3;108,6;38;2,7
"2017-05-03 00:00:00";304;25,1;43,9;82,4;38;2,7
"2017-05-04 00:00:00";368;35,0;41,1;94,8;24;2,8
"2017-05-05 00:00:00";256;11,8;28,7;46,9;15;2,6
"2017-05-06 00:00:00";252;14,6;31,3;53,6;16;3,4
"2017-05-07 00:00:00";183;5,9;15,6;24,5;14;3,9
"2017-05-08 00:00:00";205;8,1;20,1;32,5;16;4,2
"2017-05-09 00:00:00";175;9,4;15,0;29,3;16;4,3
"2017-05-10 00:00:00";237;12,4;26,3;45,3;17;5,0
"2017-05-11 00:00:00";352;29,1;57,9;102,5;23;6,4
"2017-05-12 00:00:00";303;26,8;45,4;86,4;23;6,0
"2017-05-13 00:00:00";280;11,3;24,6;42,0;17;5,3
"2017-05-14 00:00:00";239;5,8;14,9;23,8;11;4,8
"2017-05-15 00:00:00";241;7,8;25,7;37,7;16;4,4
"2017-05-16 00:00:00";222;6,0;21,1;30,3;20;4,5
"2017-05-17 00:00:00";236;6,1;25,5;34,8;17;4,1
"2017-05-18 00:00:00";382;32,0;43,9;92,9;60;4,3
"2017-05-19 00:00:00";517;54,9;58,9;143,1;42;4,3
"2017-05-20 00:00:00";316;15,2;31,3;54,7;27;4,1
"2017-05-21 00:00:00";208;3,1;10,2;14,9;28;3,5
"2017-05-22 00:00:00";193;5,1;17,2;25,0;24;3,3
"2017-05-23 00:00:00";251;10,1;33,7;49,3;20;3,3
"2017-05-24 00:00:00";290;22,7;39,6;74,4;22;3,4
"2017-05-25 00:00:00";192;7,6;18,1;29,7;12;3,2
"2017-05-26 00:00:00";193;6,4;20,5;30,3;15;3,1
"2017-05-27 00:00:00";161;4,8;13,3;20,7;13;3,0
"2017-05-28 00:00:00";237;10,9;25,2;41,9;13;3,0
"2017-05-29 00:00:00";349;32,0;55,5;104,6;27;3,4
"2017-05-30 00:00:00";348;27,4;57,3;99,3;31;3,4
"2017-05-31 00:00:00";308;17,3;41,3;67,8;32;3,4
"2017-06-01 00:00:00";231;4,4;27,1;33,8;19;3,3
"2017-06-02 00:00:00";271;10,5;36,7;52,7;20;3,4
"2017-06-03 00:00:00";270;6,7;33,3;43,6;21;3,0
"2017-06-04 00:00:00";236;5,2;28,3;36,4;25;3,4
"2017-06-27 00:00:00";;;;;;
"2017-06-28 00:00:00";325;11,4;32,0;49,4;;2,9
"2017-06-29 00:00:00";315;16,3;38,0;63,0;;2,5
"2017-06-30 00:00:00";292;24,6;47,4;85,2;;2,5
"2017-07-01 00:00:00";311;19,4;27,8;57,6;12;3,9
"2017-07-02 00:00:00";241;10,5;19,6;35,6;11;4,0
"2017-07-03 00:00:00";191;7,3;13,9;25,1;12;4,1
"2017-07-04 00:00:00";250;11,8;24,4;42,5;16;4,2
"2017-07-05 00:00:00";337;20,4;47,0;78,3;22;4,2
"2017-07-06 00:00:00";247;7,6;21,7;33,4;15;3,6
"2017-07-07 00:00:00";284;12,2;28,2;46,9;16;3,2
"2017-07-08 00:00:00";313;9,4;21,7;36,1;19;2,9
"2017-07-09 00:00:00";292;5,0;15,0;22,6;12;2,4
"2017-07-10 00:00:00";289;9,2;22,3;36,5;17;2,3
"2017-07-11 00:00:00";374;8,7;31,3;44,7;20;2,3
"2017-07-12 00:00:00";387;18,5;42,4;70,8;14;2,3
"2017-07-13 00:00:00";262;7,2;19,8;30,9;12;2,0
"2017-07-14 00:00:00";234;10,7;24,4;40,9;16;2,0
"2017-07-15 00:00:00";158;8,3;18,6;31,2;15;1,8
"2017-07-16 00:00:00";122;5,1;11,6;19,4;10;1,6
"2017-07-17 00:00:00";208;9,9;26,9;42,1;18;1,6
"2017-07-18 00:00:00";268;15,9;36,8;61,2;21;1,8
"2017-07-19 00:00:00";279;12,1;35,1;53,6;21;1,8
"2017-07-20 00:00:00";325;15,4;47,4;71,0;30;3,0
"2017-07-21 00:00:00";362;15,8;50,4;74,6;37;3,5
"2017-07-22 00:00:00";289;4,2;21,9;28,3;16;2,0
"2017-07-23 00:00:00";303;4,0;18,7;24,8;16;2,1
"2017-07-24 00:00:00";320;4,7;24,3;31,6;17;2,1
"2017-07-25 00:00:00";335;15,7;30,1;54,1;13;2,2
"2017-07-26 00:00:00";377;25,1;37,5;75,9;13;2,4
"2017-07-27 00:00:00";292;13,5;34,8;55,5;11;2,0
"2017-07-28 00:00:00";314;26,8;39,6;80,6;16;1,9
"2017-07-29 00:00:00";311;8,0;26,1;38,3;16;1,9
"2017-07-30 00:00:00";307;8,2;30,7;43,3;17;1,9
"2017-07-31 00:00:00";332;12,2;32,8;51,5;19;1,9
"2017-08-01 00:00:00";331;7,3;34,2;45,5;19;2,0
"2017-08-02 00:00:00";404;15,5;46,8;70,6;29;2,6
"2017-08-03 00:00:00";467;17,5;55,6;82,4;35;2,9
"2017-08-04 00:00:00";527;24,3;71,7;108,9;38;2,6
"2017-08-05 00:00:00";424;7,6;32,8;44,5;27;2,2
"2017-08-06 00:00:00";360;4,0;13,6;19,6;21;2,1
"2017-08-07 00:00:00";325;5,7;15,9;24,6;8;1,8
"2017-08-08 00:00:00";418;9,7;30,9;45,8;12;1,9
"2017-08-09 00:00:00";530;17,2;39,5;65,9;35;2,3
"2017-08-10 00:00:00";518;13,1;34,2;54,3;31;2,3
"2017-08-11 00:00:00";470;22,1;49,6;83,5;33;2,4
"2017-08-12 00:00:00";294;7,9;26,9;39,0;25;2,4
"2017-08-13 00:00:00";162;3,1;9,7;14,5;8;2,2
"2017-08-14 00:00:00";200;7,2;21,6;32,6;10;2,1
"2017-08-15 00:00:00";233;6,4;21,8;31,5;18;2,3
"2017-08-16 00:00:00";270;6,6;27,3;37,5;19;2,3
"2017-08-17 00:00:00";309;7,9;33,5;45,7;21;2,3
"2017-08-18 00:00:00";393;14,6;43,3;65,7;27;2,4
"2017-08-19 00:00:00";343;6,6;34,4;44,5;27;2,6
"2017-08-20 00:00:00";243;5,5;15,0;23,4;8;2,1
"2017-08-21 00:00:00";226;5,9;17,2;26,2;10;2,3
"2017-08-22 00:00:00";277;13,5;28,5;49,3;14;2,5
"2017-08-23 00:00:00";285;11,1;29,7;46,7;14;2,1
"2017-08-24 00:00:00";351;27,5;42,4;84,6;23;2,9
"2017-08-25 00:00:00";377;26,0;62,4;102,2;28;4,4
"2017-08-26 00:00:00";428;23,1;54,5;89,9;32;3,8
"2017-08-27 00:00:00";303;8,7;34,6;47,9;28;4,5
"2017-08-28 00:00:00";200;5,6;19,9;28,4;16;2,6
"2017-08-29 00:00:00";219;7,1;21,5;32,5;12;2,3
"2017-08-30 00:00:00";295;12,9;35,5;55,3;21;2,3
"2017-08-31 00:00:00";;;;;;
"2017-09-01 00:00:00";403;20,6;57,3;88,9;34;2,6
"2017-09-02 00:00:00";275;9,5;22,5;37,0;17;2,1
"2017-09-03 00:00:00";253;8,4;15,5;28,3;11;1,8
"2017-09-04 00:00:00";241;14,1;20,6;42,3;8;1,8
"2017-09-05 00:00:00";296;34,2;33,3;85,8;13;2,1
"2017-09-06 00:00:00";356;31,5;50,8;99,2;19;2,0
"2017-09-07 00:00:00";267;20,7;34,0;65,7;17;2,6
"2017-09-08 00:00:00";360;39,1;44,6;104,6;19;3,2
"2017-09-09 00:00:00";370;20,0;37,7;68,5;21;2,9
"2017-09-10 00:00:00";290;6,9;25,9;36,4;18;3,7
"2017-09-11 00:00:00";348;18,7;43,6;72,3;22;3,2
"2017-09-12 00:00:00";329;29,4;39,3;84,3;17;2,9
"2017-09-13 00:00:00";324;31,0;40,3;87,9;12;2,8
"2017-09-14 00:00:00";353;30,3;49,7;96,1;23;4,7
"2017-09-15 00:00:00";359;32,0;42,7;91,7;16;3,2
"2017-09-16 00:00:00";321;8,6;28,4;41,6;19;2,6
"2017-09-17 00:00:00";295;7,5;22,0;33,4;14;2,5
"2017-09-18 00:00:00";389;39,1;37,3;97,2;17;2,6
"2017-09-19 00:00:00";286;10,4;23,3;39,2;16;2,1
"2017-09-20 00:00:00";300;16,8;22,6;48,3;16;2,2
"2017-09-21 00:00:00";337;23,5;26,9;62,9;8;2,1
"2017-09-22 00:00:00";335;13,4;21,2;41,8;11;2,3
"2017-09-23 00:00:00";433;32,9;29,4;79,8;15;2,2
"2017-09-24 00:00:00";442;21,1;22,0;54,4;19;1,9
"2017-09-25 00:00:00";400;19,0;28,1;57,3;18;2,0
"2017-09-26 00:00:00";376;11,9;27,0;45,3;30;2,0
"2017-09-27 00:00:00";383;16,7;34,2;59,8;23;2,1
"2017-09-28 00:00:00";386;23,0;36,6;71,8;28;2,5
"2017-09-29 00:00:00";428;34,2;38,1;90,6;39;3,3
"2017-09-30 00:00:00";456;19,8;32,9;63,2;32;2,6
"2017-10-01 00:00:00";500;18,7;33,7;62,3;36;2,6
"2017-10-02 00:00:00";811;70,9;59,3;168,0;57;3,2
"2017-10-03 00:00:00";470;37,8;52,1;110,1;44;3,7
"2017-10-04 00:00:00";389;33,8;41,4;93,2;23;2,5
"2017-10-05 00:00:00";390;45,9;48,1;118,5;24;2,8
"2017-10-06 00:00:00";346;34,4;38,7;91,4;17;2,6
"2017-10-07 00:00:00";707;47,6;35,0;108,0;32;2,5
"2017-10-08 00:00:00";510;30,5;31,5;78,3;21;2,5
"2017-10-09 00:00:00";384;42,6;38,7;104,0;17;2,4
"2017-10-10 00:00:00";437;54,5;48,1;131,6;24;2,9
"2017-10-11 00:00:00";487;57,5;50,0;138,1;26;2,9
"2017-10-12 00:00:00";;47,0;56,2;128,3;30;6,1
"2017-10-13 00:00:00";;46,1;39,0;109,8;29;3,0
"2017-10-14 00:00:00";;68,2;49,9;154,5;42;3,4
"2017-10-15 00:00:00";;50,1;45,3;122,1;41;2,9
"2017-10-16 00:00:00";;113,4;61,9;235,8;56;3,6
"2017-10-17 00:00:00";;57,3;53,2;141,1;45;3,0
"2017-10-18 00:00:00";;49,3;52,9;128,5;54;3,7
"2017-10-19 00:00:00";;;;;65;4,5
"2017-10-20 00:00:00";;;;;60;2,9
"2017-10-21 00:00:00";;29,1;38,1;82,8;54;2,5
"2017-10-22 00:00:00";;9,8;15,8;30,7;37;1,9
"2017-10-23 00:00:00";;10,0;16,2;31,5;17;2,1
"2017-10-24 00:00:00";;7,4;12,7;24,0;9;2,3
"2017-10-25 00:00:00";;28,5;29,4;73,1;18;2,7
"2017-10-26 00:00:00";;45,2;39,9;109,2;28;3,5
"2017-10-27 00:00:00";;39,4;34,3;94,7;25;4,1
"2017-10-28 00:00:00";;11,5;20,4;38,0;9;2,6
"2017-10-29 00:00:00";;6,1;13,9;23,3;8;2,2
"2017-10-30 00:00:00";;10,6;21,1;37,4;8;2,4
"2017-10-31 00:00:00";;47,4;39,1;111,8;23;2,7
"2017-11-01 00:00:00";;25,6;30,8;70,1;21;2,4
"2017-11-02 00:00:00";;50,3;51,0;128,1;34;13,0
"2017-11-03 00:00:00";;20,6;35,4;67,0;32;3,9
"2017-11-04 00:00:00";;46,0;40,0;110,5;39;3,1
"2017-11-05 00:00:00";;21,5;31,3;64,3;34;2,8
"2017-11-06 00:00:00";;17,9;33,3;60,8;34;2,3
"2017-11-07 00:00:00";;13,3;29,4;49,8;37;2,2
"2017-11-08 00:00:00";;62,4;39,7;135,4;47;2,8
"2017-11-09 00:00:00";;37,9;33,4;91,5;31;2,7
"2017-11-10 00:00:00";;61,9;31,4;126,3;35;2,9
"2017-11-11 00:00:00";;18,7;26,5;55,1;19;2,5
"2017-11-12 00:00:00";;13,3;24,8;45,2;23;3,5
"2017-11-13 00:00:00";;38,1;29,5;87,9;18;2,6
"2017-11-14 00:00:00";;7,5;17,8;29,3;13;2,3
"2017-11-15 00:00:00";;19,6;30,5;60,5;26;2,6
"2017-11-16 00:00:00";;40,8;37,4;100,0;48;2,8
"2017-11-17 00:00:00";;23,3;39,7;75,4;45;2,8
"2017-11-18 00:00:00";;16,7;26,1;51,7;20;2,5
"2017-11-19 00:00:00";;20,3;27,8;59,0;17;2,1
"2017-11-20 00:00:00";;51,6;40,2;119,4;17;2,7
"2017-11-21 00:00:00";;74,1;50,5;164,1;19;2,8
"2017-11-22 00:00:00";;97,4;43,8;193,2;39;3,1
"2017-11-23 00:00:00";;42,8;35,1;100,7;30;2,3
"2017-11-24 00:00:00";;110,1;54,9;223,7;53;5,1
"2017-11-25 00:00:00";;28,4;31,4;75,0;36;4,2
"2017-11-26 00:00:00";;12,9;23,3;43,1;17;3,1
"2017-11-27 00:00:00";;7,5;21,9;33,4;15;2,8
"2017-11-28 00:00:00";;142,4;63,1;281,4;52;4,4
"2017-11-29 00:00:00";;53,6;45,3;127,4;43;3,5
"2017-11-30 00:00:00";;35,6;32,4;87,0;16;2,7
"2017-12-01 00:00:00";;45,7;36,3;106,4;22;3,2
"2017-12-02 00:00:00";;8,1;22,2;34,7;24;3,6
"2017-12-03 00:00:00";;21,1;25,1;57,4;20;2,7
"2017-12-04 00:00:00";;52,3;43,2;123,4;21;2,8
"2017-12-05 00:00:00";;61,0;42,1;135,6;19;2,7
"2017-12-06 00:00:00";;54,9;42,8;127,0;15;2,6
"2017-12-07 00:00:00";;60,5;44,5;137,2;23;2,8
"2017-12-08 00:00:00";;43,7;46,4;113,5;24;9,0
"2017-12-09 00:00:00";;13,3;25,3;45,7;15;2,8
"2017-12-10 00:00:00";;13,2;22,6;42,9;12;3,0
"2017-12-11 00:00:00";;22,4;29,1;63,5;9;3,0
"2017-12-12 00:00:00";;38,8;41,5;100,9;15;3,6
"2017-12-13 00:00:00";;17,9;29,1;56,6;13;2,0
"2017-12-14 00:00:00";;41,7;40,2;104,0;15;4,9
"2017-12-15 00:00:00";;42,7;42,5;108,0;17;3,6
"2017-12-16 00:00:00";;9,9;24,5;39,7;9;1,9
"2017-12-17 00:00:00";;4,4;20,1;26,8;20;2,4
"2017-12-18 00:00:00";;9,5;23,1;37,7;23;2,9
"2017-12-19 00:00:00";;20,3;33,5;64,7;35;4,3
"2017-12-20 00:00:00";;30,3;41,1;87,6;41;3,7
"2017-12-21 00:00:00";;49,9;42,9;119,3;49;2,7
"2017-12-22 00:00:00";;50,7;42,4;120,2;39;3,1
"2017-12-23 00:00:00";449;28,2;31,5;74,7;21;2,0
"2017-12-24 00:00:00";385;28,6;34,9;78,7;14;2,3
"2017-12-25 00:00:00";936;68,7;40,0;145,4;39;2,6
"2017-12-26 00:00:00";455;18,7;29,7;58,3;24;4,7
"2017-12-27 00:00:00";374;20,3;33,6;64,6;21;6,9
"2017-12-28 00:00:00";477;38,5;40,9;99,9;20;3,6
"2017-12-29 00:00:00";322;30,8;31,6;78,8;12;2,4
"2017-12-30 00:00:00";371;24,9;32,5;70,7;20;2,5
"2017-12-31 00:00:00";337;14,4;23,9;46,0;19;5,9
