Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2016-01-29 00:00:00";1052;47,0;40,7;112,7;50;3,9
"2016-01-30 00:00:00";691;27,3;39,3;81,1;25;4,0
"2016-01-31 00:00:00";329;8,6;22,5;35,8;14;4,6
"2016-02-01 00:00:00";496;40,4;44,6;106,6;15;3,5
"2016-02-02 00:00:00";481;44,8;45,7;114,4;22;3,8
"2016-02-03 00:00:00";446;32,3;42,0;91,5;21;3,6
"2016-02-04 00:00:00";511;32,1;39,5;88,8;29;3,9
"2016-02-05 00:00:00";891;71,7;60,9;170,9;39;3,8
"2016-02-06 00:00:00";862;34,7;50,6;103,8;46;3,6
"2016-02-07 00:00:00";614;13,3;32,6;53,0;32;4,7
"2016-02-08 00:00:00";527;44,8;54,2;122,9;33;6,8
"2016-02-09 00:00:00";424;35,9;39,6;94,7;25;7,8
"2016-02-10 00:00:00";327;21,4;32,3;65,2;14;3,8
"2016-02-11 00:00:00";332;25,2;36,1;74,7;11;3,1
"2016-02-12 00:00:00";672;65,2;62,1;162,1;35;6,7
"2016-02-13 00:00:00";434;18,0;31,5;59,0;22;3,7
"2016-02-14 00:00:00";364;10,3;27,4;43,1;15;4,4
"2016-02-15 00:00:00";536;44,7;44,3;112,8;23;4,6
"2016-02-16 00:00:00";413;15,4;26,0;49,7;20;3,3
"2016-02-17 00:00:00";530;19,1;29,1;58,3;29;4,0
"2016-02-18 00:00:00";809;48,9;44,5;119,5;52;4,2
"2016-02-19 00:00:00";532;39,5;40,9;101,5;20;3,5
"2016-02-20 00:00:00";553;30,1;40,6;86,8;19;3,7
"2016-02-21 00:00:00";420;21,1;39,8;72,3;16;3,2
"2016-02-22 00:00:00";413;31,0;44,3;91,9;20;3,4
"2016-02-23 00:00:00";478;48,8;55,4;130,3;32;3,3
"2016-02-24 00:00:00";391;18,6;33,5;62,0;16;3,0
"2016-02-25 00:00:00";532;40,1;49,7;111,2;26;3,5
"2016-02-26 00:00:00";418;10,2;27,7;43,3;26;3,4
"2016-02-27 00:00:00";584;10,7;36,4;52,8;35;3,9
"2016-02-28 00:00:00";606;16,8;33,3;59,0;34;4,3
"2016-02-29 00:00:00";571;17,2;33,4;59,8;33;3,1
"2016-03-01 00:00:00";468;26,1;35,2;75,3;20;2,8
"2016-03-02 00:00:00";621;40,9;42,0;104,6;30;3,4
"2016-03-03 00:00:00";490;13,4;24,1;44,6;26;2,7
"2016-03-04 00:00:00";530;16,3;24,4;49,4;30;3,4
"2016-03-05 00:00:00";782;30,5;45,2;92,0;41;3,2
"2016-03-06 00:00:00";601;14,5;35,9;58,2;30;4,0
"2016-03-07 00:00:00";563;35,0;47,9;101,6;18;3,3
"2016-03-08 00:00:00";605;27,4;46,5;88,6;26;2,8
"2016-03-09 00:00:00";621;16,8;33,5;59,2;28;2,9
"2016-03-10 00:00:00";424;10,6;19,5;35,8;25;2,8
"2016-03-11 00:00:00";325;10,8;25,4;42,0;28;3,9
"2016-03-12 00:00:00";284;8,2;17,8;30,4;22;4,3
"2016-03-13 00:00:00";239;3,6;10,8;16,2;15;3,4
"2016-03-14 00:00:00";257;3,4;13,5;18,7;14;3,4
"2016-03-15 00:00:00";323;8,1;19,5;31,9;17;3,0
"2016-03-16 00:00:00";418;14,1;34,3;55,8;29;3,3
"2016-03-17 00:00:00";522;32,5;51,2;101,0;36;4,5
"2016-03-18 00:00:00";548;40,0;58,5;119,9;41;4,0
"2016-03-19 00:00:00";621;30,4;32,1;78,6;35;4,0
"2016-03-20 00:00:00";917;51,6;53,5;132,7;47;4,9
"2016-03-21 00:00:00";349;19,7;31,4;61,7;24;2,9
"2016-03-22 00:00:00";407;24,6;36,0;73,7;27;3,2
"2016-03-23 00:00:00";445;12,8;27,8;47,3;;2,7
"2016-03-24 00:00:00";333;5,3;15,7;23,8;;2,8
"2016-03-25 00:00:00";532;21,9;40,7;74,4;26;3,9
"2016-03-26 00:00:00";606;19,9;37,2;67,7;32;3,3
"2016-03-27 00:00:00";537;11,9;36,0;54,3;25;2,9
"2016-03-28 00:00:00";878;32,7;49,4;99,5;45;7,7
"2016-03-29 00:00:00";484;21,9;41,8;75,4;25;3,6
"2016-03-30 00:00:00";487;35,0;52,9;106,5;18;3,1
"2016-03-31 00:00:00";409;36,2;50,7;106,2;24;3,8
"2016-04-01 00:00:00";312;25,5;36,3;75,4;;4,3
"2016-04-02 00:00:00";306;3,3;19,7;24,9;;2,7
"2016-04-03 00:00:00";456;7,0;33,8;44,5;;4,4
"2016-04-04 00:00:00";494;29,0;58,4;102,9;;6,8
"2016-04-05 00:00:00";420;37,1;58,3;115,1;52;3,6
"2016-04-06 00:00:00";400;38,5;54,9;113,9;71;3,5
"2016-04-07 00:00:00";363;20,3;40,2;71,4;;3,0
"2016-04-08 00:00:00";351;16,6;35,4;60,8;;3,3
"2016-04-09 00:00:00";310;9,8;20,7;35,7;;2,9
"2016-04-10 00:00:00";290;7,4;18,1;29,5;36;2,5
"2016-04-11 00:00:00";294;7,1;19,5;30,4;22;2,7
"2016-04-12 00:00:00";545;37,4;54,9;112,3;37;3,1
"2016-04-13 00:00:00";510;35,4;61,7;116,1;36;3,1
"2016-04-14 00:00:00";296;17,7;31,1;58,3;28;3,1
"2016-04-15 00:00:00";330;18,1;38,8;66,5;18;2,7
"2016-04-16 00:00:00";313;17,2;44,2;70,6;22;4,1
"2016-04-17 00:00:00";267;12,4;38,5;57,6;27;3,5
"2016-04-18 00:00:00";322;30,0;49,5;95,5;30;2,9
"2016-04-19 00:00:00";214;5,7;17,6;26,3;20;2,8
"2016-04-20 00:00:00";290;10,5;26,8;42,8;24;2,9
"2016-04-21 00:00:00";481;48,7;58,9;133,5;;3,0
"2016-04-22 00:00:00";491;45,5;66,7;136,5;;3,8
"2016-04-23 00:00:00";291;6,7;22,3;32,6;27;2,8
"2016-04-24 00:00:00";259;6,6;16,2;26,3;23;1,9
"2016-04-25 00:00:00";233;6,3;15,3;25,0;10;1,7
"2016-04-26 00:00:00";335;14,7;34,4;56,9;14;2,1
"2016-04-27 00:00:00";305;15,8;36,4;60,6;16;2,9
"2016-04-28 00:00:00";417;30,7;45,2;92,2;17;2,1
"2016-04-29 00:00:00";351;12,7;31,8;51,3;16;1,8
"2016-04-30 00:00:00";414;9,5;34,0;48,6;20;1,9
"2016-05-01 00:00:00";314;5,4;20,3;28,6;14;1,7
"2016-05-02 00:00:00";362;22,6;39,1;73,8;18;2,0
"2016-05-03 00:00:00";320;12,6;36,0;55,3;21;1,9
"2016-05-04 00:00:00";316;8,9;28,5;42,1;23;2,5
"2016-05-05 00:00:00";282;7,9;25,0;37,1;22;2,1
"2016-05-06 00:00:00";274;9,0;28,0;41,7;17;2,0
"2016-05-07 00:00:00";264;5,9;21,9;30,9;16;2,0
"2016-05-08 00:00:00";285;6,2;23,9;33,4;13;1,5
"2016-05-09 00:00:00";379;19,2;41,9;71,3;17;1,7
"2016-05-10 00:00:00";390;20,7;45,6;77,3;18;1,9
"2016-05-11 00:00:00";446;29,4;51,2;96,4;26;2,5
"2016-05-12 00:00:00";412;25,3;49,8;88,6;24;2,0
"2016-05-13 00:00:00";513;36,3;53,1;108,8;16;2,5
"2016-05-14 00:00:00";509;15,2;39,1;62,4;11;2,8
"2016-05-15 00:00:00";428;4,6;20,6;27,6;15;2,7
"2016-05-16 00:00:00";459;12,6;28,0;47,4;13;2,8
"2016-05-17 00:00:00";477;26,0;40,4;80,2;14;2,9
"2016-05-18 00:00:00";514;32,1;44,1;93,3;18;3,0
"2016-05-19 00:00:00";380;21,0;38,7;70,9;21;2,2
"2016-05-20 00:00:00";247;9,2;38,8;53,0;20;1,6
"2016-05-21 00:00:00";244;4,2;34,1;40,5;22;1,8
"2016-05-22 00:00:00";394;20,8;49,5;81,4;33;1,6
"2016-05-23 00:00:00";400;31,6;63,4;111,8;33;1,9
"2016-05-24 00:00:00";339;26,5;51,8;92,5;24;2,1
"2016-05-25 00:00:00";249;11,3;29,7;47,0;17;1,9
"2016-05-26 00:00:00";244;7,7;31,3;43,0;16;1,6
"2016-05-27 00:00:00";350;14,7;38,1;60,7;24;1,8
"2016-05-28 00:00:00";408;16,8;45,7;71,4;24;1,9
"2016-05-29 00:00:00";356;8,3;33,8;46,5;20;1,8
"2016-05-30 00:00:00";403;24,8;37,1;75,0;27;2,0
"2016-05-31 00:00:00";372;27,5;51,0;93,2;21;2,1
"2016-06-01 00:00:00";403;36,6;44,6;100,8;19;1,9
"2016-06-02 00:00:00";343;23,8;33,8;70,3;14;2,2
"2016-06-03 00:00:00";284;14,0;26,2;47,6;13;2,0
"2016-06-04 00:00:00";274;8,8;21,6;35,1;15;1,9
"2016-06-05 00:00:00";318;12,7;29,6;49,1;15;1,8
"2016-06-06 00:00:00";208;9,4;26,4;40,8;17;1,9
"2016-06-07 00:00:00";205;7,3;24,7;35,9;15;1,8
"2016-06-08 00:00:00";277;11,3;40,6;57,9;21;1,5
"2016-06-09 00:00:00";367;24,0;56,3;93,2;27;1,9
"2016-06-10 00:00:00";332;15,1;39,0;62,2;21;1,6
"2016-06-11 00:00:00";302;13,0;38,0;58,0;19;1,5
"2016-06-12 00:00:00";238;5,1;20,3;28,2;11;1,2
"2016-06-13 00:00:00";335;25,2;25,5;64,2;13;1,7
"2016-06-14 00:00:00";309;12,9;26,1;45,9;14;1,6
"2016-06-15 00:00:00";390;32,6;40,7;90,6;16;1,8
"2016-06-16 00:00:00";359;27,8;41,9;84,5;18;1,7
"2016-06-17 00:00:00";356;22,0;42,1;75,8;36;1,8
"2016-06-18 00:00:00";297;7,9;29,9;42,0;18;1,6
"2016-06-19 00:00:00";264;3,8;16,7;22,5;17;1,5
"2016-06-20 00:00:00";361;17,7;24,8;52,0;23;1,7
"2016-06-21 00:00:00";390;20,5;22,6;54,1;26;1,6
"2016-06-22 00:00:00";358;9,5;26,7;41,4;32;1,8
"2016-06-23 00:00:00";314;5,5;24,7;33,1;44;1,9
"2016-06-24 00:00:00";319;10,7;26,0;42,4;53;2,1
"2016-06-25 00:00:00";236;5,6;23,4;31,9;33;2,0
"2016-06-26 00:00:00";247;4,9;25,7;33,2;34;2,2
"2016-06-27 00:00:00";207;4,6;19,4;26,4;14;1,7
"2016-06-28 00:00:00";188;4,1;16,1;22,4;14;1,8
"2016-06-29 00:00:00";286;15,7;28,6;52,7;20;2,0
"2016-06-30 00:00:00";478;34,0;56,7;108,8;31;2,2
"2016-07-01 00:00:00";368;16,6;36,1;61,5;27;1,8
"2016-07-02 00:00:00";265;4,0;26,9;33,0;23;1,8
"2016-07-03 00:00:00";247;2,9;15,6;20,0;16;1,9
"2016-07-04 00:00:00";271;5,1;23,5;31,3;15;2,1
"2016-07-05 00:00:00";370;14,1;50,1;71,7;21;2,1
"2016-07-06 00:00:00";320;15,7;39,2;63,4;23;2,2
"2016-07-07 00:00:00";285;5,2;27,9;35,9;16;2,1
"2016-07-08 00:00:00";374;12,2;51,1;69,9;21;2,2
"2016-07-09 00:00:00";254;7,9;27,6;39,8;20;2,2
"2016-07-10 00:00:00";241;4,5;18,8;25,7;15;2,2
"2016-07-11 00:00:00";340;17,8;45,3;72,6;22;2,2
"2016-07-12 00:00:00";339;13,4;45,7;66,2;25;2,2
"2016-07-13 00:00:00";392;13,9;53,6;74,9;35;2,5
"2016-07-14 00:00:00";297;11,6;32,6;50,3;14;1,8
"2016-07-15 00:00:00";199;7,5;17,8;29,3;11;1,7
"2016-07-16 00:00:00";204;6,6;12,5;22,6;11;1,5
"2016-07-17 00:00:00";300;13,0;23,8;43,8;12;1,5
"2016-07-18 00:00:00";245;6,8;17,7;28,2;12;1,6
"2016-07-19 00:00:00";249;7,8;19,5;31,4;14;1,7
"2016-07-20 00:00:00";269;9,9;23,7;38,9;14;1,5
"2016-07-21 00:00:00";341;13,2;35,2;55,4;20;1,6
"2016-07-22 00:00:00";412;21,7;45,8;79,1;28;1,7
"2016-07-23 00:00:00";397;9,9;29,1;44,3;27;1,5
"2016-07-24 00:00:00";325;5,3;17,5;25,7;16;1,3
"2016-07-25 00:00:00";340;7,4;22,2;33,5;20;1,4
"2016-07-26 00:00:00";454;19,1;36,9;66,2;26;1,5
"2016-07-27 00:00:00";401;9,9;29,1;44,3;22;1,4
"2016-07-28 00:00:00";375;12,2;32,8;51,6;25;1,4
"2016-07-29 00:00:00";378;23,0;50,0;85,3;24;1,5
"2016-07-30 00:00:00";367;21,5;37,1;70,1;39;1,5
"2016-07-31 00:00:00";301;10,8;34,0;50,5;20;1,5
"2016-08-01 00:00:00";228;9,0;26,7;40,5;16;1,6
"2016-08-02 00:00:00";228;7,9;24,3;36,4;16;1,6
"2016-08-03 00:00:00";318;14,6;48,2;70,5;18;1,6
"2016-08-04 00:00:00";348;23,7;49,4;85,8;20;1,8
"2016-08-05 00:00:00";380;18,1;49,5;77,2;26;1,8
"2016-08-06 00:00:00";299;7,5;21,6;33,1;23;1,8
"2016-08-07 00:00:00";201;5,0;13,1;20,8;12;1,7
"2016-08-08 00:00:00";363;21,4;42,1;75,0;20;2,0
"2016-08-09 00:00:00";453;33,5;59,9;111,3;28;2,0
"2016-08-10 00:00:00";351;11,2;44,3;61,5;26;1,8
"2016-08-11 00:00:00";240;5,5;15,7;24,1;9;1,6
"2016-08-12 00:00:00";293;7,1;22,5;33,4;13;1,7
"2016-08-13 00:00:00";411;15,4;45,3;68,9;19;1,7
"2016-08-14 00:00:00";371;11,9;37,3;55,5;14;1,6
"2016-08-15 00:00:00";398;22,6;44,0;78,7;20;1,7
"2016-08-16 00:00:00";334;6,7;24,6;34,8;15;1,7
"2016-08-17 00:00:00";351;11,3;26,8;44,1;15;1,3
"2016-08-18 00:00:00";446;16,6;40,0;65,4;20;1,5
"2016-08-19 00:00:00";396;8,5;34,1;47,1;18;1,4
"2016-08-20 00:00:00";496;9,8;28,5;43,4;24;1,5
"2016-08-21 00:00:00";469;8,6;29,2;42,4;26;1,6
"2016-08-22 00:00:00";351;6,8;17,1;27,6;13;1,6
"2016-08-23 00:00:00";338;4,5;14,2;21,1;15;1,6
"2016-08-24 00:00:00";317;4,0;15,3;21,4;15;1,8
"2016-08-25 00:00:00";318;5,4;18,5;26,7;15;1,7
"2016-08-26 00:00:00";376;5,8;28,0;36,8;20;1,6
"2016-08-27 00:00:00";405;8,7;25,2;38,5;21;1,6
"2016-08-28 00:00:00";513;17,5;33,6;60,3;29;1,8
"2016-08-29 00:00:00";613;36,7;52,0;108,2;39;2,2
"2016-08-30 00:00:00";315;4,8;18,9;26,2;22;1,8
"2016-08-31 00:00:00";319;4,2;19,9;26,4;18;1,9
"2016-09-01 00:00:00";531;39,6;39,2;100,0;38;2,0
"2016-09-02 00:00:00";424;23,0;42,3;77,5;34;2,7
"2016-09-03 00:00:00";469;18,8;31,0;59,7;36;3,3
"2016-09-04 00:00:00";423;11,8;44,1;62,3;33;3,7
"2016-09-05 00:00:00";344;17,6;29,5;56,5;23;4,2
"2016-09-06 00:00:00";333;15,7;21,3;45,3;16;4,5
"2016-09-07 00:00:00";339;7,7;28,5;40,3;31;4,5
"2016-09-08 00:00:00";387;8,6;31,1;44,2;35;4,6
"2016-09-09 00:00:00";361;7,0;27,9;38,6;31;4,4
"2016-09-10 00:00:00";486;11,0;32,7;49,5;38;4,2
"2016-09-11 00:00:00";391;3,6;19,2;24,7;33;3,9
"2016-09-12 00:00:00";590;34,3;50,5;103,1;44;3,9
"2016-09-13 00:00:00";492;28,3;39,9;83,3;31;3,4
"2016-09-14 00:00:00";496;27,5;39,0;81,3;35;3,0
"2016-09-15 00:00:00";433;10,2;32,8;48,5;32;2,6
"2016-09-16 00:00:00";550;35,9;60,2;115,3;52;3,2
"2016-09-17 00:00:00";401;13,5;38,3;59,0;45;2,8
"2016-09-18 00:00:00";369;14,7;31,0;53,5;20;1,9
"2016-09-19 00:00:00";302;13,1;18,1;38,3;21;2,1
"2016-09-20 00:00:00";283;7,6;18,3;29,9;26;2,1
"2016-09-21 00:00:00";287;7,0;23,2;33,9;19;1,9
"2016-09-22 00:00:00";551;54,6;33,3;117,1;26;2,4
"2016-09-23 00:00:00";894;111,2;63,2;233,7;46;2,9
"2016-09-24 00:00:00";575;28,3;44,7;88,1;31;2,1
"2016-09-25 00:00:00";332;3,8;18,3;24,2;18;1,5
"2016-09-26 00:00:00";369;9,2;29,4;43,6;19;1,5
"2016-09-27 00:00:00";790;72,9;46,8;158,6;40;2,2
"2016-09-28 00:00:00";572;45,8;60,0;130,2;35;2,2
"2016-09-29 00:00:00";573;44,6;67,7;136,1;34;2,1
"2016-09-30 00:00:00";692;53,1;83,1;164,6;53;3,1
"2016-10-01 00:00:00";524;16,6;50,0;75,5;37;2,4
"2016-10-02 00:00:00";528;11,0;39,9;56,7;43;4,7
"2016-10-03 00:00:00";494;34,4;47,4;100,1;27;2,2
"2016-10-04 00:00:00";421;32,6;33,0;83,1;10;1,8
"2016-10-05 00:00:00";360;15,8;23,2;47,4;13;1,5
"2016-10-06 00:00:00";464;46,2;40,2;111,0;9;1,7
"2016-10-07 00:00:00";448;33,1;28,2;79,1;16;1,8
"2016-10-08 00:00:00";477;20,1;31,0;61,8;21;2,0
"2016-10-09 00:00:00";815;41,6;40,3;104,1;37;2,4
"2016-10-10 00:00:00";626;40,5;37,5;99,5;32;2,1
"2016-10-11 00:00:00";465;23,6;22,2;58,4;23;1,8
"2016-10-12 00:00:00";378;13,6;17,1;38,0;14;1,6
"2016-10-13 00:00:00";345;10,8;16,6;33,2;12;1,9
"2016-10-14 00:00:00";423;22,9;25,5;60,7;20;1,9
"2016-10-15 00:00:00";633;46,6;38,9;110,3;28;2,3
"2016-10-16 00:00:00";424;13,3;20,3;40,7;22;2,2
"2016-10-17 00:00:00";509;62,4;34,6;130,3;13;2,3
"2016-10-18 00:00:00";399;23,8;21,6;58,1;24;1,9
"2016-10-19 00:00:00";633;54,3;38,5;121,7;39;2,6
"2016-10-20 00:00:00";536;39,8;34,0;95,0;32;2,4
"2016-10-21 00:00:00";504;30,1;29,6;75,7;23;1,9
"2016-10-22 00:00:00";581;39,5;44,7;105,3;20;2,3
"2016-10-23 00:00:00";506;10,3;19,6;35,3;22;2,0
"2016-10-24 00:00:00";673;55,2;42,0;126,7;34;2,9
"2016-10-25 00:00:00";676;67,1;51,8;154,8;41;3,3
"2016-10-26 00:00:00";328;10,8;19,6;36,2;19;2,2
"2016-10-27 00:00:00";344;10,3;22,4;38,2;19;2,5
"2016-10-28 00:00:00";456;32,1;42,3;91,5;28;3,8
"2016-10-29 00:00:00";563;31,7;39,5;88,1;35;2,5
"2016-10-30 00:00:00";639;43,3;45,9;112,3;27;2,5
"2016-10-31 00:00:00";541;32,6;39,5;89,6;25;2,6
"2016-11-01 00:00:00";464;21,8;39,8;73,3;26;2,8
"2016-11-02 00:00:00";433;32,3;39,6;89,2;28;5,1
"2016-11-03 00:00:00";538;20,9;30,9;63,0;26;2,6
"2016-11-04 00:00:00";962;82,2;62,9;189,0;54;2,9
"2016-11-05 00:00:00";642;32,8;42,6;92,8;35;2,7
"2016-11-06 00:00:00";278;14,6;25,2;47,6;17;2,7
"2016-11-07 00:00:00";573;56,1;45,1;131,1;25;2,3
"2016-11-08 00:00:00";486;19,5;25,7;55,5;25;1,7
"2016-11-09 00:00:00";623;44,8;33,8;102,5;27;2,1
"2016-11-10 00:00:00";637;59,9;47,9;139,7;32;2,4
"2016-11-11 00:00:00";639;52,8;52,0;133,0;37;8,9
"2016-11-12 00:00:00";374;6,8;15,4;25,8;16;1,7
"2016-11-13 00:00:00";300;2,2;9,1;12,5;10;1,8
"2016-11-14 00:00:00";376;10,5;24,4;40,5;17;2,0
"2016-11-15 00:00:00";708;53,3;51,2;133,0;40;2,9
"2016-11-16 00:00:00";529;47,6;50,0;123,0;30;2,6
"2016-11-17 00:00:00";594;39,8;36,4;97,4;29;3,1
"2016-11-18 00:00:00";525;45,8;45,6;115,8;35;6,8
"2016-11-19 00:00:00";525;33,9;42,9;94,8;37;3,5
"2016-11-20 00:00:00";652;60,0;59,4;151,5;39;3,2
"2016-11-21 00:00:00";1559;142,5;64,5;283,1;85;3,6
"2016-11-22 00:00:00";2202;166,9;72,9;328,8;107;4,6
"2016-11-23 00:00:00";1854;170,3;77,1;338,2;98;4,4
"2016-11-24 00:00:00";1236;52,8;46,2;127,2;78;2,7
"2016-11-25 00:00:00";858;25,9;34,1;73,8;59;2,2
"2016-11-26 00:00:00";1089;57,6;43,7;132,0;58;2,7
"2016-11-27 00:00:00";540;26,6;32,4;73,1;29;3,2
"2016-11-28 00:00:00";450;32,5;39,8;89,6;16;2,2
"2016-11-29 00:00:00";352;14,9;30,1;52,9;19;2,4
"2016-11-30 00:00:00";449;43,7;44,8;111,9;28;3,0
"2016-12-01 00:00:00";472;65,6;50,5;151,0;23;2,0
"2016-12-02 00:00:00";508;44,6;39,9;108,3;24;1,6
"2016-12-03 00:00:00";635;57,4;57,3;145,3;29;2,0
"2016-12-04 00:00:00";1474;102,2;66,6;223,3;85;2,5
"2016-12-05 00:00:00";1196;46,5;50,0;121,4;82;1,9
"2016-12-06 00:00:00";907;40,5;42,6;104,7;63;2,8
"2016-12-07 00:00:00";791;72,6;55,8;167,2;65;2,2
"2016-12-08 00:00:00";665;71,2;62,9;172,1;55;5,4
"2016-12-09 00:00:00";797;54,7;41,3;125,1;74;3,4
"2016-12-10 00:00:00";920;44,4;36,6;104,6;68;2,4
"2016-12-11 00:00:00";653;32,2;38,9;88,3;50;3,8
"2016-12-12 00:00:00";434;57,0;41,0;128,5;15;2,6
"2016-12-13 00:00:00";687;55,9;49,8;135,5;43;3,0
"2016-12-14 00:00:00";683;53,6;55,7;138,0;42;10,1
"2016-12-15 00:00:00";619;24,5;36,3;73,8;48;7,1
"2016-12-16 00:00:00";836;51,7;44,2;123,6;56;2,3
"2016-12-17 00:00:00";540;29,0;35,7;80,3;37;1,6
"2016-12-18 00:00:00";483;16,2;27,1;51,9;46;2,2
"2016-12-19 00:00:00";532;23,4;27,0;62,9;43;1,6
"2016-12-20 00:00:00";512;18,1;22,1;49,8;30;1,6
"2016-12-21 00:00:00";596;42,8;39,2;104,8;45;2,5
"2016-12-22 00:00:00";578;19,3;30,7;60,3;46;2,1
"2016-12-23 00:00:00";578;26,8;33,8;75,0;53;2,2
"2016-12-24 00:00:00";593;21,5;26,9;59,8;40;1,8
"2016-12-25 00:00:00";659;22,5;20,7;55,3;32;1,9
"2016-12-26 00:00:00";767;28,4;26,8;70,3;35;1,8
"2016-12-27 00:00:00";532;26,7;25,3;66,3;20;2,0
"2016-12-28 00:00:00";288;7,0;14,6;25,3;11;1,5
"2016-12-29 00:00:00";324;8,2;17,2;29,8;13;1,6
"2016-12-30 00:00:00";830;38,7;39,5;98,8;45;2,8
"2016-12-31 00:00:00";1857;84,0;72,8;201,7;102;4,1
