Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2024-02-02 00:00:00";990;25,0;30,8;69,2;40;
"2024-02-03 00:00:00";711;14,5;20,1;42,2;17;
"2024-02-04 00:00:00";591;8,3;12,5;25,2;6;
"2024-02-05 00:00:00";572;8,9;10,5;24,1;8;
"2024-02-06 00:00:00";668;16,6;18,7;44,2;19;
"2024-02-07 00:00:00";675;17,2;19,5;45,9;16;
"2024-02-08 00:00:00";727;20,7;24,6;56,3;18;
"2024-02-09 00:00:00";768;26,7;31,9;72,8;21;
"2024-02-10 00:00:00";701;8,2;15,9;28,6;18;
"2024-02-11 00:00:00";682;8,1;14,8;27,2;18;
"2024-02-12 00:00:00";926;32,8;28,7;79,0;21;
"2024-02-13 00:00:00";656;6,5;10,4;20,3;9;
"2024-02-14 00:00:00";1241;50,5;30,9;108,3;31;
"2024-02-15 00:00:00";1543;62,5;48,3;144,2;47;
"2024-02-16 00:00:00";1342;34,3;45,3;97,9;44;
"2024-02-17 00:00:00";1211;36,9;39,3;95,8;39;
"2024-02-18 00:00:00";800;6,5;20,2;30,2;17;
"2024-02-19 00:00:00";889;22,5;33,0;67,6;23;
"2024-02-20 00:00:00";849;24,7;27,6;65,5;20;
"2024-02-21 00:00:00";942;32,3;27,6;77,1;22;
"2024-02-22 00:00:00";726;13,8;19,1;40,3;14;
"2024-02-23 00:00:00";795;18,9;25,5;54,4;18;
"2024-02-24 00:00:00";790;13,5;21,4;42,0;14;
"2024-02-25 00:00:00";868;11,4;23,7;41,2;18;
"2024-02-26 00:00:00";947;25,7;36,5;75,9;27;
"2024-02-27 00:00:00";937;29,6;41,0;86,5;28;
"2024-02-28 00:00:00";959;22,1;40,2;74,0;35;
"2024-02-29 00:00:00";1038;17,5;39,0;65,7;45;
"2024-03-01 00:00:00";917;18,2;29,8;57,7;38;
"2024-03-02 00:00:00";952;14,5;28,0;50,2;28;
"2024-03-03 00:00:00";842;9,6;26,7;41,5;22;
"2024-03-04 00:00:00";1253;50,9;48,4;126,4;42;
"2024-03-05 00:00:00";939;21,0;30,2;62,4;31;
"2024-03-06 00:00:00";805;7,1;12,7;23,5;15;
"2024-03-07 00:00:00";787;8,6;14,9;28,1;17;
"2024-03-08 00:00:00";831;11,2;20,7;37,9;27;
"2024-03-09 00:00:00";961;12,8;26,0;45,6;24;
"2024-03-10 00:00:00";851;6,9;17,7;28,2;17;
"2024-03-11 00:00:00";799;15,7;21,2;45,3;22;
"2024-03-12 00:00:00";761;14,5;23,9;46,2;14;
"2024-03-13 00:00:00";799;9,4;14,5;28,9;9;
"2024-03-14 00:00:00";787;7,0;15,9;26,6;10;
"2024-03-15 00:00:00";884;10,9;23,3;40,0;20;
"2024-03-16 00:00:00";896;12,6;25,7;44,9;22;
"2024-03-17 00:00:00";894;18,0;22,5;50,1;20;
"2024-03-18 00:00:00";746;7,2;16,1;27,1;12;
"2024-03-19 00:00:00";698;5,0;11,8;19,5;;
"2024-03-20 00:00:00";798;10,4;22,6;38,5;15;
"2024-03-21 00:00:00";1014;15,3;38,6;62,1;29;
"2024-03-22 00:00:00";1112;;;;37;
"2024-03-23 00:00:00";863;;;;21;
"2024-03-24 00:00:00";761;;;;7;
"2024-03-25 00:00:00";800;;;;10;
"2024-03-26 00:00:00";891;;;;17;
"2024-03-27 00:00:00";919;;;;22;
"2024-03-28 00:00:00";834;;;;21;
"2024-03-29 00:00:00";772;;;;8;
"2024-03-30 00:00:00";851;;;;17;
"2024-03-31 00:00:00";767;;;;36;
"2024-04-01 00:00:00";745;;;;79;
"2024-04-02 00:00:00";810;;;;20;
"2024-04-03 00:00:00";525;;;;10;
"2024-04-04 00:00:00";376;;;;13;
"2024-04-05 00:00:00";371;;;;12;
"2024-04-06 00:00:00";389;;;;16;
"2024-04-07 00:00:00";353;;;;14;
"2024-04-08 00:00:00";509;;;;25;
"2024-04-09 00:00:00";499;;;;31;
"2024-04-10 00:00:00";390;;;;31;
"2024-04-11 00:00:00";303;;;;20;
"2024-04-12 00:00:00";300;;;;18;
"2024-04-13 00:00:00";486;;;;27;
"2024-04-14 00:00:00";349;;;;21;
"2024-04-15 00:00:00";364;;;;25;
"2024-04-16 00:00:00";299;;;;11;
"2024-04-17 00:00:00";334;;;;12;
"2024-04-18 00:00:00";288;;;;10;
"2024-04-19 00:00:00";331;;;;12;
"2024-04-20 00:00:00";322;;;;13;
"2024-04-21 00:00:00";289;;;;9;
"2024-04-22 00:00:00";333;;;;11;
"2024-04-23 00:00:00";353;;;;14;
"2024-04-24 00:00:00";467;;;;7;
"2024-04-25 00:00:00";471;;;;14;
"2024-04-26 00:00:00";570;;;;20;
"2024-04-27 00:00:00";458;;;;15;
"2024-04-28 00:00:00";445;;;;15;
"2024-04-29 00:00:00";429;;;;18;
"2024-04-30 00:00:00";437;;;;18;
"2024-05-01 00:00:00";365;;;;14;
"2024-05-02 00:00:00";473;;;;17;
"2024-05-03 00:00:00";398;;;;15;
"2024-05-04 00:00:00";481;;;;25;
"2024-05-05 00:00:00";439;;;;15;
"2024-05-06 00:00:00";475;;;;19;
"2024-05-07 00:00:00";416;;;;14;
"2024-05-08 00:00:00";375;;;;9;
"2024-05-09 00:00:00";387;;;;8;
"2024-05-10 00:00:00";434;;;;13;
"2024-05-11 00:00:00";364;;;;12;
"2024-05-12 00:00:00";343;;;;8;
"2024-05-13 00:00:00";362;;;;12;
"2024-05-14 00:00:00";387;;;;13;
"2024-05-15 00:00:00";474;;;;15;
"2024-05-16 00:00:00";437;;;;13;
"2024-05-17 00:00:00";480;;;;14;
"2024-05-18 00:00:00";495;;;;16;
"2024-05-19 00:00:00";454;;;;14;
"2024-05-20 00:00:00";438;;;;14;
"2024-05-21 00:00:00";481;;;;18;
"2024-05-22 00:00:00";489;;;;19;
"2024-05-23 00:00:00";513;;;;15;
"2024-05-24 00:00:00";522;;;;14;
"2024-05-25 00:00:00";459;;;;13;
"2024-05-26 00:00:00";465;;;;14;
"2024-05-27 00:00:00";469;;;;17;
"2024-05-28 00:00:00";458;;;;16;
"2024-05-29 00:00:00";478;;;;20;
"2024-05-30 00:00:00";512;;;;17;
"2024-05-31 00:00:00";534;;;;15;
"2024-06-01 00:00:00";545;;;;13;
"2024-06-02 00:00:00";520;;;;8;
"2024-06-03 00:00:00";549;;;;15;
"2024-06-04 00:00:00";522;;;;11;
"2024-06-05 00:00:00";536;;;;13;
"2024-06-06 00:00:00";569;;;;18;
"2024-06-07 00:00:00";624;;;;20;
"2024-06-08 00:00:00";538;;;;13;
"2024-06-09 00:00:00";529;;;;11;
"2024-06-10 00:00:00";611;;;;17;
"2024-06-11 00:00:00";590;;;;16;
"2024-06-12 00:00:00";515;;;;13;
"2024-06-13 00:00:00";473;;;;11;
"2024-06-14 00:00:00";460;;;;9;
"2024-06-15 00:00:00";503;;;;12;
"2024-06-16 00:00:00";510;;;;13;
"2024-06-17 00:00:00";465;;;;12;
"2024-06-18 00:00:00";497;12,3;28,4;47,2;30;
"2024-06-19 00:00:00";518;14,6;35,7;58,0;24;
"2024-06-20 00:00:00";415;4,7;14,4;21,6;13;
"2024-06-21 00:00:00";470;8,7;18,7;32,1;16;0,7
"2024-06-22 00:00:00";494;5,0;15,9;23,6;28;0,7
"2024-06-23 00:00:00";426;2,4;7,2;10,9;10;0,7
"2024-06-24 00:00:00";392;4,2;11,4;17,9;11;0,8
"2024-06-25 00:00:00";423;4,4;10,8;17,6;10;0,8
"2024-06-26 00:00:00";486;8,5;17,7;30,7;15;0,8
"2024-06-27 00:00:00";514;11,1;21,4;38,4;20;0,8
"2024-06-28 00:00:00";588;13,9;30,4;51,6;17;0,9
"2024-06-29 00:00:00";661;18,7;31,4;60,0;19;1,0
"2024-06-30 00:00:00";515;4,4;17,4;24,1;15;0,9
"2024-07-01 00:00:00";529;10,4;21,6;37,5;17;1,2
"2024-07-02 00:00:00";479;4,7;12,3;19,5;9;1,0
"2024-07-03 00:00:00";440;4,7;10,4;17,7;11;1,2
"2024-07-04 00:00:00";471;6,3;14,5;24,1;9;1,2
"2024-07-05 00:00:00";526;16,0;27,8;52,4;13;1,6
"2024-07-06 00:00:00";485;4,9;18,2;25,6;11;1,3
"2024-07-07 00:00:00";537;4,9;20,3;27,7;17;1,9
"2024-07-08 00:00:00";524;6,0;17,5;26,7;19;1,6
"2024-07-09 00:00:00";512;5,4;13,8;22,1;16;1,4
"2024-07-10 00:00:00";505;8,1;17,4;29,7;17;1,4
"2024-07-11 00:00:00";541;10,0;23,6;39,0;21;1,5
"2024-07-12 00:00:00";561;9,2;25,4;39,5;21;1,5
"2024-07-13 00:00:00";552;5,1;24,2;32,0;21;1,8
"2024-07-14 00:00:00";531;3,1;16,2;21,0;20;2,0
"2024-07-15 00:00:00";522;4,0;13,5;19,5;18;1,5
"2024-07-16 00:00:00";567;8,9;25,4;39,1;24;2,0
"2024-07-17 00:00:00";526;4,5;15,6;22,5;19;1,5
"2024-07-18 00:00:00";485;3,5;12,6;18,0;21;1,6
"2024-07-19 00:00:00";470;3,2;12,4;17,4;10;1,8
"2024-07-20 00:00:00";479;2,2;9,7;13,1;14;2,6
"2024-07-21 00:00:00";548;6,4;19,1;28,9;16;2,0
"2024-07-22 00:00:00";554;7,3;22,8;33,9;14;1,9
"2024-07-23 00:00:00";507;3,5;14,9;20,4;15;2,0
"2024-07-24 00:00:00";483;3,3;11,9;17,0;10;2,1
"2024-07-25 00:00:00";458;3,1;10,6;15,4;7;1,8
"2024-07-26 00:00:00";492;5,9;21,0;30,1;12;2,0
"2024-07-27 00:00:00";511;7,5;25,2;36,6;16;2,2
"2024-07-28 00:00:00";486;4,5;15,1;22,1;12;2,2
"2024-07-29 00:00:00";446;4,0;11,0;17,2;8;2,4
"2024-07-30 00:00:00";453;4,5;13,8;20,6;10;2,6
"2024-07-31 00:00:00";588;18,2;37,9;65,8;19;2,8
"2024-08-01 00:00:00";543;10,1;30,1;45,6;19;2,7
"2024-08-02 00:00:00";545;7,0;19,4;30,2;17;2,6
"2024-08-03 00:00:00";536;7,8;15,7;27,6;9;2,4
"2024-08-04 00:00:00";563;6,3;19,0;28,6;11;2,5
"2024-08-05 00:00:00";543;9,6;20,4;35,2;12;2,6
"2024-08-06 00:00:00";519;3,8;13,4;19,3;6;2,4
"2024-08-07 00:00:00";562;9,6;26,6;41,3;12;2,6
"2024-08-08 00:00:00";595;10,3;29,9;45,7;15;2,6
"2024-08-09 00:00:00";559;6,8;19,9;30,4;10;2,6
"2024-08-10 00:00:00";526;3,4;16,6;21,8;10;2,7
"2024-08-11 00:00:00";578;4,8;23,6;30,9;14;2,7
"2024-08-12 00:00:00";541;5,4;15,8;24,1;12;2,7
"2024-08-13 00:00:00";549;5,2;13,9;21,8;13;2,8
"2024-08-14 00:00:00";542;4,1;14,8;21,1;15;3,1
"2024-08-15 00:00:00";574;4,9;17,3;24,8;18;3,1
"2024-08-16 00:00:00";582;5,1;17,0;24,8;19;2,8
"2024-08-17 00:00:00";597;3,7;15,9;21,6;17;2,8
"2024-08-18 00:00:00";560;3,4;13,0;18,1;13;2,8
"2024-08-19 00:00:00";593;4,9;20,2;27,7;16;3,4
"2024-08-20 00:00:00";538;2,4;8,6;12,3;11;2,8
"2024-08-21 00:00:00";565;6,7;15,8;26,1;17;3,1
"2024-08-22 00:00:00";527;4,2;12,5;18,9;11;3,1
"2024-08-23 00:00:00";588;10,7;27,1;43,5;14;3,3
"2024-08-24 00:00:00";602;6,4;22,9;32,8;16;3,3
"2024-08-25 00:00:00";570;2,5;13,8;17,7;14;3,2
"2024-08-26 00:00:00";572;3,8;12,5;18,2;32;3,4
"2024-08-27 00:00:00";633;6,8;24,8;35,2;20;3,5
"2024-08-28 00:00:00";617;6,3;19,9;29,5;23;3,6
"2024-08-29 00:00:00";591;5,6;18,6;27,1;22;3,6
"2024-08-30 00:00:00";594;6,3;20,3;29,9;23;3,9
"2024-08-31 00:00:00";574;2,9;13,4;17,8;21;4,1
"2024-09-01 00:00:00";559;2,3;10,8;14,2;21;4,2
"2024-09-02 00:00:00";583;7,4;18,9;30,2;28;4,2
"2024-09-03 00:00:00";554;6,8;20,0;30,4;31;3,9
"2024-09-04 00:00:00";564;7,5;17,5;29,0;36;4,0
"2024-09-05 00:00:00";530;6,8;14,5;24,8;34;4,0
"2024-09-06 00:00:00";585;10,6;20,9;37,1;28;4,0
"2024-09-07 00:00:00";596;6,0;21,7;30,9;25;4,2
"2024-09-08 00:00:00";564;6,2;18,2;27,8;23;4,2
"2024-09-09 00:00:00";610;11,9;27,1;45,3;29;4,3
"2024-09-10 00:00:00";659;12,8;25,9;45,6;21;4,2
"2024-09-11 00:00:00";691;14,2;25,2;47,0;13;3,8
"2024-09-12 00:00:00";723;28,0;37,6;80,6;21;4,1
"2024-09-13 00:00:00";655;17,2;27,0;53,3;14;3,8
"2024-09-14 00:00:00";652;16,5;17,2;42,5;6;3,7
"2024-09-15 00:00:00";607;8,0;9,4;21,7;5;4,2
"2024-09-16 00:00:00";745;29,5;22,7;67,9;10;4,3
"2024-09-17 00:00:00";673;16,1;16,4;41,1;16;4,1
"2024-09-18 00:00:00";614;10,2;19,1;34,7;23;4,2
"2024-09-19 00:00:00";569;9,3;13,5;27,8;15;4,2
"2024-09-20 00:00:00";580;10,1;20,1;35,6;18;4,6
"2024-09-21 00:00:00";678;7,5;26,6;38,0;23;4,7
"2024-09-22 00:00:00";800;19,0;41,5;70,6;27;4,9
"2024-09-23 00:00:00";836;34,6;52,3;105,4;31;5,1
"2024-09-24 00:00:00";712;22,6;38,8;73,5;26;6,0
"2024-09-25 00:00:00";715;20,2;36,8;67,8;18;5,6
"2024-09-26 00:00:00";673;18,9;31,4;60,3;20;5,7
"2024-09-27 00:00:00";762;25,8;42,6;82,2;26;6,0
"2024-09-28 00:00:00";619;9,1;18,0;32,0;13;4,6
"2024-09-29 00:00:00";571;2,1;5,9;9,1;8;4,4
"2024-09-30 00:00:00";591;6,4;13,0;22,8;7;4,5
"2024-10-01 00:00:00";740;16,5;26,4;51,7;13;4,8
"2024-10-02 00:00:00";769;22,5;27,7;62,3;14;5,0
"2024-10-03 00:00:00";784;21,2;22,5;55,0;14;4,9
"2024-10-04 00:00:00";842;25,7;25,0;64,5;13;4,9
"2024-10-05 00:00:00";808;22,6;18,2;52,8;9;4,8
"2024-10-06 00:00:00";752;14,8;18,6;41,4;10;4,8
"2024-10-07 00:00:00";827;31,4;26,1;74,3;15;5,2
"2024-10-08 00:00:00";753;16,8;28,7;54,5;16;6,7
"2024-10-09 00:00:00";787;29,2;30,7;75,5;18;5,8
"2024-10-10 00:00:00";759;26,1;37,0;77,0;18;7,4
"2024-10-11 00:00:00";690;14,0;19,1;40,6;10;5,2
"2024-10-12 00:00:00";990;39,1;22,2;82,1;23;5,8
"2024-10-13 00:00:00";805;16,3;23,9;48,9;16;6,2
"2024-10-14 00:00:00";568;20,8;27,6;59,4;15;5,8
"2024-10-15 00:00:00";416;18,4;24,4;52,6;14;5,6
"2024-10-16 00:00:00";394;10,9;22,6;39,3;14;5,7
"2024-10-17 00:00:00";396;15,4;22,0;45,6;15;5,7
"2024-10-18 00:00:00";426;13,5;28,0;48,7;18;5,7
"2024-10-19 00:00:00";512;14,2;27,4;49,2;20;6,0
"2024-10-20 00:00:00";706;35,0;39,6;93,2;27;6,5
"2024-10-21 00:00:00";1149;100,7;55,7;210,2;46;7,4
"2024-10-22 00:00:00";1140;83,3;55,4;183,1;47;7,5
"2024-10-23 00:00:00";404;5,4;18,3;26,6;20;6,8
"2024-10-24 00:00:00";708;37,9;33,3;91,4;32;6,5
"2024-10-25 00:00:00";1043;63,7;50,5;148,1;46;7,0
"2024-10-26 00:00:00";809;38,0;40,2;98,5;37;6,9
"2024-10-27 00:00:00";588;32,0;42,6;91,7;30;7,7
"2024-10-28 00:00:00";575;25,0;35,3;73,6;28;6,6
"2024-10-29 00:00:00";795;61,6;46,4;140,9;36;7,1
"2024-10-30 00:00:00";1075;78,7;38,6;159,2;49;7,3
"2024-10-31 00:00:00";681;39,9;31,2;92,3;36;6,6
"2024-11-01 00:00:00";516;17,3;20,4;46,8;16;6,2
"2024-11-02 00:00:00";326;6,5;11,8;21,8;12;6,2
"2024-11-03 00:00:00";757;43,7;27,3;94,4;31;7,1
"2024-11-04 00:00:00";450;23,1;28,3;63,7;20;6,9
"2024-11-05 00:00:00";978;61,1;42,2;136,0;38;7,4
"2024-11-06 00:00:00";968;46,9;52,3;124,2;51;8,2
"2024-11-07 00:00:00";921;29,7;50,3;95,7;51;7,6
"2024-11-08 00:00:00";772;15,3;45,1;68,6;46;7,3
"2024-11-09 00:00:00";1017;44,4;41,7;109,8;49;7,6
"2024-11-10 00:00:00";651;13,3;24,4;44,7;45;7,1
"2024-11-11 00:00:00";521;14,6;21,4;43,8;23;6,9
"2024-11-12 00:00:00";;19,1;22,9;52,2;17;
"2024-11-13 00:00:00";;25,4;28,5;67,4;17;
"2024-11-14 00:00:00";;19,5;23,7;53,6;20;
"2024-11-15 00:00:00";;32,3;29,5;79,1;24;
"2024-11-16 00:00:00";;49,1;29,9;105,2;27;
"2024-11-17 00:00:00";;16,4;23,4;48,6;25;
"2024-11-18 00:00:00";;43,9;26,2;93,4;24;
"2024-11-19 00:00:00";;30,1;34,6;80,7;32;
"2024-11-20 00:00:00";;13,8;20,2;41,4;10;
"2024-11-21 00:00:00";;21,4;22,3;55,1;6;
"2024-11-22 00:00:00";;20,8;23,3;55,3;7;
"2024-11-23 00:00:00";;21,6;25,9;59,0;12;
"2024-11-24 00:00:00";;9,9;19,8;34,9;13;
"2024-11-25 00:00:00";;34,7;36,5;89,8;27;
"2024-11-26 00:00:00";;35,6;33,1;87,7;31;
"2024-11-27 00:00:00";;45,9;37,5;108,0;48;
"2024-11-28 00:00:00";;39,6;27,6;88,4;33;
"2024-11-29 00:00:00";;35,1;29,8;83,7;13;
"2024-11-30 00:00:00";;5,4;11,5;19,8;10;
"2024-12-01 00:00:00";;19,1;28,9;58,3;18;
"2024-12-02 00:00:00";;46,9;33,4;105,3;21;
"2024-12-03 00:00:00";;50,3;30,7;107,8;33;
"2024-12-04 00:00:00";;35,6;28,4;83,0;39;
"2024-12-05 00:00:00";;28,9;32,9;77,3;37;
"2024-12-06 00:00:00";;44,6;29,0;97,3;24;
"2024-12-07 00:00:00";;24,8;22,9;60,9;19;
"2024-12-08 00:00:00";;6,3;12,1;21,8;12;
"2024-12-09 00:00:00";;23,5;20,4;56,5;17;
"2024-12-10 00:00:00";;13,2;14,0;34,2;7;
"2024-12-11 00:00:00";;8,4;18,1;31,0;9;
"2024-12-12 00:00:00";;33,2;24,7;75,7;19;
"2024-12-13 00:00:00";;17,0;32,1;58,2;25;
"2024-12-14 00:00:00";;20,0;26,4;57,1;23;
"2024-12-15 00:00:00";;15,2;19,1;42,4;14;
"2024-12-16 00:00:00";;34,0;29,5;81,7;9;
"2024-12-17 00:00:00";;51,9;33,0;112,6;14;
"2024-12-18 00:00:00";;46,1;29,9;100,6;19;
"2024-12-19 00:00:00";;47,3;38,3;110,9;38;
"2024-12-20 00:00:00";;17,8;21,0;48,4;19;
"2024-12-21 00:00:00";;27,8;26,4;68,9;17;
"2024-12-22 00:00:00";;15,0;26,4;49,3;20;
"2024-12-23 00:00:00";;6,9;15,5;26,1;13;
"2024-12-24 00:00:00";;2,5;6,2;9,9;9;
"2024-12-25 00:00:00";;2,3;5,2;8,7;7;
"2024-12-26 00:00:00";;3,6;12,6;18,1;11;
"2024-12-27 00:00:00";;75,2;46,0;161,3;31;
"2024-12-28 00:00:00";;17,7;21,2;48,4;15;
"2024-12-29 00:00:00";;11,1;18,1;35,2;24;
"2024-12-30 00:00:00";;14,9;23,7;46,5;35;
"2024-12-31 00:00:00";;9,8;17,7;32,7;20;
