Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2010-05-29 00:00:00";438;10,9;25,4;42,2;23;5,1
"2010-05-30 00:00:00";426;8,5;22,5;35,6;24;5,5
"2010-05-31 00:00:00";458;22,9;32,0;67,1;17;5,3
"2010-06-01 00:00:00";452;36,4;39,3;95,1;17;5,8
"2010-06-02 00:00:00";418;24,3;26,3;63,5;16;6,8
"2010-06-03 00:00:00";419;20,8;25,4;57,3;14;5,8
"2010-06-04 00:00:00";789;40,0;35,4;96,8;11;5,8
"2010-06-05 00:00:00";379;7,4;15,6;27,0;13;5,7
"2010-06-06 00:00:00";414;8,9;20,8;34,5;14;5,9
"2010-06-07 00:00:00";603;40,1;48,7;110,2;42;7,9
"2010-06-08 00:00:00";585;34,4;47,2;100,0;50;7,6
"2010-06-09 00:00:00";535;28,7;41,3;85,4;47;7,4
"2010-06-10 00:00:00";870;28,5;51,0;94,7;50;9,9
"2010-06-11 00:00:00";529;27,5;46,7;88,9;46;9,7
"2010-06-12 00:00:00";484;13,4;32,2;52,8;35;8,3
"2010-06-13 00:00:00";474;5,5;14,8;23,3;30;7,8
"2010-06-14 00:00:00";454;19,1;32,0;61,3;34;7,9
"2010-06-15 00:00:00";401;11,0;19,0;35,8;18;7,6
"2010-06-16 00:00:00";415;9,7;14,2;29,1;16;
"2010-06-17 00:00:00";381;9,5;17,8;32,4;15;
"2010-06-18 00:00:00";478;18,9;27,4;56,3;22;7,6
"2010-06-19 00:00:00";463;14,0;20,9;42,3;17;7,4
"2010-06-20 00:00:00";419;7,7;12,5;24,4;15;7,3
"2010-06-21 00:00:00";409;13,8;14,5;35,6;13;7,3
"2010-06-22 00:00:00";372;7,5;9,8;21,3;15;6,2
"2010-06-23 00:00:00";361;6,3;12,5;22,2;16;4,4
"2010-06-24 00:00:00";389;14,8;26,1;48,7;16;4,0
"2010-06-25 00:00:00";408;18,9;25,9;54,9;17;3,5
"2010-06-26 00:00:00";390;3,2;9,5;14,4;13;2,9
"2010-06-27 00:00:00";369;2,7;6,3;10,4;13;3,3
"2010-06-28 00:00:00";380;9,2;17,0;31,2;14;3,7
"2010-06-29 00:00:00";370;6,4;16,2;26,0;19;3,9
"2010-06-30 00:00:00";438;6,7;18,0;28,3;23;3,9
"2010-07-01 00:00:00";463;10,1;24,6;40,2;29;4,0
"2010-07-02 00:00:00";398;6,5;24,9;34,9;26;4,3
"2010-07-03 00:00:00";427;5,1;19,6;27,4;22;4,1
"2010-07-04 00:00:00";397;2,3;8,4;11,9;10;4,4
"2010-07-05 00:00:00";428;12,6;25,6;44,9;15;4,1
"2010-07-06 00:00:00";465;18,4;26,3;54,6;19;4,6
"2010-07-07 00:00:00";402;4,1;10,3;16,7;11;4,1
"2010-07-08 00:00:00";405;6,6;20,8;30,9;16;4,8
"2010-07-09 00:00:00";385;9,5;29,2;43,8;20;5,2
"2010-07-10 00:00:00";415;5,1;17,2;25,0;18;4,5
"2010-07-11 00:00:00";425;3,4;14,2;19,3;18;4,8
"2010-07-12 00:00:00";731;8,9;22,5;36,1;21;4,9
"2010-07-13 00:00:00";846;20,3;38,8;70,0;28;5,2
"2010-07-14 00:00:00";536;11,3;30,2;47,5;28;5,3
"2010-07-15 00:00:00";447;15,4;37,2;60,8;34;5,6
"2010-07-16 00:00:00";426;10,1;32,2;47,7;35;5,7
"2010-07-17 00:00:00";403;8,3;22,7;35,5;27;5,7
"2010-07-18 00:00:00";661;3,9;12,1;18,1;21;5,8
"2010-07-19 00:00:00";;6,8;16,7;27,2;19;5,8
"2010-07-20 00:00:00";;10,5;19,6;35,6;19;5,8
"2010-07-21 00:00:00";;15,5;33,8;57,5;31;6,1
"2010-07-22 00:00:00";;15,8;29,2;53,4;35;5,1
"2010-07-23 00:00:00";;13,4;28,3;48,8;29;4,2
"2010-07-24 00:00:00";;10,4;20,9;36,9;34;
"2010-07-25 00:00:00";;;;;;
"2010-07-26 00:00:00";;9,1;14,0;28,1;10;
"2010-07-27 00:00:00";;13,7;25,1;46,1;14;
"2010-07-28 00:00:00";;17,5;27,0;53,8;16;
"2010-07-29 00:00:00";;30,9;37,7;85,1;21;
"2010-07-30 00:00:00";;22,1;35,7;69,6;28;
"2010-07-31 00:00:00";;10,7;22,6;39,0;31;
"2010-08-01 00:00:00";;9,2;18,4;32,5;29;
"2010-08-02 00:00:00";;25,9;37,4;77,2;36;
"2010-08-03 00:00:00";;13,2;29,6;49,8;34;
"2010-08-04 00:00:00";;7,5;17,6;29,0;19;
"2010-08-05 00:00:00";;11,4;18,2;35,7;18;
"2010-08-06 00:00:00";;9,7;18,6;33,4;26;
"2010-08-07 00:00:00";;8,6;18,8;32,0;20;
"2010-08-08 00:00:00";;12,0;18,1;36,6;13;
"2010-08-09 00:00:00";;34,4;26,6;79,3;23;
"2010-08-10 00:00:00";;33,9;34,3;86,3;26;
"2010-08-11 00:00:00";;17,4;35,7;62,3;26;
"2010-08-12 00:00:00";;14,0;31,9;53,5;31;
"2010-08-13 00:00:00";;12,9;23,3;43,1;39;
"2010-08-14 00:00:00";;7,2;20,9;32,0;42;
"2010-08-15 00:00:00";;6,5;17,0;27,0;38;
"2010-08-16 00:00:00";;20,7;34,6;66,4;45;
"2010-08-17 00:00:00";;22,8;33,2;68,1;27;
"2010-08-18 00:00:00";;18,1;30,4;58,2;21;
"2010-08-19 00:00:00";;24,3;32,4;69,6;23;
"2010-08-20 00:00:00";;16,6;22,2;47,6;20;
"2010-08-21 00:00:00";;17,1;28,9;55,2;25;
"2010-08-22 00:00:00";;18,1;32,1;59,8;27;
"2010-08-23 00:00:00";;34,1;48,8;101,1;43;
"2010-08-24 00:00:00";;20,5;38,6;70,1;41;
"2010-08-25 00:00:00";;20,4;24,8;56,1;20;
"2010-08-26 00:00:00";;19,8;35,0;65,4;26;
"2010-08-27 00:00:00";;20,9;40,3;72,3;35;
"2010-08-28 00:00:00";;16,4;23,6;48,7;14;
"2010-08-29 00:00:00";;13,8;23,0;44,1;15;
"2010-08-30 00:00:00";;29,9;32,6;78,4;20;
"2010-08-31 00:00:00";;23,8;28,2;64,8;13;
"2010-09-01 00:00:00";;19,3;24,8;54,4;9;
"2010-09-02 00:00:00";;14,8;23,3;46,0;14;
"2010-09-03 00:00:00";;36,0;35,3;90,5;28;
"2010-09-04 00:00:00";;8,0;16,5;28,8;18;
"2010-09-05 00:00:00";;6,0;12,8;22,0;14;
"2010-09-06 00:00:00";;22,8;28,0;62,9;21;
"2010-09-07 00:00:00";;16,9;28,7;54,5;19;
"2010-09-08 00:00:00";;9,3;15,5;29,8;16;
"2010-09-09 00:00:00";;23,0;28,0;63,3;28;
"2010-09-10 00:00:00";;17,0;18,9;45,0;26;8,5
"2010-09-11 00:00:00";;7,6;9,8;21,4;20;7,1
"2010-09-12 00:00:00";;5,5;11,8;20,2;19;7,0
"2010-09-13 00:00:00";;23,7;29,8;66,1;34;7,3
"2010-09-14 00:00:00";;33,7;35,7;87,4;47;8,6
"2010-09-15 00:00:00";;57,3;56,2;144,1;41;8,6
"2010-09-16 00:00:00";;28,5;33,8;77,5;36;8,3
"2010-09-17 00:00:00";;30,2;27,3;73,6;23;7,9
"2010-09-18 00:00:00";;11,1;20,5;37,6;17;7,3
"2010-09-19 00:00:00";;3,7;11,5;17,1;16;6,7
"2010-09-20 00:00:00";;12,4;26,1;45,2;21;6,8
"2010-09-21 00:00:00";;57,5;45,5;133,6;43;6,5
"2010-09-22 00:00:00";;62,0;44,7;139,9;51;6,2
"2010-09-23 00:00:00";;29,8;40,7;86,3;36;6,1
"2010-09-24 00:00:00";;53,5;48,4;130,4;50;10,3
"2010-09-25 00:00:00";;17,0;24,8;50,9;33;4,5
"2010-09-26 00:00:00";;10,0;16,2;31,5;18;3,5
"2010-09-27 00:00:00";;46,3;43,6;114,5;21;3,6
"2010-09-28 00:00:00";;40,2;39,3;100,9;21;3,3
"2010-09-29 00:00:00";;40,9;31,2;93,8;20;3,2
"2010-09-30 00:00:00";;28,3;21,9;65,4;16;2,9
"2010-10-01 00:00:00";;32,2;24,5;73,8;21;4,2
"2010-10-02 00:00:00";;30,3;19,1;65,6;29;3,4
"2010-10-03 00:00:00";;15,7;20,0;44,1;23;2,8
"2010-10-04 00:00:00";;37,2;30,3;87,3;26;3,3
"2010-10-05 00:00:00";;32,2;25,7;75,0;22;2,4
"2010-10-06 00:00:00";;24,6;26,5;64,1;22;2,6
"2010-10-07 00:00:00";;56,3;32,8;119,1;42;2,6
"2010-10-08 00:00:00";;36,0;36,3;91,5;38;2,4
"2010-10-09 00:00:00";;15,5;27,1;50,9;35;3,8
"2010-10-10 00:00:00";;11,5;26,1;43,7;31;2,5
"2010-10-11 00:00:00";;78,5;53,2;173,5;56;3,3
"2010-10-12 00:00:00";;36,3;49,8;105,6;57;2,4
"2010-10-13 00:00:00";;16,3;33,4;58,4;42;3,7
"2010-10-14 00:00:00";;54,3;42,2;125,4;48;5,7
"2010-10-15 00:00:00";;50,8;48,3;126,2;60;7,9
"2010-10-16 00:00:00";;17,0;34,0;60,0;48;7,4
"2010-10-17 00:00:00";;6,8;15,6;26,1;35;7,3
"2010-10-18 00:00:00";;16,7;20,0;45,6;20;8,2
"2010-10-19 00:00:00";;19,7;22,3;52,4;19;7,4
"2010-10-20 00:00:00";;58,4;35,0;124,6;25;7,4
"2010-10-21 00:00:00";;28,9;28,8;73,2;18;7,1
"2010-10-22 00:00:00";;79,0;58,1;179,2;38;8,1
"2010-10-23 00:00:00";;25,0;42,2;80,5;37;17,8
"2010-10-24 00:00:00";;15,6;32,4;56,4;34;20,7
"2010-10-25 00:00:00";;35,9;44,4;99,5;42;13,1
"2010-10-26 00:00:00";;9,1;21,7;35,7;16;7,9
"2010-10-27 00:00:00";;10,7;28,3;44,8;21;7,5
"2010-10-28 00:00:00";;96,6;56,0;204,2;54;8,1
"2010-10-29 00:00:00";;147,4;76,1;302,1;97;9,0
"2010-10-30 00:00:00";;77,6;67,7;186,7;93;15,9
"2010-10-31 00:00:00";;69,1;71,0;177,0;78;18,9
"2010-11-01 00:00:00";;66,8;67,3;169,7;82;15,2
"2010-11-02 00:00:00";;46,7;72,0;143,6;95;11,9
"2010-11-03 00:00:00";;71,1;79,3;188,3;99;12,0
"2010-11-04 00:00:00";;46,4;46,3;117,5;73;9,5
"2010-11-05 00:00:00";;49,1;47,2;122,5;64;9,1
"2010-11-06 00:00:00";;;;;;7,2
"2010-11-07 00:00:00";;16,0;30,3;54,8;38;7,0
"2010-11-08 00:00:00";;36,9;38,7;95,3;31;10,0
"2010-11-09 00:00:00";;27,6;36,5;78,9;15;7,6
"2010-11-10 00:00:00";;48,9;52,3;127,3;19;6,8
"2010-11-11 00:00:00";;53,4;45,5;127,4;25;6,6
"2010-11-12 00:00:00";;44,8;40,4;109,1;25;6,7
"2010-11-13 00:00:00";;27,5;38,7;80,9;29;9,3
"2010-11-14 00:00:00";;51,8;48,6;128,1;52;
"2010-11-15 00:00:00";;131,5;74,0;275,6;101;
"2010-11-16 00:00:00";;70,8;63,4;172,0;84;
"2010-11-17 00:00:00";;67,5;65,8;169,3;100;
"2010-11-18 00:00:00";;71,9;44,1;154,3;50;
"2010-11-19 00:00:00";;48,8;44,4;119,2;38;
"2010-11-20 00:00:00";;24,5;31,5;69,2;31;
"2010-11-21 00:00:00";;14,0;23,2;44,7;27;
"2010-11-22 00:00:00";;30,6;31,9;78,9;28;
"2010-11-23 00:00:00";;;;;;
"2010-11-24 00:00:00";;41,4;30,6;94,1;19;
"2010-11-25 00:00:00";;73,5;45,5;158,2;36;
"2010-11-26 00:00:00";;31,1;29,9;77,5;29;
"2010-11-27 00:00:00";;20,1;24,0;54,9;18;
"2010-11-28 00:00:00";;;;;;
"2010-11-29 00:00:00";;;;;;
"2010-11-30 00:00:00";;24,7;26,1;63,9;32;
"2010-12-01 00:00:00";;14,1;24,9;46,6;25;
"2010-12-02 00:00:00";;33,5;31,1;82,4;27;
"2010-12-03 00:00:00";;35,7;30,1;84,8;21;
"2010-12-04 00:00:00";;9,5;23,4;38,0;25;
"2010-12-05 00:00:00";;35,5;39,1;93,5;45;
"2010-12-06 00:00:00";;34,9;34,3;87,9;27;
"2010-12-07 00:00:00";;52,5;44,8;125,2;23;
"2010-12-08 00:00:00";;37,8;39,5;97,4;18;
"2010-12-09 00:00:00";;20,4;29,3;60,6;14;
"2010-12-10 00:00:00";;11,9;30,7;48,9;16;
"2010-12-11 00:00:00";;47,0;38,9;110,9;20;
"2010-12-12 00:00:00";;25,6;33,4;72,6;26;
"2010-12-13 00:00:00";;12,5;28,8;47,9;24;
"2010-12-14 00:00:00";;9,3;33,5;47,7;28;
"2010-12-15 00:00:00";;96,9;58,3;206,9;84;
"2010-12-16 00:00:00";;30,4;37,6;84,0;58;
"2010-12-17 00:00:00";;32,5;40,0;89,8;59;2,8
"2010-12-18 00:00:00";;9,9;25,2;40,4;49;6,4
"2010-12-19 00:00:00";;26,6;48,5;89,3;76;7,9
"2010-12-20 00:00:00";;63,9;75,3;173,2;57;6,9
"2010-12-21 00:00:00";1201;110,9;64,7;234,8;74;6,7
"2010-12-22 00:00:00";1180;152,5;76,2;310,0;64;10,5
"2010-12-23 00:00:00";536;53,9;53,6;136,2;48;14,2
"2010-12-24 00:00:00";725;25,0;33,5;71,8;47;6,3
"2010-12-25 00:00:00";453;12,6;27,5;46,9;25;4,4
"2010-12-26 00:00:00";245;4,4;16,4;23,2;14;5,4
"2010-12-27 00:00:00";269;9,9;28,0;43,2;29;8,0
"2010-12-28 00:00:00";503;40,3;47,1;108,9;42;5,2
"2010-12-29 00:00:00";624;25,2;47,2;85,8;61;5,5
"2010-12-30 00:00:00";529;29,0;39,6;84,0;55;3,8
"2010-12-31 00:00:00";486;15,6;30,7;54,6;57;3,0
