Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2025-03-25 00:00:00";;13,3;27,3;47,7;16;
"2025-03-26 00:00:00";;9,8;27,7;42,7;19;
"2025-03-27 00:00:00";;6,4;14,0;23,7;16;
"2025-03-28 00:00:00";;7,9;12,1;24,2;13;
"2025-03-29 00:00:00";;4,7;9,2;16,5;10;
"2025-03-30 00:00:00";;6,5;18,6;28,5;17;
"2025-03-31 00:00:00";;4,8;15,3;22,7;10;
"2025-04-01 00:00:00";;5,3;10,5;18,6;14;
"2025-04-02 00:00:00";;4,7;12,6;19,7;11;
"2025-04-03 00:00:00";;4,8;14,4;21,8;14;
"2025-04-04 00:00:00";;6,2;19,9;29,4;14;
"2025-04-05 00:00:00";;9,6;18,4;33,1;17;
"2025-04-06 00:00:00";;1,9;6,5;9,4;10;
"2025-04-07 00:00:00";;7,4;22,7;34,0;15;
"2025-04-08 00:00:00";;22,0;28,9;62,6;18;
"2025-04-09 00:00:00";;9,5;23,9;38,5;17;
"2025-04-10 00:00:00";;5,9;13,9;22,9;20;
"2025-04-11 00:00:00";;15,9;22,7;47,0;18;
"2025-04-12 00:00:00";;4,6;16,8;23,9;14;
"2025-04-13 00:00:00";;6,0;23,3;32,6;17;
"2025-04-14 00:00:00";;16,8;30,4;56,2;15;
"2025-04-15 00:00:00";;19,5;27,6;57,5;18;
"2025-04-16 00:00:00";;22,4;40,2;74,5;24;
"2025-04-17 00:00:00";;17,5;33,7;60,6;32;
"2025-04-18 00:00:00";;6,2;22,2;31,7;15;
"2025-04-19 00:00:00";;14,0;27,7;49,2;13;
"2025-04-20 00:00:00";;4,8;22,4;29,8;13;
"2025-04-21 00:00:00";;6,5;24,5;34,5;20;
"2025-04-22 00:00:00";;17,9;22,2;49,7;26;
"2025-04-23 00:00:00";;5,9;20,8;29,9;16;
"2025-04-24 00:00:00";;16,2;34,4;59,2;20;
"2025-04-25 00:00:00";;11,0;24,3;41,2;16;
"2025-04-26 00:00:00";;2,2;5,5;8,9;;
"2025-04-27 00:00:00";;2,0;7,2;10,3;;
"2025-04-28 00:00:00";;10,5;22,9;39,0;18;
"2025-04-29 00:00:00";;44,1;45,2;112,8;27;
"2025-04-30 00:00:00";;16,2;38,3;63,2;24;
"2025-05-01 00:00:00";;2,6;13,7;17,6;14;
"2025-05-02 00:00:00";;11,1;24,4;41,5;19;
"2025-05-03 00:00:00";;7,9;28,2;40,3;20;
"2025-05-04 00:00:00";;5,0;14,5;22,2;15;
"2025-05-05 00:00:00";;7,2;13,0;24,0;8;
"2025-05-06 00:00:00";;5,5;10,8;19,3;12;
"2025-05-07 00:00:00";;4,9;11,9;19,4;10;
"2025-05-08 00:00:00";;5,8;13,1;22,0;12;
"2025-05-09 00:00:00";;4,2;12,0;18,4;15;
"2025-05-10 00:00:00";;9,7;22,2;37,1;15;
"2025-05-11 00:00:00";;2,4;11,0;14,6;;
"2025-05-12 00:00:00";;7,1;14,9;25,8;13;
"2025-05-13 00:00:00";;9,0;26,9;40,7;;
"2025-05-14 00:00:00";;28,6;39,3;83,2;22;
"2025-05-15 00:00:00";;13,4;21,8;42,3;19;
"2025-05-16 00:00:00";;6,0;20,3;29,5;13;
"2025-05-17 00:00:00";;10,1;23,3;38,8;13;
"2025-05-18 00:00:00";;5,5;12,1;20,6;10;
"2025-05-19 00:00:00";;9,5;20,8;35,3;;
"2025-05-20 00:00:00";;17,3;27,3;53,9;14;
"2025-05-21 00:00:00";;16,7;30,8;56,4;16;
"2025-05-22 00:00:00";;9,1;24,2;38,1;12;
"2025-05-23 00:00:00";;11,3;18,2;35,6;11;
"2025-05-24 00:00:00";;2,5;8,5;12,4;6;
"2025-05-25 00:00:00";;2,4;10,9;14,6;10;
"2025-05-26 00:00:00";;6,1;24,5;33,8;16;
"2025-05-27 00:00:00";;4,5;12,8;19,4;12;
"2025-05-28 00:00:00";;4,2;12,0;18,1;15;
"2025-05-29 00:00:00";;3,7;10,4;15,8;6;
"2025-05-30 00:00:00";;17,2;25,7;51,0;14;
"2025-05-31 00:00:00";;20,5;28,4;59,9;13;
"2025-06-01 00:00:00";;5,5;18,4;26,9;9;
"2025-06-02 00:00:00";;19,0;31,4;60,5;14;
"2025-06-03 00:00:00";;12,2;21,0;39,7;12;
"2025-06-04 00:00:00";;11,9;28,1;46,4;13;
"2025-06-05 00:00:00";;20,5;35,9;67,4;18;
