Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2020-05-20 00:00:00";;4,1;12,0;18,3;18;1,6
"2020-05-21 00:00:00";;3,9;10,8;16,8;13;
"2020-05-22 00:00:00";;5,0;14,1;21,8;12;
"2020-05-23 00:00:00";;4,6;18,2;25,2;14;
"2020-05-24 00:00:00";;4,6;18,3;25,4;9;
"2020-05-25 00:00:00";;7,5;15,6;27,1;10;
"2020-05-26 00:00:00";;4,6;11,8;18,6;10;
"2020-05-27 00:00:00";;5,2;13,3;20,9;11;
"2020-05-28 00:00:00";;5,3;13,6;21,0;12;
"2020-05-29 00:00:00";;4,7;13,7;20,3;13;1,5
"2020-05-30 00:00:00";;2,7;9,1;13,0;10;1,7
"2020-05-31 00:00:00";;8,1;17,8;30,2;9;2,0
"2020-06-01 00:00:00";;2,1;7,9;11,0;11;1,6
"2020-06-02 00:00:00";;7,1;19,3;30,2;12;1,3
"2020-06-03 00:00:00";;18,3;31,6;59,6;15;1,5
"2020-06-04 00:00:00";;18,9;33,9;63,0;18;1,7
"2020-06-05 00:00:00";;17,9;35,4;62,8;18;2,2
"2020-06-06 00:00:00";;9,0;24,7;38,5;13;2,4
"2020-06-07 00:00:00";;4,6;14,5;21,0;16;2,0
"2020-06-08 00:00:00";;15,7;27,3;50,4;22;2,0
"2020-06-09 00:00:00";474;6,7;19,1;29,4;17;1,9
"2020-06-10 00:00:00";492;15,7;26,8;50,9;18;2,4
"2020-06-11 00:00:00";533;20,3;31,1;62,3;14;2,6
"2020-06-12 00:00:00";528;15,5;31,6;55,3;16;2,4
"2020-06-13 00:00:00";442;2,4;11,6;15,2;18;2,3
"2020-06-14 00:00:00";424;3,0;11,8;16,4;16;2,2
"2020-06-15 00:00:00";416;7,5;11,4;22,9;10;2,3
"2020-06-16 00:00:00";465;11,4;23,2;40,7;12;2,3
"2020-06-17 00:00:00";431;10,1;18,2;33,7;14;2,3
"2020-06-18 00:00:00";458;13,5;26,9;47,6;;2,3
"2020-06-19 00:00:00";459;20,6;26,2;57,7;;2,3
"2020-06-20 00:00:00";446;12,8;22,4;42,0;;2,3
"2020-06-21 00:00:00";417;9,1;12,4;25,8;10;2,3
"2020-06-22 00:00:00";374;4,4;10,5;16,7;12;2,2
"2020-06-23 00:00:00";335;3,8;8,4;13,7;14;2,2
"2020-06-24 00:00:00";354;;;;14;2,1
"2020-06-25 00:00:00";408;;;;15;2,3
"2020-06-26 00:00:00";415;;;;19;2,4
"2020-06-27 00:00:00";426;9,4;24,4;38,7;22;2,4
"2020-06-28 00:00:00";409;5,8;16,5;25,0;24;2,5
"2020-06-29 00:00:00";483;15,9;33,0;57,3;31;2,7
"2020-06-30 00:00:00";;;;;;
"2020-07-01 00:00:00";506;16,8;34,4;60,1;18;2,9
"2020-07-02 00:00:00";526;14,5;31,3;53,5;22;3,3
"2020-07-03 00:00:00";375;6,6;16,9;27,0;13;3,5
"2020-07-04 00:00:00";291;2,4;11,5;14,9;16;3,9
"2020-07-05 00:00:00";318;5,6;17,7;26,0;19;4,2
"2020-07-06 00:00:00";354;14,9;30,0;52,8;22;4,3
"2020-07-07 00:00:00";276;3,4;10,9;16,1;11;3,9
"2020-07-08 00:00:00";330;16,8;29,5;55,3;18;3,5
"2020-07-09 00:00:00";351;19,3;36,3;65,8;21;3,0
"2020-07-10 00:00:00";322;11,0;30,3;47,0;20;2,9
"2020-07-11 00:00:00";325;8,2;19,8;32,4;22;3,6
"2020-07-12 00:00:00";258;2,7;6,7;10,8;7;3,2
"2020-07-13 00:00:00";265;6,4;12,8;22,6;11;3,4
"2020-07-14 00:00:00";282;6,9;14,5;25,1;10;3,3
"2020-07-15 00:00:00";355;15,7;27,1;51,1;17;3,5
"2020-07-16 00:00:00";387;25,1;31,5;70,0;23;3,6
"2020-07-17 00:00:00";324;5,2;13,9;21,9;13;3,7
"2020-07-18 00:00:00";379;7,7;15,7;27,5;9;3,8
"2020-07-19 00:00:00";358;4,3;12,4;18,8;10;3,5
"2020-07-20 00:00:00";444;17,9;31,9;59,3;19;3,7
"2020-07-21 00:00:00";397;13,4;23,2;43,8;19;3,4
"2020-07-22 00:00:00";368;7,0;17,0;27,8;18;3,2
"2020-07-23 00:00:00";405;9,5;26,6;41,2;22;3,2
"2020-07-24 00:00:00";372;8,7;22,0;35,4;22;3,1
"2020-07-25 00:00:00";398;4,7;13,9;21,1;18;3,2
"2020-07-26 00:00:00";375;4,9;12,5;20,0;16;3,1
"2020-07-27 00:00:00";471;17,7;25,2;52,3;17;3,2
"2020-07-28 00:00:00";434;15,5;28,0;51,7;20;3,2
"2020-07-29 00:00:00";467;16,3;33,9;58,8;27;3,1
"2020-07-30 00:00:00";411;7,0;24,2;34,9;23;3,0
"2020-07-31 00:00:00";355;5,8;20,5;29,5;22;3,0
"2020-08-01 00:00:00";300;2,7;10,0;14,2;15;2,9
"2020-08-02 00:00:00";313;3,8;11,9;17,7;12;2,5
"2020-08-03 00:00:00";382;17,3;28,8;55,3;21;2,8
"2020-08-04 00:00:00";360;10,5;22,8;39,0;30;2,9
"2020-08-05 00:00:00";358;5,0;12,9;20,5;13;2,7
"2020-08-06 00:00:00";358;8,5;18,3;31,3;23;2,6
"2020-08-07 00:00:00";360;5,8;19,8;28,7;32;2,6
"2020-08-08 00:00:00";367;3,0;16,6;21,2;29;2,4
"2020-08-09 00:00:00";330;2,1;11,0;14,2;23;2,4
"2020-08-10 00:00:00";327;5,7;15,6;24,4;23;2,4
"2020-08-11 00:00:00";319;5,2;18,7;26,6;20;2,6
"2020-08-12 00:00:00";303;4,9;15,9;23,5;18;2,3
"2020-08-13 00:00:00";391;13,0;29,2;49,1;29;2,4
"2020-08-14 00:00:00";403;15,1;34,5;57,7;30;2,5
"2020-08-15 00:00:00";381;9,3;23,6;37,9;25;2,5
"2020-08-16 00:00:00";345;4,0;12,5;18,6;18;2,3
"2020-08-17 00:00:00";393;15,0;26,9;49,9;22;2,5
"2020-08-18 00:00:00";465;19,1;39,7;68,9;23;2,9
"2020-08-19 00:00:00";452;16,9;26,1;52,1;16;2,8
"2020-08-20 00:00:00";515;19,2;20,2;49,7;27;2,6
"2020-08-21 00:00:00";501;16,1;35,1;59,8;30;2,5
"2020-08-22 00:00:00";465;11,4;32,4;49,9;28;2,3
"2020-08-23 00:00:00";372;4,3;15,9;22,5;19;2,3
"2020-08-24 00:00:00";358;6,5;20,9;30,8;18;2,3
"2020-08-25 00:00:00";409;13,6;30,8;51,7;23;2,4
"2020-08-26 00:00:00";403;22,5;37,3;71,8;20;2,5
"2020-08-27 00:00:00";332;13,0;24,7;44,7;20;2,5
"2020-08-28 00:00:00";415;25,5;31,1;70,2;21;2,6
"2020-08-29 00:00:00";378;10,8;25,8;42,4;26;3,7
"2020-08-30 00:00:00";312;5,3;20,9;28,9;23;4,0
"2020-08-31 00:00:00";372;14,3;28,7;50,5;25;2,8
"2020-09-01 00:00:00";401;17,4;26,5;53,2;14;2,4
"2020-09-02 00:00:00";422;23,4;30,1;65,9;12;2,4
"2020-09-03 00:00:00";382;9,3;22,2;36,4;14;2,4
"2020-09-04 00:00:00";508;29,5;34,3;79,7;23;2,7
"2020-09-05 00:00:00";462;15,5;38,4;62,1;23;2,5
"2020-09-06 00:00:00";404;6,8;20,1;30,5;18;2,2
"2020-09-07 00:00:00";361;8,1;13,5;26,0;14;2,4
"2020-09-08 00:00:00";427;22,7;29,0;63,8;21;3,0
"2020-09-09 00:00:00";519;38,1;46,9;105,4;32;3,0
"2020-09-10 00:00:00";490;31,9;37,6;86,4;33;3,0
"2020-09-11 00:00:00";396;7,4;19,0;30,4;22;2,5
"2020-09-12 00:00:00";443;8,0;25,5;37,3;32;2,5
"2020-09-13 00:00:00";399;2,2;15,9;18,9;26;2,5
"2020-09-14 00:00:00";396;5,6;19,3;27,2;22;2,7
"2020-09-15 00:00:00";426;10,0;24,2;39,5;27;2,4
"2020-09-16 00:00:00";500;19,0;42,4;71,5;37;2,9
"2020-09-17 00:00:00";468;21,3;28,3;61,0;38;2,8
"2020-09-18 00:00:00";267;6,4;12,9;22,7;17;2,3
"2020-09-19 00:00:00";272;8,1;21,3;33,7;21;1,9
"2020-09-20 00:00:00";301;6,7;21,2;31,5;28;2,1
"2020-09-21 00:00:00";338;17,2;30,9;57,3;33;2,2
"2020-09-22 00:00:00";410;28,1;44,5;87,6;38;2,2
"2020-09-23 00:00:00";364;21,2;42,9;75,4;34;2,3
"2020-09-24 00:00:00";362;26,5;38,9;79,5;25;2,6
"2020-09-25 00:00:00";344;17,4;31,2;57,9;25;3,4
"2020-09-26 00:00:00";313;8,7;19,3;32,7;12;1,8
"2020-09-27 00:00:00";331;14,1;21,2;42,8;10;1,7
"2020-09-28 00:00:00";359;19,7;26,8;57,0;13;1,9
"2020-09-29 00:00:00";361;22,6;26,4;61,1;14;
"2020-09-30 00:00:00";430;34,4;24,7;77,4;14;
"2020-10-01 00:00:00";449;32,2;26,5;75,9;22;
"2020-10-02 00:00:00";438;25,0;37,9;76,2;25;
"2020-10-03 00:00:00";383;12,7;23,6;43,1;24;
"2020-10-04 00:00:00";457;26,5;29,6;70,2;21;
"2020-10-05 00:00:00";416;27,9;37,7;80,5;32;1,2
"2020-10-06 00:00:00";462;38,9;41,1;100,7;23;
"2020-10-07 00:00:00";413;24,2;27,4;64,5;28;
"2020-10-08 00:00:00";309;5,1;13,6;21,5;12;
"2020-10-09 00:00:00";789;71,8;35,8;146,0;30;
"2020-10-10 00:00:00";834;56,0;39,0;124,9;38;
"2020-10-11 00:00:00";468;9,5;18,0;32,5;25;
"2020-10-12 00:00:00";472;25,5;24,7;63,8;22;
"2020-10-13 00:00:00";390;24,1;21,1;58,0;7;2,7
"2020-10-14 00:00:00";403;32,7;38,5;88,7;12;3,6
"2020-10-15 00:00:00";527;39,8;31,2;92,3;21;4,1
"2020-10-16 00:00:00";547;38,2;32,3;90,9;24;4,2
"2020-10-17 00:00:00";496;26,4;23,4;63,9;;4,3
"2020-10-18 00:00:00";534;28,3;22,6;65,9;16;4,5
"2020-10-19 00:00:00";724;68,9;43,7;149,5;31;4,9
"2020-10-20 00:00:00";803;54,8;45,4;129,5;38;5,0
"2020-10-21 00:00:00";715;48,5;47,6;122,0;38;5,0
"2020-10-22 00:00:00";1119;96,4;59,9;207,8;59;7,1
"2020-10-23 00:00:00";732;39,3;41,6;101,9;47;2,6
"2020-10-24 00:00:00";668;19,8;32,4;62,8;55;2,2
"2020-10-25 00:00:00";527;9,4;17,7;32,0;34;1,2
"2020-10-26 00:00:00";584;30,6;33,9;80,8;39;4,5
"2020-10-27 00:00:00";553;27,0;31,7;73,0;25;5,3
"2020-10-28 00:00:00";900;86,6;37,8;170,7;46;5,9
"2020-10-29 00:00:00";544;49,8;34,6;111,0;32;5,0
"2020-10-30 00:00:00";318;31,1;32,7;80,3;15;4,8
"2020-10-31 00:00:00";270;6,5;17,3;27,3;11;4,9
"2020-11-01 00:00:00";419;32,8;36,5;86,8;23;4,8
"2020-11-02 00:00:00";381;38,3;37,8;96,6;15;4,4
"2020-11-03 00:00:00";363;20,0;23,0;53,7;20;4,3
"2020-11-04 00:00:00";375;23,9;21,1;57,7;27;4,2
"2020-11-05 00:00:00";213;8,2;16,7;29,2;13;4,4
"2020-11-06 00:00:00";344;20,2;24,1;55,0;20;4,9
"2020-11-07 00:00:00";876;57,3;33,8;121,7;40;4,9
"2020-11-08 00:00:00";726;15,7;24,5;48,5;38;4,0
"2020-11-09 00:00:00";650;31,2;28,4;76,3;28;3,9
"2020-11-10 00:00:00";611;30,7;29,2;76,3;17;3,9
"2020-11-11 00:00:00";654;34,2;29,3;81,8;17;4,0
"2020-11-12 00:00:00";658;38,4;21,8;80,6;25;3,9
"2020-11-13 00:00:00";669;45,7;28,2;98,4;34;4,1
"2020-11-14 00:00:00";459;17,5;25,6;52,5;31;3,8
"2020-11-15 00:00:00";453;7,6;26,5;38,2;28;3,5
"2020-11-16 00:00:00";594;29,5;25,1;70,3;29;3,8
"2020-11-17 00:00:00";590;47,6;29,5;102,4;34;3,4
"2020-11-18 00:00:00";407;38,1;28,1;86,5;20;3,0
"2020-11-19 00:00:00";333;32,6;33,2;83,2;24;3,0
"2020-11-20 00:00:00";293;8,9;23,4;37,0;17;2,6
"2020-11-21 00:00:00";449;2,9;23,0;27,5;19;2,6
"2020-11-22 00:00:00";585;15,3;30,8;54,3;24;4,1
"2020-11-23 00:00:00";613;34,2;33,1;85,6;33;4,9
"2020-11-24 00:00:00";693;26,6;33,6;74,5;34;3,3
"2020-11-25 00:00:00";585;20,9;29,1;61,2;19;2,5
"2020-11-26 00:00:00";565;25,9;34,5;74,3;20;2,6
"2020-11-27 00:00:00";557;34,4;34,4;87,1;17;2,5
"2020-11-28 00:00:00";639;27,6;26,5;68,8;14;2,2
"2020-11-29 00:00:00";538;12,3;27,5;46,3;13;2,1
"2020-11-30 00:00:00";762;43,1;30,6;96,7;24;2,4
"2020-12-01 00:00:00";706;29,4;29,9;75,0;27;
"2020-12-02 00:00:00";867;28,4;39,4;83,0;39;2,2
"2020-12-03 00:00:00";607;11,7;31,4;49,3;28;2,0
"2020-12-04 00:00:00";634;33,6;44,3;95,8;30;2,2
"2020-12-05 00:00:00";591;25,1;44,9;83,5;30;2,1
"2020-12-06 00:00:00";419;9,3;29,2;43,6;16;1,7
"2020-12-07 00:00:00";;;;;;
"2020-12-08 00:00:00";654;30,2;32,4;78,6;15;3,0
"2020-12-09 00:00:00";604;14,2;28,4;50,3;18;3,7
"2020-12-10 00:00:00";633;37,8;30,1;88,0;14;5,4
"2020-12-11 00:00:00";659;20,6;23,9;55,4;24;6,7
"2020-12-12 00:00:00";631;10,5;16,3;32,3;12;5,9
"2020-12-13 00:00:00";666;15,9;17,4;41,7;15;6,2
"2020-12-14 00:00:00";689;20,7;18,8;50,5;22;7,3
"2020-12-15 00:00:00";648;24,0;29,3;66,1;23;6,5
"2020-12-16 00:00:00";657;28,2;29,6;72,9;22;6,6
"2020-12-17 00:00:00";702;42,0;31,9;96,3;30;9,9
"2020-12-18 00:00:00";614;12,9;25,0;44,8;17;6,7
"2020-12-19 00:00:00";844;24,8;22,4;60,4;34;5,8
"2020-12-20 00:00:00";745;17,9;27,1;54,6;32;5,6
"2020-12-21 00:00:00";653;27,1;33,4;77,9;33;5,2
"2020-12-22 00:00:00";649;25,7;29,0;68,5;27;6,1
"2020-12-23 00:00:00";739;35,7;24,6;79,4;28;5,5
"2020-12-24 00:00:00";551;14,0;23,7;45,2;20;7,7
"2020-12-25 00:00:00";425;5,5;14,0;22,5;9;4,4
"2020-12-26 00:00:00";480;5,4;15,0;23,2;12;4,9
"2020-12-27 00:00:00";617;7,7;15,1;26,9;17;4,3
"2020-12-28 00:00:00";538;19,7;24,8;55,0;13;5,4
"2020-12-29 00:00:00";417;11,4;19,7;37,2;11;6,5
"2020-12-30 00:00:00";564;26,2;32,1;72,3;14;4,6
"2020-12-31 00:00:00";512;6,4;16,9;26,7;10;3,5
