Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2021-02-02 00:00:00";477;26,9;33,9;75,2;;4,5
"2021-02-03 00:00:00";;;;;;
"2021-02-25 00:00:00";1374;106,7;63,1;226,7;84;2,7
"2021-02-26 00:00:00";1301;140,9;67,8;283,8;86;2,8
"2021-02-27 00:00:00";307;2,8;15,6;19,9;18;1,6
"2021-02-28 00:00:00";360;7,0;22,2;32,9;17;1,8
"2021-03-01 00:00:00";370;6,9;19,0;29,5;16;1,6
"2021-03-02 00:00:00";541;29,6;39,5;84,8;29;2,7
"2021-03-03 00:00:00";736;55,9;50,2;136,0;39;3,0
"2021-03-04 00:00:00";588;29,1;39,0;83,7;37;7,3
"2021-03-05 00:00:00";520;18,0;28,5;56,2;25;2,5
"2021-03-06 00:00:00";614;10,0;26,2;41,6;22;3,1
"2021-03-07 00:00:00";575;12,3;24,7;43,5;20;2,3
"2021-03-08 00:00:00";559;17,0;24,0;50,1;23;4,5
"2021-03-09 00:00:00";535;5,5;19,0;27,4;15;2,3
"2021-03-10 00:00:00";553;5,5;19,9;28,4;20;3,2
"2021-03-11 00:00:00";622;39,9;35,7;96,9;28;3,6
"2021-03-12 00:00:00";562;29,3;34,1;79,0;21;3,0
"2021-03-13 00:00:00";432;11,5;22,9;40,5;11;1,5
"2021-03-14 00:00:00";538;7,4;22,2;33,6;18;4,4
"2021-03-15 00:00:00";430;1,8;8,7;11,5;9;1,5
"2021-03-16 00:00:00";446;3,7;13,1;18,8;13;1,6
"2021-03-17 00:00:00";468;3,5;11,7;17,0;15;1,6
"2021-03-18 00:00:00";489;4,6;12,4;19,5;12;1,6
"2021-03-19 00:00:00";553;4,8;20,1;27,5;16;1,9
"2021-03-20 00:00:00";570;6,3;17,5;27,1;17;1,7
"2021-03-21 00:00:00";582;6,8;19,7;30,2;18;1,6
"2021-03-22 00:00:00";554;9,8;20,3;35,4;16;1,5
"2021-03-23 00:00:00";522;4,9;18,1;25,6;15;2,1
"2021-03-24 00:00:00";593;5,5;23,6;32,0;18;1,6
"2021-03-25 00:00:00";646;7,5;32,1;43,6;25;1,8
"2021-03-26 00:00:00";779;46,1;45,1;115,8;40;2,9
"2021-03-27 00:00:00";485;12,2;33,3;52,0;29;1,7
"2021-03-28 00:00:00";479;3,4;17,3;22,5;15;1,5
"2021-03-29 00:00:00";530;12,3;27,8;46,7;20;1,7
"2021-03-30 00:00:00";553;14,3;29,0;50,9;25;2,2
"2021-03-31 00:00:00";568;29,1;39,1;83,7;32;
"2021-04-01 00:00:00";;38,0;32,2;90,5;34;
"2021-04-02 00:00:00";;15,1;11,9;35,0;;
"2021-04-03 00:00:00";470;3,0;11,2;15,7;11;
"2021-04-04 00:00:00";504;2,3;11,4;14,9;9;
"2021-04-05 00:00:00";585;13,3;22,9;43,3;14;
"2021-04-06 00:00:00";583;9,9;21,6;36,8;14;
"2021-04-07 00:00:00";620;11,1;25,4;42,5;17;
"2021-04-08 00:00:00";711;26,6;31,2;72,0;13;
"2021-04-09 00:00:00";805;29,8;31,5;77,2;18;
"2021-04-10 00:00:00";538;7,6;22,6;34,3;16;
"2021-04-11 00:00:00";;14,8;23,8;46,5;26;
"2021-04-12 00:00:00";;;;;26;
"2021-04-13 00:00:00";;;;;12;
"2021-04-14 00:00:00";256;4,1;15,4;21,7;8;2,2
"2021-04-15 00:00:00";317;12,7;29,8;49,2;9;3,9
"2021-04-16 00:00:00";304;24,6;32,2;69,9;14;5,4
"2021-04-17 00:00:00";229;6,8;19,4;29,8;13;6,3
"2021-04-18 00:00:00";274;7,3;22,0;33,2;14;7,1
"2021-04-19 00:00:00";239;15,1;29,7;52,9;16;8,6
"2021-04-20 00:00:00";204;7,0;24,8;35,6;16;7,6
"2021-04-21 00:00:00";249;25,7;35,4;74,7;18;7,5
"2021-04-22 00:00:00";176;18,5;29,0;57,5;19;6,9
"2021-04-23 00:00:00";188;12,0;24,5;42,9;17;7,7
"2021-04-24 00:00:00";217;8,6;26,0;39,2;21;6,7
"2021-04-25 00:00:00";208;6,7;19,6;29,8;19;6,4
"2021-04-26 00:00:00";202;6,2;17,9;27,3;12;5,9
"2021-04-27 00:00:00";266;7,0;20,9;31,6;18;5,6
"2021-04-28 00:00:00";339;11,4;29,5;47,1;23;5,3
"2021-04-29 00:00:00";289;30,1;33,1;79,3;22;4,9
"2021-04-30 00:00:00";437;51,0;38,0;116,2;22;4,5
"2021-05-01 00:00:00";389;9,4;20,6;35,0;16;5,0
"2021-05-02 00:00:00";289;8,4;13,8;26,7;20;4,3
"2021-05-03 00:00:00";366;8,2;15,4;28,1;;5,5
"2021-05-04 00:00:00";443;30,3;39,6;86,1;25;4,9
"2021-05-05 00:00:00";402;27,6;31,9;74,2;22;3,6
"2021-05-06 00:00:00";581;15,6;25,4;49,4;13;5,4
"2021-05-07 00:00:00";667;24,6;32,3;70,1;12;6,0
"2021-05-08 00:00:00";578;6,6;20,1;30,2;11;5,7
"2021-05-09 00:00:00";611;11,3;28,8;46,2;16;5,2
"2021-05-10 00:00:00";;;;;;
"2021-05-11 00:00:00";;;;;;
"2021-05-12 00:00:00";266;14,9;31,8;54,6;23;8,6
"2021-05-13 00:00:00";291;20,4;29,2;60,5;12;8,2
"2021-05-14 00:00:00";287;18,0;24,3;51,9;10;9,0
"2021-05-15 00:00:00";291;9,8;19,7;34,6;12;9,7
"2021-05-16 00:00:00";291;10,2;21,9;37,6;11;9,5
"2021-05-17 00:00:00";319;14,9;23,8;46,7;13;10,2
"2021-05-18 00:00:00";329;10,8;18,5;35,1;9;9,9
"2021-05-19 00:00:00";341;19,0;25,6;54,6;13;9,6
"2021-05-20 00:00:00";250;6,1;14,0;23,4;10;8,6
"2021-05-21 00:00:00";279;15,8;35,0;59,1;14;8,6
"2021-05-22 00:00:00";256;9,8;26,5;41,4;13;8,9
"2021-05-23 00:00:00";225;4,3;17,7;24,3;10;7,9
"2021-05-24 00:00:00";262;4,6;12,8;19,9;8;7,7
"2021-05-25 00:00:00";289;16,5;21,8;47,0;18;8,2
"2021-05-26 00:00:00";317;16,2;29,5;54,4;14;7,6
"2021-05-27 00:00:00";416;22,5;29,6;64,1;19;8,5
"2021-05-28 00:00:00";372;5,3;15,0;23,0;14;7,4
"2021-05-29 00:00:00";393;3,2;11,5;16,4;12;7,3
"2021-05-30 00:00:00";370;2,4;8,1;11,8;8;6,8
"2021-05-31 00:00:00";420;11,2;20,1;37,3;10;6,7
"2021-06-01 00:00:00";364;7,7;14,4;26,2;14;8,0
"2021-06-02 00:00:00";380;8,0;18,5;30,7;15;7,3
"2021-06-03 00:00:00";481;22,4;30,6;65,0;21;6,9
"2021-06-04 00:00:00";518;23,4;34,4;70,2;26;6,7
"2021-06-05 00:00:00";441;12,6;25,7;45,1;22;6,3
"2021-06-06 00:00:00";376;2,4;13,4;17,1;13;6,2
"2021-06-07 00:00:00";393;10,8;27,5;44,1;19;5,9
"2021-06-08 00:00:00";335;6,4;22,2;32,0;19;5,5
"2021-06-09 00:00:00";321;5,7;19,1;27,8;20;5,5
"2021-06-10 00:00:00";308;4,6;16,2;23,2;19;5,3
"2021-06-11 00:00:00";304;5,0;17,3;25,0;16;5,5
"2021-06-12 00:00:00";315;4,3;15,5;22,0;14;5,4
"2021-06-13 00:00:00";269;2,2;7,0;10,3;9;5,1
"2021-06-14 00:00:00";279;5,0;11,8;19,5;11;5,3
"2021-06-15 00:00:00";304;7,4;15,6;26,9;11;5,2
"2021-06-16 00:00:00";309;5,3;17,0;25,1;13;5,2
"2021-06-17 00:00:00";332;8,0;19,8;32,1;17;5,1
"2021-06-18 00:00:00";339;6,2;19,5;29,0;18;5,0
"2021-06-19 00:00:00";367;4,5;13,3;20,2;14;5,1
"2021-06-20 00:00:00";328;3,6;14,5;20,1;10;5,0
"2021-06-21 00:00:00";355;10,5;22,1;38,1;22;5,3
"2021-06-22 00:00:00";367;11,7;32,0;50,0;36;5,4
"2021-06-23 00:00:00";373;10,0;29,8;45,1;44;5,5
"2021-06-24 00:00:00";383;10,8;35,7;52,3;33;5,6
"2021-06-25 00:00:00";393;12,2;27,7;46,4;42;5,5
"2021-06-26 00:00:00";310;4,0;13,9;20,1;13;5,4
"2021-06-27 00:00:00";285;2,7;14,4;18,5;10;5,1
"2021-06-28 00:00:00";372;14,7;36,0;58,5;17;5,2
"2021-06-29 00:00:00";359;12,4;30,9;49,9;17;5,3
"2021-06-30 00:00:00";386;13,9;30,6;51,9;28;5,2
"2021-07-01 00:00:00";339;11,2;21,5;38,7;15;5,3
"2021-07-02 00:00:00";327;6,7;15,3;25,6;10;5,1
"2021-07-03 00:00:00";355;8,0;18,5;30,8;11;5,2
"2021-07-04 00:00:00";339;3,8;17,3;23,2;13;5,2
"2021-07-05 00:00:00";357;7,3;22,2;33,5;13;5,4
"2021-07-06 00:00:00";389;8,2;26,7;39,3;18;5,8
"2021-07-07 00:00:00";448;12,4;38,3;57,3;22;5,9
"2021-07-08 00:00:00";429;11,2;26,0;43,1;22;6,2
"2021-07-09 00:00:00";443;15,6;29,5;53,4;24;6,4
"2021-07-10 00:00:00";383;3,9;18,0;24,0;14;6,2
"2021-07-11 00:00:00";365;3,2;12,1;17,1;20;6,0
"2021-07-12 00:00:00";385;8,6;24,5;37,7;26;6,1
"2021-07-13 00:00:00";421;13,9;33,4;54,8;31;6,3
"2021-07-14 00:00:00";432;11,7;31,0;49,0;32;6,5
"2021-07-15 00:00:00";411;6,0;19,5;28,7;;6,4
"2021-07-16 00:00:00";406;8,4;18,7;31,6;21;6,5
"2021-07-17 00:00:00";400;4,4;16,0;22,7;23;6,5
"2021-07-18 00:00:00";393;2,8;12,0;16,3;28;6,4
"2021-07-19 00:00:00";367;5,3;14,5;22,7;16;7,6
"2021-07-20 00:00:00";339;5,8;14,5;23,5;17;8,6
"2021-07-21 00:00:00";331;5,2;15,0;23,0;15;8,5
"2021-07-22 00:00:00";311;5,8;17,9;26,9;15;7,8
"2021-07-23 00:00:00";312;8,4;20,4;33,3;17;7,8
"2021-07-24 00:00:00";348;8,8;24,2;37,6;19;6,7
"2021-07-25 00:00:00";346;5,1;19,5;27,4;20;7,8
"2021-07-26 00:00:00";402;17,0;39,9;66,0;31;8,4
"2021-07-27 00:00:00";471;20,6;45,1;76,7;38;8,0
"2021-07-28 00:00:00";433;17,7;40,8;68,0;36;7,2
"2021-07-29 00:00:00";390;11,0;26,6;43,4;23;6,1
"2021-07-30 00:00:00";368;9,4;26,3;40,7;19;4,9
"2021-07-31 00:00:00";403;7,7;28,9;40,8;23;7,6
"2021-08-01 00:00:00";388;6,9;20,2;30,8;27;6,5
"2021-08-02 00:00:00";319;12,2;19,3;38,0;11;3,2
"2021-08-03 00:00:00";286;8,9;22,5;36,2;14;2,7
"2021-08-04 00:00:00";338;15,7;40,1;64,1;21;3,8
"2021-08-05 00:00:00";323;14,3;27,0;48,8;20;2,5
"2021-08-06 00:00:00";297;13,3;23,6;43,9;11;2,0
"2021-08-07 00:00:00";312;12,3;25,8;44,6;12;1,3
"2021-08-08 00:00:00";285;6,9;20,0;30,5;14;3,0
"2021-08-09 00:00:00";305;5,6;16,1;24,8;11;2,0
"2021-08-10 00:00:00";346;11,0;30,7;47,5;17;2,3
"2021-08-11 00:00:00";342;20,6;30,2;61,7;19;1,8
"2021-08-12 00:00:00";267;5,3;17,0;25,1;14;1,7
"2021-08-13 00:00:00";279;9,3;24,2;38,5;19;1,3
"2021-08-14 00:00:00";297;8,2;23,8;36,3;20;1,3
"2021-08-15 00:00:00";296;6,4;26,6;36,4;25;3,1
"2021-08-16 00:00:00";282;8,3;24,2;36,9;24;3,3
"2021-08-17 00:00:00";251;6,1;16,0;25,3;14;
"2021-08-18 00:00:00";267;8,4;20,7;33,6;13;
"2021-08-19 00:00:00";397;20,2;31,5;62,4;15;
"2021-08-20 00:00:00";321;7,2;20,7;31,7;12;
"2021-08-21 00:00:00";319;4,4;19,6;26,4;14;
"2021-08-22 00:00:00";323;5,7;18,5;27,3;14;1,2
"2021-08-23 00:00:00";342;10,3;20,9;36,7;17;1,4
"2021-08-24 00:00:00";320;15,3;20,4;43,9;13;1,3
"2021-08-25 00:00:00";320;10,8;20,7;37,2;12;1,1
"2021-08-26 00:00:00";324;17,4;26,0;52,8;16;1,3
"2021-08-27 00:00:00";402;23,0;38,2;73,4;14;
"2021-08-28 00:00:00";288;8,5;16,2;29,3;10;
"2021-08-29 00:00:00";284;5,1;10,8;18,6;8;
"2021-08-30 00:00:00";364;24,7;31,5;69,3;14;1,5
"2021-08-31 00:00:00";380;29,0;32,2;76,7;15;1,6
"2021-09-01 00:00:00";308;9,1;12,6;26,6;8;1,8
"2021-09-02 00:00:00";385;23,4;29,2;65,2;15;1,5
"2021-09-03 00:00:00";505;65,7;49,3;150,0;21;1,9
"2021-09-04 00:00:00";370;17,1;38,3;64,6;19;1,5
"2021-09-05 00:00:00";285;4,1;10,6;16,9;10;
"2021-09-06 00:00:00";331;9,0;20,9;34,6;12;1,9
"2021-09-07 00:00:00";444;27,8;37,4;80,0;20;2,0
"2021-09-08 00:00:00";425;19,7;31,6;61,8;18;1,7
"2021-09-09 00:00:00";472;;;;23;
"2021-09-10 00:00:00";409;;;;25;2,4
"2021-09-11 00:00:00";390;9,9;36,0;51,2;27;4,1
"2021-09-12 00:00:00";408;11,0;33,0;49,8;21;4,8
"2021-09-13 00:00:00";405;18,0;33,8;61,3;25;4,8
"2021-09-14 00:00:00";368;;;;20;4,5
"2021-09-15 00:00:00";446;;;;25;4,6
"2021-09-16 00:00:00";475;;;;28;6,7
"2021-09-17 00:00:00";444;;;;20;4,8
"2021-09-18 00:00:00";397;;;;8;4,2
"2021-09-19 00:00:00";409;;;;10;4,0
"2021-09-20 00:00:00";407;;;;10;3,7
"2021-09-21 00:00:00";490;;;;14;4,2
"2021-09-22 00:00:00";401;15,7;23,6;47,6;13;3,2
"2021-09-23 00:00:00";403;22,2;36,5;70,5;15;3,5
"2021-09-24 00:00:00";456;31,3;35,5;83,4;19;4,0
"2021-09-25 00:00:00";482;27,4;35,9;77,9;24;3,7
"2021-09-26 00:00:00";384;17,4;23,0;49,7;17;3,9
"2021-09-27 00:00:00";480;37,2;36,7;93,8;20;4,1
"2021-09-28 00:00:00";273;11,4;17,7;35,2;20;4,1
"2021-09-29 00:00:00";361;27,2;22,3;64,0;17;4,1
"2021-09-30 00:00:00";385;25,2;26,2;64,8;14;4,2
"2021-10-01 00:00:00";461;24,7;22,0;59,9;15;4,3
"2021-10-02 00:00:00";517;17,5;20,6;47,4;18;4,1
"2021-10-03 00:00:00";495;18,1;29,7;57,4;22;4,0
"2021-10-04 00:00:00";497;27,7;41,5;84,0;25;4,5
"2021-10-05 00:00:00";476;24,3;34,8;72,1;26;4,3
"2021-10-06 00:00:00";439;14,4;27,5;49,6;24;3,5
"2021-10-07 00:00:00";337;12,9;15,1;34,9;19;2,7
"2021-10-08 00:00:00";398;15,0;22,8;45,8;;3,0
"2021-10-09 00:00:00";377;4,8;11,1;18,4;24;3,1
"2021-10-10 00:00:00";366;4,3;12,3;18,9;24;3,9
"2021-10-11 00:00:00";379;21,5;28,7;61,7;25;3,5
"2021-10-12 00:00:00";557;46,3;33,6;104,6;34;4,3
"2021-10-13 00:00:00";420;37,6;24,6;82,3;28;3,5
"2021-10-14 00:00:00";588;85,3;35,2;166,1;25;3,5
"2021-10-15 00:00:00";549;37,0;34,5;91,2;25;2,4
"2021-10-16 00:00:00";303;7,7;21,4;33,2;17;2,3
"2021-10-17 00:00:00";698;53,3;34,2;115,8;;2,4
"2021-10-18 00:00:00";758;82,3;53,1;179,3;41;2,0
"2021-10-19 00:00:00";863;93,1;51,8;194,7;45;2,5
"2021-10-20 00:00:00";484;35,8;44,5;99,5;31;
"2021-10-21 00:00:00";317;21,3;31,3;64,0;24;2,3
"2021-10-22 00:00:00";365;25,5;34,8;73,9;14;
"2021-10-23 00:00:00";287;6,3;15,8;25,4;11;2,7
"2021-10-24 00:00:00";736;45,1;37,2;106,3;27;1,8
"2021-10-25 00:00:00";655;33,2;43,2;94,0;30;4,2
"2021-10-26 00:00:00";748;57,4;56,9;144,9;41;4,4
"2021-10-27 00:00:00";1220;125,2;63,5;255,5;64;5,3
"2021-10-28 00:00:00";1008;68,2;53,0;157,6;60;4,1
"2021-10-29 00:00:00";778;36,8;59,5;115,9;56;3,7
"2021-10-30 00:00:00";983;53,7;62,7;145,1;62;4,0
"2021-10-31 00:00:00";1100;76,9;54,7;172,6;60;4,4
"2021-11-01 00:00:00";676;18,7;33,3;61,9;50;3,7
"2021-11-02 00:00:00";419;21,6;27,9;61,0;27;3,5
"2021-11-03 00:00:00";388;31,9;30,1;79,0;16;3,6
"2021-11-04 00:00:00";409;27,4;29,7;71,7;14;4,0
"2021-11-05 00:00:00";433;30,5;30,4;77,2;13;3,8
"2021-11-06 00:00:00";699;36,5;32,6;88,5;28;3,7
"2021-11-07 00:00:00";438;16,9;22,0;47,9;19;3,9
"2021-11-08 00:00:00";564;27,1;29,4;70,9;25;3,8
"2021-11-09 00:00:00";1257;115,5;41,8;218,9;38;4,6
"2021-11-10 00:00:00";630;58,6;37,1;127,0;34;4,0
"2021-11-11 00:00:00";676;35,4;38,8;93,2;37;3,8
"2021-11-12 00:00:00";667;21,6;41,1;74,2;45;3,7
"2021-11-13 00:00:00";647;30,8;29,9;77,1;40;3,5
"2021-11-14 00:00:00";836;16,6;32,4;57,7;54;4,5
"2021-11-15 00:00:00";1222;98,7;47,0;198,3;76;5,0
"2021-11-16 00:00:00";1221;158,7;60,8;304,2;59;5,5
"2021-11-17 00:00:00";1256;114,9;56,7;233,0;66;5,1
"2021-11-18 00:00:00";805;71,2;35,7;144,8;62;4,4
"2021-11-19 00:00:00";447;40,3;23,8;85,6;18;3,7
"2021-11-20 00:00:00";378;23,4;15,9;51,7;19;3,2
"2021-11-21 00:00:00";417;16,5;17,8;43,2;17;3,0
"2021-11-22 00:00:00";383;14,0;14,7;36,1;18;3,0
"2021-11-23 00:00:00";972;100,2;33,7;187,3;45;4,6
"2021-11-24 00:00:00";1058;90,3;45,2;183,7;60;4,3
"2021-11-25 00:00:00";690;45,6;36,3;106,2;51;3,6
"2021-11-26 00:00:00";449;29,5;24,8;70,0;25;3,3
"2021-11-27 00:00:00";422;17,9;16,1;43,6;18;2,8
"2021-11-28 00:00:00";452;14,8;18,9;41,7;16;3,3
"2021-11-29 00:00:00";449;25,6;19,9;59,3;12;3,9
"2021-11-30 00:00:00";360;26,9;21,3;62,5;12;6,3
"2021-12-01 00:00:00";351;23,6;21,4;57,5;10;3,9
"2021-12-02 00:00:00";612;36,3;31,7;87,4;19;4,5
"2021-12-03 00:00:00";823;62,3;34,4;129,9;28;4,4
"2021-12-04 00:00:00";984;38,6;33,7;92,9;45;4,7
"2021-12-05 00:00:00";592;14,1;18,9;40,5;22;4,7
"2021-12-06 00:00:00";572;13,8;20,7;41,9;16;4,3
"2021-12-07 00:00:00";572;9,9;15,0;30,1;19;4,7
"2021-12-08 00:00:00";891;53,4;30,6;112,5;38;4,7
"2021-12-09 00:00:00";611;15,6;18,8;42,7;21;3,9
"2021-12-10 00:00:00";746;34,6;22,6;75,7;22;4,1
"2021-12-11 00:00:00";664;9,9;14,3;29,5;18;3,4
"2021-12-12 00:00:00";513;2,2;7,7;11,1;16;3,4
"2021-12-13 00:00:00";576;12,7;28,9;48,4;20;3,6
"2021-12-14 00:00:00";1112;92,9;40,9;183,4;45;5,7
"2021-12-15 00:00:00";1024;56,5;39,4;126,1;36;4,5
"2021-12-16 00:00:00";1001;70,6;31,9;140,1;41;4,0
"2021-12-17 00:00:00";811;41,2;28,6;91,8;31;3,6
"2021-12-18 00:00:00";528;14,2;22,7;44,5;14;3,3
"2021-12-19 00:00:00";586;23,5;19,4;55,5;18;3,1
"2021-12-20 00:00:00";499;15,0;29,0;52,0;13;3,5
"2021-12-21 00:00:00";569;35,0;28,0;81,6;19;3,1
"2021-12-22 00:00:00";905;78,9;48,2;169,2;31;3,7
"2021-12-23 00:00:00";827;30,6;38,8;85,6;45;3,2
"2021-12-24 00:00:00";638;30,7;32,6;79,7;25;3,1
"2021-12-25 00:00:00";549;13,0;16,4;36,4;13;2,1
"2021-12-26 00:00:00";499;2,9;11,2;15,7;17;3,1
"2021-12-27 00:00:00";718;11,5;24,7;42,4;26;4,6
"2021-12-28 00:00:00";781;23,0;26,0;61,3;28;5,3
"2021-12-29 00:00:00";849;26,2;24,1;64,3;;5,4
"2021-12-30 00:00:00";799;21,6;24,2;57,4;;5,7
"2021-12-31 00:00:00";843;24,5;23,6;61,2;19;6,8
