Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2011-03-27 00:00:00";287;4,1;17,1;23,3;12;0,2
"2011-03-28 00:00:00";486;15,4;34,4;58,1;26;0,2
"2011-03-29 00:00:00";656;25,8;44,5;84,0;38;0,2
"2011-03-30 00:00:00";965;53,0;59,2;140,5;58;0,2
"2011-03-31 00:00:00";1043;84,1;70,3;199,1;69;1,9
"2011-04-01 00:00:00";860;61,7;77,0;171,6;60;3,5
"2011-04-02 00:00:00";514;8,1;28,1;40,5;29;1,9
"2011-04-03 00:00:00";559;6,6;31,2;41,2;31;1,6
"2011-04-04 00:00:00";625;22,3;51,2;85,4;43;2,2
"2011-04-05 00:00:00";494;6,5;28,2;38,1;21;1,2
"2011-04-06 00:00:00";491;10,5;35,3;51,4;23;2,8
"2011-04-07 00:00:00";451;27,4;34,3;76,3;27;1,9
"2011-04-08 00:00:00";235;6,7;18,7;28,9;22;1,2
"2011-04-09 00:00:00";248;3,1;15,0;19,7;19;0,9
"2011-04-10 00:00:00";252;3,3;13,1;18,1;11;1,1
"2011-04-11 00:00:00";306;6,3;23,2;32,8;16;1,4
"2011-04-12 00:00:00";474;28,7;38,2;82,2;25;1,6
"2011-04-13 00:00:00";423;14,6;34,1;56,6;22;0,9
"2011-04-14 00:00:00";501;19,1;37,8;67,0;20;1,2
"2011-04-15 00:00:00";436;7,3;24,5;35,8;21;0,9
"2011-04-16 00:00:00";698;26,4;33,1;73,6;34;1,6
"2011-04-17 00:00:00";742;15,2;41,3;64,6;42;1,0
"2011-04-18 00:00:00";474;9,1;29,9;43,8;28;1,0
"2011-04-19 00:00:00";445;7,2;28,1;39,2;27;1,4
"2011-04-20 00:00:00";592;26,4;37,7;78,2;32;1,5
"2011-04-21 00:00:00";;;;;;3,6
"2011-04-22 00:00:00";;;;;;5,1
"2011-04-23 00:00:00";519;22,0;47,1;80,7;44;8,0
"2011-04-24 00:00:00";391;6,2;24,8;34,3;34;6,4
"2011-04-25 00:00:00";401;6,8;25,3;35,7;28;2,8
"2011-04-26 00:00:00";424;16,0;34,3;58,8;28;2,0
"2011-04-27 00:00:00";;;;;;
"2011-04-28 00:00:00";470;13,8;36,0;57,1;50;1,8
"2011-04-29 00:00:00";476;15,6;36,7;60,6;37;1,6
"2011-04-30 00:00:00";498;11,9;31,7;49,9;32;1,5
"2011-05-01 00:00:00";482;7,8;22,5;34,5;25;4,7
"2011-05-02 00:00:00";422;5,7;19,9;28,6;15;2,2
"2011-05-03 00:00:00";501;17,0;35,9;61,9;21;2,9
"2011-05-04 00:00:00";459;5,0;17,7;25,4;25;2,4
"2011-05-05 00:00:00";335;5,8;22,8;31,6;18;3,6
"2011-05-06 00:00:00";327;21,5;45,7;78,6;24;3,6
"2011-05-07 00:00:00";326;12,7;29,0;48,5;23;2,6
"2011-05-08 00:00:00";379;7,4;21,7;33,1;14;2,0
"2011-05-09 00:00:00";366;8,2;30,2;42,7;26;3,3
"2011-05-10 00:00:00";352;7,0;24,6;35,4;23;2,5
"2011-05-11 00:00:00";360;8,2;27,3;39,9;20;3,7
"2011-05-12 00:00:00";572;36,0;47,0;102,2;33;3,9
"2011-05-13 00:00:00";594;45,1;57,6;126,7;39;3,3
"2011-05-14 00:00:00";393;6,0;25,7;34,9;24;2,8
"2011-05-15 00:00:00";405;5,2;22,8;30,8;20;5,1
"2011-05-16 00:00:00";396;7,4;20,4;31,6;9;1,9
"2011-05-17 00:00:00";474;18,3;36,7;64,8;25;2,6
"2011-05-18 00:00:00";608;34,4;54,7;107,5;34;2,6
"2011-05-19 00:00:00";609;31,6;48,9;97,3;38;2,6
"2011-05-20 00:00:00";547;22,1;42,5;76,4;31;2,5
"2011-05-21 00:00:00";485;11,2;29,4;46,6;21;2,4
"2011-05-22 00:00:00";489;7,7;25,6;37,4;19;2,3
"2011-05-23 00:00:00";606;29,1;50,3;94,9;31;3,2
"2011-05-24 00:00:00";583;17,4;45,4;72,1;28;2,4
"2011-05-25 00:00:00";490;12,0;25,7;44,1;32;2,7
"2011-05-26 00:00:00";372;12,0;35,2;53,7;27;4,4
"2011-05-27 00:00:00";354;23,4;49,1;85,0;43;6,4
"2011-05-28 00:00:00";280;10,6;27,1;43,3;45;7,7
"2011-05-29 00:00:00";319;11,5;26,5;44,2;18;2,2
"2011-05-30 00:00:00";317;10,9;36,3;53,0;23;2,7
"2011-05-31 00:00:00";339;18,9;37,8;66,9;32;4,1
"2011-06-01 00:00:00";358;18,2;40,3;68,2;31;4,6
"2011-06-02 00:00:00";291;7,9;22,0;34,1;24;3,1
"2011-06-03 00:00:00";320;8,4;26,1;39,0;22;2,7
"2011-06-04 00:00:00";347;7,1;23,0;33,9;30;3,9
"2011-06-05 00:00:00";368;6,5;19,3;29,3;25;3,0
"2011-06-06 00:00:00";459;24,8;43,5;81,5;32;6,0
"2011-06-07 00:00:00";419;16,0;34,2;58,8;30;3,7
"2011-06-08 00:00:00";458;19,5;36,6;66,4;38;4,3
"2011-06-09 00:00:00";482;27,3;44,2;86,1;21;2,6
"2011-06-10 00:00:00";367;5,6;17,6;26,2;18;2,1
"2011-06-11 00:00:00";347;2,7;10,7;14,8;14;2,1
"2011-06-12 00:00:00";354;2,2;12,7;16,0;15;3,2
"2011-06-13 00:00:00";353;2,7;14,2;18,4;13;2,2
"2011-06-14 00:00:00";381;7,3;28,3;39,6;20;2,5
"2011-06-15 00:00:00";469;13,3;44,7;65,2;30;2,0
"2011-06-16 00:00:00";581;;;;43;2,9
"2011-06-17 00:00:00";370;;;;36;3,8
"2011-06-18 00:00:00";354;;;;34;5,1
"2011-06-19 00:00:00";304;;;;15;2,5
"2011-06-20 00:00:00";294;;;;16;2,5
"2011-06-21 00:00:00";375;;;;21;2,8
"2011-06-22 00:00:00";389;;;;25;4,9
"2011-06-23 00:00:00";396;;;;25;5,7
"2011-06-24 00:00:00";328;;;;18;3,0
"2011-06-25 00:00:00";256;;;;14;2,6
"2011-06-26 00:00:00";259;;;;13;2,9
"2011-06-27 00:00:00";282;;;;17;2,9
"2011-06-28 00:00:00";303;;;;11;2,5
"2011-06-29 00:00:00";349;;;;14;2,3
"2011-06-30 00:00:00";379;;;;15;2,2
"2011-07-01 00:00:00";416;;;;14;2,2
"2011-07-02 00:00:00";395;;;;10;1,8
"2011-07-03 00:00:00";400;;;;13;1,6
"2011-07-04 00:00:00";477;;;;17;2,1
"2011-07-05 00:00:00";436;;;;16;2,3
"2011-07-06 00:00:00";573;;;;25;2,5
"2011-07-07 00:00:00";461;;;;25;2,8
"2011-07-08 00:00:00";338;27,6;53,0;95,3;34;3,6
"2011-07-09 00:00:00";240;6,0;23,1;32,3;26;2,8
"2011-07-10 00:00:00";267;6,5;23,2;33,2;44;4,6
"2011-07-11 00:00:00";272;11,2;30,5;47,7;;5,9
"2011-07-12 00:00:00";247;7,6;20,6;32,2;;2,7
"2011-07-13 00:00:00";289;13,6;27,0;47,8;18;2,5
"2011-07-14 00:00:00";356;14,9;36,4;59,2;31;6,0
"2011-07-15 00:00:00";391;16,7;36,6;62,2;36;6,3
"2011-07-16 00:00:00";299;5,9;17,8;26,9;19;2,7
"2011-07-17 00:00:00";340;7,1;23,9;34,8;20;2,5
"2011-07-18 00:00:00";427;15,5;37,9;61,6;33;4,7
"2011-07-19 00:00:00";397;10,9;29,1;45,8;27;3,3
"2011-07-20 00:00:00";319;14,8;34,5;57,1;23;2,9
"2011-07-21 00:00:00";312;37,1;36,4;93,3;12;2,5
"2011-07-22 00:00:00";242;18,0;30,1;57,6;10;2,2
"2011-07-23 00:00:00";291;17,9;30,1;57,6;12;2,3
"2011-07-24 00:00:00";270;6,9;19,8;30,4;13;2,3
"2011-07-25 00:00:00";399;33,3;46,3;97,3;18;2,4
"2011-07-26 00:00:00";423;33,4;42,8;93,9;18;2,0
"2011-07-27 00:00:00";492;44,7;48,2;116,8;19;2,2
"2011-07-28 00:00:00";415;23,4;37,8;73,7;21;4,4
"2011-07-29 00:00:00";433;23,0;38,3;73,6;19;2,5
"2011-07-30 00:00:00";348;6,6;17,8;28,0;9;1,9
"2011-07-31 00:00:00";398;22,5;25,7;60,1;9;2,0
"2011-08-01 00:00:00";497;42,8;35,9;101,5;14;2,2
"2011-08-02 00:00:00";371;5,5;17,8;26,2;15;2,4
"2011-08-03 00:00:00";408;10,4;28,4;44,4;15;2,6
"2011-08-04 00:00:00";392;10,3;28,8;44,6;11;2,2
"2011-08-05 00:00:00";502;26,5;36,0;76,6;17;2,8
"2011-08-06 00:00:00";530;14,1;38,6;60,2;27;3,5
"2011-08-07 00:00:00";506;9,0;26,6;40,4;26;4,8
"2011-08-08 00:00:00";634;31,8;48,5;97,3;26;5,7
"2011-08-09 00:00:00";515;25,3;29,8;68,6;9;3,1
"2011-08-10 00:00:00";410;7,1;17,5;28,3;9;3,2
"2011-08-11 00:00:00";485;18,2;30,6;58,5;;3,5
"2011-08-12 00:00:00";539;18,4;36,4;64,6;;2,7
"2011-08-13 00:00:00";549;9,0;27,4;41,1;16;2,7
"2011-08-14 00:00:00";579;10,4;28,8;44,8;14;2,9
"2011-08-15 00:00:00";672;35,0;46,5;100,1;16;3,1
"2011-08-16 00:00:00";609;19,6;28,4;58,5;15;3,0
"2011-08-17 00:00:00";578;13,4;28,2;48,7;14;3,4
"2011-08-18 00:00:00";400;17,1;37,5;63,7;18;2,7
"2011-08-19 00:00:00";400;36,2;55,4;110,9;23;4,1
"2011-08-20 00:00:00";265;6,3;19,1;28,8;17;2,9
"2011-08-21 00:00:00";258;8,2;25,2;37,9;17;3,4
"2011-08-22 00:00:00";419;34,2;56,3;108,8;25;4,0
"2011-08-23 00:00:00";464;27,3;51,7;93,5;30;4,0
"2011-08-24 00:00:00";441;16,2;40,6;65,6;33;5,1
"2011-08-25 00:00:00";457;17,6;39,9;66,8;37;6,5
"2011-08-26 00:00:00";501;17,7;44,8;72,0;51;12,1
"2011-08-27 00:00:00";407;7,6;26,0;37,6;36;5,6
"2011-08-28 00:00:00";361;4,3;18,7;25,3;30;9,8
"2011-08-29 00:00:00";499;21,9;44,4;78,0;36;10,2
"2011-08-30 00:00:00";489;11,2;41,3;58,5;44;6,0
"2011-08-31 00:00:00";432;9,7;33,2;48,2;30;5,9
"2011-09-01 00:00:00";367;16,3;37,6;62,6;30;3,3
"2011-09-02 00:00:00";398;26,1;51,3;91,3;28;3,0
"2011-09-03 00:00:00";316;14,9;31,2;54,0;29;3,1
"2011-09-04 00:00:00";;;;;;4,7
"2011-09-05 00:00:00";;;;;;7,0
"2011-09-06 00:00:00";340;24,6;29,7;67,4;17;3,0
"2011-09-07 00:00:00";439;42,5;52,4;117,5;21;3,0
"2011-09-08 00:00:00";357;24,1;30,9;67,9;13;2,6
"2011-09-09 00:00:00";316;15,5;24,4;48,2;11;2,3
"2011-09-10 00:00:00";484;31,0;38,2;85,6;17;2,7
"2011-09-11 00:00:00";417;9,2;26,0;40,1;16;4,3
"2011-09-12 00:00:00";546;28,8;51,0;95,2;26;3,7
"2011-09-13 00:00:00";567;44,3;50,1;118,0;22;4,2
"2011-09-14 00:00:00";671;52,8;60,9;141,9;28;3,6
"2011-09-15 00:00:00";424;12,7;26,9;46,4;15;3,5
"2011-09-16 00:00:00";480;15,1;33,0;56,2;21;3,7
"2011-09-17 00:00:00";459;7,9;22,0;34,1;23;2,7
"2011-09-18 00:00:00";500;6,7;23,3;33,5;27;6,4
"2011-09-19 00:00:00";617;24,4;43,5;81,0;43;5,1
"2011-09-20 00:00:00";540;12,8;29,3;48,9;31;2,6
"2011-09-21 00:00:00";526;8,6;21,7;34,9;31;2,6
"2011-09-22 00:00:00";781;43,2;48,5;114,7;44;3,3
"2011-09-23 00:00:00";;9,9;27,6;42,8;31;3,6
"2011-09-24 00:00:00";;4,5;19,5;26,4;22;3,4
"2011-09-25 00:00:00";;4,1;22,6;29,0;22;1,8
"2011-09-26 00:00:00";;32,1;49,6;98,9;37;2,1
"2011-09-27 00:00:00";;55,6;66,9;152,2;45;3,0
"2011-09-28 00:00:00";;10,2;32,5;48,1;27;2,0
"2011-09-29 00:00:00";;34,2;42,0;94,5;28;4,0
"2011-09-30 00:00:00";;14,4;38,0;60,1;24;2,8
"2011-10-01 00:00:00";;11,9;34,1;52,3;26;3,7
"2011-10-02 00:00:00";;2,7;16,9;21,0;21;2,2
"2011-10-03 00:00:00";;56,9;48,0;135,2;35;3,2
"2011-10-04 00:00:00";;64,0;71,6;169,7;49;4,1
"2011-10-05 00:00:00";;54,8;59,5;143,6;45;3,4
"2011-10-06 00:00:00";;54,8;50,5;134,4;40;2,9
"2011-10-07 00:00:00";;35,9;54,5;109,6;35;4,0
"2011-10-08 00:00:00";;31,8;34,2;82,9;13;2,5
"2011-10-09 00:00:00";;7,6;17,9;29,6;15;2,3
"2011-10-10 00:00:00";;43,9;40,0;107,3;22;3,6
"2011-10-11 00:00:00";;64,2;42,1;140,4;22;2,8
"2011-10-12 00:00:00";;54,9;36,4;120,6;24;3,2
"2011-10-13 00:00:00";;31,6;43,1;91,6;21;4,0
"2011-10-14 00:00:00";;18,8;26,5;55,4;16;2,3
"2011-10-15 00:00:00";;5,9;17,2;26,2;13;2,4
"2011-10-16 00:00:00";;6,9;18,8;29,3;14;2,7
"2011-10-17 00:00:00";;55,2;44,6;129,3;28;3,3
"2011-10-18 00:00:00";;113,8;73,5;247,9;52;
"2011-10-19 00:00:00";;;;;;
"2011-10-25 00:00:00";;;;;;
"2011-11-05 00:00:00";;;;;;
"2011-11-06 00:00:00";1237;;;;94;
"2011-11-07 00:00:00";1388;;;;87;
"2011-11-08 00:00:00";1258;;;;79;
"2011-11-09 00:00:00";1060;;;;76;
"2011-11-10 00:00:00";616;;;;27;
"2011-11-11 00:00:00";682;;;;28;
"2011-11-12 00:00:00";1127;;;;50;
"2011-11-13 00:00:00";2119;;;;114;
"2011-11-14 00:00:00";1784;;;;116;
"2011-11-15 00:00:00";1561;;;;113;
"2011-11-16 00:00:00";962;;;;36;5,1
"2011-11-17 00:00:00";2183;;;;123;6,0
"2011-11-18 00:00:00";1402;;;;104;5,3
"2011-11-19 00:00:00";1150;;;;52;4,5
"2011-11-20 00:00:00";999;;;;39;5,2
"2011-11-21 00:00:00";1092;;;;43;7,6
"2011-11-22 00:00:00";;;;;53;15,1
"2011-11-23 00:00:00";;;;;91;8,7
"2011-11-24 00:00:00";;;;;65;5,6
"2011-11-25 00:00:00";330;;;;55;8,6
"2011-11-26 00:00:00";298;;;;48;12,5
"2011-11-27 00:00:00";;;;;34;7,2
"2011-11-28 00:00:00";;;;;36;6,1
"2011-11-29 00:00:00";;;;;51;6,7
"2011-11-30 00:00:00";697;;;;66;5,7
"2011-12-01 00:00:00";416;;;;51;5,4
"2011-12-02 00:00:00";760;37,4;37,6;94,9;75;22,2
"2011-12-03 00:00:00";1116;42,8;35,9;101,5;94;11,0
"2011-12-04 00:00:00";588;30,7;31,4;78,4;41;11,5
"2011-12-05 00:00:00";276;27,0;31,7;73,1;18;10,1
"2011-12-06 00:00:00";409;53,2;43,9;125,4;20;6,0
"2011-12-07 00:00:00";446;50,6;39,4;117,0;25;5,1
"2011-12-08 00:00:00";308;20,0;30,1;60,8;16;5,1
"2011-12-09 00:00:00";467;52,9;40,2;121,2;22;6,0
"2011-12-10 00:00:00";513;36,1;36,4;91,7;25;12,1
"2011-12-11 00:00:00";836;60,9;41,0;134,4;32;5,5
"2011-12-12 00:00:00";786;58,0;42,6;131,6;38;6,0
"2011-12-13 00:00:00";679;63,5;40,7;138,1;30;5,1
"2011-12-14 00:00:00";628;45,4;35,1;104,8;33;9,4
"2011-12-15 00:00:00";512;38,6;34,7;93,9;29;7,4
"2011-12-16 00:00:00";;29,3;30,7;75,6;15;4,1
"2011-12-17 00:00:00";;35,7;35,7;90,4;13;2,5
"2011-12-18 00:00:00";;36,0;34,9;90,1;14;1,8
"2011-12-19 00:00:00";287;19,4;26,4;56,1;23;1,8
"2011-12-20 00:00:00";286;12,7;29,1;48,6;21;2,5
"2011-12-21 00:00:00";449;49,1;42,7;118,0;32;2,4
"2011-12-22 00:00:00";526;29,9;37,8;83,6;40;2,1
"2011-12-23 00:00:00";578;26,6;34,9;75,7;38;3,1
"2011-12-24 00:00:00";426;22,4;26,1;60,5;35;1,9
"2011-12-25 00:00:00";524;10,8;26,3;42,9;38;5,0
"2011-12-26 00:00:00";502;19,5;26,5;56,3;26;1,6
"2011-12-27 00:00:00";587;50,6;31,4;109,0;26;1,6
"2011-12-28 00:00:00";696;40,2;26,8;88,5;29;1,5
"2011-12-29 00:00:00";521;31,7;32,0;80,5;34;5,6
"2011-12-30 00:00:00";531;33,2;28,8;79,6;41;3,7
"2011-12-31 00:00:00";501;20,1;22,5;53,4;34;1,5
